"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"New York","NY","New York-Newark-Jersey City","Queens County",1,223600,219949.5,219000,219000,219000,219000,219000,220000,223000,219000,210000,209000,208000,194500,199000,199000,199000,199000,199000,198888,195000,193999.5,189000,189000,187949.5,189000,186000,185000,185000,185000,185000,185000,182500,180000,185000,185000,185000,185000,184999,185000,184000,179999,180000,180000,185000,185000,183000,185000,187500,188000,188500,189000,189000,189000,189000,190000,194000,190000,189000,189900,195000,190000,195000,195000,195950,199000,199000,199000,199000,199000,199999,199999,199000,199000,199000,199000,200900,209000,209000,210000,210000,210000,215000,214999,210000,210000,214999,219000,219900,225000,228000,227273,229000,234949.5,235000,239000,239000,241000,245000,248888,249000,249999,250000,249999,250000,250000,252000,264950,265000,269000,269000,270000,274900,275000,270000,275000,275000
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,229000,225000,220000,225000,230000,230000,230000,235000,230000,229900,230000,230000,229900,224900,229000,229500,229000,229000,225000,223000,220000,219900,218000,216954.5,215000,215000,215000,215000,219900,219000,220000,219950,219950,225000,227950,230000,239900,240000,245000,249000,259000,269900,275000,279400,282000,289000,289900,290120.5,295000,295000,284900,3e+05,310000,310000,315000,319900,319000,318000,319000,317995,319950,319900,322500,325000,329000,329900,335000,335000,339000,335000,329900,345000,345000,345000,349250,350000,359000,360000,369000,369900,369999,374900,375000,378900,379950,380000,389000,387950,399000,399000,399900,399000,4e+05,405000,409000,409948.5,419000,425000,425000,425000,425000,430000,435000,439000,439900,439500,437000,439999,439500,445000,448000,440000,441000,445000,444476.5,444388.5,440000
"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",3,79000,79500,79900,79900,79900,79900,79000,79850,79900,79000,79000,76500,75000,74900,74900,74900,74900,75000,74900,74900,74000,72500,70000,71450,70000,70000,70000,69900,70000,70000,71200,72500,70000,70000,70000,70000,71500,72000,72900,69900,69900,72000,75000,76500,75000,75000,76000,75000,75000,76000,75000,75000,75000,79000,79000,79900,79900,78000,79000,79450,80000,80000,80000,80000,84000,85900,89000,88000,89000,89900,89900,89900,90000,93000,96945,96900,99000,99995,105000,105000,105000,105700,110000,108000,105000,107000,110000,115000,115000,117106,117997.5,118000,118388.5,117500,117838.5,118000,118500,115000,119400,120000,125000,122900,124500,125000,125000,124900,125000,126588,128000,129900,131999,132500,129990,130000,134900,134927.5,135000
"Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,85000,89900,89900,91400,89900,84900,84500,85000,87000,84000,85000,80000,79000,74900,75000,75000,75900,75000,74950,74900,74000,69500,69000,68900,65000,64900,64900,64900,64275,63000,63900,63831.5,64500,64500,64900,63950,64900,64900,62900,63000,64900,64900,64900,61900,65000,66500,65000,65000,64900,65000,67000,65900,69900,69900,70000,70000,70500,72200,74500,74900,74900,74900,74000,74500,75500,77900,79000,79000,79900,79000,78000,80000,79900,80000,84000,85000,88644,89900,90000,89900,89900,88000,89000,89000,89000,89000,90000,95000,98500,99900,99900,99900,99900,99000,98900,99000,99000,99900,105000,109900,112000,114900,114980,115000,114900,114900,113000,110000,115000,119000,119900,122900,120450,124000,122900,120000,120000
"San Antonio","TX","San Antonio-New Braunfels","Bexar County",5,75000,74999,77000,77000,75500,77500,77000,75000,75000,75000,75000,75000,74900,72500,74500,74720,73000,72500,72000,72000,72500,72500,70000,69999,69900,70000,70000,70000,72500,72000,69999,69900,69900,69900,69900,70000,69900,69900,72000,70000,70000,70000,71900,71400,70000,72000,73600,74000,75000,75000,75000,75000,75000,75000,75000,76000,75000,75000,75000,75000,77600,79900,79900,79000,79000,77950,79900,84900,83000,82000,80000,82250,82900,85000,85000,85000,85000,85000,86450,87450,89900,92000,95000,99000,95000,97750,99000,99900,99999,1e+05,101094.5,105000,105000,109900,108900,110000,110000,109000,110000,110038.5,111364,110000,114900,119000,119000,115900,115004.5,115950,119900,120000,122250,122500,125000,125000,125000,127500,129000
"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",6,84900,84900,85900,85000,84900,85000,86500,85000,87500,87500,89000,85000,84900,80000,85000,84900,85000,85000,84999.5,80000,80000,79900,79900,79500,79900,79000,79900,79000,78000,79000,79875,76250,75000,75000,74900,74900,74900,74900,75000,74900,75000,77500,75000,77000,79000,78000,75000,75000,74900,75000,75000,77000,75000,75000,78000,78500,79400,79900,79900,79900,79000,79000,79000,78500,79900,79900,79900,79822.5,79899,77687.5,76000,75000,74900,74900,75000,75000,79900,79999,79900,79900,79900,78000,75000,77000,79900,80000,85000,89000,89900,89900,89900,89700,90000,90878,89900,89900,89900,89999,90000,92700,95000,99900,99900,99900,99999,1e+05,1e+05,1e+05,104900,1e+05,104900,109900,109900,109900,109900,110000,110000
"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",7,71500,72900,73900,74000,72900,70000,69900,69995,69000,65900,65900,65000,64000,60000,60000,60000,60000,60000,59900,59900,59000,59000,59900,59000,59900,60000,62500,63000,63900,65000,66900,70000,69900,74900,74000,76900,79900,80000,84900,85000,90000,90000,92000,94700,98900,99900,1e+05,102000,105000,108319.5,110000,110000,110000,114899,114900,112500,110000,112000,114750,114900,114900,115000,114850,115000,119900,120000,115000,120000,125000,125000,127000,129999,132000,133000,132000,134900,136250,138850,142000,143900,145000,145000,146500,148000,149000,150000,153000,154093.5,154990,157000,156700,158900,159547.5,160000,161000,162500,160000,164900,164250,167000,169000,169950,170000,174900,174900,175000,179000,178000,179000,180000,184900,184900,185000,184900,184117,184700,184900
"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",8,74500,70000,70000,70000,69900,69900,69900,70000,69500,69100,69000,69000,69900,64900,65000,65000,65000,64900,63500,63874,63000,62000,60000,60000,60000,60000,60000,60000,63000,63900,65000,63000,63000,65000,63000,69000,69900,70000,71000,72500,75000,75100,78000,83200,83200,84999,85000,89900,89000,89000,89000,89900,90000,90000,90000,94000,94200,94550,94000,95000,98500,99900,99999,104000,105000,100500,104900,105000,109000,109500,110000,110000,110000,114996.5,114998,114997,115000,119000,119900,119900,120000,124900,125000,125000,129000,129888,131200,135000,135000,138250,139900,140000,145000,144900,145000,148000,150000,150000,153400,154900,155000,155587.5,159500,160000,164500,165000,168000,169900,174500,174900,175000,178888,175000,175000,175000,175000,175000
"San Diego","CA","San Diego-Carlsbad","San Diego County",9,194900,199000,199900,2e+05,208000,205000,205000,209000,209000,209900,211900,210000,205000,199900,199900,199999,199900,199000,199000,195000,195000,190000,190000,189000,189000,189000,189900,190000,195000,190000,191625,195000,189000,195000,195000,2e+05,209500,215000,216000,225000,227150,239000,249000,249945,259900,264000,265000,270000,275000,275000,280000,289000,279900,285000,289900,294000,290000,289000,285876,289000,295000,290000,295000,296400,299000,288250,317000,317000,315000,315000,310000,315000,315427,319999,324500,324500,329000,330000,339000,344950,345000,349000,349000,349447.5,355000,360000,359000,359000,360000,365000,367000,369000,369900,375000,379900,379900,379900,385000,381000,389000,395000,395000,395000,395000,399000,399000,399000,399000,395500,399000,399250,399000,399000,399000,399000,399000,399000
"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",10,68500,68999,69900,69900,69000,69400,69000,68847.5,69000,69900,70000,69500,68900,67500,65500,65000,65600,67500,66122,68250,69500,65000,63900,60900,60450,62000,62950,64000,64900,64900,64900,63500,61900,64900,65000,65000,65000,65000,66500,69000,68999.5,67900,65000,65000,67949.5,69900,68850,67700,65500,64900,65000,69000,69900,67999,60800,68737.5,67500,65000,62697.5,61400,65000,65000,69000,69999.5,73000,72000,72500,76957,79900,80000,80000,85000,80000,80000,85450,89900,89974.5,91000,95900,94900,94900,95000,99500,1e+05,101500,1e+05,109900,110000,118000,119900,119900,122900,120755,122000,125000,125000,125000,127500,129900,135000,135000,135000,138407,135000,139900,139500,140000,140000,142000,144900,149000,149900,149000,149900,149000,149900,150000
"Austin","TX","Austin-Round Rock","Travis County",11,117500,119900,122500,124936,125000,124900,124900,124999,125990,125000,125000,124900,124990,120000,120000,119900,119999,120000,120000,119900,119900,119900,119000,119900,118000,119000,119500,119900,120200,121995,124900,124900,119900,121500,119945,125000,126700,128995,125500,129000,129200,128750,129900,129994.5,139000,139000,139000,139000,138600,137250,142745,142500,144459.5,144000,139950,149700,144000,130000,134000,138000,149950,149250,144900,149000,139900,139500,139000,145000,149950,155500,139950,154900,149900,149900,150000,155000,159900,170000,182000,186750,185000,184710.5,184521,189000,191947,190392.5,190392.5,190000,190000,194700,199000,198000,199000,199000,199000,199850,2e+05,199900,2e+05,205000,206990,204900,205000,209990,213779,210000,210000,214900,218500,224000,224999,225000,225000,225000,225000,225000,225000
"San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",12,309000,3e+05,309900,310750,310750,314900,310000,315000,310000,3e+05,3e+05,303850,3e+05,297000,299000,299000,299000,3e+05,303750,305000,298000,298000,298000,299900,299000,299000,299900,308000,310000,315000,319100,325000,309900,325250,335000,349000,349950,359999.5,379000,385000,399000,4e+05,415000,419900,411000,425000,439000,445000,449000,449000,450000,450000,470000,485000,477050,485000,490000,495000,487500,485000,489000,505400,519925,539950,545000,550000,550000,559000,575000,569950,574000,566900,568000,579000,585000,598999.5,599950,599888,618750,619900,625000,624974.5,599999,618000,645000,648944,649888,650000,650000,649950,668888,665001,669000,689000,699000,699000,699400,749000,750000,777000,799000,799500,799969,799000,799000,796440,787940,788000,788884,795000,799000,777444,758888,750000,749000,749000,738400
"Jacksonville","FL","Jacksonville","Duval County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,92450,92900,95000,97627.5,96350,99000,99000,96375,99900,1e+05,99900,1e+05,104900,105000,109000,110000,110000,110000,109000,112000,114500,115000,115000,116744,115000,115000,115900,117000
"Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",14,55000,59000,58900,59627.5,59900,58000,58000,58700,55000,56900,57000,54900,54900,52650,55000,54900,55000,55000,54900,54900,54900,54400,52000,50000,50000,49900,49875,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,50000,50000,51000,50000,51000,50000,50000,50000,50000,50000,50000,52000,53000,54000,54000,52000,50000,50000,50000,52000,50000,50900,52000,54900,55000,54900,54999,55000,54900,54900,54900,54900,53392.5,53000,54900,55000,55000,55950,57000,58000,58000,59900,58000,57500,59500,58500,59900,59900,60000,60000,60000,62000,62250,64900,62500,62500,63000,67000,68000,67000,65900,68900,69900,68000,67000,69900,69500,69250,69900,70000,70950,73900,74050,74500,72900,73000
"San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438000,439000,425000,440000,439975,427281.5,427000,425000,399000,399000,398000,429000,495000,497373,490450,449500,495000,479000,499000,5e+05,499450,525000,542000,534000,519000,519900,529444,525000,518000,549000,549679.5,549000,542000,549500,535000,549000,575000,569000,577000,589000,589900,587500,575000,595000,599000,586500,599000,6e+05,610000,599000,599000,609500,629000,649000,650000,649450,649000,649000,639500,640000,645260,650000,650000,639000,637500,648000,649000
"Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",16,79950,80000,81150,82000,80000,80000,79900,79000,78000,76500,75000,75000,74900,69900,72000,70000,69900,69900,69900,69000,69000,68875,68000,68444.5,67900,67500,67000,66900,66000,66000,65000,65000,65000,65000,64900,65000,65000,68150,69900,69900,72000,75000,74900,74000,74900,74900,74900,74900,74900,74894,74900,75000,75000,75000,79000,79838,77000,76150,75900,78900,79900,82500,82000,82000,81600,82900,82650,82000,84950,85000,84900,85000,85000,85900,89900,89500,92000,95000,95000,95000,95000,1e+05,1e+05,1e+05,1e+05,1e+05,105000,101900,105000,107000,107500,110000,110000,110000,110000,112000,113296,115000,119082,119900,119900,125000,126500,126724.5,125000,125000,127990,130000,132000,135000,138000,139000,137000,138000,135950,138000,139900
"Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",17,82000,82575,85000,85995,85900,85700,85000,84900,85000,84900,84000,81900,79900,77000,79500,79000,79200,79900,79000,78000,75000,75000,75000,74900,74900,75000,76500,78000,79000,78900,78300,76250,75000,78500,77800,79900,79900,77900,79500,79000,79500,78500,80000,80000,80450,80000,80000,80000,82500,83000,84462.5,84500,87000,83000,85000,87900,85000,84900,82900,83700,84000,89500,89900,90000,94000,90000,94700,92000,92500,95000,95000,98250,96250,98000,99500,1e+05,103000,105000,110000,109500,104900,110000,107750,105000,105000,112650,119900,120000,125000,129500,129800,129900,129500,129900,134900,130000,133000,134000,139900,143000,145000,145000,149500,149900,150000,152990,155000,155573,157950,159500,166900,165000,163449,165000,164900,165000,169900
"Tucson","AZ","Tucson","Pima County",18,104900,104900,101875,99900,99000,98990,95000,99000,97300,94500,93500,91160,89900,84900,84900,83000,82000,80000,79000,77510,74900,74900,74400,74000,73500,73500,73000,73900,74900,74900,75000,75000,74900,78000,75000,77650,79000,79000,79900,82000,82000,84000,85000,86769,89000,89900,89900,90000,90000,94990,95000,95000,94900,94900,95000,95450,95000,95000,94950,98000,99000,99900,99900,1e+05,104000,103000,99900,101000,105000,105000,107950,109900,110000,110000,110000,113000,115000,117000,115000,115000,114900,118000,119000,119900,119900,120000,119976,120000,125000,125000,127900,126500,125000,129900,129999,129900,129900,134000,134900,135000,134994.5,135000,135000,139500,139900,140000,140000,139900,139900,140000,145705,145000,145000,147450.5,147000,146000,149900
"Columbus","OH","Columbus","Franklin County",19,69900,69900,69900,69900,69900,67900,67100,65000,65900,66000,65900,64000,61200,60000,60000,60000,59900,59900,59900,59900,59850,59900,57850,54900,54900,54850,55000,57500,57900,58500,56650,54900,54000,53100,49900,50000,49900,49900,49999,50000,50000,50000,52000,54900,55000,55000,55500,57900,55950,58000,57000,58000,58900,59000,59900,59900,59900,59900,57300,57900,59825,59900,60000,62000,64900,65700,67000,65000,65000,65000,65050,65000,64900,62000,63500,65000,67000,67500,69900,69900,69900,70000,72900,70000,71000,72000,74900,75000,77900,79900,81400,78700,79900,79900,82500,81950,82500,81500,80000,83500,85000,89550,89900,92000,94900,89900,90000,92995,93707,95000,99900,1e+05,105000,1e+05,1e+05,102000,105000
"Louisville","KY","Louisville/Jefferson County","Jefferson County",20,65000,65699.5,67500,67500,65000,65000,67900,67500,68300,69900,69900,69900,69500,66650,67000,69000,64900,64900,65000,65000,65900,65000,65000,64900,63000,63500,60500,62250,62900,62125,62500,64000,62500,62500,64500,64900,64000,63700,64900,65997.5,67500,65700,64974.5,64950,64900,64900,64900,64500,63500,64500,64900,65000,67500,67000,65950,67000,65777,65000,65000,65000,64900,65000,65575,66900,68500,69995,72000,72000,70000,69900,69995,70000,69900,69500,69500,69900,69900,69900,69900,70000,72000,72900,72000,70000,69900,69999.5,72000,73950,71450,69900,68500,68500,69994.5,69500,69900,69410,70000,69999,72500,72500,75000,75999,79900,79900,75000,79250,79000,79000,80000,80000,85000,89500,88500,85000,89500,90000,90000
"Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",21,59000,59000,58000,58800,55000,54900,55000,57500,56900,57000,58900,59000,59000,54900,55000,56000,55000,55000,55000,54900,54900,54900,52500,52625,52900,52900,55000,55300,55625,55000,55000,56000,55900,59900,55800,60000,60000,62000,62900,64900,65000,65000,63250,64900,65000,69000,67000,68000,69000,69900,69900,69900,69900,69900,72000,70000,70000,70000,69900,69900,72000,70000,70000,74900,74900,75000,79000,79900,80000,81000,80000,85000,85000,85000,87900,89000,89900,89900,90000,94000,94900,94900,95000,95000,97000,99900,99900,99900,105000,107050,110000,111500,108000,110000,110000,110000,115000,119500,123250,124900,125000,127000,128000,129947.5,129900,129900,129900,131200,136000,135000,134900,134900,133057.5,135000,135000,139950,139848.5
"El Paso","TX","El Paso","El Paso County",22,83900,84000,83000,83950,83000,82635,82835,84900,84000,82500,81000,80000,81000,75900,79900,79900,80000,79900,79900,77250,78000,77000,76000,75000,78000,76000,76900,75250,78500,76000,77950,78500,79900,79900,79900,79900,79975,79950,80000,80000,80000,81000,82000,80900,82000,79900,79900,79900,79900,79900,79750,79897.5,79500,79500,79500,79750,79750,79000,78000,78000,79000,79000,79000,79000,79000,78900,78000,78795,78500,78795,78000,78000,78950,79000,78999.5,79000,77900,78800,78450,79000,79000,79000,79900,80000,80000,81300,82000,82000,83350,84900,85000,85000,85000,85000,85000,85000,86945,86000,85000,85925,86950,86000,86000,87000,86400,88250,88995,87000,86000,86200,88950,87495,87373,87700,86500,86500,88388.5
"Denver","CO","Denver-Aurora-Lakewood","Denver County",23,126000,125000,124900,125000,124900,125000,124900,125011,124900,122000,122000,119900,118999,114900,115850,117900,119250,119900,119900,119000,119000,117000,115000,114950,119000,118000,115450,119900,120000,123000,124900,124900,125000,125500,127949.5,126000,127000,129500,130000,132500,137700,139900,140000,144900,149900,149900,149900,152500,150000,152500,155000,154900,155000,159500,160000,164900,160000,159000,160000,160000,169250,169000,174900,174000,175000,176500,185000,194900,199000,2e+05,2e+05,2e+05,2e+05,2e+05,210000,213000,219900,225000,225000,225000,225000,229900,229900,229900,230000,235000,239000,245000,240000,249900,249900,247500,249900,250000,250000,252458,250000,255000,259500,264900,264900,269900,274700,275000,275000,275000,274900,279000,279000,279000,279999.5,279975,283500,282000,279500,277172,275000
"Seattle","WA","Seattle-Tacoma-Bellevue","King County",24,209900,210155,210000,210000,210000,199950,199950,199000,197500,194950,187750,185000,180000,175250,179900,177600,173400,170000,169000,165000,164970,160000,160000,155000,152500,153000,153000,150000,150000,155000,155000,159900,158750,157500,155000,158500,160000,165000,170000,170000,175000,179000,179970,184250,189250,189000,189997.5,190000,191100,194950,194900,195000,199000,199950,199900,2e+05,2e+05,199950,199000,199950,208000,213000,215000,215000,219900,220000,222500,224725,229900,229950,234500,229950,237000,239250,249450,245000,250000,259888,269000,269000,269000,269500,270000,272000,270000,278250,285000,289000,295000,298600,299925,299900,299450,299900,299950,299950,299950,299950,305500,310000,325000,329000,325000,324475,325000,335000,339000,339950,345000,349000,345000,349000,345000,345000,344975,339950,339950
"Memphis","TN","Memphis","Shelby County",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,34900,32900,30000,30000,32900,34500,34825,34500,34900,31000,35000,36450,37000,35000,34900,35000,34900,35000,35000,35000,34925,35000,34000,33500,32000,31850,32500,32000,34000,34900,35000,37900,39900,40000,40536,43450,44900,44548.5,43917,43000,42294,43000,42294,42500,44900,45000,45000,45500,45000,45000,45000,45000,45000,45000,49900,49500,49900,50000,50607,50000,50000,50318.5,50000,49900,50000,50000,50000,52000,52000,49973.5
"Boston","MA","Boston-Cambridge-Newton","Suffolk County",26,197000,199900,215000,214900,211000,215000,210000,209900,210000,209000,209000,209000,199999,179900,175950,185000,199900,199000,199000,199900,199900,195000,169900,164900,188000,189900,195000,191450,189000,192500,194000,189900,192000,195875,195000,195000,195000,199000,205000,210000,219000,219900,219900,214900,215000,214900,219000,216000,224900,224950,229900,234500,230211,229000,219900,219900,228996,234500,234500,225000,225000,225000,229000,229999,235000,235000,239900,239950,245000,249000,250000,250850,255230,249450,255000,246788,254900,249000,249900,249000,248314,249000,249000,250000,250000,269900,279000,279949.5,299000,285273,295000,299000,299000,299000,299900,299900,299900,299000,299900,299900,3e+05,318400,319000,324900,329000,325000,320000,320000,324900,324900,319900,322450,325000,330000,329450,327000,329999
"Washington","DC","Washington-Arlington-Alexandria","District of Columbia",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,2e+05,199999,199000,200999,210000,215000,220000,219000,224900,224900,225000,220450,219000,219900,218000,225000,225000,230000,235000,239000,235000,239000,239250,239638.5,248000,249000,249000,249000,243450,249000,249900,254000,254450,255000,254900,249949.5,250000,259900,262900,264900,259900,264000,260000,259900,264900,265000,260600,259900,265000
"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",28,169950,169900,169900,169900,169900,166500,165000,165000,160000,160000,154900,150000,149900,142900,145000,139900,139900,139900,139900,139900,139900,139900,136900,134900,135000,133450,132825,133000,135000,135000,135000,138000,129999.5,135900,137888.5,140000,140000,145000,149777,150000,158700,162900,167900,169900,169900,169900,170000,169950,169900,172550,172500,175000,174900,179000,179500,179999,177000,179900,179725,179900,184925,184950,189000,197500,199000,199900,199500,210000,209900,209999.5,215000,215000,219000,219900,220000,225000,235000,235000,239000,240000,247500,249500,249999,249900,249900,250000,255000,259900,260000,269900,270000,270000,274500,269950,271200,279000,275000,279900,279900,284900,285000,285000,289900,290000,289999,289900,289900,289000,289000,295000,295000,297995,299000,299000,299000,299700,289999
"Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",29,89992,89900,90000,92888,90000,89000,87900,87000,86000,87550,85000,84905,84900,80000,82000,80949.5,83000,81700,79900,79900,79900,79900,79900,79900,79500,78400,76000,78500,79000,78500,78804.5,78999,77000,78000,78000,79000,78900,78000,79000,79900,81000,82250,83000,82650,84900,85000,84900,84900,87000,88900,89900,90000,91500,92500,95000,94900,94900,94500,92000,96000,99900,99650,99900,104500,109900,109900,110000,109450,114900,115000,112900,114000,118400,118200,119998,124245,124900,124900,128800,129900,130000,134921.5,134900,133900,130000,139755,139900,144900,149900,149900,149900,152000,153496,150000,155000,154967,157750,159900,159000,159900,162800,162605.5,165000,169900,169900,170000,169990,170000,171453,175000,178000,179000,176900,175000,175000,179900,179900
"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,169900,174894,179000,179000,182900,184500,187150,194500,199000,195000,199000,199900,205000,210000,211000,217750,219900,220000,225000,225000,225000,225000,225000,225000,225000,229900,238500,240000,245000,245000,249000,249000,249250,249000,249950,250000,250000,255000,259000,259900,260000,259999,260000,260000,264000,259900,259925,263750,266990,269000,270000,274900,275000,276000,275000
"Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",31,85000,85000,89000,90000,89900,87900,84900,80000,79900,79900,79900,75000,72999.5,75000,75000,79900,79900,79000,76712,75900,75000,75000,73900,73900,69000,69000,69000,69000,68562,69900,66000,65500,65900,69000,68900,66250,65000,65000,65000,65000,65000,65000,65000,65000,70000,69900,67000,66900,65000,63500,60000,64800,65000,67000,65000,64900,67000,65000,65000,64900,65000,65000,65000,62900,65000,65000,64000,65000,68500,69227.5,69000,65000,65000,65000,67000,66000,69000,69900,69900,70000,70000,72850,73900,74900,74900,75000,79900,80000,84900,83000,80000,79250,79900,80000,78000,75000,79900,80000,84900,85900,85999.5,84995,88400,85260,88490,89000,90000,90000,90000,90000,95000,99000,90000,89900,89900,89900,90000
"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",32,89900,94900,94900,94900,90000,88900,84900,84900,79999.5,82900,80000,75000,73500,74900,71750,74698,75000,74900,72900,72000,70000,69900,65280,64900,65000,59900,59000,59900,59900,59900,60000,59900,64000,61500,64900,64900,64000,64900,64900,67600,69500,69900,69900,70000,70750,69900,70400,69155,63900,60000,65000,69900,72500,77700,77700,78900,79000,75000,72500,69000,68300,68900,69900,74250,80000,80000,80000,84900,84900,84900,84900,82650,81950,84900,84900,89900,90000,94900,94900,94000,91950,94900,92000,89000,79900,80000,85000,89000,89900,89900,91950,90000,89900,89900,89900,89900,89900,89900,92838.5,95000,99900,99900,99900,104000,105000,104900,104900,99999,96000,97000,99000,104880,107350,109900,109900,109900,110000
"Fresno","CA","Fresno","Fresno County",33,85000,82000,79925,79900,80000,80000,83900,84900,84900,83200,84900,84900,81182,75000,79900,78900,74900,74900,74900,74900,74900,73750,71935,70000,71500,71250,73500,70000,69950,69950,70000,69900,69000,70000,73100,74700,78000,79900,75000,75000,83950,85000,87000,89900,90000,95000,95000,95000,95000,99000,99999.5,105000,99949,110000,113500,115000,104900,104900,101850,114725,114925,114850,115000,110000,119900,115000,115000,120000,125000,128500,125000,125000,125000,125000,129900,130000,130000,135000,135000,133900,129900,129995,134999.5,134000,135000,139000,139900,140000,144900,140355,140000,147900,149000,149400,147500,149000,149900,129900,130000,149997.5,150000,149987,154500,154900,158444,164900,160000,164000,159900,156500,159900,169000,169900,169900,170000,169770.5,169900
"Omaha","NE","Omaha-Council Bluffs","Douglas County",34,68475,69900,69500,70000,69900,69000,69900,69900,69500,65000,65000,63250,62000,62000,63000,59900,60000,60470,60000,60000,60000,59900,59900,56950,57500,56900,59000,57500,57950,59900,59950,59900,59900,59500,58900,59900,59900,59900,60000,59950,62000,62700,65000,63000,65000,63900,64000,63000,63333,65000,65000,65000,64950,70000,70000,70000,69900,67000,65000,65750,69000,69000,70000,70000,74000,73250,74450,72900,70000,69950,69000,69500,69900,72500,69900,72000,72000,73750,77500,78000,75000,75600,77500,77000,75000,78900,79975,79500,79900,84076,79900,79900,84950,83750,83000,75000,74999.5,78250,80000,85000,85000,85000,89900,96000,95000,98250,95000,90000,95000,90000,90000,95000,94950,94500,96123.5,99900,1e+05
"Albuquerque","NM","Albuquerque","Bernalillo County",35,131700,132000,130000,133000,132000,132500,132000,130000,129900,129000,128900,125000,125000,119900,120000,120000,119998,119900,119000,117500,115000,115000,113300,113900,112500,109900,109900,107000,109900,110000,109000,109900,106200,109900,109000,107700,105000,110000,112000,110313,111000,112000,109900,110000,110000,110000,109999,109900,110000,112500,112500,114000,114900,115000,114900,115000,114900,114900,113300,110000,115000,115000,115000,115500,118000,119900,119900,119900,119950,120000,120000,119850,119400,119900,120000,120000,123200,124900,125000,125000,125000,126550,128000,125900,125000,126950,126000,127999,128500,128000,129000,129900,129999.5,130000,130000,129900,130000,132250,135000,135700,135000,135000,135000,137742,140000,139900,140000,140000,141000,143700,145000,149000,149000,148000,149000,149500,149021.5
