"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Los Angeles County","CA","Los Angeles-Long Beach-Anaheim","06","037",1,219000,219000,219900,220000,224900,225000,225000,226000,225000,225000,225000,225000,222000,215000,220000,219900,219900,219900,215000,214900,214900,210000,209000,209000,205000,205000,205500,209000,210000,210000,212500,215000,215000,219900,219999,224900,229900,232300,239000,240000,250000,260000,265000,269925,270000,275000,275000,279900,279900,280000,279000,289900,295000,299000,299000,299900,299000,299000,299000,299000,3e+05,299990,3e+05,313255.5,319900,320000,325000,329000,330000,329900,325000,335000,339000,339900,345000,349000,349250,350000,350000,357950,357250,359000,364900,364999.5,364975,369000,371889,375000,385000,380000,380000,385000,388000,389900,390000,390000,399000,399000,399900,399990,4e+05,409500,404999,410000,415000,415000,409900,415000,419000,419900,420000,420000,419000,419000,420000,420000,419900
"Cook County","IL","Chicago-Naperville-Elgin","17","031",2,99900,99999,101237.5,104900,1e+05,99000,99000,99000,99000,94000,94500,89900,88800,80304.5,85000,84500,84900,84900,80000,79900,79900,75000,75000,74900,70000,70000,70000,69900,69900,69900,69900,69500,69900,69500,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,70000,70000,70000,70000,69900,70000,72000,74000,75000,77000,77700,78900,78000,79000,79350,79000,79900,79900,79900,80000,84900,85000,85000,85000,87000,85000,85000,87900,87000,88500,89500,89900,90000,94400,95000,95000,94900,94900,94900,94500,94900,95000,99000,99900,1e+05,107500,107000,108000,108120,109000,105000,105057,106900,109500,110000,115000,119000,119500,119900,119500,119900,119900,119000,117000,119900,119900,121000,124900,124900,124900,124900,124900,124700
"Harris County","TX","Houston-The Woodlands-Sugar Land","48","201",3,81194.5,82000,82700,83000,82500,82000,80000,80442,81000,80000,80000,79900,78900,77000,77900,77900,78300,78584.5,78000,77000,76970,76000,74900,75000,74997,74900,74900,74175,74900,74900,74900,74900,74900,73750,74900,74997,75000,75000,75000,74900,74900,75000,79000,79900,79500,79500,79900,79500,79500,79900,79846,79000,79900,80000,80000,84450,82000,79999,80000,82000,85000,85000,85000,85000,88000,90000,92500,90000,90000,94900,94900,94550,95000,96995,1e+05,1e+05,104992.5,107000,110000,110000,110000,110000,114000,110000,109900,110000,115000,119000,119900,120000,120000,120000,120000,120000,119990,120000,120000,119995,120000,125000,128900,126750,127000,128000,127000,126500,129900,130000,130000,133773,135500,136000,134900,135000,138900,139000,139000
"Maricopa County","AZ","Phoenix-Mesa-Scottsdale","04","013",4,79000,79900,79900,79900,79900,76900,76000,77000,75000,74900,74000,72500,70900,68300,69900,69900,69700,69000,65900,65450,65000,65000,65000,65000,65500,67520.5,69900,69900,69900,70000,72000,75000,75000,79900,78500,80000,85000,85000,89900,90000,95000,95000,99000,99900,105000,105000,109900,109900,110000,113600,117000,117000,118000,119900,119900,119500,118000,119000,119000,119900,119990,120000,119500,120000,124900,125000,118000,125000,129000,129900,130000,135000,135000,135250,135000,139000,139900,139900,145000,145000,145000,148100,149900,149900,149999,154000,155000,154970,155000,158000,158000,159900,159900,164000,164900,164000,163900,165000,165000,169000,169000,169925,170000,174900,175000,175000,179968,179900,180000,185000,185000,185000,185000,185000,185000,185000,185000
"San Diego County","CA","San Diego-Carlsbad","06","073",5,199000,199900,199900,2e+05,204500,209000,210000,210000,212000,213250,214900,214100,205000,199000,2e+05,204900,208800,204900,202000,199800,199000,197324,195000,195000,195000,197000,195179.5,198000,199000,199000,199000,199900,194900,199000,199650,206900,210000,215000,218500,225000,229000,239000,245900,249900,259900,265000,265000,270000,275000,275000,280000,285000,265000,275000,280000,289000,289000,284900,285000,285000,290000,289000,299000,299000,299900,289900,316500,319900,319000,319900,316995,319000,320000,325000,329000,329500,335000,339000,345000,349000,350000,349999.5,359000,359000,369000,369900,369000,369000,370000,375000,379900,380000,385000,386000,389600,389000,389550,390000,390000,399000,399000,399000,399000,399900,405000,4e+05,4e+05,4e+05,4e+05,4e+05,405000,4e+05,405000,404896,405000,405888,409000
"Orange County","CA","Los Angeles-Long Beach-Anaheim","06","059",6,240000,240000,241590.5,240000,243000,245000,240000,250000,245000,240000,248000,240000,239900,230000,234500,230000,230000,230000,225000,225000,225000,220000,218950,215000,210000,210000,215000,219000,220000,219000,219000,220000,215000,225000,225000,229000,230000,235000,249000,249900,260000,274900,279250,289000,295000,295000,298000,295000,295000,293450,297900,299900,299999,3e+05,310000,315000,314999.5,310000,315000,314500,319000,315000,325000,324975,325000,329900,329900,335000,339000,329995,325000,339000,338000,339000,341254.5,349800,350000,355000,359000,359900,364894,365000,369000,368000,365000,370900,379000,385000,398000,395000,395000,398250,399000,399000,398000,399000,4e+05,405997.5,410000,414900,415000,415000,419000,419000,415000,415000,415000,419900,419000,420000,420000,420000,420000,420000,423000,420000,419000
"Kings County","NY","New York-Newark-Jersey City","36","047",7,220000,220000,213000,210000,215000,219000,215000,219000,210000,210000,199900,2e+05,199888,189000,195000,199000,199000,199000,199000,199000,199000,199000,195000,189700,189000,189000,190000,189000,189000,189000,189000,185000,180000,179500,180000,185000,189000,189000,189000,189994.5,185000,185000,185500,185000,189000,185000,185000,189000,189000,185000,183000,185000,189000,189000,189000,189000,192700,195000,199000,199000,199000,195000,195000,199000,199000,199000,199000,199500,199000,2e+05,209000,208888,209000,202000,199000,199000,2e+05,215000,215000,219000,220000,219450,219000,219000,223500,224900,225000,235000,229000,237944,239000,239000,239000,245000,249000,249000,250000,254900,250000,257500,259900,260000,260000,259949.5,259000,260000,265000,279000,279000,280000,285000,280000,284900,285000,280950,279000,285000
"Miami-Dade County","FL","Miami-Fort Lauderdale-West Palm Beach","12","086",8,69900,68000,68000,68000,67000,65000,65000,65800,65000,65000,65000,64000,62000,59900,60000,63500,63900,64900,64600,64000,64000,62900,64000,62900,64500,65000,65000,65000,65000,65000,69000,68900,69900,69900,69900,69900,69900,70000,70000,72900,74900,75000,75500,76900,79900,79900,79900,80000,84900,85000,85000,85000,89000,89900,90000,94900,95000,95000,99000,99000,99900,98900,89500,89900,96700,95000,90000,93500,97903.5,99000,110000,114900,115000,115000,119000,119527.5,120000,125000,126000,130000,129945,130000,135000,135000,139000,139900,140000,140000,142000,144900,145900,146000,148954,149000,149900,150000,150000,157838.5,157000,158000,159000,159000,159900,160000,163000,164000,164000,165000,167000,168000,169000,169000,169000,169000,168500,168000,169000
"Dallas County","TX","Dallas-Fort Worth-Arlington","48","113",9,76900,77900,79000,79000,78500,78900,78900,78400,78500,79500,79900,77000,75000,74970,74900,74725,74900,74500,74000,74000,74331,72300,69999,69900,69900,69900,69900,70000,70000,71100,70000,70000,69999,70000,71000,72000,72350,73000,73900,74900,74995,75000,75000,75000,77900,78000,75000,75000,75000,75000,76000,79000,80000,79500,77500,80000,80000,79500,77700,77000,79900,80000,79900,82650,85000,86000,89900,90000,91350,92700,93792.5,96000,95000,95000,98000,99000,1e+05,104940,109000,109900,107000,109900,110000,115000,115000,119000,120000,123000,129500,129500,129000,132000,132000,131625,135000,135000,135000,139900,139900,144900,145000,145000,147500,149500,149900,149999,150000,152900,155000,155000,160000,161910,159999,159900,159900,160000,165000
"Queens County","NY","New York-Newark-Jersey City","36","081",10,225000,224990,219000,218000,218000,218944,219000,219500,222000,219500,215000,212650,209000,2e+05,2e+05,199000,199000,199000,199000,195000,195000,190000,189000,189000,189000,189000,189000,189000,188000,185000,185000,185000,187000,185000,189000,188000,188000,188000,185000,188000,188000,188000,188000,188000,189000,189000,189000,189000,190000,190000,190000,192000,190000,190000,190000,195000,195000,190000,190000,190000,198000,195950,199000,199000,199000,209000,208888,209900,209000,209000,210000,210000,207000,209000,209000,210000,219000,219000,219000,223000,219000,219000,225000,225000,222000,225000,225000,229000,235000,235000,239000,238000,239000,242000,242000,249000,249000,249999,249844,250000,255000,259000,259000,259000,259000,259900,262000,269000,269000,269990,275000,275000,275000,275000,275000,275843.5,279000
"Riverside County","CA","Riverside-San Bernardino-Ontario","06","065",11,112316,114900,115000,115000,115000,115000,115000,118900,119000,119000,119093.5,119000,119000,109900,115000,114900,115000,115000,114950,114900,110000,109450,109000,108609,109000,108174.5,106800,108000,109000,105000,109900,110000,109900,111500,113000,115000,119900,119900,122600,123500,127700,130000,135000,139000,140000,140000,145000,145000,150000,152500,155000,155000,158000,160000,160000,160000,164900,160000,164900,167600,169900,169000,172000,175000,175000,179000,180000,180000,183000,185000,185369.5,189000,189900,189000,189900,195000,197500,199000,205000,205000,205000,205000,205999,209900,209000,209000,210000,212000,214900,219900,219900,220888,224900,226000,225000,225000,227999.5,229900,230000,230000,230000,239000,239000,245000,249000,249000,249000,249000,249900,249999,250000,250000,250000,250710,250000,250000,252700
"San Bernardino County","CA","Riverside-San Bernardino-Ontario","06","071",12,102000,1e+05,1e+05,1e+05,102900,104575,104900,105000,105000,105850,105000,105000,104900,99900,1e+05,1e+05,99900,99900,1e+05,1e+05,99900,98900,97500,95230,95100,95000,95000,94500,94900,93000,95400,99000,97500,99500,99900,1e+05,105000,105500,109900,109900,112000,119000,122000,125000,129900,130000,133000,134500,139000,139000,139900,140500,140000,145000,149000,149500,149900,149900,149900,150000,155000,153500,159000,157000,159000,160000,164900,165000,167500,169000,169000,169900,170000,170000,174900,175000,178500,179000,180000,180000,184900,185000,185000,187500,189000,189900,191650,195000,199000,199900,199999,205000,205000,214000,215000,215000,216000,218000,220000,224500,224900,225000,228900,229000,230000,232500,234000,230000,234900,235000,235000,239000,239000,239000,239900,239000,239000
"Clark County","NV","Las Vegas-Henderson-Paradise","32","003",13,77972.5,75000,74900,74900,74000,72500,73000,74900,70900,70000,70000,70000,71400,65750,68000,69000,69300,68888,65500,65000,65000,64900,64400,64000,63900,64000,64000,64900,65000,65000,67400,65000,65000,68400,65000,70000,71400,73000,74900,75000,78800,79900,79900,85000,85000,88000,89000,90500,90000,90000,90000,92900,94050,94900,94900,97000,97500,97300,95000,99000,99900,102000,103950,105000,108800,105000,108000,109000,110000,110000,112091,113000,113000,117000,116873,115900,115900,120000,120000,120000,124000,125000,126000,125000,129900,129900,133100,135900,135900,139739,139990,140000,145000,145000,148000,149000,150000,150000,155000,155000,158000,159900,160000,164427.5,165000,167000,169900,170000,175000,175000,178000,180000,179000,179000,179000,179000,179000
"King County","WA","Seattle-Tacoma-Bellevue","53","033",14,199999.5,199950,199950,199950,199950,194750,192000,189999,189000,184950,179950,176000,175000,165000,165000,162500,159900,159000,154900,150000,149950,149900,145000,139999,140000,144500,144900,143900,145000,144900,145000,149500,149500,149900,149000,149500,149900,150000,154555,155000,162700,164958.5,169950,170000,174900,175000,175000,175000,175000,179000,179900,180000,189000,191750,194975,197000,196250,195000,190000,189950,199900,199900,2e+05,207500,210000,215000,219950,219900,220000,220000,220000,220000,220000,225000,235000,239000,240000,249000,250000,250000,250000,256000,257000,257900,259000,265000,269000,279900,280000,284900,288925,289900,289950,290000,289950,289000,285000,290000,299675,299950,299999,3e+05,3e+05,309500,315000,319900,320000,320000,320000,320000,325000,329950,329950,325000,325000,324950,325000
"Tarrant County","TX","Dallas-Fort Worth-Arlington","48","439",15,82900,83000,84900,85000,85000,85000,85000,84900,84900,84900,84900,82000,80000,78500,79900,79900,79900,79900,79900,79876,79000,79000,78000,77500,75900,76900,79300,79900,79900,79900,79900,79000,78000,78900,78900,79900,79000,78950,79000,79000,79000,78900,79900,80000,82000,82500,82100,82000,84900,84900,84900,84900,87500,84900,85000,88000,85000,85000,84495,84500,86500,89900,89900,92000,94900,90000,95000,95000,95250,98550,97700,99900,99000,99900,99995,105000,105000,109000,113000,114900,111000,115000,115000,115000,115000,119900,124999,128000,130000,130000,132900,134900,132500,135000,139000,137500,139000,139900,142000,147000,149500,149500,150000,152500,155000,155000,159900,159800,160000,163000,169900,169000,165000,165141,165000,168000,170000
"Santa Clara County","CA","San Jose-Sunnyvale-Santa Clara","06","085",16,320000,318000,320000,325000,325000,329000,325000,330000,328444,320000,318444,315000,314900,299000,305000,310000,315000,319900,319000,319594,309000,305000,304000,309900,3e+05,300900,302000,319999,319500,324900,329000,333703,327550,339000,349500,349950,359000,375000,389000,399000,399894,419444,425000,429950,430000,444500,449000,450000,458000,450000,465000,469900,489000,495700,498000,499000,499888,499950,499000,495000,499500,519888,529880,549000,560000,569000,575000,585000,595000,595000,589900,595000,595000,598000,599000,599000,610000,609000,629000,634750,635000,629999,625000,628400,649888,649900,659000,659000,660000,666500,675000,675500,688944,699000,728000,738990,732995,764995,775000,789900,799894,822500,818995,799999,799900,799900,799000,799000,799000,799900,807880,788000,775000,770000,760000,750000,749888
"Broward County","FL","Miami-Fort Lauderdale-West Palm Beach","12","011",17,62000,60000,60000,60000,60000,59999,60000,60000,60000,59999,60000,59500,58949.5,54990,57000,58500,59000,59000,59000,59000,58500,57600,59000,57900,59000,59900,59900,59900,59900,59900,60245,61900,64900,64745,65000,65000,65000,65000,67000,67500,69000,69999,69998,70000,73900,72500,74500,74500,75900,77220,77000,76000,79900,79900,80000,84900,85000,85000,85000,85900,85000,85000,85000,85000,89100,89900,89000,89900,90000,92500,97000,97900,97000,99500,99999,104850,103000,105000,109000,110000,110000,110000,115000,115000,115000,119000,119900,119000,119900,119900,120000,120000,120000,122000,123182,124500,123900,126900,127000,127000,128000,129500,129900,129999,134900,135000,135000,135000,136899.5,135250,137000,139000,137000,135000,136000,137500,139000
"Bexar County","TX","San Antonio-New Braunfels","48","029",18,75000,75000,78000,78000,76500,78500,78000,76500,75000,76000,77000,75900,74900,74000,74900,74900,74900,74000,73900,74000,74500,74500,72000,70900,69999,72000,72000,72000,73000,72900,70000,69900,69900,70000,70000,71000,69995,70000,73000,72900,72000,72000,73000,72225,70000,72500,73850,74900,75500,75000,75000,75000,75000,75000,76500,76500,75000,76000,75000,75000,78000,79900,79900,79000,79500,79000,80000,84999,83987.5,83000,80000,82500,82500,85000,85000,85000,85000,86900,89000,89500,90000,93700,95000,99900,98000,99000,99500,99900,1e+05,1e+05,102500,105000,107949.5,109900,109000,110000,110000,109900,112000,112850,112250,112157,115000,119500,119500,118500,117500,117500,120000,120750,123696,124900,125000,125000,125000,127900,129500
"New York County","NY","New York-Newark-Jersey City","36","061",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199999.5,210000,211968,211968,207713,199000,175000,162950,188999.5,197750,199000,210000,208275,209900,220000,214900,209950,212250,229950,230000,235000,239500,239000,235000,235000,242000,240000,249000,249000,249000,249000,249000,249000,249000,250000,250000,249450,253000,255000,250000,250000,250000,261000,259000,259000,257000,265000,260000,255000,255000,255000,255000,260000,259999.5,275000,279000,275000,279999,285000,285000,289000,295000,299000,299000,299000,299000,3e+05,299000,299000,299000,299000,299000,306250,302500,310000,315000,315000,318500,315000,318000,315000,318000
"Philadelphia County","PA","Philadelphia-Camden-Wilmington","42","101",20,84900,84900,85900,85000,84900,85000,86500,85000,87500,87500,89000,85000,84900,80000,85000,84900,85000,85000,84999.5,80000,80000,79900,79900,79500,79900,79000,79900,79000,78000,79000,79875,76250,75000,75000,74900,74900,74900,74900,75000,74900,75000,77500,75000,77000,79000,78000,75000,75000,74900,75000,75000,77000,75000,75000,78000,78250,79300,79900,79900,79900,79000,79000,79000,78500,79900,79900,79900,79822.5,79899,77687.5,76000,75000,74900,74900,75000,75000,79900,79999,79900,79900,79900,78000,75000,77000,79900,80000,85000,89000,89900,89900,89900,89700,90000,90878,89900,89900,89900,89999,90000,92700,95000,99900,99900,99900,99999,1e+05,1e+05,1e+05,104900,1e+05,104900,109900,109900,109900,109900,110000,110000
"Alameda County","CA","San Francisco-Oakland-Hayward","06","001",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,350000,344900,349000,364950,375000,379000,385000,385000,389725,399000,399000,399800,399000,395000,389950,389000,399888,399950,410000,424950,439250,449925,450000,450000,459000,455800,449500,459000,468000,479999.5,485000,495000,495000,499000,499000,498888,499000,499000,499000,499650,499000,508000,519000,529000,537700,530000,539000,540000,545000,549000,549888,562500,559000,575000,588000,595000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599900,599000,598888,599000,595000
"Middlesex County","MA","Boston-Cambridge-Newton","25","017",22,189900,192750,194900,199000,195000,195000,199000,199900,199600,198500,194900,189900,189900,179900,179900,180000,189000,189900,189000,184900,179900,179900,169900,164900,170000,169900,169945,174900,174900,179000,179900,180000,186700,189000,188300,186500,185000,185000,189250,189900,194900,199900,199900,199900,199900,208400,208000,205000,205000,204900,209000,209949.5,214000,214949.5,209900,216900,215000,215000,213900,210000,219000,214950,211000,209900,214900,215900,221700,219900,219900,219900,225000,219900,219900,224900,223000,229000,229900,229900,230000,238450,235000,229900,229950,234900,230000,240000,249450,249000,254900,259900,268900,269000,274900,274900,269900,265000,265000,269900,274900,274900,274900,280000,285000,280000,289000,289900,289900,289900,299000,299900,301000,309000,309900,299999,299900,299900,299900
"Suffolk County","NY","New York-Newark-Jersey City","36","103",23,215000,219000,219900,220000,229995,229996,229990,229000,229900,225000,219990,219000,219000,205000,209900,210000,210000,209900,209000,205000,205000,2e+05,199990,199990,199000,199000,199000,199850,199000,199000,199000,199000,199000,198500,195000,195000,194929.5,199000,199000,199000,199000,199000,199000,199000,199990,199990,199990,199999,2e+05,2e+05,209000,210000,214208.5,215000,215000,215000,215000,215000,215000,210000,214990,215000,219000,219000,219000,219990,220000,220000,219000,219000,219000,218934,219000,218940,219000,219990,224990,229000,229000,229000,229888,229900,229000,229000,229900,229990,233149,235900,235000,239900,248116,245000,249000,249900,249523,250000,254000,249990,250000,250000,259000,265000,265000,264900,265000,265000,267900,275000,274900,275000,275000,279000,279000,280000,282430.5,280000,285000
"Sacramento County","CA","Sacramento--Roseville--Arden-Arcade","06","067",24,129900,130000,133000,134350,130000,130000,130000,130000,129900,129000,125900,125000,123900,105650,120000,119900,116000,115000,114900,115000,114900,112000,109999,109900,110000,110000,109900,109900,110000,112000,115000,119000,114900,119250,118800,125000,127500,130000,135000,139000,147150,149000,150000,155000,159900,162950,161500,163000,165000,168000,170000,175000,175000,179000,180000,184943.5,185000,185000,182000,159900,185000,183210,185000,189000,198000,199000,199888,199900,205000,209000,214950,212950,215000,215000,215000,220000,225000,229000,229900,235000,238000,239000,239000,240000,239900,239900,240000,245000,249900,250000,259000,259250,259900,259000,259999,259000,263000,265000,265000,269000,269999,269900,275000,274900,275000,275000,275000,270000,275000,279000,279999,280000,285000,288442.5,289000,289000,289000
"Bronx County","NY","New York-Newark-Jersey City","36","005",25,175000,171500,170000,170000,175000,174000,170000,174000,175000,169000,167000,165000,165000,159000,165000,168253,168253,167000,160000,160000,159999,155999,154000,149250,149000,149000,149000,149000,149000,147650,150000,150000,149900,149250,150000,155000,155000,156500,155000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,149900,149900,150000,150750,153500,154000,157500,160000,159000,140000,152499,150000,149900,150000,153000,155000,159000,159000,159450,159000,159000,159000,159000,159000,155000,155000,157349.5,159000,160000,165000,165000,165000,165000,165000,165000,165000,165000,169777,170000,175000,179000,179900,179999,184527.5,185000,180000,189900,189450,189000,190000,195000,199000,199999,199000,199900,199000,199900,199000,199000,199999.5,2e+05,205000,210000,210000,215000,215000,220000,215000
"Nassau County","NY","New York-Newark-Jersey City","36","059",26,230000,230900,229000,229000,229000,229000,229000,229500,239000,235000,229000,229000,225000,210000,219000,220000,219999,219000,210000,209000,212000,210000,208000,205000,199999,199000,199000,199000,199000,199000,199000,199000,198500,199000,199000,199000,199000,199000,199000,199000,195000,195000,193346.5,198000,199000,195000,199000,199000,199000,199000,199000,199900,199900,199000,199000,199999,199000,199000,199000,199000,199000,199000,199000,199250,199000,199999.5,205000,205000,199999,199999,199999.5,205000,210000,199999.5,2e+05,209999,219000,225000,225000,220000,219997.5,224000,225000,222111,224000,225000,229000,234950,230000,238000,239000,239000,246778,249000,249000,249220,250000,250000,250000,253406,259900,265000,259999,258000,259900,259999,260000,273400,279000,279000,278676,273000,279000,279000,279000,279990,282000
"Palm Beach County","FL","Miami-Fort Lauderdale-West Palm Beach","12","099",27,59888,59900,60000,59900,59900,59000,59000,59900,59900,59900,60000,59000,57500,52500,54925,55000,55000,56000,55479.5,55950,57000,55555,55000,54900,54900,54000,54900,55000,55000,55000,57000,57500,59000,59000,59000,59900,59900,60000,62000,63000,63000,65000,65000,65000,67000,67950,69000,69500,70000,71951,71900,72500,75000,75000,78000,79500,78900,79500,79000,79900,79900,79900,81900,84900,85000,87900,86500,88500,89900,89000,89000,89500,90000,90250,93950,94000,94000,98900,99900,105000,109000,109900,110000,112500,115000,117831,119000,118900,117500,118000,119900,119900,119900,119999.5,123999,124000,124000,125750,128000,128999,129900,129900,130000,134900,135000,135000,135000,135000,138000,138888,139000,139000,139250,139000,139000,139000,139000
"Cuyahoga County","OH","Cleveland-Elyria","39","035",28,54900,59900,59900,62000,61700,60000,59900,60000,60000,59900,60000,59900,59000,54900,52900,52900,54900,54900,54000,51500,50000,49900,49900,49000,49500,47900,45160,46949.5,47900,48688.5,49000,49900,49000,49000,49900,49000,48500,45900,47500,49000,49000,49900,49900,49900,49500,49900,49900,49900,49900,49900,49900,49900,50000,50000,52750,52500,52000,50000,50000,52000,50000,50000,51900,50880,52900,52500,51500,50000,50000,50000,49900,49900,49900,49900,50000,52500,53700,54900,55900,57900,56250,55000,55500,55000,54900,55000,55900,57000,59900,59900,59900,59900,59900,60000,59925,60000,60000,60000,61900,62900,64900,65000,65000,65000,67850,67500,65300,65000,64900,64900,64900,65000,65000,65292,66900,68900,69000
"Hillsborough County","FL","Tampa-St. Petersburg-Clearwater","12","057",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60700,63200,64000,63000,64900,66044.5,67900,66900,66900,68800,69000,69900,69900,69999,70000,69900,70000,70000,72900,74900,74900,75000,75000,79000,79999,80950,84900,88000,89900,95000,97000,99000,1e+05,1e+05,103000,104900,105000,105000,109800,108000,110000,110000,112500,118500,119900,120000,120000,122500,122350,125000,125000,127000,127000,129900,130000,130000,133900,131900,132999,132000,132015,133000
"Allegheny County","PA","Pittsburgh","42","003",30,48900,49900,49950,51000,50000,52900,54000,54000,54900,54900,53900,50000,49900,49900,49900,49900,50000,50000,49999.5,49900,50900,50000,49900,50000,49900,49900,49999,49900,50000,51900,51000,50000,50000,51000,52900,53000,51900,52700,51500,52400,52900,54450,54500,54000,54900,54000,54900,54900,54900,54900,55000,56900,57000,56950,55000,55000,54900,54900,52900,52500,52900,54000,54600,54900,54900,54900,55000,55000,55000,54900,55000,54900,54900,54900,54900,55000,55000,57000,56500,55900,56000,56000,58000,57550,55000,55250,55900,57500,57900,59000,59000,58000,58900,58000,59500,58000,57000,58000,57950,59900,59900,59900,59900,60000,60000,62200,60000,59900,59900,59999,61950,60950,61750,62250,64600,61175,60000
"Oakland County","MI","Detroit-Warren-Dearborn","26","125",31,34900,34900,33000,31900,31500,32000,32900,34000,32500,33900,33000,31000,30750,27175,29000,29080,29900,29500,29500,29000,29000,29000,28900,28900,28900,28000,29900,29900,29900,30000,29950.5,30000,29900,29900,30000,31200,31900,30000,31000,32900,32000,33950,34000,34900,34900,34900,35000,38000,39900,39000,39000,39900,39900,40000,44900,44900,44900,43900,42500,47450,48000,47500,47900,47900,47950,48900,49900,50000,49900,50777,50000,51335,50250,50000,52000,52500,50000,53000,55000,56500,56000,55900,55850,56000,55000,55000,56900,58875,59900,59900,59900,61900,60000,62450,60000,64900,65000,64900,65000,65266,69900,69000,69000,70000,70096.5,74900,74900,74900,73129.5,69950,74900,75000,74900,79000,75000,79000,77341
"Franklin County","OH","Columbus","39","049",32,72000,72900,73900,74500,71000,69900,69900,69900,69900,69900,69800,67000,64900,63900,64900,64900,62900,61900,60000,60000,59999,60000,59900,58800,58750,58950,59500,59900,59900,59900,59900,59000,57500,57079.5,52500,54900,53200,52900,54900,54900,54900,54900,57000,59350,59900,59900,59900,59900,59900,60000,60000,62000,62500,63500,63900,64900,62900,62900,61000,62000,64000,64400,65000,67200,69900,69900,69900,69900,69900,69900,69900,69900,68950,67900,68900,69900,69900,72000,74900,75000,76500,77000,78900,76250,76900,78500,79000,79900,80000,85000,85000,82900,84949.5,88000,89120,89100,88300,88000,85000,89900,90000,94900,95000,99000,99900,98000,95950,99000,98249.5,99900,104900,108000,109000,105000,105000,107012,110000
"Hennepin County","MN","Minneapolis-St. Paul-Bloomington","27","053",33,114900,117900,119900,119900,119900,117500,117250,116500,111950,109900,109000,103205,100700,99900,97000,95000,94900,94900,93900,94900,95000,92150,91950,90000,89900,89900,89900,89900,89900,93600,94900,94900,94900,94900,94950,99900,99900,99900,1e+05,105000,110000,113900,112500,114900,119900,119900,124000,124900,122500,122187.5,124500,125000,129500,129900,129900,129900,130000,130000,129900,129900,129900,129900,130000,134900,139000,139000,139900,139900,144500,143400,144200,140000,139900,139999.5,144900,146900,149000,149900,154900,154900,154900,154900,154900,154900,152375,154900,159999,164900,167900,169000,167000,169000,168250,168625,165900,165000,165000,165000,169900,173000,175000,179900,179900,180000,180000,179900,184900,184900,180000,184900,184900,185000,184900,185746,185000,187950,188000
"Orange County","FL","Orlando-Kissimmee-Sanford","12","095",34,59900,59900,59900,59800,56300,55000,55250,58250,59000,58000,58775,59900,59900,54500,55650,57500,57841.5,57915,55000,55000,55000,54900,54900,54000,54000,54900,55350,55750,55750,55000,55000,56000,55000,58900,55000,59900,59900,61000,61499.5,64000,64900,64900,62000,64900,65000,65000,65000,65000,68000,69900,69900,69900,69900,69000,71900,70000,69900,69900,69900,69900,72000,70000,70000,74200,75000,75000,78900,79900,81000,81500,80000,85000,85000,85000,87000,89400,89900,90000,93000,95000,95000,95000,97000,99000,99900,1e+05,104900,105000,110000,112900,115000,115000,112000,115000,119850,119000,119999.5,120000,125000,124925,125000,129900,130000,134900,133900,135000,135000,138200,140000,140000,139900,139900,139900,139900,139900,143000,141997.5
"Fairfax County","VA","Washington-Arlington-Alexandria","51","059",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234990,230000,229900,230000,229999.5,231900,234900,239900,240000,239990,244974.5,245000,240000,239900,240000,239900,235000,233800,239000,240000,245000,249900,249999,250000,249900,249800,250000,249925,250000,250000,249900,255000,259900,259900,259900,259000,259000,260000
