"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Hawaii",40,229000,235000,235000,237450,234900,232000,230000,229000,235000,235000,232000,230000,230000,215000,229000,225000,225000,225000,219900,218000,215000,205000,199000,2e+05,2e+05,207000,198700,2e+05,198000,213000,195000,210000,2e+05,199000,195000,197700,210000,216000,215000,211800,199925,185000,210000,219900,220000,222000,222875,220000,220000,226837.5,227750,235000,245000,239000,235000,235000,225000,215000,226837.5,228000,234900,245900,249000,258250,255000,259000,250000,253000,255000,250000,250000,225000,247500,262000,249000,255000,250000,254000,255000,259000,268250,265450,259000,240000,269000,268500,269500,265000,270300,271900,275000,280000,285000,280000,285000,276102,279000,288000,285000,290900,298000,295000,299000,295000,298300,299500,299000,295000,298650,299000,310000,310000,309000,311465.5,315000,315000,310000
"Maine",41,119900,119900,119500,119000,119000,119900,119000,120000,117218,115000,111730,104900,102950,99900,101571,1e+05,1e+05,105000,104000,1e+05,104900,103000,1e+05,99900,99500,99000,99900,99900,99900,99900,99900,99900,99900,97500,98000,99500,99900,99900,99900,104090,103800,108250,104000,103000,105000,105000,1e+05,99900,99900,99900,104900,109011,110000,119000,117000,115900,115000,110000,109000,109850,104000,1e+05,104900,104900,107500,110000,110000,109900,110000,103000,105000,104900,105000,105000,109000,109900,109900,106000,105000,109900,109900,105900,109900,107000,107000,106500,110000,114000,119250,119900,119900,119900,118900,125450,123200,117000,115000,117250,125000,125000,129900,137700,129900,129900,129900,129900,129900,129900,127900,125000,129900,129999,131640,140000,139900,149000,152000
"New Hampshire",42,149900,150000,150900,150000,150000,149900,149900,149900,149900,148900,147497.5,140000,139900,131000,134900,132900,137500,137500,135000,134900,132900,129900,129900,125000,124900,124900,124900,122600,124900,124000,125000,125000,124900,124900,124900,124900,124900,125000,125950,129500,129900,129900,134500,134000,137900,137700,135000,134900,129900,129900,134900,138100,139900,139900,141100,139900,139900,139900,139900,138250,135000,134900,134250,139900,140000,142900,144900,145000,144900,144900,145000,144900,139925,139900,149000,150000,152000,154900,154000,155000,152000,150000,149900,149000,145000,148000,157634.5,159900,165000,169900,169900,169900,169900,170000,174900,169900,169900,169900,175000,179900,184900,189000,186900,187000,189500,189900,189000,180950,182500,185500,194900,194900,197500,199000,195000,195000,195000
"Rhode Island",43,149900,150000,152000,154850,150000,150000,149900,149900,149900,149000,149000,144900,144700,139900,140000,139900,139500,136900,135000,134900,134500,129000,124900,124900,122950,119900,119900,120000,124900,125000,129000,129900,129000,128900,125000,124900,125000,125000,125000,129000,129900,129900,130000,134900,137000,134900,134900,134900,134900,134900,134900,135850,139000,139900,139900,139900,139900,139900,139900,139000,139900,139500,139900,139900,139900,142500,145000,147900,149900,149900,149000,145900,145000,149000,150000,150000,155000,155000,159000,159900,159000,159900,160000,159999.5,159900,164000,165000,169900,169908,174900,175000,179000,179000,179900,184900,184900,184900,184900,188200,190000,196000,199050,199000,199900,199900,199900,199900,199900,199900,199900,199900,205000,204900,205000,209900,209900,209900
"Montana",44,149500,149900,152700,152900,154000,153000,152500,150000,149900,149000,147900,142500,139900,137700,139500,139500,139000,138950,135000,133000,134500,132000,129900,129900,129900,129800,129900,129000,129900,132000,134500,129900,125000,124900,119900,114900,115000,119000,121950,139900,144900,146700,146500,145000,143900,142700,139000,134900,134900,135900,139900,139900,140000,143700,144900,147000,149000,146950,146200,140000,143500,144372.5,139900,147500,150000,154900,155000,157500,154900,150000,149900,150000,149900,149900,154000,157000,159000,159900,159900,160000,160000,160000,160000,159900,159900,165000,169000,170000,172750,175000,174900,173000,174999,175000,175000,172500,169900,170000,179900,185000,187500,189900,189000,189900,189000,189900,194900,195912.5,193500,197000,199900,199900,199900,199000,196900,198450,199900
"Delaware",45,119947.5,122400,120000,118999.5,119900,119900,119000,117000,115000,116900,115000,113900,110000,109401,109993,109900,109900,106949.5,108000,100999,1e+05,99900,99900,99500,99000,94500,90000,90000,89900,89900,89900,90000,90000,89900,90000,92000,95000,92900,94000,90000,93750,90000,90000,92900,90000,90000,89900,90000,94800,94950,94900,95000,99000,99900,99500,99500,99000,95000,95000,95350,99500,99900,99900,99500,99000,99000,99900,99900,99900,99900,99900,99000,99900,99000,99900,99000,98950,99000,99800,99900,99900,99900,99000,99750,102500,105000,109900,110000,110000,110000,114900,110000,112700,114000,112900,115000,117000,116025,119000,119900,119000,119250,119000,115900,119000,118600,119000,119900,119999,122700,124900,124900,125000,126200,127900,127250,129418.5
"South Dakota",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122900,119900,118000,119900,122900,122450,119250,115000,114900,114900,109900,109000,115000,118700,120000,124900,125000,120000,120000,129900,128625,129000,126950,124000,134900,134900,130250,132000,135000,134900,134900,134900,134900,134900,134900,134900,135900,138000,137900,139900,139900,139900,139900
"Alaska",47,187750,185000,184000,181900,180000,180000,182000,184500,179900,180000,180000,180000,179000,175000,180000,180799,179900,181598,179900,179000,178000,174900,171000,169000,173000,170000,173500,172000,171500,174900,170000,169900,169500,169500,169250,169900,172500,168000,169450,169000,172500,172500,169900,169900,169000,169900,169000,167500,165000,169900,170000,175000,174900,172000,169900,170000,165000,161100,156900,160000,168400,166000,176000,169000,175000,174900,176000,172000,169900,174900,174900,175000,175000,176750,179900,183000,181900,180000,184900,183900,184900,183000,182500,180000,178000,175000,179000,179000,179900,180000,179900,179900,179200,179500,179900,180000,180000,180000,185000,185000,186250,189700,190000,189950,189500,186900,180000,183000,183950,180000,179900,179900,182900,182000,184950,184900,184900
"North Dakota",48,106500,105900,104900,105000,104900,105000,104900,101450,99900,1e+05,99900,99000,94900,82900,89900,89900,89900,90000,91075,94000,92900,89900,86900,81450,79900,79900,79900,84900,89900,89900,84900,84900,79900,85000,84200,84900,81950,85000,89900,89900,92900,94900,99900,106000,105950,104950,109900,112450,109900,102500,1e+05,106000,103999,105500,104900,109900,112900,113000,110000,108250,99900,110000,120000,120900,125000,124900,125000,125000,125000,128000,129900,134900,135000,135000,134900,139900,139900,139900,139900,139900,136900,139000,139000,138750,135000,132500,139000,139900,135000,139900,139450,137500,139900,139900,139900,138447.5,137900,133900,134900,134900,132900,132700,129900,134900,134900,134900,134900,132900,134900,134900,135000,135000,136901.5,139900,136900,138000,139000
"Vermont",49,130000,129900,129900,129900,129000,129900,129900,125900,125000,122000,119900,119900,119900,114900,119000,116000,119000,119900,119900,119000,116900,115000,112200,110000,110000,115000,110500,110500,110000,110000,109900,109500,107000,105000,104900,100999,108000,109500,110000,110000,109900,110000,109000,107100,109900,109900,110000,109000,110000,115000,114900,114662,112000,110000,110000,109900,110000,108000,105000,1e+05,105000,106100,109000,109000,114900,113000,113500,113000,112500,110000,110000,109000,109900,110000,114900,115000,115000,115000,117500,115000,115000,114900,112000,110000,109900,110000,110000,110000,114900,114900,114900,115000,114700,114900,110000,110000,109900,109900,113200,115000,115000,115000,119000,119000,119500,119000,117500,117500,118000,119000,119500,120000,120000,125000,125250,125000,126900
"District of Columbia",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,2e+05,199999,199000,200999,210000,215000,220000,219000,224900,224900,225000,220450,219000,219900,218000,225000,225000,230000,235000,239000,235000,239000,239250,239638.5,248000,249000,249000,249000,243450,249000,249900,254000,254450,255000,254900,249949.5,250000,259900,262900,264900,259900,264000,260000,259900,264900,265000,260600,259900,265000
"Wyoming",51,134950,138500,139900,142900,144900,144900,144900,145000,140000,140000,141900,139900,139900,123450,140000,139900,142500,141200,144900,142500,139900,142000,142900,145000,139900,140000,139900,139500,139950,144900,146000,144000,141000,144000,143900,145000,150000,150000,150000,151625,154900,150000,152750,149900,149900,145000,144900,145000,144500,145000,149000,149500,149000,145000,145000,145000,144750,139900,140000,134000,142000,147900,148500,147950,150000,150000,150000,149900,154900,157500,159000,158000,155000,158000,157500,159900,162900,160500,159950,159700,157000,154900,150500,152000,150000,150600,155000,158500,147700,149900,149500,149000,150000,150000,150500,149900,150000,150000,154900,156450,155700,157000,159000,159900,162750,165000,168950,165000,165000,165000,168000,169900,169900,174700,175000,175000,179000
