"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Hannibal, MO",703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,147500,144500,139900,138950,137000,135500,136950,129900,120000,126585,119500,124900,124450,125000,124700,133500,132400,127750,129450,145000,140000,155950,149450,149900,138000,135000,142000,145000,142500,142000,145000,138000,136250,138000,142500,149900,145000,145000,149450,149000,148500
"Mount Vernon, IL",704,110000,104750,107000,112750,113000,110900,105000,105000,103000,99500,99000,99000,99000,104200,110950,119900,115000,109000,109900,99900,94900,94900,94900,89900,98500,104500,98750,93900,101250,109900,104900,98500,99900,94950,93000,93000,96250,104900,106200,114200,114900,118450,114900,110000,114900,109000,99500,97000,95000,99500,99800,112500,117500,115450,115000,116700,115400,114900,110900,112900,110000,105000,109700,105000,113900,118900,117900,118700,118500,118119,114950,111200,105950,112000,109750,104000,105000,105500,112900,109500,109000,110000,110000,109900,109950,109000,99950,109900,114900,114900,114900,114900,115000,112000,109700,110000,119500,120000,124900,122900,117559.5,119900,114000,110450,109500,111500,109500,104950,95000,103900,102023.5,102900,99500,114250,119900,119800,115000
"Houghton, MI",705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138450,134500,129000,129700,129000,127500,124950,112000,114900,117500,119500,129000,138500,145000,139000,132500,125000,132250,127000,125000,105000,118250,122500,134950,149900,149000,139900,139000,134950
"Union City, TN",706,110000,113700,115000,115000,115000,107000,99900,99900,99900,89900,99250,99700,99900,105000,99900,104500,99900,98500,99700,99250,99825,87500,86000,89900,88750,84900,80000,79900,80000,79500,79500,80000,78500,80750,79500,80000,80000,83000,83700,85000,85000,85000,89900,89900,92500,89900,94500,94450,89900,84900,82900,89500,89900,89900,89900,89037,87500,87250,90750,88250,85000,87450,85000,89250,89500,89950,85000,89500,89900,89900,87000,79000,86000,89900,92500,86450,89900,89945,99700,99900,102499.5,99500,99700,99900,99500,99500,104900,111500,105000,109900,111450,109000,102499.5,107000,99949.5,99999,101799,108000,108000,109900,99999,109000,101250,105000,112000,103000,99949.5,99500,105000,109500,117900,117900,117950,118700,104450,99999,99700
"Sault Ste. Marie, MI",707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89700,85000,95500,95000,97900,99500,99500,110000,108000,102500,105000,99900,102500,109900,109900,101500,110000,110000,115000,110000,104000,105000,105000,99900,99900,97000,97700,99900,99900,111450,120000,125000,124450,114999.5,109950,114900,110000,109900,109900,114900,110250,109900,115000,117200,113950,115000,115000,110000,110000,106500,110000,110000,110000,114950,115000,119000,119900,119900,120500,125000,123500,120000,121755.5,124450,127450,129900,129900,127450,124900,120000,119000,115950,115000,118000,117500,119250,124900,124900,125000,125000,125000,123950,124950
"Gainesville, TX",708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000,235000,237000,225000,229250,220000,210500,198250,209500,217050,199000,212750,225000,244450,249500,246069,239900,239500,250000,245000,242000,239000,239500,252450,266000,274950,263312.5,254500,255950,256950,246250,239000,238000,239950,219000,235950,223000,242500,252500,267500,287000,287000,282200,299250,295900,289450,279950,279225,264000,289000,289450,299000,275000,295000,289250,289000,282900,275950,299500,291450,339000,339500,334500,319700,299500,289900,281950,272900,270900,259900,264450,270900,277000,284500,288950,275000,283900,281900,283900
"Kill Devil Hills, NC",709,389900,389000,379900,375000,369950,369000,359999,364900,369000,369900,364900,350000,359000,342250,359900,360000,359949.5,360000,360450,359000,359000,350000,349900,349000,349000,349000,349000,349000,335000,336250,329900,329000,329000,339700,349000,349000,349000,342400,349000,349000,349000,354950,347000,345000,339949.5,339900,339000,334950,344000,345000,349000,345000,342225,339700,339000,339000,339500,339500,347500,345000,340000,349000,345000,349000,349000,349900,351450,362250,367000,359900,369000,365000,369000,385000,369000,375000,379900,382500,394500,395000,399000,399000,399000,399000,399000,399500,399900,399900,414900,409900,409900,409000,419000,409900,409500,405000,409250,413900,415000,434000,429900,429000,415000,412000,415000,418000,415000,415000,419900,412500,419000,419000,419000,425000,425000,425000,439000
"Atmore, AL",710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119450,119900,119900,125000,125000,122950,120000,120000,107950,116250,119000,119450,115000,114900,109000,109900,109000,99900,104450,109950,110000,110000,98500,109900,109000,96500,96700,97200,99200,109000,117000,119000,121950,119450,113900,109450,119000,122100,124900,125000,126900,119900,119900,124200,127000,124900,124900,129000,124900,125000,127000,128000,127000,126000,127500,127000,124900,124900,119900,119900,119900,129900,129900,129900,124900,124950,129900,131385,132900,128500,121612.5,117900,116000,115900,120000,117450,119900,127000,124700,122200,119900,119900,119900,124450,124900,124900,129900,129900,134900
"Crawfordsville, IN",711,108000,109900,108950,108000,108000,107500,107500,107700,99900,104900,108000,104900,99500,103900,104000,104950,107500,107000,104950,99900,104700,99900,98775,97900,95000,92750,94900,89950,92500,94950,94588,95250,97900,92500,90000,89900,94500,91900,94900,95000,94900,97250,99900,99900,95000,95750,99900,99500,99900,99700,104000,111000,110000,108000,104900,104700,99000,93750,93500,93500,89999,89200,91200,99800,106000,111500,109900,104900,99625,98900,98950,92925,89900,89900,97200,99900,109900,114500,110000,115450,112450,112400,111400,109900,109900,111450,109950,119700,117000,124900,129900,132900,129700,129700,129900,123100,115900,115000,117900,119400,122750,128500,134900,129900,124950,125000,120750,118900,115900,115900,125000,129900,132500,133250,130000,132500,129000
"Brownwood, TX",712,,,,,,,,,,,,,,,,,,,129900,137450,131950,123750,127500,120000,116250,118000,117500,117000,119900,124500,119000,111950,114950,113900,106000,104410,99950,115950,117000,126000,125000,125000,129000,126000,135000,143075,143075,149900,139200,136000,134500,137000,139250,135000,138500,132000,135000,139900,135250,133000,137000,137500,139900,139250,139500,148700,149000,143900,143000,146000,142000,139950,139250,139000,139700,139500,146900,149450,149950,147500,145000,139500,147500,148250,144450,148000,145500,149900,157495,159000,159000,159900,155900,154900,155900,159900,154900,149500,151450,159000,175000,165000,166000,159990,162000,164900,165000,159450,149900,136400,149500,149900,149900,155000,155000,149995,149900
