"RegionName","State","Metro","CountyName","SizeRank","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Colorado Springs","CO","Colorado Springs","El Paso County",16,,,,,,,,,1.31766381766382,1.31766381766382,1.32981676846197,1.22193577519217,1.32798023471279,1.25763275216941,1.19182389937107,1.20860927152318,1.22014331210191,1.19028662420382,1.07450738916256,1.21287328909166,1.40306696227749,1.46383186705767,1.34285714285714,1.25080923608114,1.28764337325047,1.26851988528531,1.24007936507937,1.20118003341688,1.24584891862082,1.09361329833771,1.13861617578308,1.19450317124736,1.35739814152966,1.31841700606766,1.31063034188034,1.29163636363636,1.24282982791587,1.22503840245776,1.25722202219006,1.25722202219006,1.28669100801833,1.30735966057441,1.32963350141434,1.35802469135802,1.37038266479611,1.36452014271543,1.35984848484848,1.35135135135135,1.35063957863055,1.37165251469628,1.30057989690722,1.32947976878613,1.2987012987013,1.2987012987013,1.3125,1.32947976878613,1.49075440108742,1.50375939849624,1.5230635335074,1.32358032521721,1.32947976878613,1.38258936016828,1.37766348273328,1.3125,1.29329004329004,1.3437849944009,1.29372304743651,1.39184725074296,1.38036809815951,1.27626723223754,1.40745814965726,1.4033264033264,1.39348710103427,1.43635123995931,1.33809099018733,1.5363436123348,1.38364779874214,1.41822371121734,1.46639641963269,1.43223819301848,1.4207650273224,1.51878497202238,1.55367231638418,1.49293147388504,1.43223819301848,1.43502870938275,1.32947976878613,1.37663654752378,1.41752577319588,1.40921037147452,1.40921037147452,1.45631067961165,1.41485809682805,1.62972620599739,1.59313760050085,1.56239809561077,1.56187449959968,1.51775486827033,1.40092888924665,1.47808358817533,1.43296853625171,1.50021364172751,1.59010600706714,1.58203677725811,1.62898170420585,1.61090458488228,1.60194174757282,1.559375,1.50462962962963,1.52350155864494
"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",17,,,,,,,,,,,,,,,,,,,,,0.844176968119714,0.815910249872514,0.781438608639622,0.749297906734615,0.739079563182527,0.758098223615465,0.731512945786146,0.761730652041438,0.739644970414201,0.755136511831272,0.756793945648435,0.78804347826087,0.792847503373819,0.833034504883157,0.832387438516837,0.818394388152767,0.761654016518072,0.748863332441829,0.740436034553682,0.746616892207186,0.746626848449574,0.721528861154446,0.755352092739757,0.77029702970297,0.798022108144135,0.804559168622192,0.79387417218543,0.777036453615866,0.776236278553369,0.755582137161085,0.769424237734097,0.73608316566063,0.728862973760933,0.749625187406297,0.709627924817798,0.776588845654994,0.816485225505443,0.776085547634478,0.795842634372399,0.755582137161085,0.74768022840828,0.726501170846528,0.727169056536396,0.721463022508039,0.72631004661136,0.736473850825645,0.75,0.794451425397134,0.795856493178373,0.754539529967038,0.80030487804878,0.776588845654994,0.793046357615894,0.803503603726028,0.776211227053314,0.761288253497705,0.78412775616083,0.80520909757887,0.761151892933243,0.783349266225713,0.799793601651187,0.833396175618543,0.836132697226048,0.837080322019943,0.819652590917917,0.807275837826611,0.800474355173436,0.788135104022702,0.788394828129927,0.791308342230643,0.81702859600086,0.817392802673327,0.830006653359947,0.835207195631224,0.834618647982836,0.821897813740959,0.822199383350462,0.814072059823249,0.838173215204516,0.843870002046207,0.832236964175546,0.830443828016644,0.834030100334448,0.815956482320943,0.806952514526147,0.853825136612022,0.91191775618378,0.869565217391304,0.820833497373175,0.815838763965072
"Honolulu","HI","Urban Honolulu","Honolulu County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15017361111111,1.11053748637641,1.12269446672013,1.03559870550162,0.98274006458986,0.871898054996647,0.928677563150074,0.99009900990099,0.930232558139535,1.02086127523834,1.04942045756086,1.0135863981919,1.05544732390963,0.930215849672478,0.951650598889863,0.956959706959707,0.925069380203515,0.860778443113772
"Cleveland","OH","Cleveland-Elyria","Cuyahoga County",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417363433667782,0.416666666666667,0.424578191891211,0.422831341786007,0.416318283166109,0.429368029739777,0.421052631578947,0.404912159731383,0.398759415152858,0.377418154761905,0.355725498826291,0.369020600558659,0.3821044546851
"Wichita","KS","Wichita","Sedgwick County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579719609892024,0.535880708294501,0.535880708294501,0.510156780610107,0.516426615814502,0.535932778389675,0.548140231470277,0.55370937225081,0.579501915708812,0.546630094043887,0.546630094043887,0.593372145096283,0.6
"Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800239413198258,0.83948959032908,0.830227959585641,0.830227959585641,0.806571375623185,0.831485587583149,0.775623268698061,0.780172342501778,0.773853779429988,0.83948959032908,0.835060318372257,0.835060318372257,0.934788174208237,0.83948959032908,0.84175645697212,0.83948959032908,0.838635049161365,0.841224657793325,0.869385082934324,0.850366804733918
"Pittsburgh","PA","Pittsburgh","Allegheny County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515754205873966,0.496688741721854,0.494611239414935,0.483662940670679,0.455169258920403,0.456942003514938,0.460257184441967,0.517400836552327,0.555375598684536,0.591952228553587,0.582847626977519,0.565734381589252,0.53921568627451,0.521212665339809,0.497723080617636,0.506756756756757,0.539434523809524,0.539873088463028,0.526483726866624
"Anchorage","AK","Anchorage","Anchorage Borough",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55695292849443,0.551994301994302,0.593377976190476,0.616153320398624,0.626765536723164,0.6,0.59795235058309,0.59082483781279,0.562036725067385,0.579710144927536,0.579411413256858,0.576877003403721,0.557809330628803,0.566037735849057,0.610964610949456,0.607638888888889,0.629967414831293,0.596026490066225,0.600844430009743,0.627352572145546,0.648202710665881,0.627352572145546,0.65864833906071,0.595238095238095,0.655682582380632,0.601084664055438,0.638491942839769,0.612371498391908,0.622916666666667,0.637877551020408,0.62099358974359,0.633349112426036
"Plano","TX","Dallas-Fort Worth-Arlington","Collin County",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746733332094199,0.766946687656151,0.753399594650061,0.77638700947226,0.756068444090728,0.804721030042919,0.771800281293952,0.764872521246459,0.761623872310895,0.750545851528384,0.762276931178909,0.782206264708685,0.766583229036295,0.75856454028234,0.771040250914794,0.776448191023215,0.801982475138341,0.800739143825069,0.786584630752273,0.791746558566284,0.760865749516852,0.773515398852606,0.790296791191779,0.770519262981575,0.770519262981575,0.770519262981575,0.846678953959771,0.820274240940255,0.778715120051914,0.777991658646134,0.8,0.797079389679157,0.800093201047468
"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",25,,,,,,,,,,,,0.708919359356301,0.706153846153846,0.668430335097002,0.680584386849049,0.68020719738277,0.700493434741228,0.682170542635659,0.702702702702703,0.70221452270685,0.754060324825986,0.695089581950896,0.688844086021505,0.686700329838342,0.683111734280279,0.669914738124239,0.685495382963111,0.688730893939681,0.688757935888016,0.691809347524294,0.676989150090416,0.675384615384615,0.678146258503401,0.679831660731628,0.687522216255871,0.71401728673431,0.696422918645141,0.676842429848905,0.68457841697493,0.712204596956944,0.680822991196461,0.676638367990257,0.680131904369332,0.683710266227406,0.675675675675676,0.67201794389522,0.678988959617515,0.686406460296097,0.691422976850795,0.700035001750087,0.681591419220276,0.691476002857077,0.697999069334574,0.683554483313229,0.706278416815799,0.704340522130946,0.719600019605253,0.72006961756643,0.753215965487903,0.75237160614982,0.734554630785339,0.738502967034892,0.719525158491335,0.70423028720937,0.709297723826427,0.693274143700368,0.691419478104454,0.705230871147401,0.739984689971932,0.707446808510638,0.754060324825986,0.750884012840341,0.767018759777186,0.773437700226389,0.727883538633819,0.72939166824348,0.763098730593793,0.740697915525158,0.739247311827957,0.728094401205122,0.749718151071026,0.743871513102282,0.738125802310655,0.740591125687948,0.730242178437237,0.738603650484531,0.745404404880904,0.758147251831389,0.761107583714974,0.753424657534247,0.765004820184763,0.788954635108481,0.799543118218161,0.807847663012118,0.792920788242596,0.796560549934769,0.778163978374824,0.791974656810982,0.846862127453356,0.828989602813307,0.80399826162538,0.807953782563329,0.814521319505724,0.81126578180641,0.844716031631919,0.849264988496018,0.828339251901971,0.816756785895337,0.831216809051027,0.796276935453166
"Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317527519051651,0.332299512627381,0.324837662337662,0.312041788856305,0.309579439252336,0.309712586719524,0.321146245059289,0.317607351478996,0.311602822638644,0.308959835221421,0.321261682242991,0.336998935792834,0.353032998736197,0.344488188976378,0.338215235332712,0.335276967930029,0.321261682242991,0.327299470573304,0.320973723974175,0.335577415262724,0.354766287371709,0.341343763809103,0.341483772769676,0.373134328358209,0.367577535778669,0.365009144532054,0.351317205518193,0.410172272354389,0.367647058823529,0.340408490188226,0.343078407833722,0.353332601330438,0.358961920931361,0.359113337320574,0.363571094637013,0.360230547550432,0.37119708994709,0.36281179138322,0.376062786134729,0.373369320737742,0.362669245647969,0.379856757641,0.3742830634278,0.37460914935322,0.378787878787879,0.387010382406571,0.387010382406571,0.400935516204477,0.404349041760658,0.4062288422478,0.416666666666667,0.408346413626812,0.405982905982906,0.394970296696968,0.390625,0.377315837428903,0.366950757575758,0.380423589657956,0.389663658736669,0.396600566572238,0.406047077922078,0.413223140495868,0.398724082934609,0.393537696768848,0.402504472271914,0.404302819868308
"Lawrenceville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.685848109735698,0.635559667948203,0.615384615384615,0.652392104382737,0.672254533014027,0.672254533014027,0.686407075609714,0.711845102505695,0.712789835203465,0.666666666666667,0.720837872185911,0.691657054978854,0.695185710273105
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73804347826087,1.73076923076923,1.74663197319091,1.68035847647498,1.73364153627312,1.72194947215074,1.66040100250627,1.70278637770898,1.70757737459979,1.66816825271693,1.67093680199711,1.66666666666667,1.65927490299334,1.77914725284664,1.75349428208386,1.75174714104193,1.70940170940171,1.71263857527599,1.70636188864737,1.72072295122555,1.68378514901499,1.66149634477392,1.66040100250627,1.65739289942054,1.62183550964396,1.63783160322953,1.64473684210526,1.71673819742489,1.71329336212486,1.76667416494967,1.75038051750381,1.71624605077842,1.68099189053765
"Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749817125746707,0.74843910313257,0.745863845945213,0.739079563182527,0.743819174992113,0.761828518220596,0.786819445254339,0.768608414239482,0.748266633554836,0.706762749445676,0.766122388937923,0.74499850701702,0.745784789668111,0.745054132440409,0.739226171752123,0.745033112582781,0.720198675496689
"Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34943315980702,1.30271084337349,1.28054511278195,1.35518333930441,1.53956319369853,1.337406904177,1.35208109269534,1.34464703402789,1.35549872122762,1.44014361773432,1.50182364299507,1.50913480312931,1.46497085037725,1.58676413061783,1.51644596326356,1.64193242816546,1.65233175367997,1.62587407306976,1.44868653405335,1.4135392715423,1.4903129657228,1.61498708010336
"Rochester","NY","Rochester","Monroe County",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35583432653384,0.328587075575027,0.382700723048431,0.351150994927819,0.342712842712843,0.35786207898296,0.351150994927819,0.367767770891448,0.348849686540705,0.332749562171629,0.34654837815359,0.358166189111748,0.355659850652523,0.404396515968478,0.43915857605178,0.410215123532679,0.405348761418657,0.402116402116402,0.357873210633947,0.387553737143745,0.408163265306122,0.365253945854925,0.378787878787879,0.384615384615385,0.368324125230203,0.39013137589462,0.382458641622939,0.396785831420138,0.42537938252224,0.391268533772652,0.328554360812425,0.352088902973253
"Yonkers","NY","New York-Newark-Jersey City","Westchester County",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00926833615542,0.960224968808484,0.919494047619048,0.901287553648069,0.901217228464419,0.907287157287157,0.868945472104598,0.92678405931418,0.848739495798319,0.897009966777409,0.962362661183436,0.980123299319728,0.875697551354212,0.916666666666667
