"RegionName","City","State","Metro","CountyName","SizeRank","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Spring Valley","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649380172247515,0.648281857260343,0.654769783384604,0.671443851478503,0.705445544554455,0.723680131600348,0.713661520535974,0.696320447135538,0.684628975265018,0.692259282567653,0.684257602862254,0.729022851115874,0.732567514256273,0.726572691973915,0.728155339805825,0.733967652531998,0.714749837556855,0.734745867007537,0.724183437809304,0.739503816793893,0.752434809927741,0.743815655709929,0.753402448559183,0.784558244785518,0.756166443509185,0.756166443509185,0.755366545159984,0.777259604707973,0.806952203600248,0.812267855705431,0.811527581329561,0.855018587360595,0.823422972586541
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.865551839464883,0.838036245845599,0.885082846698001,0.945723684210526,0.991567051770066,0.9375,0.868142356937968,0.941619585687382,0.91446551600252,1.07129168263703,1.15384615384615,1.20592948717949,1.04902196986469,1.01585728444004,1.03381147108373,1.04394406813762,0.996483001172333,1.00489127892689
"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",3,0.632538982053545,0.644996561842552,0.632538982053545,0.632538982053545,0.654603106986057,0.657315731573157,0.660325337744693,0.642054574638844,0.632221495530848,0.632538982053545,0.616509915272541,0.613496932515337,0.617342704652393,0.631936521230889,0.638063806380638,0.604851579955314,0.61054278971269,0.604741383469196,0.603500301750151,0.604755081617734,0.605417022571778,0.623653626024376,0.636414188073857,0.614062020264047,0.623347185493011,0.63536622258714,0.608431116905693,0.62221231043711,0.608431116905693,0.640202702702703,0.619982158786798,0.637148328768636,0.637445657845886,0.62111801242236,0.609957925717128,0.654660332853554,0.647977053134268,0.649350649350649,0.625459657102322,0.641208327388596,0.651416122004357,0.662576687116564,0.665525739856942,0.671406003159558,0.648958647751283,0.687442713107241,0.729075532225139,0.658154060732857,0.734173410732609,0.658874550454834,0.662576687116564,0.62396006655574,0.691937700070938,0.696506550218341,0.657058075455702,0.661865944969217,0.670929799935736,0.716974674880219,0.683735816118708,0.669008780640559,0.669664783933683,0.690177412375595,0.694444444444444,0.70032918255232,0.7236878029808,0.722260039946675,0.709608891923675,0.696091348265261,0.701978302488832,0.712468193384224,0.718907260963336,0.732749100232994,0.753277300667703,0.75208165457964,0.763042224444816,0.794122720803598,0.771017916775884,0.815724910624486,0.748752079866889,0.748752079866889,0.797957229492499,0.797957229492499,0.763741382936808,0.743092181431216,0.779220779220779,0.756473668897294
"Corona Valley","Eastvale","CA","Riverside-San Bernardino-Ontario","Riverside County",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797563001938521,0.734715753107746,0.755327758295117,0.74457344775366,0.750563651268601,0.791575208125047,0.794246911575166,0.796389700026546,0.785185185185185,0.766974960523348,0.770328102710414,0.774077708420519,0.810069556419416,0.783673469387755,0.768929000641302,0.79029071408411,0.796596481107586,0.813498532768177,0.812607732085693,0.812607732085693,0.802378184109368,0.798518518518519,0.831008744555023,0.858988022371042,0.841204471744852,0.806900389538119,0.797236247674728,0.779389478242044,0.805374946834714,0.816449954641669,0.820130371952777,0.804289544235925,0.814553353244638,0.83501295709761,0.849861603474664,0.832136236561776
"Allston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17391304347826,2.19546503372382,2.17391304347826,2.04918032786885,2,1.76428571428571,2,2.17391304347826,2.25,2.26818181818182,2.3,2.275,2.25,2.2344249201278,2.2344249201278,2.2344249201278,2.16,2.11111111111111
