"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
102001,"United States",0,15.0611374033067,14.449470975324,11.9795253949662,10.6252223988625,13.1889551780527,11.4912510762499,13.8970706423744,13.8355326328083,13.9678385223437,15.1912186469088,14.867204361144,13.8971427728254,13.6466878496092,13.0710682159774,10.9139250268921,8.95935986685724,11.1850917247457,10.6062792463237,11.401412180992,11.2655362398735,12.1750451354062,12.499886635666,12.490756545022,12.6433513255047,11.8781115320366,11.347011258263,9.68899032472895,7.48244391450058,10.8105611979075,9.47180629765991,10.3811273600945,10.7282118916133,11.808809787725,12.1577517620818,13.3064118337548,14.0211726594287,13.7415639604351,14.3846609542135,11.6864827806422,9.09153529696911,12.2294939508966,10.9444642107974,12.1637283879765,13.3173667184069,14.2235413428809,14.7676563110866,16.3443087288197,16.0682723253402,15.6969862437234,15.6407843860675,12.1100913224211,9.66903143754223,12.5640466723291,10.8775867459525,12.2534800335479,12.2991129859374,13.6745809792763,14.3362207781358,15.449346845853,15.1408218482779,15.3178428420644,14.9831081597391,11.9170974701512,9.48728775464644,12.0595651255629,11.5473694764245,12.5854369476261,12.7792999040928,12.7416438949613,14.2340065050302,14.4259598724868,15.1014783282876,14.3118232064892,12.9736169004461,12.1526617396172,8.91535000090463,12.1073702749587,11.3422193191947,12.4340076867846,12.2809134499587,13.6958217896564,14.7272283058502,15.1459218895801,15.8294142503425,14.6636396496225,15.1563901473647,12.4722950973818,8.63106865785886,12.1764002851591,11.2164085636098,11.953660383812,12.2780480755335,14.0011455453699,14.8483605180271,16.0420840882802,17.0295215573497,16.5826752518695,17.8874273855432,14.4944041055847,9.88980899529402,14.5167230091052,12.4127165346875,13.2252206533528,14.0011428624958,15.206906496204,15.5904153287102,16.6389354755237,16.8835702067995,17.2445195346487
394913,"New York, NY",1,13.4318824710284,13.5127224347248,10.6686023975813,7.73092959069822,10.0421654995859,9.16227520169328,12.9126789080035,13.9288794048437,15.1201093771031,16.2427256085899,15.0546616546338,12.6729741063005,13.8325218696654,13.37807177324,10.6437768240343,7.82223368303905,10.6052464461922,10.2017112813993,11.759444853221,11.3310226633243,12.3671314300168,12.5410233636324,11.6052440304735,11.234831582957,11.1211224981085,10.4274444545018,6.55317971074666,5.76450576450576,8.71471288834828,7.04847990911561,8.31367741535024,10.0712738610047,10.2758263483101,10.3136104048946,10.756049830557,10.3259782147631,11.447024397001,11.9157272477316,8.96333542474881,5.76786668610018,8.58824569850738,6.53680124786883,9.14936333381566,10.8008537019157,12.6735756184246,13.0632041244988,13.7297790281567,12.1461273274122,13.6043821502111,13.1469921673095,9.4283369344924,6.87731315251616,9.04647774801447,7.62932567101356,9.37121172192062,11.3104665547755,12.974065291635,13.8403728727825,13.8054260096161,12.5159835662457,13.7342310966643,13.638679680907,10.4620100347621,7.74622423719856,9.84888603094148,9.5106500183621,11.3882324737149,12.1104770962118,12.164568852151,13.1648848109369,12.210899626329,11.7978704428951,12.3486200522659,11.0254939610816,10.0038973922902,6.87838869613121,9.7432540981168,8.98518838643775,10.1962328422171,10.6776162187987,12.6305024455313,13.3161276637117,12.7866414526227,12.2194959152401,12.9115527449644,12.8770143197159,10.3417577008075,6.92336214687956,10.3293888151169,9.23991984647844,9.7106178858592,11.8044322595385,13.698795284473,14.4598347302761,14.1361969350159,13.373997908679,15.0716163295961,16.5248157423334,12.560409407252,7.86527564475984,12.4585509518714,10.955182866073,12.7652841045313,13.7418329507328,15.6248443492554,15.6511958226258,15.0833743873214,13.4830573874,16.3116239674314
753899,"Los Angeles-Long Beach-Anaheim, CA",2,17.3894919113049,16.4551840222704,13.6063808305849,12.5214825101988,15.3553431798436,13.722444393033,15.1445280886867,14.8890869479105,14.8362428937969,16.6371622851281,16.9764193574891,16.021759382486,16.3286791736422,15.8055927749839,13.2042587703405,11.5022310361924,13.5694045675468,11.9946598473168,11.2841621240776,9.91516329547065,9.84708591821068,9.34500757703317,9.29843853089949,9.68474148802018,9.09504646929194,8.65565337817786,7.74041802533811,5.46628622916354,7.29645463019511,5.96183312439058,6.85714285714286,6.56217463488758,8.16102624694067,9.26392463990361,11.3465629123024,13.5523454488972,14.4926745423294,15.1055303232701,12.7300921804554,9.46052114704727,12.5833197854007,12.2055145583104,12.2485544425442,13.0105624642281,14.6069365594863,15.2338041889917,17.08139051752,17.1276620451009,17.0926986925224,16.4078144078144,11.9997073242116,8.89943892965041,10.2347161572052,10.6920376033526,11.4481382620184,10.2402387944731,10.9191229853347,11.9213044190236,13.5269973014037,14.0737688028024,13.9778354161754,13.6380070865572,10.8412723202665,8.15019104254647,10.6427566386253,10.3805244297822,10.825267447784,10.2486168166599,10.7104912177589,12.5639762725657,13.0908012874809,14.2000126297177,13.3411606113974,11.762280058651,10.9807811531308,7.30832250409628,9.92232374036487,9.13280634716915,9.92658544204936,9.91029474583511,11.2930452397029,12.3082643859812,12.9398986241854,13.1118670237147,12.5972750396656,13.0475741874706,10.435029049171,6.38829524905474,10.1301830594692,9.54056038174477,10.5633035519721,11.1321833108178,13.1898880741027,14.0361952861953,15.4801286989623,17.9031704246309,18.2704964272283,19.5543058976623,16.2610186092067,9.83386098114476,15.9177712873512,13.3742397914857,13.7046861184792,14.2052070234269,15.2066115702479,15.4829986257038,16.216037256936,16.4092664092664,15.9912055698058
394463,"Chicago, IL",3,18.2870680792097,16.5356557145281,12.9439005662732,11.5352328280085,16.1386150920413,13.7143608249886,16.5276148992014,17.2197362223269,17.638805371818,19.0415537066467,18.3668751228196,17.7007299270073,17.6793366758525,16.9006387681247,13.8686850039998,11.3709615037516,14.8303033562823,14.6501409052663,15.8494360854401,15.5204270170396,15.66342552306,15.7717624436062,15.3563341220772,16.0184687225363,15.1331803324292,14.5313174946004,11.7637994267575,9.37588770991729,13.2461723722691,11.6738083814503,11.9125311228987,12.1296120683367,12.8204768189604,12.8237034579065,14.4649350273074,15.2288168183566,15.3429742479313,16.641112779578,13.248629795715,10.3698727143973,14.1195206743188,12.5296135549533,14.322013528826,15.3271613220627,17.0014005602241,18.0116943306747,19.8420278258176,19.9404404203891,20.8311559723865,20.5241946768912,15.6856832710168,12.4306289086733,15.8640082665628,14.0305415668443,16.0376002529681,16.3500595918566,17.6869952007492,18.0971487492155,19.2675504086262,19.493855010293,20.1848130751411,19.6155186744242,14.8740486342535,11.1528357535417,14.5556142353362,14.079822616408,13.2306874755272,15.9767116069248,16.1859559449921,18.5587878787879,18.5370520273751,19.5486554895622,19.639055992596,17.9614911004142,14.9242088196155,9.81990814799525,14.436462009782,13.8563940427656,15.1382697883758,15.1953351162085,16.6198366639532,18.2525255148415,19.049941739154,20.4818440602652,20.6564379740214,20.1025780682643,15.0289399702332,9.25018982536067,14.5260245408613,12.8430357274946,13.9298864915858,15.8477648006444,18.1798287605657,19.346992235008,21.0509852987175,21.4705963594177,22.4774286746118,22.7556486961142,16.6365250826857,10.4869474156631,15.8018592710724,14.5922668798605,16.3892687066811,18.1045724718253,20.5881586490853,21.3160309684757,22.8760053443714,23.1301732663208,25.1577379213647
394514,"Dallas-Fort Worth, TX",4,16.0899865509231,15.1956157710458,13.2754566829445,11.4075701250422,13.2822325707876,11.4299643601641,14.6278153242272,14.6807240899145,16.0352052176657,16.5839594618207,16.7070004062815,15.1260504201681,14.9579531222043,14.2557393236238,11.9704608690195,10.3456024448339,12.422114758672,11.4752652125008,12.9848812095032,13.0678070195392,15.0016616816218,15.2333018308095,15.7400493290793,15.6806512789676,13.9814814814815,13.2070084360805,12.3535036197241,9.22438173175281,11.7355019493177,10.5521612516416,11.2930115608516,11.3787066999098,11.8788256043158,13.1190202831994,14.7389969293756,15.946724262059,15.0276908950042,15.6173602922143,13.1427311943071,10.0521036401659,12.7551563775782,11.2053026338741,12.2124006765166,12.9112632084534,13.9725797894619,13.4409420841582,16.3070528773379,15.765561108587,14.9002849002849,15.8896203444855,12.0588524429007,10.1864253393665,12.1104655549687,9.40929576495682,10.9041934089322,10.5916196896612,10.9953493205851,11.7950590239747,14.6701308341839,15.1111532445371,15.4158113453162,15.086883701455,11.937267290985,9.76211984342066,11.6664541629479,10.6978155339806,10.3925536220154,10.9992416119668,11.3696443712903,13.4706393664284,14.9719794832827,16.1907269550231,15.2985360619299,14.4069845533915,13.0611087480505,10.0990652464209,12.3473232848233,11.8287771540151,12.5751570546523,12.9070440317744,14.1096462154133,16.5413357146214,18.6756215388241,19.7551869180963,19.5893588667884,18.9429821155887,15.889994472084,10.4714946070878,13.8605165571531,12.4230105937423,13.7519960354606,14.1004497751124,17.2480844463992,19.3901691054061,21.6595563139932,23.0245320261154,21.3369775651976,23.6568397049585,19.1534081188748,13.4372639982738,18.1349565408132,15.967365967366,16.5607813388963,17.7450652392104,20.0318919814447,21.3377102995486,22.4653818122925,23.2438963419715,22.8395336418654
394974,"Philadelphia, PA",5,18.2352828121697,19.429448201398,14.7700047915668,10.9658512252406,14.6600268952765,13.19285387082,17.3622767478264,17.5252246571023,19.2252621802562,20.4841287965289,19.2042831737864,16.8420448457947,18.5412554283458,18.1427666481907,14.855429686714,10.7279280056974,14.4459073952162,14.12271973466,16.8,16.8922971467741,17.9533711943294,18.3247301736274,17.1566126062166,17.2724596326743,17.3979948705992,16.8464157322096,14.1892746074688,10.0469613259669,14.5784738420526,12.9814004376368,14.7818008336263,16.3024886169264,17.4104720564297,16.2174017941351,17.3783815163126,17.3764660642184,18.6484954530892,19.7716005229016,15.1512878219555,10.4520526063575,14.1584740778086,12.7463163500799,14.9682192351777,18.1363102232667,20.1053221288515,20.4974309000709,21.4054909049825,19.5047148219354,21.7510788099023,22.357668517766,17.0458693271688,12.4628213299341,16.3569498230853,14.5047958956056,15.9729206014374,18.5472839821019,20.9632765129848,21.4096916299559,21.2077784637093,19.4116437886851,21.3098526703499,21.7881501415116,16.7599142286742,13.1430254666202,15.7672612683586,15.546976976699,17.5944133514849,18.6303579476718,18.2199097522792,20.2347396146204,19.4720660998223,19.144105656324,21.0486947415663,19.8632921685216,17.52396381801,13.1824314195773,17.2781101208644,15.7064350292501,17.0263277227987,17.5281905364106,19.7412980928373,20.1673554249339,19.501690974424,19.4932975871314,20.257620827989,20.6859244833928,16.642255078071,12.2039442644607,15.3672898098394,14.3268694628586,14.2897478611966,12.856880203819,17.6708511110563,17.8773462093777,17.5336117212581,17.5196317357162,18.3117905482618,20.7077492458617,16.9331044471863,11.3062148886732,15.4987212276215,13.2940175454039,13.8178684286125,15.6346069389548,16.4129026286561,16.2991547225285,15.5444093261875,15.6630690981268,18.4236505776568
394692,"Houston, TX",6,16.7194644023514,15.2452348135946,12.3071384488788,11.1774120594273,14.7414646000035,12.1996521621667,14.5040136690416,15.2261367792271,16.0223542978799,16.7918550425403,16.7792449787684,15.7163515220296,14.7637074123825,14.4030271314709,13.0047226708646,10.1296437520427,12.7520194754897,12.1717639789929,13.1673702508071,12.9640900791236,14.3808696371685,15.3405921365261,15.3267250091384,15.3407241880546,13.5801051688902,13.1453467263706,11.4256541161455,8.87603443026764,11.6199742772465,10.7652815658591,10.7362877583466,10.796890418542,11.4155684080781,12.310633213859,14.0920295809367,14.1173272709301,13.5074626865672,14.4325691441625,11.3353219863134,9.02574232190646,11.638894209283,10.9269872913033,10.5987334484744,11.0712873896429,12.1884379485841,13.3463978134186,15.3031355427664,15.442928857563,14.4206447446316,14.791067269489,13.0469324702074,10.7865380979391,14.4559665686426,13.6029304029304,13.3520470314072,13.853483928701,13.8364630377942,13.9233515453954,19.1658921933086,19.6750468682402,19.5528665240168,19.6802436239056,16.198014488865,12.8019187358916,17.4880895996434,17.3147952722668,17.0365154899485,16.3760236424752,14.5880198276034,17.0853307766059,18.9979805750553,18.1929415363438,18.0945094328226,17.1268930405143,14.5203931759123,10.3493259892738,15.0071534349037,14.3196351325936,16.9333192433689,16.7269236268562,18.699202650129,20.5280801536781,21.6376463524467,18.4862171001402,13.6415805869815,17.7488714404912,15.4761640428981,10.6741170570958,15.406107058969,13.3523339640265,14.685402421429,16.1028851169696,17.6242895715715,18.6189570132821,20.6824708598457,20.8692337018681,19.5878375642739,20.6287118574647,16.6321690383786,11.7297732765566,17.9804093702352,15.7974166629677,16.6612687745435,16.9165129151292,18.9876195526946,20.3476389370201,21.5067470362209,21.8268269212627,21.2095576097722
395209,"Washington, DC",7,16.8542646071189,16.9087080926416,13.9538190297446,12.3353469868867,14.6775569913446,12.2129618836694,14.4652590358258,13.7814661134163,14.9373558907687,15.5474353769116,14.8850200672524,13.7692909863565,14.87747957993,15.4676890657926,12.7851851851852,10.0634333289282,11.7172803009944,10.1364718505851,11.0305274018329,10.9359151682803,12.4842330978809,12.7597646469705,11.99670781893,12.3352001948029,13.1042848478362,12.2946593001842,11.1392605494418,7.87835674906633,10.7992794159477,8.86792452830189,9.37639650619541,10.4384133611691,11.4835973044162,12.3618949888832,13.337104872357,13.96337820265,15.9839357429719,16.7414986015015,14.3152970050236,10.1358008824915,12.3155869146889,10.1509467667024,10.9513189264016,14.4163511518963,17.6724893380849,18.7994986040681,19.6621755218484,19.4209856547895,20.0347885596966,20.7222351031764,15.7908050338329,12.2629991381787,14.3591640466063,11.6524677884954,12.646718968558,15.2569108634377,17.8214499700419,18.2860968533809,18.6798322737725,18.7655312633349,19.3574836016696,19.6212083102772,15.5266681544298,12.0887233974256,13.4882678224481,12.7927863198735,13.5758651286602,15.6856064577,16.4612497463989,17.9583218119203,17.8848824648938,17.2405285377488,17.351611079706,16.9612138677331,14.6163723916533,10.9467130562168,13.2730602860372,11.9853613906679,13.084511774228,13.7923988557417,16.8425437378506,17.8467293832866,18.1050055358079,18.7119997580084,19.3890616425828,19.0493425021112,13.6165297741273,10.6473528033734,12.3042598025038,11.4730878186969,12.1125199647968,11.679605809723,16.0841381135071,16.546933600972,17.66957088185,18.5548019760529,19.2302168605486,21.0969140379898,15.5612244897959,10.5417814508724,12.3937007874016,10.2356799633895,11.70598022903,13.0313609293866,15.4315749130828,15.7904909161191,16.0170647473663,16.3617854829256,17.660572413133
394856,"Miami-Fort Lauderdale, FL",8,11.259256506267,11.3145149631343,10.0895661729668,10.6006530488268,11.7888223515009,9.17723736772023,10.1948388050873,9.70141740035127,9.14626107175818,9.48473468591494,9.37126146484115,8.66441817141327,8.33926284331863,8.08269459138508,7.58444933040176,7.07262860690042,8.8658309971106,8.34795465746673,8.17542740101073,8.04007760123769,7.98260869565217,7.85999427769527,7.4147046733476,6.70868036034151,7.25804125198327,6.92637418053454,6.88131971229021,6.10838966511135,8.14705072568274,7.34682252711873,7.39804954072115,6.56494749666415,6.93273297857825,6.30437506090007,6.51898644130494,7.52632112496561,8.4383709146187,10.2980457254961,9.54698973103797,9.43788324479372,12.3167113596166,11.8638955517573,12.1764114758043,12.1666973477393,12.0490043362944,11.8443971356687,12.8741245449096,12.5774185324595,12.4253393665158,13.3498871331828,13.1053192823987,12.4004699125441,15.6661583252461,13.6286463960488,13.9446242358864,10.4469082180821,11.316343550901,9.87914988192805,11.410183299389,11.1686220381873,11.4779950116663,11.9811144353029,11.2310696178647,10.6541531038813,14.6324356945962,14.0152835890284,14.2040144509074,13.0529265433334,12.1073102622918,12.2970439798125,11.7091915607839,12.0244067001085,11.6389654915406,10.6312242605766,12.8713312914449,10.909661135919,15.0917121476397,14.2654413689533,14.8085928199159,13.1059736568836,13.6601759414846,12.9673814996945,12.4472290594466,12.7177933247181,8.90866418932134,13.5135968428193,12.9624782521671,10.173371069766,15.3282506155626,14.3922381528186,14.8575461838123,14.1279205047837,13.6824534054382,13.6815352104632,13.5584301688226,14.1228756625866,13.7677986319779,16.0696306888652,15.078793931472,12.0361909612475,17.8843119576243,16.3866808708241,16.0710515202703,15.7722910994211,14.7060006165476,13.5325942598314,13.659327726268,13.0637265842372,13.9998748474704
394347,"Atlanta, GA",9,15.0399606222717,15.1044039992495,12.961342390021,12.4710697149308,14.8451165152627,14.2310686387673,15.989904433899,15.5686712394321,15.4159526171793,16.1694836046421,15.4712854969574,14.6465708232935,14.3737614617271,13.5933138643734,12.8463018222027,11.3975175674788,13.2126368210821,11.8205928760869,11.9126735693073,10.803094803703,11.9253344999818,11.2181395097137,11.3862680802269,10.3592838626053,10.2240896358543,10.6559234546141,9.18646808732622,7.12776286481238,10.276531055451,8.52264547522386,9.60881514396527,9.41929807410304,10.8723227789433,10.0523050723756,11.8497529787852,12.2368703363769,12.7122059342099,13.6263300181056,11.424982697188,9.10021000484627,11.7232260907889,10.8500383393581,11.5865465063467,12.3324585246977,13.4893413797595,14.5460820050471,15.8115139830421,15.770262544527,15.7250258857426,15.5636170589276,12.5632614807873,10.9160211484077,13.4876919327321,11.2578768783325,11.2480739599384,11.8754146443661,12.8759103739067,13.7365972081732,14.8822626909479,14.260273740269,14.0700634658826,14.4764029329481,11.3290357975586,9.74251052240654,12.0581092987772,10.7046901774948,11.6487009132857,11.9797913713517,12.0821767531539,13.2866690894152,14.0370541306784,14.5177562550444,14.0472008208838,13.5710230914318,11.4947197400487,9.1745966073645,11.5134613321892,10.4710748904118,11.4492006188757,11.1434907717967,12.7930899932603,14.1026541216121,14.9397894888877,15.3725764578078,13.3480740137321,13.8946495230195,11.4241953757711,8.34865759470394,10.6768193498197,10.0617466791223,10.6551135077284,10.9886209004674,12.9635275734594,13.7755658081157,14.4702372289332,16.3351302103105,15.5924123547522,16.9896234572754,15.0135985041645,10.9395258381182,15.0267040825563,11.6978242086246,12.4615659635324,14.4833896659259,16.1296553177293,16.2064548268868,17.0740886770135,18.0988564830335,18.8901103215421
