"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Riverside, CA",10,,2447.5,2800,2700,2600,2500,2550,2500,2700,2500,2495,2312.5,2250,2200,2295,2300,2300,2200,2195,2195,2150,2199.5,2150,2150,2195,2195,2100,2000,2050,2100,2095,2012.5,2072.5,2100,2079.5,2100,2150,2100,2095,2095,2000,2105,2100,2150,2147.5,2097,2100,2150,2150,2150,2150,2197,2200,2249.5,2200,2200,2200,2195,2195,2250,2250,2300,2300,2332,2350,2350,2395,2400,2400,2400,2400,2450,2395,2400,2400,2350,2400,2385.5,2400,2350,2400,2450,2425,2450,2497,2600,2600,2600,2600,2600,2600,2685,2650,2700,2700,2697.5,2700,2750,2780,2800,2749.5,2750,2700,2795,2700,2700,2700,2700,2750,2800,2800,2800,2795,2800,2800,2800
"Seattle, WA",11,,,,,,,,,,,,1750,1800,1995,1995,2195,2195,2100,1995,2200,2185,1995,2025,2000,1900,1895,1895,1825,1995,1995,1995,1897.5,1895,1800,1900,1900,1925,1895,2125,1950,2100,1962.5,1995,1972.5,1950,1950,1950,1950,1900,1900,1995,2097.5,2097.5,2100,2200,2200,2150,2095,1999,2098,2100,2100,2200,2200,2250,2295,2485,2400,2425,2300,2200,2295,2280,2369,2300,2425,2400,2587.5,2495,2500,2439,2395,2500,2495,2679,2899.5,2890,2895,3000,3000,2900,2800,2615,2595,2500,2525,2700,2787.5,2800,2895,2950,2995,2950,2950,2850,2800,2800,2850,2995,2995,3195,3000,3000,3090,2995,2995
"Minneapolis-St Paul, MN",12,,,,,,,,,,,,,1555,1500,1550,1595,1545,1595,1595,1595,1550,1535,1500,1495,1495,1585,1525,1500,1595,1600,1595,1575,1575,1595,1595,1595,1600,1622.5,1650,1695,1650,1695,1595,1595,1595,1697.5,1695,1652.5,1650,1600,1595,1590,1625,1595,1650,1650,1600,1695,1700,1695,1695,1695,1695,1700,1725,1725,1750,1750,1750,1795,1750,1750,1762.5,1785,1695,1695,1685,1697.5,1795,1700,1700,1750,1700,1799,1850,1796,1895,1850,1850,1900,1950,1862.5,1895,2100,2150,2037,1999.5,1950,1995,2000,1995,2000,1995,1962.5,1995,2200,2200,2100,2150,2150,2195,2195,2100,2100,2000,2100
"San Diego, CA",13,,,,,,,,,,,,,,,4000,3800,3800,3825,3997.5,3800,3800,3600,3500,3800,3772.5,3950,3500,3595,3800,3500,3350,3400,3295,3100,3200,3200,3499,3100,3485,3500,3400,3500,3500,3500,3400,3420,3595,3550,3500,3500,3500,3950,4000,3975,3800,3950,3975,3997.5,3995,3950,4000,3950,3995,3800,3900,3695,3697.5,3780,3800,3800,3795,3995,4000,4200,4200,3997.5,3900,3700,3695,3800,3800,3950,3800,4097.5,4500,4500,4400,4400,4400,4325,4500,4300,4225,4250,4180,4500,4550,4500,4300,4500,4550,4500,4500,4250,3995,4200,4499,4400,4750,4795,4800,4800,4700,4547.5,4500,4625
"St. Louis, MO",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1100,1247.5,1222.5,1197.5,1200,1350,1375,1472.5,1400,1400,1295
"Tampa, FL",15,,,,,,,,,,,,,2100,2000,2000,2200,2192.5,2100,1995,1985,1900,1925,1987.5,1925,1872.5,1900,1885,1962.5,1925,1975,2050,2095,1950,2000,1862.5,1850,1995,1995,2000,2000,1950,1900,2095,1999.5,1995,1899,1950,1925,1950,1950,1995,2000,2000,2100,2095,2012.5,2000,1995,1995,1995,2000,2000,2125,2100,2112.5,2100,2100,2150,2040,2000,2050,2145,2012.5,2050,2082,2072.5,2195,2100,2172.5,2250,2000,2295,2100,2195,2149,2195,2200,2297.5,2200,2150,2175,2200,2195,2199.5,2185,2195,2197.5,2200,2225,2295,2250,2300,2345,2200,2172.5,2200,2200,2200,2222.5,2195,2285,2375.5,2400,2395,2325,2295
"Denver, CO",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2300,2175,2225,2200,2295,2295,2299,2347,2299.5,2200,2312,2347.5,2447.5,2395,2400,2400,2299.5,2400,2395,2200,2285,2395,2495,2472.5,2550,2500,2500,2500,2497.5,2395,2395,2395,2472.5,2600,2500,2497,2495,2425,2300,2425,2500,2495,2485,2485,2497.5,2525,2495,2575,2500,2337.5,2300,2300,2050,2255,2395,2300,2495,2450,2495,2447.5,2395,2395,2400,2450,2400,2485,2449,2547.5,2597.5,2500,2400,2400,2400,2500,2495,2400,2300,2495,2500,2600,2800,2750,2600,2550,2525,2550
"Pittsburgh, PA",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1190,1200,1165,1150,1200,1200,1200,1200,1200,1195,1100,1200,1300,1200,1210,1299.5,1200,1285,1267.5,1200,1200,1200,1200,1300,1350,1372.5,1492.5,1462.5,1395,1350,1325,1300,1375,1387.5,1225
"Portland, OR",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2097.5,2195,2035,2197.5,1910,1995,2022.5,1995,2197.5,2295,2500,2497.5,2350,2295,2295,2200,1950,2200,2200,2197.5,2295,2372.5,2372.5,2195,2125,2095,1800,1897.5,2192.5,2195,2200,2300,2447.5,2499,2395,2495,2500
"Charlotte, NC",19,,2350,2500,2497.5,2300,2147.5,1995,2000,2100,2000,2325,2250,2199.5,2200,2047.5,1995,1995,2100,1900,1825,1800,1800,1825,1995,1800,1800,2100,2200,2050,2072.5,2072.5,2200,2000,2000,2000,1875,2025,1925,1882.5,1895,1899.5,1972.5,1950,1950,1900,1937.5,1925,1885,1885,1895,1875,1862.5,2075,2125,2000,1995,1995,1995,1995,1995,1995,2025,2065,2000,2150,2050,2000,1997.5,2025,2050,2050,2105,2112.5,2162.5,2162.5,2145,1995,2195,2195,2100,2125,2200,2025,2099,2100,2114.5,2212.5,2200,2177,2195,2135,2095,2095,2095,2035,2025,2032.5,2047.5,2077.5,2095,2200,2221,2200,2200,2195,2100,2100,2100,2175,2175,2185,2245,2247.5,2200,2195,2162.5
