"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"San Bernardino County","CA","Riverside-San Bernardino-Ontario","06","071",11,,,,,,,,,,,,,,2000,2000,2200,2372.5,2147.5,2172.5,2150,2100,1895,1850,1989,1989,2100,1800,1712.5,1770,1950,1900,1737.5,1690,1750,1850,1800,1787.5,1834.5,1975,1899,1872.5,1975,1970,2000,2009,1900,1959.5,2000,2097.5,2150,2100,2195,2180,2250,2000,2100,1995,2089,2000,2200,2000,2272.5,2300,2395,2450,2399.5,2500,2400,2370,2400,2400,2500,2425,2495,2495,2395,2500,2397.5,2500,2390,2600,2450,2400,2400,2450,2700,2790,2700,2650,2600,2700,2700,2750,2800,2765,2700,2800,2800,2765,2800,2750,2825,2795,2800,2780,2755,2700,2750,2800,2800,2800,2800,2795,2800,2875,2800
"Clark County","NV","Las Vegas-Henderson-Paradise","32","003",12,,,,,,1925,2198,1995,2200,2100,2147.5,1900,1900,1925,1995,1825,1850,1885,1850,1800,1895,1950,1950,1900,1845,1850,1775,1699,1750,1795,1787.5,1795,1700,1700,1695,1695,1695,1700,1700,1700,1700,1762.5,1775,1800,1797.5,1750,1745,1700,1750,1750,1750,1800,1795,1795,1800,1800,1795,1795,1800,1797.5,1799,1800,1835,1850,1995,1895,1895,1900,1850,1850,1895,1897.5,1900,1947.5,1947.5,1950,2000,1895,1995,1950,1920,1995,1895,1900,1995,2000,2100,2195,2100,2050,2012.5,2000,2000,2025,2065,2095,2095,2195,2295,2250,2250,2200,2200,2200,2200,2200,2200,2300,2199,2200,2395,2495,2498,2400,2337.5,2300
"King County","WA","Seattle-Tacoma-Bellevue","53","033",13,,,,,,,,,,,,,,2397.5,2300,2495,2462.5,2400,2389.5,2500,2500,2200,2300,2500,2500,2200,2249,1995,2272.5,2375,2395,2200,2295,2200,2495,2499,2500,2395,2600,2397.5,2362.5,2400,2395,2395,2475,2375,2350,2395,2395,2385,2395,2650,2500,2600,2700,2595,2600,2462.5,2500,2672.5,2700,2695,2695,2700,2900,2800,2895,2800,2950,2850,2695,2900,2800,2762.5,2625,2625,2850,3100,2972.5,2772.5,2925,2772.5,2972.5,2900,3099.5,3300,3400,3197.5,3537.5,3495,3295,3000,2900,2750,2797,2925,3000,3050,3172.5,3200,3300,3450,3300,3400,3200,3150,3150,3200,3399,3450,3797.5,3662.5,3600,3465,3472.5,3400
"Tarrant County","TX","Dallas-Fort Worth-Arlington","48","439",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,1764.5,1795,1837.5,1750,1795,1885,2000,1800,1795,1895,1862.5,1895,1862.5,1925,1897.5,1847.5,1875,1862.5,1862.5,1850,1875,1850,1850,1850,1850,1850,1925,2000,1895,2100,2295,1975,1895,1950,1800,1949,2037.5,2050,2097.5,2147.5,2295,2270,2270,2075,1950,1900,1995,2200,2497.5,2375,2450,2350,2295,2200,2350,2250,2095,2147.5,2195,2375,2395,2500,2350,2395,2350,2397.5,2400
"Santa Clara County","CA","San Jose-Sunnyvale-Santa Clara","06","085",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500,5800,5897.5,5750,5500,5550,5500,4995,4997.5,4990,4750,4800,4800,5325,5950,5950,5700,5590,5195,5200,4995,4912.5,5100,5200,5500,5500,5500,6000,5500,5200,4975
"Broward County","FL","Miami-Fort Lauderdale-West Palm Beach","12","011",16,,,,,,,3700,3600,3350,3300,3500,3500,3500,3499,3500,3500,3500,3400,3450,3500,3600,3600,3500,3500,3600,3800,3500,3500,3700,3800,3600,3500,3500,3400,3400,3500,3500,3500,3500,3550,3599,3600,3500,3500,3500,3500,3500,3400,3500,3500,3600,3750,3670,3700,3700,3700,3694.5,3997,4049.5,3850,3600,3600,3895,3900,3825,3700,3700,3600,3700,3600,3650,3700,3800,3699.5,3800,3950,4000,4000,3997.5,3900,3900,3750,3700,4000,4000,4000,4100,4162.5,4200,4075,4200,4100,3950,3900,3775,4000,4050,4200,4197,4100,4200,4500,4300,4025,4400,4400,4499.5,4200,4500,4475,4500,4300,4500,4450,4200,4000
"Bexar County","TX","San Antonio-New Braunfels","48","029",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,1900,1900,1995,2000,2050,2000,2000,1995,2000,1995,1995,2000,2000,2122.5,1995,2000,2000,1982.5,1950,1950,2070,1875,1897.5,1800,1800,1900,1850,1800,1800,1850.5,1945,1997.5,1950,1895,1800
"New York County","NY","New York-Newark-Jersey City","36","061",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500,9295,9000,8997,9000,8995,8200,8995,9300,9150,8608,8995,8900,9000,9325,9000,7950,7995,8500,7947.5,8150,8700,9999,9495,9198,9495,9000,9000,7995,7400,7947.5
"Alameda County","CA","San Francisco-Oakland-Hayward","06","001",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,3900,3700,3347.5,3224,3290,3197.5,3250,3000,3000,3250,3600,3700,3600,3800,3572.5,3500,3500,3316.5,3250,3200,3395,3600,3475,3775,3550,3725,3497.5,3495,3460,3257.5,3150,3500,3250,3500,3400,2880,2800,2800,2875
"Middlesex County","MA","Boston-Cambridge-Newton","25","017",20,,,,,,,,,,,,,,,,,,,,,,,,,,,3799,3600,3500,3500,3500,3500,3200,3275,3252.5,3000,3000,3300,3500,3700,3800,3600,3500,3500,3500,3400,3300,3200,3500,3600,3800,4000,4000,3800,3600,3600,3725,3500,3500,3500,3750,3800,3800,4000,3800,3600,3500,3550,3400,3100,3500,3500,3500,3900,3900,3850,3799.5,3800,3600,3475,3600,3300,3200,3300,3875,3800,3900,3950,4000,3800,3600,3600,3500,3500,3500,3497.5,3600,4000,4200,4150,3920,3850,3700,3950,4000,3850,4000,4200,4500,4500,4750,4750,4500,4500,4500,4500
"Sacramento County","CA","Sacramento--Roseville--Arden-Arcade","06","067",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1995,1900,1900,1947.5,1900,1897.5,1797.5,1895,1995,1800,1995,2080,1875,1995,2097,1995,2195,2195,2200,2195,2162.5,1995,2197.5,2295,2150,2295,2365,2297.5,2172.5,2195,2195,2137.5,2225,2300,2200,2200,2295,2200,2250,2200,2200,2250
"Palm Beach County","FL","Miami-Fort Lauderdale-West Palm Beach","12","099",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3600,3700,3799.5,3575,3850,4000,3800,3649.5,3799.5,3992.5,3990,3725,3750,3950,3972.5,4405
"Cuyahoga County","OH","Cleveland-Elyria","39","035",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1050,950,1000,1000,1125,1100,1100,1120,1100,1000,1100,995,950,900,995,1100,1200,1100,1100,1062.5,1100,1050,1100,1062.5,1087.5,1087.5,1200,1200,1225,1250,1195,1197.5,1200,1185
"Hillsborough County","FL","Tampa-St. Petersburg-Clearwater","12","057",24,,,,,,,,,,,,,2200,2100,2000,2250,2200,2200,2200,2200,2100,2000,2000,1950,1900,1997.5,1900,1987.5,2000,1995,2172.5,2200,2112.5,2125,1995,2000,2100,2000,2100,2000,1995,1995,2100,2000,2000,1995,2000,1995,1995,1995,1999,2100,2037.5,2100,2095,2072.5,2000,2000,2000,2000,2095,2050,2150,2100,2150,2100,2147.5,2195,2100,2000,2075,2170,2100,2150,2120,2100,2250,2172,2300,2225,2049,2400,2140,2200,2180,2200,2200,2300,2200,2195,2195,2200,2200,2212.5,2195,2210,2235,2200,2197.5,2252.5,2250,2300,2300,2200,2172.5,2200,2200,2195,2200,2195,2285,2376,2400,2397.5,2300,2295
"Allegheny County","PA","Pittsburgh","42","003",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1195,1197.5,1180,1195,1200,1200,1200,1200,1195,1170,1185,1200,1300,1200,1250,1312.5,1222.5,1299,1300,1200,1200,1237.5,1325,1400,1400,1425,1500,1500,1462.5,1400,1395,1375,1375,1397.5,1295
"Hennepin County","MN","Minneapolis-St. Paul-Bloomington","27","053",26,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1495,1495,1560,1500,1495,1495,1595,1557.5,1575,1585,1575,1500,1570,1595,1595,1595,1650,1600,1600,1550,1550,1550,1600,1600,1600,1595,1580,1550,1500,1595,1592.5,1600,1600,1595,1695,1695,1650,1650,1650,1650,1695,1695,1700,1695,1700,1695,1750,1750,1735,1750,1750,1695,1650,1650,1695,1735,1695,1695,1750,1685,1795,1800,1795,1895,1850,1850,1895,1945,1850,1850,2095,2100,2000,1997,1925,1950,1995,1985,1995,1950,1950,1975,2200,2200,2095,2100,2150,2195,2150,2100,2100,2000,2100
"Orange County","FL","Orlando-Kissimmee-Sanford","12","095",27,,,,,,,,,,,,,,,1800,1895,1900,1850,1912.5,1992.5,2000,2295,2300,2199,1825,1900,1850,1850,1985,2025,1975,2000,1950,1950,1972.5,1850,1900,1900,1950,1997,1999,1995,1975,1995,1962.5,1900,1995,1950,1900,1900,1900,2000,2000,1995,2000,2000,2000,2000,1995,1950,1995,2000,1999.5,2000,2100,2112.5,2095,2050,2025,2050,2097.5,2112.5,2150,2150,2175,2195,2160,2150,2249.5,2200,2285,2050,2172.5,2250,2300,2265,2300,2300,2300,2349.5,2300,2203,2275,2320,2335,2300,2300,2397.5,2395,2450,2450,2400,2399,2400,2400,2350,2300,2400,2500,2500,2590,2650,2500,2500,2495,2495
"Fairfax County","VA","Washington-Arlington-Alexandria","51","059",28,,,,,,,,,,,,,2897.5,3100,3290,3487,3500,3500,3750,3325,3200,3100,3250,3200,3200,3191.5,3200,3500,3497.5,3500,3500,3400,3350,3100,3250,3200,3450,3400,3299.5,3725,3700,3500,3800,3525,3300,3225,3095,3200,3350,3300,3485,3500,3500,3500,3488,3300,3325,3500,3400,3300,3275,3287.5,3425,3300,3350,3500,3485,3400,3300,3260,3500,3350,3300,3300,3375,3400,3500,3400,3475,3450,3400,3472.5,3200,3425,3400,3500,3500,3500,3500,3500,3550,3500,3300,3300,3300,3325,3400,3500,3500,3500,3600,3500,3500,3450,3387.5,3400,3200,3400,3400,3500,3600,3450,3500,3500,3500,3500
"Contra Costa County","CA","San Francisco-Oakland-Hayward","06","013",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3400,3250,3400,3200,3285,3200,3500,3450,3500,3495,3400,3250,3495,3750,3500,3500,3600,3950,3900,3950,3600,3547.5,3750,3600
"Salt Lake County","UT","Salt Lake City","49","035",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1695,1700,1712.5,1795,1797.5,1810,1895,1910,1995,1899.5,1862.5,1849,1800,1900,1912.5,1937.5,1925,1995,1995,1995,1917.5,1995,1995,2000,2000,2047.5,1995,2000,1995,2100,2149,2185,2100,2150,2100
"Travis County","TX","Austin-Round Rock","48","453",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3847.5,4000,3750,3600,3500,3500,3500,3572.5,3500,3395,3500,4100,4000,3990,3800,3872.5,3800,3800,3797.5,3847.5,3700,3800,4000,4700
"Honolulu County","HI","Urban Honolulu","15","003",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3450,3250,3425,3450,3200,3400,3150,3100,3100,2900,2800,2800,2742.5,2550,2700,3075,3000,3212.5,3300,3200,2975,3000,3250,2922,3050,3000,2900,2995,2800,2500,2600,2900,2850,2550,2677,3000,2880,3000,2700,2700,2650,2682,2675,2675,2800,2800,2700,2664,2525,2695,2600,2595,2500,2500,2632,2650,2697.5,2665.5,2537.5,2500,2500,2500,2500,2600,2600,2665.5,2625,2657,2700,2500,2650,2700,2500,2500
"Milwaukee County","WI","Milwaukee-Waukesha-West Allis","55","079",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.5,900,975,1050,997.5,1025,975,975,995,925,912.5,897.5,875,910,1000,1012.5,1012.5,1025,970,925,937.5,950,975,950,1000,962.5,950,1050,1050,995,1010,1012.5,1050
"Shelby County","TN","Memphis","47","157",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1512.5,1495,1435,1295,1265,1195,1200,1295,1285,1295,1372.5,1300,1299,1200
"Fulton County","GA","Atlanta-Sandy Springs-Roswell","13","121",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,2750,2800,2800,2722.5,2600,2600,2500,2300,2400,2500,2697.5,2700,2500,2647.5,3000,2695,2750,2850,2400,2400,2697.5,2695,2700,2800,3050,3000,2750,2950,2750,2800,2700,2774,2697.5,2750,2800,2697.5,2800,2800,2795,2750,2700,2830,2695,2695,2572.5,2600,2795,3000,2750,2750,2750,2597.5
"Mecklenburg County","NC","Charlotte-Concord-Gastonia","37","119",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1795,2025,2195,1872.5,1900,1995,1800,1895,1997.5,2025,2200,2075,1965,2150,2100,2050,2000,2000,2050,2137.5,2262.5,2100,2260,2100,1900,1797.5,2075,2100,2095,2200,2172.5,2137.5,2100,2100,2100,2345,2295,2197,2245,2145,2147.5,2085,2107.5,2047.5,2107.5,2120,2050,2145,2095,2322.5,2200,2200,2197.5,2200,2162.5,2150,2172.5,2100,2200,2267.5,2300,2314,2314,2295,2250
"Erie County","NY","Buffalo-Cheektowaga-Niagara Falls","36","029",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.5,800,800,750,750,837.5,850,800,725,780,800,800,800,797.5,800,925,850,800,895,850,897.5,860,850,900,900,850,975,950,1000,975,1000,975,937.5,900,900,950,900,950,950,950,977.5,975,1000,950,990,950,950,950,950,975,1000,1000,1050,1065,1035,1000,1000,975,950,900,950,997.5,1000,1050,1000,1000,1000,1000,1000
"Hartford County","CT","Hartford-West Hartford-East Hartford","09","003",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1275,1200,1200,1200,1200,1200,1185,1100,1100,1200,1100,1200,1200,1300,1300,1200,1250,1275,1295,1295,1300,1350,1350,1350,1350,1385,1350,1300,1275,1300,1300,1300,1275,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1325,1300,1300
"Duval County","FL","Jacksonville","12","031",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.5,1600,1572.5,1600,1675,1595,1595,1750,1835,1747.5,1672.5,1650,1550,1650,1666.5,1650,1547.5,1645,1625,1625,1525,1595,1672.5,1650,1790,1700,1650,1675,1595,1600,1625,1625,1672.5,1695,1749,1850,1749,1900,1845,1825,1722.5,1695,1749.5,1672.5,1650,1600,1650,1650,1750,1702.5,1945,1850,1972.5,1845,1975,1850,1807.5,1820,1627.5,1615,1695,1650,1921.5,1800,1700,1793,1650,1715,1500,1673,1650,1800,1897.5,1760,1650,1745,1665,1597.5
"New Haven County","CT","New Haven-Milford","09","009",40,975,895,950,950,962.5,1000,1100,1050,1000,975,975,975,950,950,1025,1000,975,1000,1065,1090,1100,1100,1025,1012.5,1037.5,1012.5,1000,1012.5,1100,1100,1100,1100,1050,1100,1100,1037.5,1000,1057.5,1037.5,1050,1050,1075,1100,1050,1065,1050,1025,1057.5,1050,1050,1097.5,1000,1100,1100,1100,1065,1075,1050,1100,1150,1150,1150,1125,1100,1100,1100,1125,1087.5,1100,1100,1100,1150,1100,1150,1200,1100,1150,1100,1200,1100,1100,1100,1100,1150,1200,1250,1200,1250,1250,1250,1262.5,1250,1250,1245,1200,1200,1300,1300,1300,1350,1385,1385,1374.5,1262.5,1200,1250,1300,1262.5,1300,1300,1262.5,1300,1300,1350,1400,1395
"Ventura County","CA","Oxnard-Thousand Oaks-Ventura","06","111",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,3950,4197.5,4000,3850,3900,4200,4172.5,3950,3700,3862.5,3800,3850,4000,3972.5,4000,4100,4100,4300,4750,4500,3995,3998,4200,4225,4200,4000,4200,4275,4275,3950,4125,3972.5
"Gwinnett County","GA","Atlanta-Sandy Springs-Roswell","13","135",42,,,,,,,,1947.5,1800,1699,1800,1750,1900,1800,1895,2000,1800,1800,1799.5,1850,1737.5,1795,1700,1750,1800,1700,1750,1750,1797.5,1775,1700,1650,1650,1700,1600,1650,1700,1700,1700,1695,1695,1650,1650,1650,1625,1550,1500,1495,1500,1517.5,1550,1650,1610,1672.5,1625,1700,1700,1700,1700,1700,1705,1819.5,1840,1811,1870,1950,1900,1850,1897.5,1850,1850,1850,1847.5,1890,1895,1895,1895,1847.5,1785,1872.5,1850,1950,1895,1850,1850,1897,1945,1900,1885,2000,1995,1950,1940,1900,1995,1995,1950,1995,1995,1975,2025,1995,2000,2050,2035,2072.5,2000,2000,1995,2000,2095,2100,2100,2027,2000,2000
"Worcester County","MA","Worcester","25","027",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1295,1300,1400,1350,1350,1337.5,1450,1300,1225,1300,1300,1300,1300,1500,1500,1450,1475,1425,1450,1395,1400,1400,1425,1450,1500,1500,1550,1425,1500,1500,1600,1500,1500,1350
"Collin County","TX","Dallas-Fort Worth-Arlington","48","085",44,,,,,,,,,,,,,2200,2292.5,2197.5,2325,2300,2300,2200,2300,2197,2200,2199,2200,2100,2050,2200,2295,2200,2250,2297.5,2250,2300,2300,2295,2095,2150,2100,2195,2290,2250,2299,2300,2300,2200,2272.5,2400,2397.5,2300,2300,2350,2445,2450,2450,2400,2422.5,2390,2395,2397.5,2447.5,2495,2450,2495,2600,2695,2550,2500,2600,2750,2550,2597.5,2550,2500,2600,2500,2500,2695,2600,2700,2550,2495,2498.5,2495,2495,2475,2495,2500,2499,2550,2500,2495,2550,2550,2550,2500,2600,2500,2500,2547.5,2700,2685,2650,2700,2650,2600,2500,2550,2650,2690,2749.5,2700,2600,2600,2700,2700,2700
