"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Colorado",15,,,,,,,,,,,,,,,,1737.5,1800,1797.5,1892.5,1895,1850,1850,1750,1750,1750,1900,2095,2000,1995,1897.5,1850,1795,1800,1895,1850,1950,1900,1950,1950,1850,1797.5,1712.5,1795,1795,1750,1997.5,1900,1950,1995,1950,1985,1900,1995,1950,1962.5,1950,1950,1995,1975,1995,2150,2200,2100,2200,2195,2200,2225,2124.5,2097.5,2147,2250,2325,2300,2200,2172.5,2150,2275,2250,2400,2100,2100,2400,2195,2295,2300,2250,2300,2397.5,2300,2250,2290,2299.5,2395,2400,2375,2400,2400,2445,2490,2400,2400,2400,2350,2395,2500,2499.5,2495,2495,2500,2500,2550,2500,2495,2482.5,2450,2500
"Alabama",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1745,1575,1800,1825,1800,1800,1850,1850,1875,1972.5,1900,1897.5,1950,2000,1900,1700,1900,1700,1800,1845,1920,1800,1925,1825,1925,1800,1895,1800,1737.5,1850,2000,1800
"South Carolina",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1925,1900,1950,1945,1912.5,1897.5,1875,1900,1895,1950,1997.5,2100,2095,2100,2000,2000,2000,2000,2000,2200,2000,1995,2100,1995,2000,1962.5,1950,1950
"Oklahoma",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1095,1122.5,1100,1112.5,1085,1085,995,1000,1100,1100,1200,1097.5,1200,1100,1050,1050,1000,1072.5,1000,995,1000,1050,1075,1075,1000,1000,975,995,1050
"Connecticut",19,,,,,,,,,,,,,,,,,,1600,1550,1500,1500,1550,1595,1725,1600,1650,1700,1950,2000,1800,1695,1600,1500,1400,1350,1400,1500,1600,1600,1600,1600,1650,1500,1400,1300,1262.5,1275,1250,1300,1300,1350,1312.5,1300,1450,1400,1350,1400,1345,1300,1350,1400,1400,1400,1370,1412.5,1450,1500,1400,1400,1350,1375,1350,1362.5,1400,1500,1500,1500,1650,1450,1350,1450,1337.5,1400,1400,1450,1500,1500,1565,1600,1700,1675,1600,1500,1500,1500,1500,1550,1525,1549,1650,1700,1700,1650,1550,1500,1600,1550,1600,1600,1700,1650,1800,1800,1700,1750,1800
"Kansas",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1162.5,1350,1412.5,1350,1299.5,1295,1300,1250,1200,1150,1200,1200,1300,1312.5,1395,1450,1350,1325,1300,1250,1250,1250,1300,1300,1350,1350,1350,1395,1395,1395,1349,1295,1295,1250,1250
"Utah",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,1695,1695,1605,1600,1595,1595,1650,1695,1695,1695,1750,1795,1800,1800,1795,1750,1750,1750,1750,1795,1800,1895,1900,1850,1800,1900,1850,1850,1800,1795,1850,1800,1806.5,1850,1900,1895,1895,1995,1995
"Nevada",22,,,,,,1900,2000,1937.5,2195,2097.5,2100,1825,1800,1800,1872.5,1797.5,1850,1850,1850,1800,1895,1950,1950,1895,1800,1850,1750,1695,1745,1795,1787.5,1795,1700,1700,1695,1695,1695,1700,1700,1700,1700,1750,1785,1800,1795,1750,1700,1700,1750,1750,1750,1795,1795,1795,1800,1800,1795,1795,1800,1795,1795,1799,1807.5,1850,1972.5,1895,1895,1900,1850,1840,1875,1895,1895,1910,1900,1950,2000,1895,1995,1950,1920,1995,1895,1900,1995,2000,2100,2195,2100,2095,2091.5,2000,2000,2050,2095,2095,2095,2195,2295,2250,2200,2200,2200,2200,2222.5,2244,2244,2295,2200,2221,2395,2495,2495,2400,2360,2300
"Nebraska",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1350,1395,1287.5,1400,1200,1200,1137.5,1100,1125,1200,1272.5,1400,1400,1325,1295,1297.5,1250,1197
"Idaho",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199,1195,1250,1100,1100,1050,1100,1150,1200,1137.5,1300,1350,1340,1375,1350,1312.5,1299.5,1275,1300,1275,1300,1300,1350,1300,1472.5,1400
"Hawaii",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,3400,3250,3400,3450,3250,3350,3000,3100,3000,2925,2800,2800,2685,2550,2675,3000,2800,3225,3400,3275,3275,3000,3315,2961,3100,3000,2985,3000,2850,2550,2600,2875,2950,2500,2695,3000,2800,3050,2850,2682,2650,2700,2669.5,2687.5,2900,2850,2775,2800,2600,2712.5,2600,2595,2595,2500,2664,2650,2697.5,2665.5,2600,2600,2625,2500,2500,2600,2550,2664,2700,2700,2725,2500,2650,2700,2600,2650
"Maine",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1900,1980,2300,2375,2197.5,1975,1850,1825,1900,1725,1900,2200,2050,1822.5,1900,1787.5,1500,1595
"Alaska",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.5,1495,1650,1550,1475,1650,1587.5,1575,1650,1750,1695,1700,1575,1475,1475,1572.5,1572.5,1697.5,1650,1700,1697.5,1750,1800,1800,1850,1797.5,1800,1800,1787.5,1650,1695,1725,1697.5,1700,1700,1800,1797.5,1750
