"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"New York","NY","New York-Newark-Jersey City","Queens County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28409090909091,4.30591259640103,4.26266871378509,4.12621359223301,3.97967130777545,3.7,3.375,3.27272727272727,3.80141124160263,3.89176477416302,3.98970398970399,4.22263330984261,4.15178571428571,4.0976821192053,3.99113082039911,4.01442075140774,4,3.81043256997455,3.68441295546559,3.66161616161616,3.7,3.75,3.831891223733,3.94144144144144,3.98351648351648,3.75626043405676,3.95622895622896,3.88759086188993,3.58514492753623,3.88629283489097,3.44835965978129,3.66265258215962,4.18686424100157,4.46043165467626,4.53020134228188,4.54545454545455,4.60910815939279,4.59409889922907,4.5604054054054,4.5,4.39326887582702,4.26966292134831,4.20697412823397,4.15151515151515,3.87931034482759,3.37899543378995,3.28822609621399,3.75,3.97398843930636,3.95005197505198,3.77777777777778,3.74,3.47754654983571,3.36538461538462,3.34442060085837,3.23045863961073,3.26585003711952,3.37125,3.46347607052897,3.9,4,4.1069595189205,3.96341463414634,3.78571428571429,3.51248194759645
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,,,,,,,,,,,,2.0583479020979,2.11905949342234,2.15340909090909,2.07865168539326,2.32954545454545,2.21238938053097,2.17272727272727,2.04479065238559,2.17105263157895,2.10098870056497,1.99424389170152,1.98333333333333,2.03197674418605,2.16122675139069,2.1625,2.23726851851852,2.24234550561798,2.27710526315789,2.2375,2.20238095238095,2.21468253968254,2.26086956521739,2.36666666666667,2.27083333333333,2.18146341463415,2.3,2.3,2.2741116751269,2.3123965170797,2.32295081967213,2.28729902633628,2.398,2.4,2.375,2.18879668049793,2.28610729023384,2.32876712328767,2.36222222222222,2.32229532163743,2.37936507936508,2.48,2.44444444444444,2.59714285714286,2.60222222222222,2.58673469387755,2.65368696363754,2.60769230769231,2.70928293496387,2.72905876049295,2.71955602536998,2.71623376623377,2.73908398821218,2.8125,2.89665211062591,2.97169811320755,2.94504266274459,2.90615539858729,2.98780487804878,2.9601226993865,2.94,3,2.99,3.05,3.07142857142857,3.0375,3.2312030075188,3.18730509355509,3.13432835820896,3.18167342211928,3.1,3.12283737024221,3.0786231884058,3.256806968856,3.44917165586812,3.59039190897598,3.4875,3.41111111111111,3.56140564202335,3.72309899569584,3.625,3.62654320987654,3.64655172413793,3.60581583198708,3.56527977044476,3.45333333333333,3.58478260869565,3.58333333333333,3.58333333333333,3.7007874015748,3.7,3.71245290028127,3.77938517179023,3.76868327402135,3.86740331491713,3.89415973248309,3.94410486280902,3.87673956262425,3.89459920166501,3.89247142079477,3.92716535433071,3.89983579638752,3.94088669950739,3.90540540540541,3.93396226415094,3.9160447761194
"Chicago","IL","Chicago-Naperville-Elgin","Cook County",3,,,,,,,,,,,,,,,,,,,,2.32529069767442,2.32558139534884,2.3421875,2.33607907742998,2.3,2.25593220338983,2.21203703703704,2.24194350637451,2.40471092077088,2.3942735042735,2.39120879120879,2.47126436781609,2.465,2.42788461538462,2.41938571392399,2.4517248128001,2.4875,2.58811594202899,2.58747697974217,2.6256880733945,2.65541740674956,2.64990689013035,2.67632850241546,2.64308491689041,2.66338582677165,2.62721893491124,2.60869686800895,2.625,2.6003937007874,2.5609756097561,2.6135593220339,2.64591129123044,2.71742831218585,2.79881283068783,2.86256186351956,2.72584622829894,2.86184210526316,2.79893823197194,2.66932612841704,2.55345911949686,2.66474660466099,2.81740976645435,2.72274143302181,2.70030120481928,2.74734607218684,2.74315068493151,2.72593582887701,2.63193277310924,2.71265280375865,2.72373540856031,2.76013513513514,2.72400190437326,2.69491525423729,2.77482394366197,2.69230769230769,2.64792728508325,2.68181818181818,2.62900505902192,2.66304347826087,2.6549815498155,2.65567765567766,2.63956333119977,2.64168250004524,2.625,2.65008880994671,2.63606557377049,2.63069139966273,2.62721893491124,2.65,2.6984126984127,2.7,2.72147377938517,2.76067061143984,2.76493217465028,2.76004032258064,2.7375,2.72380064313617,2.78571428571429,2.79380815339254,2.80847145488029,2.78847537354732,2.79507369271149,2.85,2.81582014476751,2.76518156424581,2.75725190839695,2.74311684444204,2.7375,2.81,2.91766165106519,2.93558776167472,2.95833333333333,2.95,2.93199002574003,2.875,2.875,2.875
"San Antonio","TX","San Antonio-New Braunfels","Bexar County",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7906976744186,1.65,1.64826498422713,1.6736798679868,1.76009067750749,1.74418604651163,1.595,1.62375,1.62375,1.59574039335229,1.625,1.65,1.67823529411765,1.54117647058824,1.5377532228361,1.52410575427683
"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60721826339404,1.47155448717949,1.64835164835165,1.578,1.65833333333333,1.712,1.8875,1.77272727272727,1.712,1.73076923076923,1.77714377063514,1.76098901098901,2.05330882352941,1.85555555555556,1.8537037037037,1.92761515770365,1.92307692307692,1.9582995951417,2.27460317460317,2.25263713080169,2.14285714285714,1.93846153846154,1.85449735449735,1.79365079365079,1.88235294117647,1.82692307692308,1.9047619047619,1.97947214076246,2.13739130434783,2.41666666666667,2.53326330532213,2.55,2.44444444444444,2.21083403248037,2.13622291021672,2.18032786885246,2.48888888888889,2.39583333333333,2.50846703152528,2.56031976744186,2.63493506493506,2.73116438356164,2.72727272727273,2.69230769230769,2.73722627737226,2.58620689655172,2.68817204301075,2.6,2.50238095238095,2.55399515738499,2.55084745762712,2.65227272727273,2.85583941605839,2.823055028463,2.83782138582807,2.72727272727273,2.71428571428571,2.7518898488121,2.72222222222222,2.65135135135135,2.62972570065593,2.54828029572485,2.63141447368421,2.8030303030303,2.87689969604863,2.93009118541033,3,3,2.91,2.97482837528604,2.96603773584906,2.82640102952603,3.01546391752577,3.021875,3.04651162790698,3.06099815157116,3.08685344827586,3.04054054054054,3,2.93005671077505,2.91363636363636,2.95,2.89565217391304
"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",6,0.759259259259259,0.770510516345266,0.753360530924788,0.764699257565125,0.811236319087973,0.769578995020371,0.738202002273187,0.764895330112721,0.785582255083179,0.768561484918794,0.770712909441233,0.746181203358209,0.743579121789561,0.744359153291463,0.754592342772226,0.74582338902148,0.743927125506073,0.729685017319786,0.730460189919649,0.721292421144585,0.71702949644515,0.699015776249068,0.694444444444444,0.702756973841311,0.704934541792548,0.720108695652174,0.732882176847694,0.738506987842291,0.739983791750063,0.739804658390738,0.734779566130161,0.72463768115942,0.713820078226858,0.712361331220285,0.709275755055316,0.717360114777618,0.720404984423676,0.714468676814988,0.73175400611207,0.72337962962963,0.722361809045226,0.72764487585193,0.693343898573692,0.732484076433121,0.736046245686841,0.72513962091243,0.725178201304282,0.716253443526171,0.713485983088482,0.719424460431655,0.725138121546961,0.759545297921968,0.76608784473953,0.76530612244898,0.771700245421742,0.761515601783061,0.761730652041438,0.764439411098528,0.764087870105062,0.765734265734266,0.779531288734639,0.785129752632146,0.812064965197216,0.829020221473279,0.835507752825702,0.828912466843501,0.821042281219272,0.821281531825905,0.827796234772979,0.848211313356254,0.844228674375733,0.844230769230769,0.857901549561674,0.87719298245614,0.873161764705882,0.863446308138129,0.867391304347826,0.864928909952607,0.861431870669746,0.857245337159254,0.857271789582259,0.862068965517241,0.846433612905306,0.878320479862896,0.902468392534618,0.931431466817496,0.954290112991762,0.958991696738255,0.957290132547865,0.962419798350137,0.949266546686641,0.948406572491964,0.955847036220828,0.947500335934833,0.952088452088452,0.96148392163707,0.97384529771842,1.02547321788159,1.05227277776132,1.04166666666667,1.06243949661181,1.05607476635514,1.05307783739921,1.03555083204075,1.04496516782774,1.05351892027576,1.0507927113651,1.05794270833333,1.06825730423524,1.10104877782536,1.12847222222222,1.153047347564,1.16131756756757,1.1379781420765,1.134603226605,1.11524163568773
"San Diego","CA","San Diego-Carlsbad","San Diego County",7,,,,,,,,,,,,,,,,,,,,2.30625511410128,2.32265782903341,2.2938478143551,2.16417624521073,2.01794624175117,2.09709119496855,2.12048173803526,2.06140350877193,2.17438936781609,2.29375,2.36607142857143,2.2547619047619,2.08791208791209,2.21428571428571,2.14577656675749,2.14444444444444,2.21052631578947,2.14444444444444,2.25,2.12916666666667,2.03475856620914,2.06707337638247,2.16666666666667,2.30434782608696,2.28476970133141,2.31696428571429,2.3125,2.55555555555556,2.58973493935759,2.46296992481203,2.50558035714286,2.6430551888038,2.69870609981516,2.55083179297597,2.58215962441315,2.68067226890756,2.72716488730724,2.72,2.72608244365362,2.72804593226937,2.81649831649832,2.77692307692308,2.98333333333333,2.96928327645051,3.00369685767098,2.95030864197531,3,3.29333333333333,3.32222222222222,3.29635258358663,2.9986962190352,2.9986962190352,2.99445471349353,2.9875,2.97979797979798,2.99,2.9875,3.1214953271028,3.18181870647532,3.17748091603053,3.21924419798727,3.07692307692308,3.12904343807763,3.21518987341772,3.66339907351571,3.61702127659574,3.5,3.41441441441441,3.36080586080586,3.34628195622923,3.32387218045113,3.32387218045113,3.2842032967033,3.21772212797205,3.18760469011725,3.22222222222222,3.1875,3.50086058519793,3.409480965259,3.48492174557894,3.5609768907563,3.58435582822086,3.58913793918759,3.65232358003442,3.60463096960926,3.67574257425743,3.63371662943568,3.64751552795031,3.66958041958042,3.66541353383459,3.60781587890022,3.7,3.68038740920097,3.68734335839599,3.77079796264856,3.7,3.68378539239861
"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6735632183908,1.59777700590483,1.66666666666667,1.69210526315789,1.68098617855809,1.73174603174603,1.69791666666667,1.64888146802087,1.63157894736842,1.80771757487925,1.66294642857143,1.76297577854671,1.52316788443941,1.76398914998944,1.81973684210526,1.79533277941724,1.77951022377707,1.88825648658706,1.93236714975845,1.90567011109042,2.0338524998222,1.95587150127226,1.99011344699398,1.9887134083114,1.97339709051724,2.00176366843034,2.164160321489,2.04116638078902,2.05339105339105,2.10120068610635,2.10175438596491,2.07653733617062,2.08786468384607,2.07228495113216,2.08299567801189,2.06581352833638,2.03488372093023,2.00534759358289,2.04014267264487,2.02880070680571,2.05178959535972,2.06857142857143,2.06567164179104,2.12351945854484,2.10149809213458,2.10939494354443
"Austin","TX","Austin-Round Rock","Travis County",9,,,,,,,,,,,,,,,,,,,,,,,0.908625543895572,0.938232994526974,0.943269305554386,0.980101066554888,0.987038073908175,0.983606557377049,1.01988781234064,0.981725633237503,0.968144909431605,0.956067612574131,0.962264150943396,0.899280575539568,0.909090909090909,0.93214019388516,0.980215711939226,1.00137362637363,1.01232394366197,1.03877285619794,1.04489800593295,1.08999722977325,1.0731319554849,1.09572458692632,1.08695652173913,1.10300926395304,1.07342030159619,1.06211034023396,1.08415841584158,1.08815909783603,1.10236220472441,1.13307618129219,1.10312786955984,1.10936446429094,1.1208967173739,1.13460546673543,1.16785946649317,1.17079889807163,1.12445752522891,1.14039533705018,1.17324013979031,1.21951219512195,1.25361620057859,1.19287245944434,1.20211898940505,1.20094191522763,1.19000886115886,1.20137299771167,1.26188469403439,1.38660692314705,1.42165057372884,1.38830483132418,1.41931912118248,1.47389738973897,1.50974025974026,1.38667992047714,1.38111432002835,1.30659501153203,1.30134099616858,1.26461152802317,1.22004380462288,1.25,1.26518218623482,1.29543336439888,1.34566862910008,1.37053352912384,1.39372822299652,1.45200451393736,1.39544156374022,1.35658914728682,1.34003350083752,1.31920123922414,1.29497707756103,1.31189871536535,1.36491933599955,1.38031839954917,1.4589127382295,1.49173256649892,1.51046616377604,1.47042777831263,1.41467727674624,1.3762615826836,1.34811749588701,1.37938352555471,1.4,1.49583333333333,1.52057245080501,1.53452685421995,1.59361240544852,1.60225442834138,1.60225442834138,1.60225442834138,1.60225442834138,1.61446655455904,1.60266102207439,1.63934426229508
"San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19103565674682,3,2.84313725490196,3.1294006400931,3.41137123745819,3.42809364548495,3.56565656565657,3.62118491921005,3.6256323777403,3.57456521368832,3.6046722588632,3.6231884057971,3.66760561308543,3.76706617968066,3.83599290780142,3.7865090403338,3.7651994744386,3.86245564533368,3.97752808988764,4.04560810810811,4.02945064629847,4.02871621621622,4.07665505226481,4.19763513513514,4.16376306620209,4.13934128253599,4.11317567567568,3.97556390977444,3.93446894928636,3.81302521008403,4.02071563088512,3.8725844128265,3.92796814671815,3.79201680672269,3.79339285714286,3.72855501406553,3.93116778213709,3.81260096930533,3.82640144665461,3.9645390070922,4.0764192139738,4.03191489361702,4.00166666666667,3.93449781659389,3.97708197838273,4.05595667870036,4.10674157303371,4.00655021834061,3.93496001752656,4.01902076620122,4.01360544217687,4.00375939849624,4.11212846879842,3.93475009838646,3.88888888888889,3.88562091503268,3.65,3.75,4.0625,4.08005406463661,4.01794486215539,3.97904411764706,4.37074829931973,4.37366548042705,4.49812030075188,4.61605584642234,4.67880794701987,4.53022763669641,4.36912751677852
