"RegionID","RegionName","RegionType","StateName","SizeRank","MSA","MSARegionID","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4","2019-5","2019-6","2019-7","2019-8","2019-9"
274772,"Northeast Dallas","Neighborhood","TX",1,"Dallas-Fort Worth-Arlington",394514,4,4,3,3,3,3,3,3,4,5,5,4,4,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,4,6,7,7,7,8,8,5,4,4,9,9,10,9,9,6,5,5,5,5,4,2,2,3,3,5,5,7,7,9,8,5,4,4,3,3,5,6,7,6,6,4,3,3,3,3,4,3,2,3,3,4,4,4,4,3,2,4,4,7,7,5,4,4,4,5,4,5,5,5,5,2,1,1,2,6,5,5,2
112345,"Maryvale","Neighborhood","AZ",2,"Phoenix-Mesa-Scottsdale",394976,9,9.67,9.67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.67,9.67,10,9.33,9.33,9.33,9.67,9.33,8.67,8.67,9,9.33,9.67,9.33,9.33,9.33,8,7.33,7.33,9,9.33,9.67,10,10,9.67,9.33,8,8,8.67,9.67,10,10,10,10,10,10,10,9.67,10,10,10,10,9.67,9.67,9.67,9.67,9.33,10,10,10,10,9.67,9.67,8,7,7,8,9.33,8.67,7.33,6.67,6,6.33,7,8.33,8.67,8.33,7.67,7.33,7.33,7.33,7,7.67,8,7.67,8,8.33,8.67,9.33,9.33,9.33,9.33,9.67,9.67,9.67,9.33,8.67,8,8,8.33
192689,"Paradise","Neighborhood","NV",3,"Las Vegas-Henderson-Paradise",394775,3.47,5.1,5.51,5.31,4.49,4.29,5.31,7.14,7.35,6.94,6.94,6.12,5.1,5.1,5.51,5.71,6.12,6.94,6.94,6.53,6.33,6.12,6.12,6.73,7.35,6.12,4.69,4.49,5.31,7.35,6.94,6.73,5.31,5.51,5.71,4.69,5.1,5.1,6.94,7.76,7.96,6.53,6.12,5.31,4.9,5.1,6.33,6.73,7.96,8.78,9.59,9.39,9.18,8.57,7.76,6.73,6.73,6.73,6.94,7.55,6.33,7.35,8.57,8.98,9.18,8.57,6.12,5.92,5.92,5.92,7.14,6.94,7.14,6.12,6.12,6.12,6.53,6.33,6.12,6.73,6.94,7.14,6.73,6.73,6.94,7.55,8.37,7.96,7.55,6.12,5.31,5.71,6.53,6.73,7.96,7.96,7.76,8.16,8.37,8.98,9.39,8.98,7.76,6.53,5.31,5.51,5.71
270958,"Upper West Side","Neighborhood","NY",4,"New York-Newark-Jersey City",394913,3.1,3.72,4.25,5.66,6.28,6.9,7.35,7.43,7.52,5.84,4.78,5.13,4.87,3.27,2.3,1.5,1.33,1.77,1.77,1.15,1.24,1.68,2.65,3.27,4.6,4.87,6.64,7.17,7.52,6.99,6.73,5.66,5.31,5.13,5.04,5.13,6.11,6.73,7.26,7.7,7.88,8.05,7.79,7.35,6.9,6.28,6.02,5.4,6.02,6.37,6.37,5.31,5.22,5.58,6.02,5.31,5.13,5.31,4.87,5.04,5.4,5.75,5.58,5.4,5.4,5.84,4.96,4.16,3.19,2.39,2.48,3.01,3.89,4.51,5.4,5.84,6.46,6.02,5.49,5.4,4.42,3.63,3.19,3.27,3.63,4.51,4.51,5.4,6.28,6.55,6.46,5.84,5.4,4.87,4.07,3.89,3.81,3.45,3.36,3.27,3.63,4.07,4.69,4.51,3.19,2.39,2.74
118208,"South Los Angeles","Neighborhood","CA",5,"Los Angeles-Long Beach-Anaheim",753899,2.67,2.79,4.42,5.81,6.4,5.47,4.07,3.37,2.56,1.98,1.16,1.28,2.79,3.6,3.6,3.95,4.53,4.65,4.3,2.56,1.4,0.81,0.7,0.7,0.81,1.05,1.28,1.4,1.16,0.81,0.47,0.47,0.35,0.35,0.47,0.47,0.47,0.35,0.47,0.47,0.58,0.81,0.58,0.47,0.35,0.35,0.47,0.58,0.81,1.16,1.28,0.93,1.16,1.4,0.93,0.81,0.47,0.47,0.58,0.7,0.81,0.81,1.05,1.05,1.05,0.7,1.05,1.05,1.4,1.74,1.74,1.63,2.09,2.21,2.79,2.79,3.84,3.84,3.26,2.44,1.98,1.74,1.63,1.63,1.16,1.05,1.05,1.63,1.74,1.51,1.16,1.28,1.74,1.51,1.74,1.86,1.63,1.63,1.4,2.79,3.6,3.95,2.44,1.51,1.51,1.4,1.51
270957,"Upper East Side","Neighborhood","NY",6,"New York-Newark-Jersey City",394913,4.69,3.89,4.16,4.51,5.58,6.02,6.28,6.11,4.69,4.6,3.98,3.45,3.63,3.45,3.27,2.83,2.83,2.3,2.3,2.12,1.86,1.77,2.21,2.83,3.19,3.89,4.25,4.16,4.6,4.25,4.34,4.25,4.51,3.89,3.98,3.72,4.51,5.13,5.31,5.22,5.4,5.66,5.75,5.49,4.78,3.98,4.34,4.6,4.69,4.6,4.69,4.34,4.42,4.42,4.51,4.25,3.89,3.54,3.1,2.65,2.83,3.54,4.34,4.6,4.87,5.04,4.42,3.98,3.98,2.83,2.39,2.39,2.92,3.19,3.54,4.16,4.51,5.22,5.4,4.6,3.89,2.83,2.65,2.48,2.57,2.74,3.54,4.16,4.96,4.69,4.6,3.72,3.19,2.39,1.68,1.5,1.95,2.48,2.39,2.21,2.74,3.19,2.92,2.83,2.21,1.5,1.42
192820,"Sunrise Manor","Neighborhood","NV",7,"Las Vegas-Henderson-Paradise",394775,6.53,6.73,6.94,6.53,6.53,6.33,4.69,4.69,4.49,5.51,6.33,7.35,6.94,6.33,6.73,7.96,7.55,7.76,7.96,7.96,7.55,6.94,6.33,5.31,5.1,5.1,5.31,5.31,5.51,5.71,4.69,1.22,1.22,1.02,2.86,3.27,3.27,3.06,3.88,4.49,5.31,4.69,3.88,2.04,1.84,1.43,1.63,2.65,3.47,4.08,5.31,5.71,7.35,7.35,6.73,6.33,5.51,4.9,5.71,4.9,5.51,6.73,6.73,5.71,3.47,3.27,3.06,3.88,5.51,6.73,6.12,5.71,5.1,4.49,4.29,4.29,4.49,4.49,4.49,3.88,4.08,4.29,4.49,4.69,6.12,6.33,6.73,7.55,7.35,6.94,5.92,7.96,7.76,8.98,9.18,8.98,7.35,6.33,7.14,8.37,9.18,8.78,6.73,4.9,4.49,3.67,3.67
192796,"Spring Valley","Neighborhood","NV",8,"Las Vegas-Henderson-Paradise",394775,6.73,6.12,6.12,6.33,6.94,6.12,6.73,6.94,5.71,5.1,3.67,4.9,4.9,6.12,5.92,7.14,8.16,8.16,7.55,4.49,3.47,3.47,4.08,3.88,5.71,6.53,6.73,6.33,5.1,5.1,4.9,6.33,6.73,6.33,6.73,5.1,4.29,3.67,3.47,3.27,3.47,3.88,3.67,3.47,3.88,6.12,6.53,6.94,6.94,6.73,7.14,7.76,7.55,6.94,5.92,5.71,5.71,5.71,7.14,7.35,6.94,5.71,6.53,6.33,5.92,5.51,5.51,4.29,3.47,3.06,3.06,4.08,4.9,5.31,5.92,7.35,7.76,7.35,7.14,6.53,5.51,5.31,4.9,5.1,5.51,5.92,6.33,7.35,7.96,7.76,6.73,5.51,5.31,5.1,5.51,6.33,7.14,7.35,6.73,7.35,7.14,5.92,4.49,3.67,3.47,2.86,3.88
268496,"Southeast Los Angeles","Neighborhood","CA",9,"Los Angeles-Long Beach-Anaheim",753899,5.47,5.12,2.91,2.33,1.4,3.14,4.65,5.23,3.6,2.91,2.21,4.07,4.65,4.42,3.37,3.6,2.21,1.98,2.44,3.26,2.21,1.4,1.28,1.63,1.16,0.7,0.47,0.47,0.47,0.47,0.35,0.23,0.23,0.12,0.35,0.23,0.35,0.58,0.58,0.58,0.81,0.7,0.7,0.58,0.7,0.58,0.81,1.05,1.16,1.4,1.63,0.7,0.58,0.23,0.23,0.47,0.23,0.23,0.35,0.35,0.35,0.58,0.93,1.4,1.16,0.81,0.35,0.47,0.58,1.16,1.98,1.74,1.74,1.05,0.7,0.58,0.93,1.28,1.86,1.86,2.09,1.51,1.4,0.93,0.93,0.81,0.93,1.28,1.16,0.93,0.93,1.05,1.4,1.63,2.67,3.02,2.44,1.98,1.98,3.02,2.67,2.44,1.63,1.63,1.86,2.44,1.86
194430,"East New York","Neighborhood","NY",10,"New York-Newark-Jersey City",394913,3.98,2.3,3.54,4.6,6.64,6.55,5.58,3.19,2.57,2.74,3.72,3.72,3.1,2.65,2.48,2.57,3.27,3.45,4.25,4.96,4.69,3.1,1.95,2.3,3.01,3.36,3.1,2.92,3.27,3.98,5.04,5.4,4.78,4.96,5.49,8.14,8.32,7.79,6.9,5.04,4.25,2.83,2.3,1.5,1.5,1.68,2.12,2.48,2.83,2.48,2.57,2.74,2.57,3.1,5.66,6.28,4.87,2.04,1.06,0.97,2.3,4.96,6.73,7.43,7.7,7.7,7.17,7.17,6.73,6.19,6.02,5.4,3.63,3.98,5.49,6.55,6.81,6.55,6.55,4.78,2.39,1.59,0.53,0.88,1.33,3.81,3.19,4.07,4.42,4.16,2.92,1.68,1.95,1.95,2.57,2.92,3.63,3.27,3.72,4.25,4.07,3.98,3.72,4.78,4.34,3.72,3.1
112547,"Paradise Valley","Neighborhood","AZ",11,"Phoenix-Mesa-Scottsdale",394976,6,5.67,4.67,4.33,4.33,4,3.33,4.33,4.67,6,7,7.33,7.33,7,6.67,6.67,6.67,6.33,6.33,6.33,7.33,7.33,7.33,7.67,6.67,6.67,5.33,5.67,6.67,7.67,7.67,7.33,7.33,7,6.67,6.33,6.33,6.67,7,7.67,7.33,6.33,6.33,6.33,6,4.67,4.67,4.67,5.33,5.33,6,5.67,5.67,5,5,4.67,4.33,5.33,6,5.67,5.67,4.67,5,5.67,6.33,6,4.67,4.33,4.33,5,5,5.67,5.33,5.33,5.33,4.67,6,6.33,6.67,5.67,5.33,4.67,4,3.67,3.67,4.33,4.33,5,6,6,6,5.67,5.67,5.33,4.33,4.33,4.67,4.33,4.67,5.33,5.67,5.33,5,4.33,4,4.33,5
198687,"Washington Heights","Neighborhood","NY",12,"New York-Newark-Jersey City",394913,1.42,1.5,1.77,2.04,2.92,3.45,3.89,2.92,2.3,2.3,2.65,2.74,3.54,3.63,3.98,4.16,4.07,3.36,3.1,2.48,1.77,2.04,3.36,3.72,3.72,3.72,3.27,2.74,2.83,2.48,2.3,2.3,1.86,0.53,0.53,1.06,2.48,4.87,5.58,6.02,6.9,7.43,7.88,7.88,7.08,5.4,4.07,3.63,4.87,5.04,3.81,2.92,2.83,3.72,5.49,6.19,5.58,6.19,4.96,5.58,5.93,7.7,7.79,8.23,7.43,6.9,5.13,4.42,3.81,2.65,3.01,2.74,3.01,2.04,2.92,4.69,7.35,6.9,5.75,3.81,2.74,2.74,2.21,1.33,0.71,1.15,2.12,2.3,2.57,2.74,4.42,5.58,6.55,7.43,7.43,6.46,4.87,4.25,3.81,4.16,4.34,4.42,4.87,3.89,3.01,2.04,2.3
111818,"Deer Valley","Neighborhood","AZ",13,"Phoenix-Mesa-Scottsdale",394976,3.33,4,5,6.33,6.67,6.33,6.67,6,5.67,5.67,7.33,7.67,8,8.33,8.33,8,8.33,8,8,8.33,8.67,8.67,8.67,9,7.67,7,7.33,7.33,8,8,8,8.33,8.67,8.33,8.33,9.33,9.33,8,8,7.33,7.67,8.67,9.67,9,8.33,8,8.33,8.67,8.67,9,9,8.67,8.67,8.33,9,8.33,8.33,8.33,8,8.67,9,8.67,8.67,8.33,8.67,8.67,8.33,9,9,8.33,9.33,9.33,9.67,9,9,8,8.33,8.33,8.67,8,7.33,6.67,6.33,6.67,6,5.67,7,7.67,8,7,6.33,6,6.33,6,6,5.67,6.33,6,6,6,6.67,6.67,6.33,7,7,6.67,7
267955,"North Mountain","Neighborhood","AZ",14,"Phoenix-Mesa-Scottsdale",394976,6.67,6.67,7.33,7.33,8.33,7.33,7.67,7.33,7.67,7.67,6.67,7,7,7.33,7,7,7,7.33,7.33,6.67,6.67,6.67,6.33,5,5.67,6,6.33,5.33,5.33,5,5.33,4.67,5.33,5.67,6,6,6.67,6.33,5.67,5.67,7,6.67,6,5.33,4,5.67,6,6.67,7,6,6.33,7,7.67,8,8.67,9,8.67,7,7,7,7.67,7,6.67,6,5.67,5.33,6.33,7.33,8.33,8.67,9,8.33,8.67,7.33,7.33,7.33,7,8,7.67,7.67,6.67,6.33,7,7,6.33,5.33,6,5.67,6.33,5.33,5.33,5.33,5,5.67,5.33,5,5,5.33,5.33,5.67,6.33,5.67,5.33,5.33,4.67,4.67,5.33
272816,"Astoria","Neighborhood","NY",15,"New York-Newark-Jersey City",394913,9.47,9.2,8.67,4.96,2.39,0.62,2.12,3.01,4.16,4.69,4.6,6.37,6.99,7.43,7.7,7.96,8.32,8.5,8.41,8.58,8.5,7.43,6.73,6.19,6.9,7.26,8.05,8.05,8.32,8.58,8.58,8.23,7.43,6.37,4.6,3.89,5.04,5.93,6.19,7.08,8.23,8.85,9.03,6.46,3.54,1.33,2.21,4.34,5.31,4.69,5.22,6.02,6.9,6.64,5.13,5.49,5.66,5.75,6.55,7.17,8.32,9.29,9.38,9.47,9.03,9.2,8.5,7.43,6.46,7.17,7.79,8.23,6.55,3.27,1.86,1.77,2.92,5.04,5.84,6.99,6.46,5.22,2.3,1.15,0.8,2.83,4.34,5.75,6.02,6.19,4.51,4.16,3.72,3.36,1.77,0.53,0.27,0.44,1.86,2.92,4.6,5.13,4.51,3.1,2.39,2.48,3.81
273698,"Far North","Neighborhood","TX",16,"Dallas-Fort Worth-Arlington",394514,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,2,2,3,5,6,6,7,7,8,6,7,7,7,7,6,7,7,6,7,8,8,8,8,8,8,8,7,6,4,5,5,8,8,8,8,7,7,7,5,4,3,3,4,5,5,6,6,7,7,7,6,5,3,3,3,4,5,5,5,5,5,6,5,3,3,3,5,4,4,4,4,4,3,3,3,4,4,4,3
272902,"Bedford Stuyvesant","Neighborhood","NY",17,"New York-Newark-Jersey City",394913,8.14,8.41,9.12,8.76,8.58,8.23,7.7,7.61,6.99,5.13,3.1,1.68,1.42,1.42,1.24,1.68,2.3,2.57,2.48,3.27,4.34,4.34,3.72,3.1,2.48,2.74,3.36,3.45,3.63,3.63,4.07,4.51,4.69,5.49,6.46,7.52,7.52,7.96,8.41,8.94,9.73,9.82,9.91,9.56,8.67,8.5,8.23,8.5,5.75,3.54,1.95,3.1,5.49,6.99,6.55,4.96,6.64,8.23,8.58,7.35,6.64,7.96,9.47,9.38,8.5,5.22,6.28,5.93,6.99,5.75,5.31,4.78,4.34,4.16,4.69,3.72,2.74,1.5,1.33,1.15,1.68,3.1,4.69,2.57,2.21,1.24,1.15,0.44,0.53,0.97,2.04,2.39,2.65,3.01,4.34,4.96,3.27,1.95,1.77,1.86,2.3,2.12,1.59,1.06,0.97,0.97,1.59
199001,"Williamsburg","Neighborhood","NY",18,"New York-Newark-Jersey City",394913,6.55,5.31,1.95,1.95,3.36,6.46,8.05,9.03,9.56,9.56,9.2,8.76,8.23,7.26,7.17,7.43,7.43,7.26,7.35,8.05,8.41,8.14,7.79,7.08,7.08,6.99,7.52,7.52,7.61,7.52,7.43,7.52,7.61,8.5,9.03,9.2,9.03,9.12,9.38,9.56,9.12,9.2,9.29,9.73,9.91,9.91,9.91,9.91,9.82,9.73,9.73,9.65,9.38,8.76,8.58,7.61,8.14,8.76,9.65,9.65,9.65,9.38,9.56,8.67,7.08,4.96,5.31,6.73,6.19,6.02,4.78,5.49,5.66,4.96,4.34,2.92,4.42,2.92,2.04,1.42,2.04,4.07,5.66,5.84,4.69,4.07,2.48,2.39,3.54,5.13,6.9,6.9,6.81,6.9,7.17,7.7,7.35,8.05,8.67,7.61,4.16,1.06,0.8,1.77,5.4,6.81,7.7
32059,"Hollywood","Neighborhood","CA",19,"Los Angeles-Long Beach-Anaheim",753899,0.93,0.81,1.05,2.79,3.49,2.33,1.51,0.7,0.58,0.47,0.23,0.12,0.47,0.7,3.14,3.72,3.37,3.95,5.23,3.95,1.98,1.86,2.91,3.72,3.02,1.51,1.16,1.86,4.53,5.81,5.12,3.14,2.21,2.56,2.21,2.21,2.09,1.63,1.28,1.63,1.74,1.63,1.4,1.4,0.93,0.93,1.74,3.14,3.6,3.84,4.19,3.37,2.44,2.91,5.58,7.09,6.51,4.07,2.21,1.51,1.4,2.09,3.14,3.84,3.26,2.21,1.4,1.16,1.16,0.93,1.51,2.33,2.67,3.14,4.42,5.7,3.72,1.86,1.05,1.05,1.16,1.28,1.16,1.4,1.74,1.16,0.58,0.58,0.93,1.28,0.81,0.7,0.7,0.7,0.81,0.93,1.16,1.16,1.51,1.63,2.44,1.86,1.4,1.16,1.4,1.16,1.16
267908,"Camelback East","Neighborhood","AZ",20,"Phoenix-Mesa-Scottsdale",394976,5.33,3.67,3.67,4.67,7.33,8.33,8,5.67,4.33,5,4.33,5.33,6,6.33,5.67,4.67,4,3.33,3,3.67,5.33,5,3.33,2,2,2.33,2.33,3,2.33,3.67,5,6.33,5,4,2.67,4,3.33,4,4,4.67,5.33,5.67,4.67,4.67,4.67,4,4.33,3.67,4.33,6.33,7.33,6.33,6,5.33,4.33,3.67,3.33,3.67,4.67,4.33,3.67,3.67,3.67,4,4.33,4,4,3.33,3.33,2.67,2.33,2.67,3.33,3.33,4,4.33,3.33,3,2.67,2.33,2.67,3.67,5.67,6,4.33,3.33,2.67,2.33,2.33,1.67,1.67,1.67,2,1.33,1.33,1,1,1,0.67,1.33,1.67,1.67,1.67,1,1.33,1.33,2
194737,"Flatbush","Neighborhood","NY",21,"New York-Newark-Jersey City",394913,3.27,6.73,7.79,7.7,8.23,8.5,9.03,9.29,9.29,8.05,5.13,1.42,0.97,0.62,0.71,0.97,1.24,1.59,1.42,1.95,2.21,1.86,1.15,0.97,0.97,1.15,1.24,1.24,1.5,1.68,2.12,2.92,3.1,3.72,3.81,3.27,3.1,3.01,5.4,4.78,4.16,3.01,4.25,6.19,8.05,8.67,8.41,7.7,6.28,5.93,6.73,7.88,8.32,8.05,7.26,5.93,5.93,5.66,5.66,2.74,2.57,1.68,4.42,3.27,5.22,2.3,2.39,1.68,1.68,1.95,3.81,5.13,5.58,5.58,6.19,6.28,5.22,5.31,3.63,2.57,0.97,0.97,1.77,4.96,3.45,1.68,0.8,0.8,0.62,1.33,3.01,4.96,5.22,5.22,4.78,4.78,5.22,4.78,4.34,2.74,2.57,1.59,2.12,2.92,4.87,6.02,6.64
275473,"Southeast Dallas","Neighborhood","TX",22,"Dallas-Fort Worth-Arlington",394514,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,7,7,7,7,9,9,10,10,10,10,10,10,10,9,5,5,6,6,8,10,10,10,8,7,3,1,1,2,2,3,4,8,5,2,1,1,3,6,5,4,4,3,3,5,5,6,7,6,6,7,7,6,4,5,5,7,6,7,5,6,7,6,6,4,6,7,7,7,6,7,9,9,10,9,9,9,9,9,9,9,7,8,6
272734,"Alhambra","Neighborhood","AZ",23,"Phoenix-Mesa-Scottsdale",394976,7.33,8,8.67,9.33,9.33,9.33,9,8.33,9,9.67,9.67,9.33,8.67,8.67,9.33,8.67,8.67,9,9.33,9,8.33,8.33,7.67,6,4.33,4.67,7,7,7.33,4,3.67,3,4.67,5.33,5.33,5.67,6,7,6.67,8.33,8,8.33,8.67,7,6.33,6,6.67,7,7.33,7.33,8,6.67,6.67,7.33,7.67,8.67,9.33,8.67,8.33,8.33,7.33,6,5.67,4.67,5.33,5.67,5.67,5.33,5.67,6,6.33,6.67,7.33,6.67,6,5.33,6.33,4.67,5.33,5,4.33,4.33,4.33,4.33,4.67,4.67,5,5.33,5.67,5,4.33,4.33,4.67,4,4,4,4,4.67,5,5,5.33,4.67,4.67,4.67,5,5,4.33
403222,"Crown Heights","Neighborhood","NY",24,"New York-Newark-Jersey City",394913,5.49,6.11,5.84,5.49,3.89,2.48,2.57,2.83,3.89,4.25,4.25,3.54,3.01,3.1,3.36,3.89,4.25,4.16,4.51,4.78,5.58,5.49,4.69,3.81,3.81,4.16,4.34,4.51,4.51,4.16,4.6,5.04,5.13,4.34,2.83,1.77,1.5,1.33,1.68,1.77,1.86,2.21,5.4,7.08,8.32,6.37,5.13,5.04,6.11,6.81,6.64,7.61,8.41,9.03,9.29,9.29,9.29,9.29,9.03,8.85,6.37,3.1,4.96,8.58,9.82,9.38,8.94,7.88,8.58,8.5,5.93,3.1,4.25,7.79,9.2,8.05,6.55,2.74,3.81,4.42,6.11,7.35,6.37,4.16,1.5,1.33,2.92,4.6,4.6,4.42,6.19,7.08,7.35,7.52,7.88,7.88,7.26,7.7,7.79,8.41,8.23,6.99,4.96,4.6,4.78,5.58,6.11
25294,"Jamaica","Neighborhood","NY",25,"New York-Newark-Jersey City",394913,9.91,9.82,9.82,9.65,9.2,9.12,9.2,9.2,8.94,8.41,8.05,6.46,4.51,2.92,2.92,3.27,3.81,3.63,3.89,4.51,5.22,5.4,4.6,3.63,3.54,4.07,4.16,4.34,4.34,4.34,4.69,4.96,4.96,3.63,0.88,0.27,0.27,1.24,5.13,4.96,6.02,7.08,7.17,6.73,5.84,5.49,4.16,3.72,3.1,1.68,0.62,1.59,2.65,8.41,9.03,9.2,7.61,6.55,8.05,9.2,9.38,9.56,8.76,6.73,4.69,5.4,6.81,8.05,8.05,7.08,5.84,6.55,8.23,8.05,7.26,6.99,7.79,8.32,7.61,5.84,3.27,2.92,3.45,5.04,6.02,6.73,6.11,5.58,5.04,5.93,5.22,5.22,5.84,6.28,5.58,4.51,4.34,5.22,6.28,7.17,6.9,6.28,6.46,6.81,6.9,5.75,4.96
195267,"Harlem","Neighborhood","NY",26,"New York-Newark-Jersey City",394913,3.89,4.07,4.42,5.22,6.11,7.17,7.17,6.99,5.58,4.96,5.4,6.64,7.08,7.17,7.08,6.46,6.37,6.37,6.55,5.49,4.6,4.6,5.04,6.11,7.17,7.61,7.7,7.26,6.73,6.55,5.4,4.6,4.34,3.98,3.27,5.49,8.05,8.85,7.79,6.73,6.46,7.35,8.41,7.52,6.55,5.31,6.28,4.96,4.16,2.39,4.51,6.99,8.85,8.14,4.96,3.19,3.01,2.3,2.3,3.01,4.42,4.07,4.87,7.26,8.58,8.85,8.76,8.58,8.23,6.37,2.57,0.71,0.97,2.65,6.37,5.22,4.69,2.57,3.27,3.45,4.34,4.69,5.84,6.11,5.66,3.89,5.31,5.93,7.08,6.28,5.4,4.69,4.78,4.69,4.25,3.36,2.92,2.04,0.44,0.35,0.53,0.62,1.77,2.12,2.3,2.3,2.92
275237,"Roosevelt","Neighborhood","CA",27,"Fresno",394619,10,8.57,7.14,8.57,8.57,8.57,8.57,8.57,5.71,4.29,4.29,7.14,7.14,7.14,8.57,8.57,8.57,7.14,7.14,10,10,10,10,4.29,1.43,2.86,2.86,2.86,2.86,2.86,1.43,1.43,1.43,1.43,2.86,2.86,4.29,5.71,7.14,7.14,7.14,5.71,7.14,5.71,2.86,2.86,2.86,7.14,10,10,8.57,8.57,7.14,4.29,2.86,1.43,1.43,2.86,2.86,2.86,1.43,1.43,5.71,8.57,8.57,7.14,8.57,8.57,10,10,10,10,10,7.14,7.14,4.29,2.86,4.29,7.14,8.57,8.57,7.14,8.57,7.14,7.14,7.14,8.57,4.29,1.43,2.86,7.14,7.14,7.14,7.14,8.57,8.57,7.14,7.14,5.71,2.86,2.86,4.29,5.71,4.29,2.86,2.86,2.86
273566,"East Side","Neighborhood","TX",28,"El Paso",394561,8.75,7.5,8.75,8.75,8.75,6.25,7.5,5,3.75,3.75,5,8.75,8.75,8.75,10,10,8.75,7.5,10,8.75,7.5,6.25,5,6.25,5,7.5,5,5,7.5,7.5,7.5,3.75,5,5,6.25,5,5,5,3.75,7.5,6.25,6.25,6.25,5,5,6.25,6.25,6.25,7.5,8.75,8.75,7.5,7.5,8.75,10,6.25,6.25,3.75,6.25,2.5,3.75,2.5,2.5,2.5,5,5,5,6.25,6.25,7.5,6.25,6.25,7.5,6.25,2.5,5,6.25,7.5,6.25,3.75,3.75,3.75,3.75,2.5,2.5,2.5,2.5,3.75,3.75,5,6.25,8.75,6.25,5,5,6.25,5,3.75,5,3.75,3.75,3.75,3.75,5,5,2.5,2.5
35521,"Enterprise","Neighborhood","NV",29,"Las Vegas-Henderson-Paradise",394775,4.69,3.27,4.9,4.9,5.51,4.49,4.08,4.08,3.47,3.27,4.29,6.33,6.53,5.51,5.1,6.53,5.92,5.51,3.88,3.06,2.24,1.84,1.63,1.84,2.24,2.86,3.06,3.06,2.86,3.27,3.27,6.12,6.12,6.12,6.12,5.51,6.33,5.71,6.33,7.35,7.35,6.73,6.73,5.92,4.69,4.49,4.49,4.69,5.1,5.1,6.12,6.53,6.94,7.14,6.12,5.51,5.1,5.1,5.51,5.92,6.53,7.76,7.76,7.55,6.94,5.92,4.49,3.47,3.27,3.67,4.49,5.92,5.51,5.1,5.31,5.51,5.71,4.9,4.9,4.08,4.69,4.49,4.08,4.29,4.69,5.71,6.53,6.94,7.76,7.55,6.33,4.9,5.1,5.31,6.33,5.92,5.92,5.31,5.71,6.73,6.33,4.69,4.08,3.47,3.27,3.06,4.49
343222,"Williamsbridge","Neighborhood","NY",30,"New York-Newark-Jersey City",394913,3.81,3.81,4.51,5.93,4.07,3.63,4.25,6.28,7.26,6.11,6.73,7.96,8.67,8.76,8.85,8.85,8.67,8.76,8.85,9.29,9.47,9.2,8.76,8.58,8.41,8.67,8.67,8.85,8.94,8.85,8.76,8.85,8.85,8.41,7.79,6.28,4.6,3.89,3.81,3.89,3.45,4.25,3.81,3.36,3.27,4.6,6.9,7.43,7.52,4.96,2.12,0.44,0.44,0.71,2.57,4.42,7.35,7.08,5.22,3.45,3.1,7.79,7.17,6.9,3.19,4.07,6.37,7.61,7.96,7.43,6.64,6.64,7.26,6.46,6.81,6.46,6.73,5.66,2.83,2.12,1.5,1.15,1.15,1.77,2.74,1.77,2.3,2.83,3.98,5.04,5.04,3.89,3.81,3.54,3.54,1.77,2.21,2.74,5.04,5.04,6.28,6.55,5.66,4.07,3.27,3.63,3.98
274742,"North Scottsdale","Neighborhood","AZ",32,"Phoenix-Mesa-Scottsdale",394976,3,2,1.67,2,2.33,3.33,3,4,3.67,3.67,2.33,2.67,3.33,3.67,3.67,3.67,4.33,4.67,4.33,3,3,4.33,4.67,4.33,2.33,2,1.67,1.33,1.33,1.33,1,1.33,1,1.33,1.67,2,3.67,4.33,5,5,3.33,2.33,2.33,1.67,1.67,1.33,1.67,1.67,1.67,1,1,3,3.67,3.33,3.33,2.67,2.67,2.67,1.67,2,1.67,2.67,2.33,3,3,3,3,2.33,2,1.33,1.33,1,1,1,1.33,1.33,1,0.67,1,1.33,2,2.33,2,2,1.67,1.67,1.67,1.33,2,2,2,2.33,2.33,3.33,3.67,3.67,2.67,2.33,2.33,2.67,2.67,2.67,2.33,1.33,1,1,0.67
