"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"New York","NY","New York-Newark-Jersey City","Queens County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17647058823529,3.44602272727273,3.046875,3.00653594771242,2.93,2.99375,2.99715909090909,3.03129234417344,2.95454545454545,2.95454545454545,3.00444496669314,2.86458333333333,2.78174603174603,2.76315789473684,2.66666666666667,2.61437908496732,2.6316985645933,2.65979166666667,2.70481195756991,2.69230769230769,2.58679373723622,2.51882137470373,2.5,2.5,2.51579630508117,2.45833333333333,2.39285714285714,2.48508946322068,2.51966386554622,2.55555555555556,2.59794520547945,2.59063526834611,2.5,2.57124060150376,2.58253968253968
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,,,1.67692115480721,1.72073863636364,1.71939087721619,1.69794033771583,1.72493100275989,1.80505415162455,1.73406692585393,1.77807019961235,1.74263674614306,1.86295257603258,1.81159420289855,1.8757327080891,1.83960748155954,1.84633950120676,1.88664820495707,1.88146754468485,1.82481751824818,1.77664974619289,1.79140127388535,1.79245780590717,1.77845944103613,1.75916238081905,1.80918846411804,1.7742645142303,1.8022008411942,1.77681259995539,1.78571428571429,1.80213464696223,1.71322657719718,1.68360460343521,1.73076923076923,1.73384034428927,1.74571805006588,1.72143974960876,1.74722411379715,1.73898641934415,1.74206349206349,1.74825174825175,1.71428571428571,1.73410404624277,1.76661409043112,1.67655164756185,1.79545454545455,1.79856115107914,1.71282798833819,1.82266009852217,1.79480263830658,1.7939007624047,1.8,1.83318056828598,1.92789015290622,1.97037037037037,2.00889658319154,2.001953125,2.01862414657333,1.99750312109863,1.97134761813413,1.9782196969697,2.02525948797411,2.0228330354312,2.08333333333333,2.2075055187638,2.2489539748954,2.25009158306312,2.23158952475388,2.3208722741433,2.33333333333333,2.30769230769231,2.26400552072392,2.22727272727273,2.35690235690236,2.39420935412027,2.39958268127282,2.30978260869565,2.30564607790094,2.32673993707328,2.23894939141576,2.224,2.38095238095238,2.20959595959596,2.39202657807309,2.2,2.33333333333333,2.40847784200385,2.49518518518519,2.52764612954186,2.55326518177209,2.50865051903114,2.50752256770311,2.54847457627119,2.56191803089007,2.53036437246964,2.52525252525253,2.51803751803752,2.5,2.50731299623903,2.53914515446466,2.58002391893605,2.58823529411765,2.65225933202358,2.63930685063894,2.64270613107822,2.625,2.65044429196421,2.62685972193544,2.61197764144919,2.61363636363636,2.65940108892922,2.64856654642111,2.6831607211354,2.72815065185901,2.76232114467409,2.74968030690537,2.7573145422731,2.79406706792777
"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04308390022676,0.883804569530333,0.875175070028011,0.811209439528024,0.817162273413321,0.815496274228797,0.822124163116251,0.827625570776256,0.8,0.792079207920792,0.797373358348968,0.813884091701588,0.844927035330261,0.853154084798345,0.857831521234086,0.860927152317881,0.854568054692356,0.850277264325323,0.852740953063418,0.857843137254902,0.863275781614559,0.864781241454744,0.876623376623377,0.894657616672155,0.90625,0.913098236775819,0.91339648173207,0.906341374269006,0.904605263157895,0.896343062066274,0.902454014096613,0.906329061424246,0.909661229611041,0.921551883529438,0.931315483119907,0.927610068526896,0.910807489035025,0.912698412698413,0.895228734684675,0.905054644808743,0.898203592814371,0.887005649717514,0.888392857142857,0.868012422360248,0.902777777777778,0.904255319148936,0.906040268456376,0.928184281842818,0.929616858539811,0.934445344474761,0.933676754668384,0.926497838171711,0.936628552785912,0.929112181693049,0.919579435168315,0.915141430948419,0.917001338688086,0.917033364718843,0.932611311672684,0.945337620578778,0.951935081148564,0.956458403033345,0.955896697344564,0.952702702702703,0.94525403702245,0.935909607584799,0.935016362786349,0.938337801608579,0.938566552901024,0.941666666666667,0.949744463373083,0.961538461538462,0.975013579576317,0.978819641735698,0.975,0.973154362416107,0.968609865470852
"Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72413793103448,1.65502045188936,1.61111111111111,1.84413085311097,1.71962106167288,1.57553290083411,1.51515151515152,1.48585927960928,1.73611111111111,1.75918686473808,1.77469135802469,1.81564245810056,1.85928477429084,1.81474763597669,1.83050931594798,1.82766990291262,1.87927107061503,1.85926449787836,1.85,2.03281639928699,2.0461183977313,1.8578734984985,1.80453382903549,1.80194264569843,1.699,1.643796559246,1.60714285714286,1.58536525656091,1.64724151749933,1.62516039349872,1.6903688345847,1.76009147620401,1.85953210587766,1.82719612055861,1.90361445783133,1.86296558227251,1.7667860931444,1.91596593108788,1.90791147290766,1.91555555555556,1.6438202247191,1.61651583710407,1.58881618805283,1.61721196440289,1.62907268170426,1.60462130937099,1.63217734646306,1.5952380952381,1.57585091497211,1.5604963262858,1.55555555555556,1.57127697611031,1.57377049180328,1.5755191258035,1.60401002506266,1.6625,1.66759362254357,1.66666666666667,1.6497461928934,1.64062542785947,1.625,1.60714285714286,1.61538461538462,1.63157894736842,1.65865384615385,1.81263712154454,1.83354607089217,1.78571428571429,1.75929017769967,1.77083333333333,1.78125,1.78953860640301,1.76217207022824
"San Antonio","TX","San Antonio-New Braunfels","Bexar County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.738080717250019,0.745377229471765,0.734972663854353,0.73,0.724435775982168,0.730042016806723,0.723128690915636,0.72463768115942,0.722713864306785,0.731188513693167,0.740034829721362,0.750239005736138,0.756013745704467,0.74794315632012,0.750405921492281,0.742371165265035,0.738916256157635,0.745661605206074,0.748063823725809,0.750750750750751,0.747310584046205,0.753200836639973,0.746154011917135,0.76879271070615,0.770840325688358,0.771646002930374,0.769344594440777,0.773441612704911,0.772730327610362,0.777311261680742,0.77893175074184,0.775656324582339,0.778495887191539,0.783524904214559,0.775169272860336,0.779186229781322,0.779141017082703,0.790343915343915,0.784400382772964,0.78316380040518,0.784235746313345,0.781346649484536,0.781990521327014,0.809772422417421,0.812720848056537,0.824391903788074,0.827165591377378,0.822699798522498,0.824315722469764,0.834990059642147,0.839365792253201,0.833960171315823,0.822106816698049,0.821744627054362,0.824328125023851,0.833333333333333,0.84375,0.850991114149009,0.850885134614021,0.855188141391106,0.860021301535063,0.857664233576642,0.857972544878564,0.856371788992495,0.847868217054264,0.85385226370135,0.855994083026469,0.861856737805396,0.869262865090403,0.877387559933292,0.887455516014235,0.886308068459658,0.887594280124591,0.888822829964328,0.885558583106267,0.892297886944158
"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",6,,,0.833333333333333,0.868784153005465,0.882857279900233,0.896239177489178,0.930451127819549,0.991861648016277,0.950871632329635,1.00632911392405,1,0.995930824008138,0.960807253582919,0.946346690590112,1,1.03323412698413,1.04166666666667,1.04664588651695,1.05,1.03325176726482,1,0.955213903743316,0.949863591269841,0.954861111111111,0.988384135705564,1,1.0368369767836,1.06818181818182,1.06666666666667,1.025,0.997045790251108,0.949968334388854,0.916666666666667,0.923564084900633,0.909090909090909,0.899486301369863,0.902255639097744,0.915650406504065,0.941398028137809,1.0390625,1.07414040114613,1.05169103358934,1.01010101010101,0.976742788461539,0.965250965250965,0.9375,0.940533980582524,0.916334661354582,0.93984962406015,0.938967136150235,0.951356325207737,0.969768504416692,1.08333333333333,1.09649122807018,1.08796296296296,1.05520393811533,1.03483972299564,1,0.9967639043726,1.00276625172891,1.015625,1.03839107702165,1.08303249097473,1.11111111111111,1.12588028169014,1.11818965517241,1.11111111111111,1.06940699219333,1.07142857142857,1.07723020637077,1.05527138391589,1.03108891752577,1.03092783505155,1.05887335874629,1.12737710323116,1.15740740740741,1.15740740740741,1.151171875,1.09090909090909,1.06481481481481,1.04081632653061,1.01744186046512,1.04781867015099,1.04166666666667,1.05180271851277,1.06428267347808,1.1252446183953,1.16071428571429,1.17564130915524,1.16448326055313,1.15131578947368,1.11989583333333,1.08108108108108,1.08333333333333,1.10584518167457,1.09375,1.10294117647059,1.1142061281337,1.16402116402116,1.21103326045186,1.22460038928866,1.21619435817805,1.16033755274262,1.15794573643411,1.14583333333333,1.14285714285714,1.14583333333333,1.1521541847952,1.15606936416185,1.16772823779193,1.2,1.22820601539292,1.23106060606061,1.23456790123457,1.22767857142857,1.2,1.17751479289941
"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",7,,0.759259259259259,0.757558245703113,0.753414758836458,0.760672142980433,0.765579561663208,0.756854245165113,0.738396624472574,0.739070090215128,0.743826242189824,0.725382466817797,0.726978998384491,0.689491203043271,0.694832402234637,0.697842534825637,0.70888063906474,0.700017720087947,0.699082850133809,0.693721817551162,0.693982461445419,0.681114551083591,0.678866587957497,0.665831239530988,0.665922619047619,0.667987018222867,0.665218779383199,0.683437377082461,0.696656050955414,0.704367104397723,0.703422053231939,0.70403825717322,0.697674418604651,0.694444444444444,0.685172171468728,0.686685046469691,0.684392823193916,0.686813186813187,0.692365269461078,0.689853958493467,0.697674418604651,0.686240703177823,0.686779494726515,0.688775510204082,0.669642857142857,0.70383483854852,0.7072503161919,0.696864111498258,0.697051850808629,0.687907313540912,0.687547746371276,0.696006069288031,0.703769911571139,0.729633707953939,0.733870967741935,0.731235288143289,0.741002117148906,0.733207190160833,0.732695139911635,0.729359496482784,0.73422098418411,0.738916256157635,0.745535714285714,0.752393980848153,0.766494178525226,0.777777777777778,0.784279803367054,0.782560089435439,0.772762399887593,0.770223752151463,0.778388278388278,0.775050674168464,0.773574264738143,0.775011742602161,0.786163522012579,0.796363636363636,0.800938337801609,0.799166087560806,0.807174887892377,0.800896291164552,0.799987606269645,0.792813054824065,0.796864312585499,0.790253539677313,0.784982935153584,0.806799784133837,0.831353919239905,0.842332613390929,0.855920114122682,0.873161764705882,0.876863315743076,0.879156010230179,0.856042248842163,0.861512474012474,0.859375,0.851648351648352,0.852235904082955,0.860091743119266,0.87463556851312,0.897747074931541,0.902562239204838,0.921052631578947,0.930606244931062,0.936609570970492,0.929368029739777,0.92332310754516,0.921540064031532,0.918937329700273,0.912066996574039,0.928735066404758,0.939262472885033,0.965529404118535,0.975705982730527,0.992754544940599,0.990853658536585,0.984157465194431,0.988602576808722,0.979746821020008
"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",8,,0.824997851789651,0.79229784798591,0.77406627486664,0.77319587628866,0.77220205125487,0.78804347826087,0.776880049720323,0.769534333070245,0.767511177347243,0.74511127282971,0.747574474295443,0.74009324009324,0.735654732712114,0.737797956867196,0.735992402659069,0.73966065747614,0.737907206317868,0.735382260279477,0.73540280857354,0.731868131868132,0.72733918128655,0.719424460431655,0.713553867990446,0.714875616436873,0.708595373585537,0.710498516419491,0.713451577727799,0.712896953985742,0.712098009188361,0.709696529582633,0.707838055458976,0.706604395880298,0.703463203463203,0.701590271281572,0.699745547073791,0.7,0.701565029681597,0.704985455876404,0.710169532459319,0.709265232505491,0.709331651954603,0.709090909090909,0.703514877467803,0.701522170747849,0.702106318956871,0.698714365567356,0.693152758137347,0.701262272089762,0.700749768917535,0.703168760783923,0.704776820673453,0.70729537366548,0.711743772241993,0.714285714285714,0.718562874251497,0.716211681950838,0.709847972596514,0.708030726952113,0.707036535859269,0.709136533116114,0.713359273670558,0.719729043183743,0.726676671656302,0.728319783197832,0.733606557377049,0.735125201010797,0.73535457348407,0.737473535638673,0.734875383536603,0.734110800383231,0.734880450070324,0.738396624472574,0.746737581209374,0.759109311740891,0.75652937724057,0.759369800968895,0.761237416211906,0.755685780610012,0.761967172938551,0.757575757575758,0.757878062347336,0.760869565217391,0.753944319987746,0.772830243846363,0.781071224256293,0.785582906777422,0.796930342384888,0.803633822501747,0.805797931201808,0.806900389538119,0.806367569293436,0.804500374706804,0.80551777133974,0.810810810810811,0.808943089430894,0.820174279111775,0.820590880236987,0.829383886255924,0.848994997576823,0.860970181843117,0.864848109113453,0.868891045950694,0.870622162590358,0.86884154460719,0.86413826212194,0.87394397118115,0.878320479862896,0.886510500807754,0.882803297997644,0.899280575539568,0.907323395981854,0.921942224953903,0.929732313575526,0.935316824395674,0.935299601810557,0.926077717061324
"San Diego","CA","San Diego-Carlsbad","San Diego County",9,,,,,,,2.14818174646999,1.89393939393939,1.80312807276303,1.76143790849673,1.69360777234073,1.74349888986891,1.61702127659574,1.66181478405316,1.67464114832536,1.64273881833241,1.61411411411411,1.63744680750761,1.61965811965812,1.57380402994285,1.60978750804894,1.62003317051893,1.60550458715596,1.60341197897551,1.61600615621393,1.596,1.596,1.55962310938139,1.55677655677656,1.57142857142857,1.59497986577181,1.56110615521855,1.56521739130435,1.59705975251496,1.60892909679317,1.61720954590183,1.6220294228593,1.67224080267559,1.70178282009724,1.64584987470195,1.60265609050802,1.58554572271386,1.6,1.58730158730159,1.59896283491789,1.575959521165,1.55624546607449,1.57932915288784,1.58478605388273,1.59362549800797,1.6,1.625,1.66224339523521,1.6680602006689,1.65410385259631,1.64565826330532,1.65988879888468,1.64285714285714,1.63899124517543,1.66666666666667,1.71606864274571,1.74978127734033,1.7105726262417,1.73,1.68918918918919,1.67605256100831,1.70926778958434,1.73325536284801,1.70833333333333,1.71018835616438,1.72482980018819,1.76470588235294,1.78381378396289,1.8348623853211,1.83112762629768,1.78429423459245,1.77125506072874,1.75862998821857,1.75930647628761,1.73162202380952,1.79468772433597,1.77158999192898,1.73680694722779,1.758708795837,1.85841170323929,1.92999751984127,1.9609692229605,1.95652173913043,1.98412698412698,2.01612903225806,2.00962033071512,2.03304518519685,2.01411366794631,1.98373015873016,1.92813321647677,1.97484492812837,2.07555872728539,2.11199294532628,2.13793103448276,2.18181818181818,2.14007782101167,2.1283067214985,2.1301775147929,2.09803921568627,2.10526315789474,2.1021021021021,2.09578544061303,2.13998015873016,2.18712029161604,2.24041403071074,2.28571428571429,2.29694965086365,2.26420801036948,2.24412009938863,2.25,2.22542615231514,2.19666666666667
"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",10,,,,,,,0.744794447410571,0.81268943672578,0.809565459006424,0.906344410876133,0.837209302325581,0.834923664122137,0.821580927352581,0.811521545761102,0.814494680851064,0.810324129651861,0.813177648040033,0.815121319949596,0.82063305978898,0.827926643098184,0.801388376565168,0.805243445692884,0.811001410437236,0.817703159429181,0.810688405797101,0.820320884665428,0.840672870999221,0.806413301662708,0.792769528728212,0.821285070605723,0.820950612080083,0.813715455475947,0.822909809084924,0.831946755407654,0.848139412997904,0.83041345480028,0.827933765298776,0.837209302325581,0.86848635235732,0.870285951098218,0.839631154475213,0.818965517241379,0.828443315832218,0.828025477707006,0.83088954056696,0.832201086956522,0.821858558088828,0.832012678288431,0.823723228995058,0.825242718446602,0.829232283464567,0.85143863769818,0.898562300319489,0.89642703046989,0.905118601747815,0.901060070671378,0.900890323566274,0.867988394584139,0.897606382978723,0.870687919148777,0.877808988764045,0.892080069625762,0.945129955368863,0.950285171102662,0.957854406130268,0.959546790845095,0.97864768683274,1.00400214476641,0.97924685741972,0.979381443298969,1.00617147300048,1.00993990526371,1.01302460202605,1.02880658436214,1.06679035250464,1.06177606177606,1.04345498838147,1.02254850550603,1.0214552238806,1.04123281965848,1.00940265486726,1.02781136638452,1.04308390022676,1.03225806451613,1.07944904605093,1.10783713989226,1.15507910287197,1.17872044506259,1.20549316134771,1.21623159400148,1.18911150186495,1.19361294135975,1.18004339283209,1.1219739292365,1.12923701697838,1.15036976170912,1.15384615384615,1.16398647987873,1.15884514558562,1.21154821577754,1.22699386503067,1.22075279755849,1.21635610766046,1.18774026631761,1.16693679092382,1.18025751072961,1.19037461400943,1.18966823063631,1.20277777777778,1.21212121212121,1.24113475177305,1.28109452736318,1.2741600445926,1.26443100604728,1.30208333333333,1.29214388798477,1.3062244434348
