"RegionName","City","State","Metro","CountyName","SizeRank","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"10025","New York","NY","New York-Newark-Jersey City","New York County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24313446969697,4.295,4.37320230105465,4.48901515151515,4.3051282051282,4.35643564356436,4.21944444444444,4.3,4.11764705882353,3.83333333333333,3.82916666666667,3.884375,3.80729166666667,4.11111111111111,3.9975,3.95,4.11764705882353,3.95833333333333,4.03562801932367,4.05555555555556,3.85185185185185,3.85185185185185,4.246875,4.17896487216795,4.01388888888889,4.24181205830389,4.02368421052632,4.10427807486631,4.40231092436975,4.33300653594771,4.44444444444444,4.49583333333333,4.45833333333333
"60657","Chicago","IL","Chicago-Naperville-Elgin","Cook County",2,,,,,,,,,,,1.41531124497992,1.37837837837838,1.37362637362637,1.37987012987013,1.40692640692641,1.39009661835749,1.39130434782609,1.4,1.41485507246377,1.43333333333333,1.44303797468354,1.43398268398268,1.48305084745763,1.48729086229086,1.48729086229086,1.48648648648649,1.47727272727273,1.5,1.5,1.55,1.54220779220779,1.54220779220779,1.54152163102934,1.53645833333333,1.53645833333333,1.53849943693694,1.44444444444444,1.5,1.53452380952381,1.57738095238095,1.62229284369115,1.60281690140845,1.61111111111111,1.65454545454545,1.67567567567568,1.65384615384615,1.60833333333333,1.66333333333333,1.67567567567568,1.6969696969697,1.70454545454545,1.70227272727273,1.6,1.59933333333333,1.6,1.58434959349594,1.57492481203008,1.55555555555556,1.57945675105485,1.58333333333333,1.5,1.66666666666667,1.6969696969697,1.69681818181818,1.71428571428571,1.66666666666667,1.625,1.59375,1.58536585365854,1.58333333333333,1.6072104978355,1.6228354978355,1.61624249356591,1.6,1.65,1.79166666666667,1.71428571428571,1.73333333333333,1.65625,1.63157894736842,1.61111111111111,1.61290322580645,1.60555555555556,1.684375,1.8033988957902,1.81363636363636,1.75132508833922,1.80555555555556,1.77777777777778,1.73065037558239,1.66333333333333,1.63531553398058,1.625,1.68,1.74166666666667,1.75,1.79027571136321,1.84615384615385,1.88,1.85714285714286,1.83333333333333,1.80384615384615,1.72727272727273,1.70355731225296,1.6625,1.68846153846154,1.73076923076923,1.80555555555556,1.84615384615385,1.9,1.85714285714286,1.85231228244654,1.83333333333333,1.76470588235294,1.75
"77494","Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94274810517185,0.976403580146461,1.02814814814815,0.956632653061224,0.973186379611414,0.934447589060844,1.03112472730423,0.973549461971142,1.00814814814815,0.996583143507973,0.999428306295259,1.05509964830012,1.05509964830012,1.07764009099169,1.07350237424441,1.04372373019403,1.0590015128593,1.16037797684073,1.08332520127146,1.06177606177606,1.04314841156946,0.991571641051066,0.98915100534781,0.973015049299429,0.975059176656946,0.982142857142857,0.95,0.923323966278603,0.937740160087019,0.946173924115101,0.959401481670134,0.966562173458725,0.981415494148596,0.989681542007123,0.997229916897507,0.996328682098908,1.00071678002746,1.00525325650237,0.982788394047248,0.9842091426131,0.969962214382945,0.955351280367695,0.960658737419945,0.99906596259804,1.00895167540161,0.996583143507973,0.991407799074686,0.98265020539323,0.956860201102822,0.920160788664242,0.947867298578199,0.946151021773798,0.963738219076297,0.967652974348168,0.96513610447711,0.952174898518473,0.919906093297421,0.972461273666093,0.996280552603613,1.00354191263282,0.980819529206626,0.979431929480901,1.02379634753735,1.05633802816901,1.04845134786315,1.05633802816901,1.05177993527508,1.04441186113685,1.0310177506936,1.01634164835319,0.968436154949785,0.979153506001263,0.979325353645267,0.971479709873069,0.989439632591765,1.04512276045123,1.00052659294365,1.03359173126615,1.03986135181976,1.02208366006886,1.01038961038961,1.02040816326531,0.985468827808792,0.982996811902232,1.04234773716747,1.02634305846105
"60614","Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,,,,,,,,,,1.40958605664488,1.41176470588235,1.42225031605563,1.45416666666667,1.48527960526316,1.5,1.59545454545455,1.64285714285714,1.63157894736842,1.6,1.61052631578947,1.61608187134503,1.69973544973545,1.60801551389787,1.64835164835165,1.69230769230769,1.69230769230769,1.82,1.8,1.8,1.66666666666667,1.71092606986101,1.75,1.75,1.76666666666667,1.81451612903226,1.53571428571429,1.78409581355201,1.74128902316213,1.82378472222222,1.83125,1.81877330955083,1.77777777777778,1.75769230769231,1.65945165945166,1.68846153846154,1.71428571428571,1.72077922077922,1.72714285714286,1.70479302832244,1.83782051282051,1.83782051282051,1.8,1.78924242424242,1.82367424242424,1.70855614973262,1.68846153846154,1.71275783040489,1.68846153846154,1.69423076923077,1.66666666666667,1.86333333333333,1.8,1.86666666666667,1.86666666666667,1.79833333333333,1.79666666666667,1.94222222222222,1.86016949152542,1.85032894736842,2,1.875,1.88260504201681,1.97034583063995,1.996,2,2,1.99041776944567,1.86111111111111,1.89444444444444,1.93333333333333,1.69230769230769,1.84807692307692,1.9375,1.92857142857143,2.05,2.0625,2.02003205128205,1.99642857142857,1.99615384615385,1.8989898989899,1.85333333333333,1.87867647058824,1.93,1.97222222222222,1.96458333333333,2,2.09615384615385,2.10714285714286,2.04615384615385,2.09318181818182,2.0625,1.99176298304121,1.95,1.98687880324544,2,2.08012820512821,2,2.04,2.03846153846154,2.03125,2.015625,2.0125,1.97931034482759,1.92857142857143
"77449","Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",5,,,,,,,,,,,,,,,0.730121233731503,0.759668508287293,0.761778698588091,0.733048259010385,0.741748148471489,0.729208321608239,0.763358778625954,0.763358778625954,0.74424898511502,0.752148997134671,0.785634600028184,0.75609756097561,0.749664270925681,0.752795418999709,0.752351097178683,0.745762711864407,0.742199537750385,0.747126436781609,0.750972762645914,0.737100737100737,0.749318801089918,0.772629081918106,0.773963730569948,0.789243518371677,0.784632034632035,0.796914539183789,0.78984413119566,0.795107033639144,0.804596642348118,0.798525798525799,0.791740083033698,0.78125,0.798904401359651,0.801058852939076,0.80033698399326,0.803763440860215,0.813177648040033,0.827463676008961,0.818286769799123,0.819397993311037,0.83090730725766,0.830050647158132,0.827266710787558,0.837893296853625,0.84411930219471,0.839819830428639,0.84411930219471,0.852842809364548,0.84411930219471,0.851595384050397,0.847921225382932,0.84411930219471,0.84411930219471,0.842492675350348,0.843279083785413,0.84411930219471,0.837678700631222,0.834028356964137,0.850694444444444,0.83446251129178,0.868944099378882,0.857632933104631,0.830050647158132,0.867224880382775,0.865243004418262,0.874352331606218,0.880447585394582,0.822479013477201,0.861700334927222,0.869297163995068,0.862913096695226,0.869796431459899,0.89527027027027,0.885594790241678,0.870060595839238,0.864754286238196,0.876623376623377,0.860049321824908,0.886379192334018,0.893427294289363,0.864358974358974,0.886524822695035,0.907287578908253,0.907817593241355,0.915841584158416,0.924838520258368,0.91379040849653,0.903754617789145,0.883446091913024,0.885466081593928,0.896700143472023,0.88957968931299,0.912298180446566,0.907258064516129,0.910544900519807,0.923028785982478,0.936206322196112,0.948275862068966,0.934069120148446,0.930878070936712,0.912607313138297
"79936","El Paso","TX","El Paso","El Paso County",6,,,,,,,,,,,,,,,0.768878014867105,0.778308118756931,0.752334490118879,0.762476894639556,0.754962156904465,0.764450126151895,0.778102664067576,0.793923661759247,0.773014757554462,0.762873490146217,0.768292682926829,0.783066032431238,0.781758957654723,0.784234899999709,0.784077201447527,0.787810055431636,0.786011629443637,0.769020747264193,0.759117896522477,0.744558991981672,0.746599539817963,0.751228066833504,0.746268656716418,0.749132229998752,0.752212389380531,0.752688172043011,0.757575757575758,0.758595571095571,0.746885174224275,0.742569798646797,0.745682888540031,0.745712155108128,0.7398753894081,0.735430157261795,0.735932132894463,0.736434108527132,0.753217691285013,0.744558991981672,0.753148119995946,0.749095624872022,0.777777777777778,0.771998872964616,0.750441696113074,0.745341444270016,0.735430157261795,0.754048582995951,0.758293838862559,0.753486986213117,0.746527777777778,0.762452050411798,0.748278280548016,0.749525907971792,0.756079027355623,0.77247191011236,0.755762633846469,0.756253635834788,0.754680471990186,0.744601638123604,0.75065274151436,0.769231273570308,0.76036866359447,0.756533700137552,0.764317726363317,0.740302968403791,0.733590733590734,0.77319587628866,0.726158679283679,0.773615635179153,0.748210800260247,0.756266205704408,0.756456900949134,0.77072953558637,0.763613403058024,0.717109452201489,0.738007380073801,0.734658599827139,0.745762711864407,0.750428816466552,0.756266205704408,0.758736989009711,0.758736989009711,0.75642965204236,0.770437439991752,0.782918149466192,0.764279967819791,0.753228120516499,0.76036866359447,0.768716577540107,0.757273934564771,0.770591395808574,0.766016307513104,0.776986121055428,0.785485347985348,0.782312925170068,0.794117647058823,0.791082446767245,0.785945614128084,0.804916732751784,0.803072625698324,0.790797987059669,0.78125
"77084","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867052023121387,0.828342245989305,0.81351689612015,0.797539680995679,0.810055865921788,0.802512212142359,0.784799437925861,0.781391445383223,0.78125,0.782976833681121,0.781494293308318,0.783032448909787,0.803672277608264,0.797167933765872,0.796562224764036,0.811688311688312,0.80824008138352,0.820568927789934,0.828729281767956,0.825991189427313,0.816807551925432,0.807381776239908,0.809643040194094,0.808913308913309,0.803402646502836,0.811328263859909,0.811166413220858,0.797448165869219,0.794726114003222,0.827651009507877,0.826140567200986,0.819155639571519,0.831342017371532,0.820311533173879,0.802615933412604,0.823723228995058,0.830251344453559,0.821695574162679,0.818281580669206,0.826140567200986,0.818854763851244,0.844806007509387,0.843648425000115,0.844806007509387,0.850126202193505,0.842696629213483,0.852757248436612,0.856072766185126,0.847457627118644,0.85094827984655,0.851197982345523,0.85427135678392,0.848833083408605,0.851032503821768,0.85082856494179,0.846806836250577,0.841346153846154,0.846333854706152,0.851428571428571,0.849179703535134,0.865265760197775,0.873891350887819,0.887347391786903,0.891921233902366,0.885478158205431,0.88369441277081,0.867553499132447,0.884244372990354
"60640","Chicago","IL","Chicago-Naperville-Elgin","Cook County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31534090909091,1.29833333333333,1.25,1.2,1.2,1.22222222222222,1.27416666666667,1.14642857142857,1.25978260869565,1.2821482602118,1.36363636363636,1.37083333333333,1.40354524565051,1.46103896103896,1.38235294117647,1.29166666666667,1.26424501424501,1.24727668845316,1.21091545399214,1.24727668845316,1.23,1.30795019157088,1.37931034482759,1.3586038961039,1.30769230769231,1.28,1.22495132804895,1.22058823529412,1.23333333333333,1.24141666666667,1.3125,1.246875,1.46296296296296,1.40740740740741,1.40740740740741,1.42857142857143,1.42857142857143,1.3968253968254,1.39285714285714,1.39393939393939,1.35416666666667,1.41666666666667,1.38873626373626,1.44444444444444,1.51470588235294,1.5775974025974,1.5,1.47294776119403,1.5,1.43010752688172,1.37775157232704,1.495,1.495,1.54545454545455,1.51666666666667,1.53333333333333,1.66666666666667,1.66666666666667,1.57916666666667,1.53846153846154,1.46666666666667,1.375,1.35386904761905,1.32916666666667,1.30853365384615,1.375,1.45,1.56696428571429,1.5625,1.58333333333333,1.56696428571429,1.57142857142857,1.52941176470588,1.42857142857143,1.38888888888889,1.49722222222222,1.52877995642702,1.55442866801893,1.55519480519481,1.54166666666667,1.5,1.60833333333333,1.57524875621891,1.57207930662088,1.5,1.5
"10016","New York","NY","New York-Newark-Jersey City","New York County",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86561324303988,4.85254901960784,4.87209302325581,4.74911214612728,4.75632848645076,4.76078431372549,4.76078431372549,4.75187265917603,4.78038386259705,4.82951658234964,4.86026253950247,4.80889506601807,4.78038386259705,4.86026253950247,4.74911214612728,4.71882799045231,4.65601111883252,4.67512161223072,4.69130434782609,4.80889506601807,4.84843205574913,4.67338429464906,4.6875,4.65601111883252,4.61094127111826,4.6,4.74911214612728,4.74635163307853,4.78038386259705,4.69130434782609,4.67338429464906,4.74635163307853,4.89612403100775,4.89612403100775,4.956,4.95921568627451,4.895,4.95923747276689,4.80244753300903,4.75187265917603,4.84042411790072,4.81853463483476,4.78038386259705,4.66828816307621,4.75187265917603,4.87209302325581,4.97333333333333,4.9984375,4.97503875968992,4.96627450980392,4.94039215686275,4.84049404463694,4.87209302325581,4.69859335038363,4.77596899224806,4.78038386259705,4.75187265917603,4.7042471042471,4.6977757260366,4.89612403100775,4.996875,4.96961240310078,4.96627450980392,4.92015503875969
"78660","Pflugerville","TX","Austin-Round Rock","Travis County",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999883666016212,1.14122681883024,1.06254795484024,1.12008426966292,1.10495436766623,1.06082740871878,1.09284332688588,1.0443864229765,1.04166666666667,1.01256983240223,1.12281641397495,1.06069802731411,1.06003651365706,1.09170197511115,1.0653558319721,1.11220472440945,1.12241853814812,1.13320315808113,1.13320315808113,1.10407876230661,1.10122501611863,1.05473501303215,1.10407876230661,1.05328942405936,1.08208955223881,1.08653846153846,1.0989010989011,1.09432234432234,1.07371794871795,1.18263473053892,1.20145344329836,1.16226977852515
