"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",1,0.862311179728908,0.763157894736842,0.807319698600646,0.835476356667278,0.833333333333333,0.855646479165718,0.845310944188386,0.849184782608696,0.83116543624214,0.813101774304642,0.819224467504096,0.883272639658555,0.761764705882353,0.763047958036718,0.767134930248916,0.759493670886076,0.789473684210526,0.845595774839031,0.859598853868195,0.818452380952381,0.805885853248004,0.786251977190745,0.810268966006671,0.830946803687472,0.826045627376426,0.819672131147541,0.792830401581484,0.788344818502273,0.855024261705068,0.858538074426697,0.892983699503898,0.860832137733142,0.911172161172161,0.873262105060365,0.903405395227825,0.929961089494163,0.875400820604765,0.920814753505185,0.910253854332802,0.946372239747634,1.00716204118174,1.01303272450533,1.03179029559398,1.02678571428571,0.990752972258917,0.941422594142259,0.94488188976378,0.935340572556762,0.996719518862767,1.00409836065574,1.00471997275488,0.99644128113879,0.988313944306996,0.933870752478847,1.01974183750949,1.06655290102389,1.01694915254237,1.01246105919003,1.04330207334612,1.03931314957072,1.05576547610953,1.05807829946437,1.17857142857143,1.08578697579674,1.08882521489971,1.04124787120148,1.06529992406986,1.1313639220616,1.14298323036187,1.04493207941484,1.16039426523297,1.1025886864813,1.11389521640091,1.1549096155373,1.16137566137566,1.24343832020997,1.31319574236059,1.3108941137963,1.24821683309558,1.21059337903633,1.21823877479986,1.15012420124291,1.13484646194927,1.21556685396277,1.19799786589446,1.2022630834512,1.24081337316631,1.2827090815803,1.30537974683544,1.26843657817109,1.28571428571429,1.27674897119342,1.25408898063415,1.2750496031746,1.25739644970414,1.22974537037037,1.21823877479986,1.26411690753888,1.28308228998216,1.32674306307913,1.32177115618502,1.30700778642937,1.33111849390919,1.30086735837476,1.26715839797847
"Paradise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",2,0.739201955216578,0.747277282158668,0.751173708920188,0.77807848443843,0.773558368495077,0.777385202150674,0.775997730484306,0.772607764877617,0.760634363762876,0.740866035182679,0.740264054653362,0.740248226950355,0.749293119698398,0.73227885178676,0.727850393530531,0.734545991342784,0.751378579003181,0.747710140606219,0.741437583801385,0.741950045455117,0.739765320141389,0.739592559787422,0.738994592129998,0.737942551596985,0.730185204796028,0.734779566130161,0.747442958300551,0.754005655042413,0.754005655042413,0.756302521008403,0.764005735531108,0.755743651753325,0.747699386503067,0.749729307559863,0.756982801014773,0.761421319796954,0.750619322873658,0.750048768512856,0.751711252964068,0.751151568284836,0.747079119401862,0.760435553375982,0.757575757575758,0.764627659574468,0.769769069279216,0.766747376916868,0.77720207253886,0.766871165644172,0.780155090684254,0.766270118964311,0.749602064973385,0.7703396182898,0.773809523809524,0.787128712871287,0.799382716049383,0.807860262008734,0.807481382013245,0.798319327731092,0.7996632996633,0.801978477908591,0.799086757990868,0.821609102356539,0.832716506291636,0.837542087542088,0.83370904718966,0.821596244131455,0.820588235294118,0.841566727095245,0.821596244131455,0.834703210443137,0.81453634085213,0.808383233532934,0.828488372093023,0.850228907782865,0.843881856540084,0.841121495327103,0.854139290407359,0.849967508163532,0.877853118298223,0.874737578726382,0.87024329382408,0.869158878504673,0.896168108776267,0.881818181818182,0.885714285714286,0.902729181245626,0.914404049241267,0.920245398773006,0.916315049226442,0.942744762471683,0.938337801608579,0.968013468013468,0.972708209392413,0.960942712801449,0.951017811704835,0.967970774393611,0.972560975609756,0.955089820359281,0.96344113951898,0.990654205607477,0.998542274052478,1.03527607361963,1.05042016806723,1.0233918128655,0.998087801583663
"Upper West Side","New York","NY","New York-Newark-Jersey City","New York County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10175763182239,5.31440073989446,5.51232166018158,5.25693758390347,5,5.23116506135374,5.24233784746971,5.19213738734828,5.36238380469511,5.37855665839537,5.37555228276878,5.32291666666667,5.29020979020979,5.2,5.25773195876289,5.05444444444444,5.22649572649573,5.38571540385727,5.44108862532994,5.33188325737697,5.30769230769231,5.26630760023938,5.20790912518854,5,4.9242782152231,4.72857142857143,4.72946428571429,5.15942028985507,5.06829836829837,5,4.83,4.791826242786,5.23344017094017,5.06000171015562,5.11037037037037,4.89272030651341,4.75866757307954,4.875,4.96481481481482,4.98194444444444,5,4.88147566718995,4.96666666666667,4.75866757307954,4.86190476190476,4.72901785714286,4.70588235294118,4.84808378653977,4.7125816993464,4.6875,4.72946428571429,4.85504201680672,4.74454828660436,4.88069073783359,4.90734141126158,5,5.195,5,4.75866757307954,5.01515151515152,5,4.8342739309746,5.01142857142857,5.07083999746207
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07612456747405,2.06314102564103,2.19039595619208,2.15538132573058,2.2374905286472,2.17717717717718,2.20984634383832,2.13963963963964,2.08890166253979,2.08890166253979,2.16759430008382,2.37857142857143,2.35159817351598,2.13968296949728,2.12975098296199,2.20323741007194,2.225,2.22123544503651,2.20726495726496,2.26757369614512,2.11930461073318
"Upper East Side","New York","NY","New York-Newark-Jersey City","New York County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28846153846154,5.3,5.20972222222222,5.12277154663518,5.49295774647887,5.62649618244257,5.36009052183174,5.53551470588235,5.90370161593386,5.78800204340473,5.57352941176471,5.61797752808989,5.4975,5.48833333333333,5.53130324143671
"Sunrise Manor","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",6,0.712264150943396,0.688599846977812,0.706845238095238,0.70233092468269,0.715568862275449,0.715653914472812,0.698924731182796,0.687919878258503,0.695290277793434,0.690265486725664,0.681341719077568,0.681242078580482,0.66947207345065,0.681302043906132,0.671284879541237,0.683206106870229,0.695249130938586,0.699356563702367,0.695350403891738,0.677392040643522,0.677392040643522,0.674715909090909,0.672645739910314,0.66947207345065,0.668648214537055,0.675014553759348,0.677118644067797,0.675698560541914,0.669189304898813,0.672515570385193,0.670926517571885,0.676492819349962,0.675675675675676,0.671824104234528,0.664652567975831,0.662650602409639,0.668896321070234,0.665054413542926,0.670929918577601,0.66747572815534,0.666455160744501,0.666243654822335,0.665445665445665,0.690345511839113,0.686711210096511,0.6765899864682,0.6765899864682,0.687022900763359,0.678588685795822,0.687022900763359,0.684732824427481,0.686387133831131,0.674715909090909,0.678884001674012,0.702868852459016,0.708037178786222,0.703595052555274,0.705218617771509,0.692612137203166,0.688740312229727,0.695333943275389,0.70873786407767,0.720245398773006,0.713719270420301,0.731426978257406,0.728862973760933,0.712579617834395,0.738077214231643,0.725446428571429,0.725446428571429,0.724907063197026,0.733840304182509,0.755075375097774,0.772462362176593,0.776652075380652,0.783475783475784,0.775978407557355,0.781805654338549,0.786318758815233,0.805675862285409,0.795880149812734,0.795387279131027,0.80138825317498,0.803573990988492,0.800215298070363,0.79646017699115,0.7996632996633,0.815035879098536,0.854826842444767,0.83969465648855,0.851788855270074,0.856060606060606,0.863868891493201,0.855018587360595,0.864478114478115,0.877862595419847,0.892857142857143,0.899917506387401,0.911251980982567,0.911251980982567,0.919066460901778,0.913882789961449,0.931061806656101,0.931061806656101,0.931061806656101
"Spring Valley","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",7,0.724446786090622,0.747986191024166,0.72265625,0.722815702622894,0.747369718888706,0.740303371879396,0.728658536585366,0.738108255877529,0.743208610968734,0.74422621282677,0.736124794745484,0.724806772175193,0.730423832720284,0.723094170403587,0.72463768115942,0.723593671579761,0.723388848660391,0.727713765918739,0.720164609053498,0.720174047646015,0.720480320213476,0.722875210201794,0.723241509531989,0.719874804381847,0.717598031915187,0.714854817264605,0.718562874251497,0.727272727272727,0.730688935281837,0.728196443691787,0.731382978723404,0.729285428715766,0.725371120107962,0.73336262811976,0.730688935281837,0.723970944309927,0.72744544777711,0.730778689480987,0.729357798165138,0.732044198895028,0.740566037735849,0.742948896595859,0.746566954777178,0.743681322259309,0.734265734265734,0.73,0.739938080495356,0.744402539331061,0.740901213171577,0.74585882713551,0.753890016717427,0.772071054200797,0.77292817679558,0.774517679550675,0.766348773841962,0.764609503003823,0.761298990114163,0.753465943339361,0.765027550845815,0.781738586616635,0.783699059561129,0.816816290679393,0.816852966466036,0.8193315266486,0.816013094657658,0.817438692098093,0.816326530612245,0.82267059577578,0.821030609350243,0.811093668236525,0.801796023091725,0.804946877012234,0.816543104365204,0.808258168154178,0.836330487047581,0.862422997946612,0.861126298523784,0.86891052924468,0.868545739008528,0.86033117350612,0.850238663484487,0.860520205542739,0.876855415063222,0.86463923673226,0.85499316005472,0.874711882428855,0.908234916667047,0.919238345370978,0.929884566053869,0.937516214864964,0.951125602691734,0.91855480710349,0.923482849604222,0.920245398773006,0.942684766214178,0.950456281600456,0.953678474114441,0.986070381231672,0.998807394156231,0.997008973080758,0.984126984126984,1.00135659893745,1.00240542740236,0.991564955441881,1.0110633557083
"Paradise Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921801163213377,0.964102564102564,1.03755102040816,1.0490746860542,1.03365384615385,1.00832343713459,1.04079933388843,0.979166666666667,0.982730263157895,0.949827741984514,1.07591428405116,1.08842495744782,1.0830526427149,1.09931400398241,1.13780207134638,1.12177121771218,1.19442022667829,1.18102996321404,1.1723020944267,1.19442022667829,1.24330753988342,1.26984126984127,1.32350718065004,1.26984126984127,1.32178287981859,1.34699215344377,1.34699215344377,1.16414572393098,1.24390838206628,1.2615268329554,1.23808773036227,1.21527777777778,1.20673701298701
"Deer Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02738363122651,1.03597122302158,1,1.06647570832223,1.08275328692962,1.0010162601626,0.9375,0.981767180925666,0.985611510791367,0.981767180925666,1.03048780487805,1.00571428571429,1.03928571428571,1.0584681052944,1.07930785868782,1.05263157894737,1.08514724711908,1.08147080028839,1.16247755834829,1.09744392884764,1.1002886002886,1.09822119102862,1.1002886002886,1.1043412033511,1.11409395973154,1.13438045375218,1.26892573900505,1.22013422818792,1.20859446332257,1.19322278298486
"North Mountain","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972322232223222,0.953875846856783,0.965945390287831,0.962409442509281,0.975850158545266,0.993748550917538,0.997398091934085,1.0330833464629,1.00554016620499,0.998699045967043,0.959132610508757,0.998699045967043,0.99009900990099,0.931912616469403,0.954545454545455,0.954545454545455,0.949832775919732,1.08535528596187,1.04441411935953,1.16117850953206,0.997398091934085,1.16481934449368,1.16412742382271,1.19875346260388,1.1463590757069
