"RegionID","RegionName","RegionType","StateName","SizeRank","MSA","MSARegionID","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4","2019-5","2019-6","2019-7","2019-8","2019-9"
53585,"Noblesville","City","IN",623,"Indianapolis-Carmel-Anderson",394705,0.65,1.4,2.06,1.96,1.78,0.56,0.37,0.28,1.21,0.75,1.31,1.03,1.5,0.47,0.19,0.09,0.84,1.68,1.59,1.12,0.93,1.87,2.15,2.62,2.34,2.8,2.52,2.71,2.24,2.43,2.9,3.27,4.67,5.42,4.58,4.02,3.74,3.83,4.21,3.55,3.36,2.99,3.08,3.18,3.46,3.64,4.11,3.93,4.49,4.3,4.86,5.33,6.07,6.54,6.64,6.36,6.17,5.98,5.89,5.51,5.61,4.77,5.14,4.39,5.23,5.05,4.95,5.79,5.7,6.26,6.45,7.01,6.92,6.82,6.73,7.85,8.88,9.25,7.94,7.66,7.57,8.5,8.32,8.6,8.69,9.35,9.44,9.63,9.81,10,9.91,9.72,9.53,9.16,8.41,8.22,9.07,8.79,8.97,8.04,7.48,7.29,8.13,7.76,7.38,7.1,7.2
398360,"Poughkeepsie","City","NY",624,"New York-Newark-Jersey City",394913,2.9,3.55,3.36,3.83,4.11,3.93,3.08,2.43,1.78,1.12,0.37,0.84,1.68,2.24,1.21,0.19,0.09,0.65,1.03,0.56,0.93,2.52,4.86,5.89,5.61,5.51,5.42,5.14,2.8,1.4,0.28,1.31,3.64,6.54,7.48,6.64,5.79,4.95,3.46,2.62,1.59,2.15,2.34,1.5,0.75,0.47,2.06,2.99,4.77,5.05,4.58,3.74,5.23,5.98,7.29,8.04,7.66,6.07,5.33,4.02,4.3,5.7,6.45,7.76,7.94,6.26,4.21,1.96,1.87,2.71,4.39,4.67,3.27,3.18,4.49,6.17,7.2,7.1,7.38,8.13,8.5,8.22,7.57,7.01,6.73,6.36,6.82,6.92,7.85,8.32,9.63,10,9.91,9.44,8.88,8.6,9.16,8.97,8.79,8.69,9.07,9.35,9.53,9.81,9.72,9.25,8.41
34248,"Temple","City","TX",625,"Killeen-Temple",394746,3.93,3.64,3.27,2.71,2.8,3.18,3.46,2.99,2.43,1.87,1.68,0.37,1.31,0.56,2.15,0.93,0.75,0.09,0.19,0.28,1.78,2.24,1.12,1.4,0.65,2.06,1.21,1.5,0.47,1.03,0.84,1.59,1.96,2.34,2.52,2.62,2.9,3.08,3.36,3.55,3.74,3.83,4.02,4.11,4.49,4.58,4.86,4.95,5.42,5.7,5.89,6.07,6.17,5.98,5.14,5.05,5.51,5.79,5.61,4.77,5.33,4.67,5.23,4.21,4.3,4.39,6.26,6.36,6.45,6.54,6.64,6.73,6.82,6.92,7.01,7.1,7.48,8.5,8.22,7.85,7.29,7.38,7.94,8.04,7.76,8.32,8.13,7.66,7.2,7.57,8.41,9.16,8.97,8.88,9.25,9.53,9.35,8.79,8.69,8.6,9.07,9.63,9.91,10,9.81,9.72,9.44
11462,"Folsom","City","CA",626,"Sacramento--Roseville--Arden-Arcade",395045,0.56,0.09,0.47,0.28,0.19,0.37,0.65,0.93,0.84,0.75,1.12,1.59,1.87,1.78,1.5,1.4,1.21,1.03,1.31,1.68,2.15,2.52,2.62,1.96,2.06,2.34,2.99,4.58,7.29,8.88,8.97,7.94,7.1,6.54,6.45,5.98,5.89,6.17,6.26,7.01,6.92,5.61,4.02,3.83,3.64,3.36,2.71,2.24,2.43,2.8,3.93,3.46,3.55,3.27,3.18,2.9,3.08,3.74,4.11,4.49,4.3,4.95,4.86,5.51,6.73,7.66,6.82,5.7,4.77,5.79,6.36,8.41,8.32,8.79,8.04,7.85,7.48,7.2,8.22,9.25,9.63,9.16,8.69,7.76,7.38,7.57,8.6,9.35,9.72,9.91,10,9.81,9.53,8.5,9.07,9.44,8.13,6.64,5.14,6.07,5.23,5.33,4.39,4.67,4.21,5.05,5.42
26561,"Plymouth","City","MN",627,"Minneapolis-St. Paul-Bloomington",394865,0.28,0.37,0.65,1.03,0.93,0.47,0.09,0.19,0.56,1.21,1.4,1.5,1.68,1.87,1.59,1.12,0.84,0.75,1.31,1.78,1.96,2.06,2.15,2.24,2.34,2.52,2.43,2.9,3.18,4.3,3.93,3.74,2.71,3.55,3.27,2.62,2.99,3.36,4.67,6.92,7.2,6.36,4.58,4.21,5.33,5.14,5.42,6.07,7.01,7.29,7.1,6.73,4.86,4.95,5.23,5.79,5.98,6.17,6.54,5.05,4.11,3.46,2.8,3.08,3.64,3.83,4.02,4.49,6.26,6.64,6.45,5.51,5.89,5.7,6.82,4.77,4.39,5.61,7.57,8.13,7.76,7.48,7.38,7.66,7.85,7.94,8.04,8.32,8.6,9.35,10,9.81,9.53,9.44,8.97,9.07,8.88,9.16,8.69,8.41,8.22,8.5,8.79,9.63,9.91,9.72,9.25
7223,"Springfield","City","OR",628,"Eugene",394576,0.19,0.28,0.09,0.37,0.47,0.75,0.65,0.56,0.84,0.93,1.68,1.87,1.21,1.03,1.31,1.96,2.52,2.34,2.24,2.43,2.71,2.15,1.59,1.5,2.62,3.08,3.83,3.93,3.74,3.18,3.46,4.02,4.49,5.05,5.51,5.98,6.17,6.36,5.61,4.21,3.36,3.64,4.3,4.86,4.77,4.11,3.55,2.99,2.9,2.8,2.06,1.4,1.12,1.78,3.27,4.39,4.58,4.67,4.95,5.33,5.42,5.23,5.14,5.7,6.07,5.79,5.89,6.26,6.64,6.82,7.1,7.01,6.92,6.73,6.54,6.45,7.2,7.29,7.57,7.76,7.94,7.66,7.48,7.38,7.85,8.04,8.69,9.53,9.72,9.91,10,9.81,9.35,8.97,9.07,9.16,8.88,8.6,8.41,8.5,8.32,8.13,8.22,8.79,9.25,9.44,9.63
17008,"Bethlehem","City","PA",629,"Allentown-Bethlehem-Easton",394318,3.74,3.46,3.08,2.34,0.84,0.28,0.09,0.19,0.47,2.15,1.59,1.21,0.75,0.56,0.37,0.65,0.93,1.4,2.06,2.24,2.99,2.43,3.93,4.11,4.02,3.18,3.55,3.64,3.83,4.67,5.14,5.42,5.23,4.86,5.05,5.51,6.26,6.45,6.07,5.98,5.89,5.7,4.58,3.27,2.62,2.71,1.68,1.03,1.12,2.52,4.95,5.79,5.33,4.21,2.8,1.78,1.5,1.31,1.87,4.49,4.77,4.39,2.9,1.96,3.36,4.3,5.61,6.64,6.82,6.73,6.17,6.36,6.54,6.92,7.01,7.1,7.48,7.57,7.66,7.29,7.2,7.38,8.04,8.13,8.41,8.32,7.94,7.85,7.76,8.22,8.97,9.44,9.25,8.88,8.79,8.6,8.69,8.5,9.07,9.16,9.63,9.72,9.91,10,9.81,9.53,9.35
37840,"Cheektowaga","City","NY",630,"Buffalo-Cheektowaga-Niagara Falls",394425,2.9,2.8,2.62,3.36,3.18,2.99,1.96,0.84,0.37,0.19,0.56,0.75,1.4,1.03,1.21,0.65,0.47,0.09,0.28,1.5,1.78,2.15,2.24,2.43,2.52,2.34,1.87,1.12,0.93,1.31,1.68,1.59,2.06,2.71,3.08,3.27,3.46,3.55,3.64,4.02,4.39,4.11,3.74,4.49,5.42,5.23,3.93,3.83,4.3,4.21,4.95,5.7,5.79,5.89,6.07,5.98,5.51,4.86,4.67,5.14,5.05,5.33,4.77,4.58,5.61,6.17,6.26,6.36,6.45,6.64,7.29,7.2,6.82,6.54,6.73,7.01,7.1,6.92,7.38,7.48,7.85,7.66,7.57,7.76,8.32,9.07,8.88,8.6,9.25,9.63,10,9.72,8.41,8.13,7.94,8.04,8.22,8.5,9.16,9.35,9.53,9.81,9.91,9.44,8.97,8.79,8.69
20535,"Snellville","City","GA",631,"Atlanta-Sandy Springs-Roswell",394347,1.03,0.93,0.75,0.65,0.47,0.28,0.19,0.09,0.37,0.56,0.84,1.12,1.21,1.4,1.31,1.59,2.06,2.52,2.99,3.46,3.93,3.08,1.96,1.5,1.68,2.62,5.33,6.07,5.79,5.61,6.17,5.23,3.18,2.34,2.43,3.36,4.3,5.05,6.26,7.2,7.1,6.64,5.7,6.36,6.92,7.01,5.98,5.14,4.49,4.02,4.58,3.74,3.64,2.8,2.71,2.9,4.11,4.86,4.95,4.77,4.67,3.55,2.24,1.87,1.78,2.15,4.21,5.89,6.73,6.45,6.54,6.82,5.51,4.39,3.27,3.83,5.42,7.29,7.38,7.48,7.57,7.76,8.6,8.88,9.16,9.25,8.97,9.07,9.35,10,9.81,9.53,8.5,8.41,8.13,7.94,7.85,8.69,9.63,9.91,9.72,9.44,8.79,8.22,8.32,8.04,7.66
37560,"Bremerton","City","WA",632,"Bremerton-Silverdale",394412,0.28,0.09,0.19,0.47,1.4,2.06,2.52,2.71,2.43,1.59,1.21,0.84,0.93,1.03,1.5,1.31,0.75,0.56,0.37,0.65,1.12,2.24,2.34,2.99,3.08,3.64,3.74,3.36,3.27,2.9,1.96,1.78,2.15,3.18,3.55,4.3,4.67,4.95,5.05,4.86,4.58,4.02,2.8,1.87,1.68,2.62,3.93,4.39,4.49,4.21,3.83,3.46,4.11,4.77,5.14,5.23,5.61,5.79,6.64,6.82,6.17,6.26,6.45,7.29,7.38,7.1,7.2,6.73,6.36,5.33,5.42,5.98,5.89,5.7,5.51,6.07,6.54,6.92,7.01,7.48,7.57,7.76,7.85,7.66,7.94,8.69,9.25,9.35,9.44,9.81,10,9.91,9.07,8.88,8.41,8.32,8.22,8.13,8.5,8.04,8.6,8.79,8.97,9.16,9.63,9.72,9.53
25372,"Kendall","City","FL",633,"Miami-Fort Lauderdale-West Palm Beach",394856,2.43,1.68,0.93,0.65,0.37,0.56,0.75,0.84,0.47,0.19,0.09,0.28,1.03,2.8,3.64,3.27,3.55,2.62,2.15,1.21,2.71,5.61,9.35,9.81,10,9.91,9.72,9.63,9.53,8.69,7.48,6.73,6.17,5.7,6.64,7.38,7.66,6.82,6.54,5.89,4.95,3.46,2.9,2.34,2.06,1.87,1.5,1.59,1.12,1.4,1.31,1.96,1.78,2.24,2.52,4.3,6.92,7.94,6.45,4.02,3.08,2.99,3.83,4.21,5.79,7.57,8.41,7.85,5.51,5.05,4.77,6.07,5.23,4.86,5.33,7.2,8.5,9.25,9.44,9.16,8.79,8.32,8.13,7.01,6.26,5.14,7.29,8.04,8.6,8.22,8.97,9.07,8.88,7.76,7.1,6.36,5.98,5.42,4.58,3.93,3.18,3.74,4.11,4.49,4.67,4.39,3.36
10530,"Brandon","City","MS",634,"Jackson",394711,0.47,0.56,0.75,0.37,0.19,0.65,2.06,5.23,6.73,5.61,4.3,2.62,2.8,2.34,1.87,0.84,1.21,1.68,2.71,1.59,1.5,2.15,3.27,3.74,3.83,3.18,1.78,1.31,0.93,1.03,2.43,4.39,5.05,4.86,3.64,2.24,2.52,3.46,4.58,4.49,1.12,0.28,0.09,1.4,3.55,4.67,4.02,3.36,2.9,4.21,3.93,2.99,1.96,3.08,4.11,4.77,4.95,5.14,5.7,6.26,6.54,7.01,7.38,6.64,5.79,6.07,7.2,8.32,7.85,7.66,7.57,8.22,8.6,8.04,6.92,5.98,5.33,5.42,6.36,7.1,8.5,8.69,8.97,8.88,7.76,7.29,6.45,6.82,7.48,8.41,9.16,9.07,9.25,9.35,9.44,9.63,8.79,7.94,5.89,6.17,5.51,8.13,9.72,10,9.91,9.81,9.53
26469,"Petaluma","City","CA",635,"Santa Rosa",395068,1.87,1.59,1.31,1.03,0.65,0.19,0.37,0.47,1.12,0.93,0.56,0.09,0.28,0.75,1.68,1.5,1.4,0.84,1.21,1.78,1.96,2.06,2.15,2.52,2.34,2.24,2.43,2.71,4.67,6.07,5.42,5.98,6.54,8.32,8.41,7.85,7.76,8.5,9.44,7.57,7.48,7.01,6.82,5.14,4.86,4.11,4.49,3.74,5.61,6.26,5.51,6.73,7.1,8.69,7.2,5.79,3.46,3.93,5.89,7.66,8.22,7.94,6.92,6.17,4.21,4.95,6.64,7.29,6.36,4.77,5.23,4.39,3.55,3.27,5.33,6.45,8.88,9.25,8.79,7.38,8.13,9.07,8.6,8.97,9.53,9.81,9.63,9.91,10,9.72,9.35,9.16,8.04,5.7,3.64,3.36,3.18,3.08,2.8,2.9,2.62,2.99,4.02,5.05,3.83,4.3,4.58
16733,"Alpharetta","City","GA",637,"Atlanta-Sandy Springs-Roswell",394347,1.78,1.4,0.93,0.56,0.19,0.09,0.28,0.37,0.47,0.75,1.21,1.5,1.03,0.65,0.84,1.68,1.87,1.31,1.12,1.59,1.96,2.24,2.15,2.06,2.34,2.43,2.52,2.62,2.71,2.8,2.99,3.46,3.64,3.83,4.02,4.39,5.33,5.89,6.45,6.64,5.98,6.36,6.07,5.42,4.21,4.11,5.23,5.51,5.14,4.58,4.3,4.67,5.7,7.94,9.16,8.6,6.82,6.54,7.01,8.79,8.97,8.22,7.85,8.32,9.44,9.63,9.07,8.5,8.69,8.88,8.04,6.92,7.29,9.35,9.91,10,9.81,9.53,8.13,7.66,7.48,7.76,6.73,6.26,6.17,5.79,4.77,3.74,4.49,7.38,9.72,9.25,8.41,7.2,7.57,7.1,5.61,5.05,4.86,4.95,3.93,3.55,3.18,3.27,3.36,3.08,2.9
50783,"Atascocita","City","TX",638,"Houston-The Woodlands-Sugar Land",394692,1.87,1.12,0.75,0.84,0.65,0.47,0.19,0.09,0.28,0.37,0.56,1.21,1.96,1.78,1.4,0.93,1.03,1.5,1.31,1.68,1.59,2.15,2.06,2.24,2.34,2.43,2.52,2.8,2.71,2.62,2.9,2.99,3.46,3.08,3.18,3.36,3.74,4.3,6.07,7.29,8.22,9.25,9.53,9.07,8.32,7.66,7.57,7.85,8.04,8.97,9.16,9.44,9.35,9.72,9.91,10,9.81,9.63,8.69,8.41,8.88,8.79,8.5,7.76,7.38,6.92,7.01,6.36,5.33,4.67,5.23,5.98,6.26,6.64,6.82,6.54,5.89,4.86,5.51,5.14,6.17,6.45,7.1,5.79,5.05,4.21,4.95,4.39,4.02,4.58,7.2,7.94,8.6,8.13,7.48,5.42,3.83,3.55,3.27,3.64,5.7,6.73,5.61,4.77,3.93,4.49,4.11
46089,"La Mesa","City","CA",639,"San Diego-Carlsbad",395056,1.31,1.12,0.84,0.65,0.75,0.56,0.37,0.19,0.09,0.28,0.47,0.93,1.03,1.21,1.4,1.5,1.59,1.68,1.78,1.87,2.43,3.08,3.27,2.99,3.36,3.55,4.95,5.05,6.92,7.1,8.04,7.76,7.57,6.82,5.7,5.79,5.42,6.07,5.14,3.74,2.9,2.71,2.52,2.34,2.06,1.96,2.15,2.24,2.62,2.8,3.18,4.11,4.39,4.86,4.3,4.67,5.33,6.45,6.64,6.17,5.98,5.61,6.26,6.73,7.38,7.85,7.94,8.32,8.5,8.79,8.6,8.97,8.13,7.2,6.36,7.29,8.41,9.16,9.81,9.72,9.53,9.35,9.07,8.88,9.25,9.63,10,9.91,9.44,8.69,7.66,7.01,5.89,5.23,4.58,3.83,3.46,3.64,4.02,4.49,3.93,4.21,4.77,5.51,6.54,7.48,8.22
32380,"Lake Forest","City","CA",640,"Los Angeles-Long Beach-Anaheim",753899,1.31,1.59,1.68,1.4,1.03,0.28,0.09,0.19,0.37,0.56,0.47,0.84,1.12,0.93,0.75,0.65,1.21,1.5,1.78,1.87,1.96,3.27,4.49,4.95,6.26,7.57,8.5,8.79,9.07,9.53,9.44,8.88,8.32,7.66,7.38,7.2,5.79,5.14,4.77,4.67,3.93,2.71,2.43,3.64,4.02,4.3,4.11,3.55,2.9,2.99,3.74,2.8,2.52,3.83,4.86,6.92,6.82,5.61,5.33,5.98,6.64,6.07,5.23,5.05,6.17,7.48,7.85,7.01,5.7,5.51,6.45,6.54,6.73,5.89,6.36,7.29,8.13,8.41,8.04,7.76,8.22,8.69,8.97,9.16,9.25,9.63,9.72,9.91,10,9.81,9.35,8.6,7.94,7.1,5.42,4.58,4.39,4.21,3.46,2.34,2.06,2.15,2.24,2.62,3.08,3.18,3.36
26114,"New Rochelle","City","NY",641,"New York-Newark-Jersey City",394913,4.11,4.02,3.08,0.84,0.47,0.09,0.28,0.19,0.37,0.65,2.34,2.24,1.4,1.68,2.43,1.59,0.75,1.5,3.18,4.67,2.8,2.15,1.78,1.03,1.31,1.87,2.52,2.71,2.62,0.93,0.56,1.12,3.55,6.26,5.14,4.21,3.83,5.79,6.73,8.5,9.53,9.81,8.79,6.64,4.95,3.36,3.74,3.46,2.9,2.06,1.21,1.96,2.99,4.3,5.7,7.48,9.07,10,9.25,8.04,7.38,6.17,5.33,4.77,5.89,7.2,7.76,7.29,5.42,3.64,3.27,5.05,6.45,6.36,5.23,4.58,4.49,5.51,5.61,4.86,4.39,3.93,6.07,6.92,8.32,8.88,9.35,9.91,9.63,8.22,7.94,7.85,9.16,8.69,8.41,7.57,6.82,7.1,7.66,8.6,9.44,9.72,8.97,8.13,7.01,6.54,5.98
22730,"Waipahu","City","HI",642,"Urban Honolulu",753924,9.63,5.42,2.8,1.31,0.75,0.19,0.09,0.28,0.56,0.93,0.65,0.47,0.84,1.12,1.03,0.37,1.21,1.4,3.18,3.83,2.62,2.24,1.68,2.71,3.36,3.27,2.52,2.34,2.15,2.06,3.74,5.79,8.22,8.13,6.73,5.98,6.07,7.57,7.94,6.36,5.7,5.61,7.01,6.54,6.26,4.86,3.55,1.96,1.59,2.43,2.9,3.08,4.02,4.95,7.76,9.53,9.91,9.07,8.32,7.2,8.04,6.92,6.64,5.14,5.33,6.45,8.97,9.44,8.88,8.6,9.25,8.5,7.38,6.17,6.82,7.85,8.79,10,9.81,9.72,8.41,7.66,7.29,7.48,8.69,9.35,9.16,7.1,5.51,5.05,5.89,5.23,4.77,3.93,4.49,4.11,3.64,4.21,4.3,4.67,4.39,4.58,3.46,2.99,1.87,1.78,1.5
14478,"Warwick","City","RI",643,"Providence-Warwick",395005,1.5,1.4,0.84,1.03,2.06,2.15,2.24,1.21,0.93,0.47,0.56,0.65,0.28,0.09,0.19,1.59,2.34,2.52,1.31,0.75,0.37,1.87,2.43,2.8,2.71,2.62,1.96,1.68,1.12,1.78,2.9,3.18,3.93,5.51,6.45,6.07,4.67,4.86,5.23,6.26,5.14,5.05,4.58,3.64,3.27,2.99,3.55,3.83,4.3,3.74,4.02,4.21,4.11,3.36,3.08,3.46,4.49,5.61,5.7,4.77,5.42,6.73,7.2,6.82,5.89,4.39,5.98,6.92,7.01,6.54,5.33,4.95,6.17,6.64,6.36,5.79,7.1,8.13,10,9.81,8.22,7.29,7.38,7.48,7.85,8.41,8.97,9.44,9.91,9.63,9.16,8.5,8.88,8.6,8.04,7.94,7.76,8.69,9.07,9.25,8.32,7.57,7.66,8.79,9.72,9.53,9.35
13167,"Palm Harbor","City","FL",644,"Tampa-St. Petersburg-Clearwater",395148,1.4,1.12,0.65,0.47,0.37,0.28,0.09,0.19,0.56,0.84,0.75,0.93,1.03,1.21,1.31,1.59,2.06,2.15,1.68,1.5,1.78,1.87,1.96,2.24,2.34,2.52,3.18,2.71,3.27,4.49,5.98,5.33,4.58,4.21,4.95,6.07,7.66,7.38,8.5,8.6,7.94,4.86,3.83,3.46,3.93,4.67,4.11,3.74,3.08,3.64,3.55,2.9,2.43,2.99,4.3,5.23,5.05,5.7,6.26,6.45,7.1,8.04,8.79,9.07,9.16,8.97,9.53,9.72,9.63,9.44,8.41,8.13,6.36,5.79,4.02,2.8,2.62,3.36,4.39,4.77,5.42,5.51,7.29,7.57,8.32,8.22,8.88,9.25,9.81,10,9.91,9.35,8.69,7.85,7.48,7.2,6.73,6.64,6.54,7.76,7.01,6.92,6.82,6.17,5.89,5.61,5.14
34884,"Winter Park","City","FL",645,"Orlando-Kissimmee-Sanford",394943,1.12,1.03,0.84,0.75,0.93,0.56,0.37,0.09,0.19,0.28,0.47,0.65,1.21,2.24,2.99,2.9,2.8,2.15,1.68,1.5,1.4,1.59,2.34,3.55,3.93,4.77,4.02,4.67,3.74,5.7,7.01,9.35,8.88,8.32,7.48,7.57,7.29,5.51,4.49,2.43,1.87,1.31,1.96,3.64,5.79,4.95,2.62,1.78,2.52,4.39,6.45,6.54,7.2,8.13,9.16,9.07,8.41,6.64,5.61,4.21,4.3,4.11,6.07,7.66,9.53,9.72,10,9.63,9.91,9.81,9.44,8.6,8.04,8.5,8.79,8.22,6.92,5.89,4.58,3.46,3.83,6.26,7.76,7.94,5.05,3.08,3.36,5.98,7.38,8.69,9.25,8.97,7.85,6.82,6.36,5.23,5.14,5.33,4.86,3.18,2.06,2.71,3.27,5.42,6.17,6.73,7.1
37406,"Bethesda","City","MD",646,"Washington-Arlington-Alexandria",395209,0.56,0.09,0.28,0.65,1.87,1.4,1.03,0.75,1.12,1.31,1.59,1.68,1.21,0.84,0.47,0.37,0.19,0.93,1.78,2.99,3.08,2.71,2.34,2.06,2.15,1.5,2.52,3.36,4.86,5.42,6.36,6.26,6.45,7.01,8.88,9.53,9.72,10,9.91,9.81,9.63,9.44,8.79,8.97,9.25,9.35,9.16,8.32,6.82,5.61,5.23,5.89,7.85,8.22,8.13,6.54,5.51,5.14,4.95,4.77,4.67,5.33,5.7,5.05,4.21,1.96,2.43,3.18,4.58,4.3,4.02,3.93,4.39,4.11,3.74,2.8,2.24,2.62,2.9,3.27,3.55,3.83,3.46,3.64,4.49,5.79,7.48,7.57,5.98,6.64,6.92,7.38,6.07,6.17,7.1,7.94,7.66,7.29,6.73,7.76,8.04,9.07,8.41,8.69,8.6,8.5,7.2
54179,"Rochester Hills","City","MI",647,"Detroit-Warren-Dearborn",394532,0.19,0.37,0.09,0.47,0.65,0.84,0.56,0.75,1.21,1.87,3.46,2.99,2.43,2.71,2.52,3.36,3.27,4.02,3.83,3.93,1.96,1.78,1.4,2.06,2.8,2.9,2.34,2.15,2.62,3.64,4.86,5.79,6.26,6.64,6.82,6.54,6.73,6.92,7.1,7.2,7.01,6.45,6.17,6.07,5.98,5.7,5.51,5.14,5.33,4.95,4.39,4.3,5.05,5.61,5.23,4.58,4.21,4.77,4.49,4.11,3.74,3.08,2.24,1.31,1.03,0.28,0.93,1.12,1.5,1.59,1.68,3.18,3.55,4.67,5.42,5.89,6.36,7.29,7.38,7.57,7.48,7.66,8.41,8.97,9.16,9.44,9.25,9.35,9.63,9.72,10,9.81,9.91,9.53,9.07,8.79,8.6,8.13,8.32,8.5,7.94,7.85,7.76,8.88,8.69,8.22,8.04
24414,"Dothan","City","AL",648,"Dothan",394537,8.13,5.61,2.34,1.12,0.47,3.18,3.93,6.54,5.33,5.51,0.84,0.09,0.19,3.08,4.77,3.64,3.46,4.02,7.76,8.69,8.41,6.82,6.73,7.48,6.45,3.36,1.21,0.56,2.24,1.87,2.99,2.8,4.67,4.49,6.07,6.36,4.86,2.9,1.59,1.68,0.65,1.4,1.96,2.62,2.15,2.52,3.74,5.23,5.7,4.39,2.43,1.03,1.78,4.21,6.17,7.94,8.32,7.66,5.98,3.83,3.55,2.06,1.31,0.37,0.93,0.28,0.75,1.5,4.58,6.64,9.07,8.88,7.38,6.26,5.79,4.95,2.71,3.27,5.42,8.22,8.5,8.04,8.6,9.25,9.16,7.1,5.05,4.3,4.11,5.14,7.57,9.35,9.63,9.72,9.44,8.97,6.92,7.29,7.2,7.85,5.89,7.01,8.79,9.53,9.81,10,9.91
4002,"Casper","City","WY",649,"Casper",394445,8.41,9.53,9.81,9.44,8.79,6.07,3.18,2.43,2.9,4.95,5.79,6.73,7.57,7.29,5.42,3.74,2.15,1.4,0.75,0.56,1.5,3.55,5.14,5.23,5.89,6.92,7.66,7.48,5.51,4.49,6.17,9.35,10,9.91,9.63,9.25,8.69,8.04,7.2,7.94,6.82,4.67,2.52,1.87,3.27,5.61,7.1,8.6,8.13,5.33,3.36,1.78,1.96,2.71,4.3,6.36,8.5,9.07,7.76,4.86,3.46,3.93,4.58,4.02,1.68,0.93,0.84,1.12,2.06,4.21,6.26,8.32,7.38,3.64,0.37,0.19,0.09,0.28,0.65,1.31,1.59,2.62,5.05,8.88,9.72,9.16,6.45,4.77,2.99,1.21,0.47,1.03,3.83,6.64,8.22,7.85,7.01,6.54,5.7,4.39,3.08,2.34,2.24,2.8,4.11,5.98,8.97
18329,"Goodyear","City","AZ",650,"Phoenix-Mesa-Scottsdale",394976,1.96,1.87,1.68,1.4,0.75,0.37,0.47,0.84,1.59,2.34,3.93,4.86,3.27,2.24,2.15,2.99,3.74,4.39,5.05,7.1,8.22,8.6,7.94,6.82,5.51,4.95,4.49,5.23,7.01,8.04,7.2,6.54,7.66,7.76,6.26,4.77,5.33,7.29,8.32,6.36,3.83,2.43,1.78,1.12,0.19,0.09,0.28,0.56,1.03,1.31,1.21,0.93,0.65,1.5,2.06,2.9,3.55,4.02,4.58,5.14,4.3,3.46,2.8,3.08,3.64,4.11,4.21,3.18,2.62,2.52,2.71,3.36,4.67,6.17,8.13,9.07,9.25,9.35,8.69,7.57,6.73,5.79,5.89,5.61,7.48,8.79,9.16,9.53,9.63,9.72,9.91,10,9.81,9.44,7.85,5.7,5.42,5.98,6.92,6.64,6.07,6.45,7.38,8.5,8.88,8.97,8.41
47164,"Pleasanton","City","CA",651,"San Francisco-Oakland-Hayward",395057,1.78,1.59,1.5,1.4,0.56,0.19,0.09,0.37,1.03,1.12,0.93,0.84,0.28,0.47,0.75,0.65,1.21,1.31,1.68,1.87,1.96,2.06,2.34,2.62,3.27,3.64,4.02,5.14,6.26,8.04,8.41,8.32,7.94,8.22,8.13,7.2,6.45,6.07,6.17,6.73,6.64,5.79,4.95,5.42,5.05,5.51,5.61,6.36,6.54,7.01,6.82,7.38,7.57,7.66,7.1,6.92,7.85,8.69,7.76,5.89,4.86,3.93,4.58,4.11,5.33,4.49,4.21,3.55,3.18,2.8,3.08,3.74,4.67,4.77,4.39,5.23,5.7,7.29,8.5,8.79,8.6,8.88,8.97,9.16,9.53,9.72,10,9.91,9.81,9.63,9.44,9.35,9.25,9.07,7.48,5.98,4.3,3.83,3.46,3.36,2.99,2.9,2.71,2.52,2.43,2.15,2.24
3568,"Baytown","City","TX",652,"Houston-The Woodlands-Sugar Land",394692,3.18,2.62,2.15,1.03,0.84,1.21,1.87,1.59,1.31,0.75,0.47,0.19,0.09,0.28,0.37,0.93,0.56,0.65,1.4,1.5,2.06,2.24,1.96,1.68,1.12,1.78,2.34,2.43,2.52,2.71,2.8,2.9,2.99,3.08,3.27,3.36,3.46,3.55,3.83,3.64,3.74,3.93,4.02,4.11,4.21,4.3,4.67,5.33,5.05,4.86,4.58,5.14,5.7,6.17,6.26,6.36,5.89,6.07,5.61,5.51,5.42,5.79,5.23,4.77,4.49,4.39,4.95,6.45,7.2,7.1,7.57,7.29,7.66,7.38,8.04,7.76,7.94,8.22,9.07,8.69,8.5,8.88,9.16,9.44,9.25,9.35,8.79,9.63,9.72,10,9.81,9.91,9.53,8.97,8.6,8.41,8.32,8.13,7.85,6.82,5.98,6.54,6.92,7.48,7.01,6.64,6.73
