"RegionID","RegionName","RegionType","StateName","SizeRank","MSA","MSARegionID","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4","2019-5","2019-6","2019-7","2019-8","2019-9"
208850,"Bustleton","Neighborhood","PA",318,"Philadelphia-Camden-Wilmington",394974,3.08,2.71,3.18,2.15,0.84,0.37,0.09,0.19,0.28,1.5,1.4,1.31,0.75,1.12,1.87,5.23,5.42,5.51,2.99,2.52,0.56,0.65,0.47,1.68,2.62,3.93,4.11,2.9,2.06,1.59,4.21,5.79,6.54,5.33,3.74,3.46,4.86,5.05,4.49,2.43,4.02,5.61,5.89,4.3,2.8,3.27,4.39,3.64,3.36,1.96,1.78,1.03,1.21,0.93,2.34,2.24,3.83,3.55,4.58,4.77,5.14,4.95,4.67,5.7,6.07,6.36,5.98,6.17,6.26,6.92,7.2,7.29,6.73,6.45,6.64,6.82,7.01,7.1,7.48,7.94,7.85,7.57,7.38,7.66,7.76,8.04,8.13,8.22,8.41,8.79,9.07,9.53,9.44,8.97,9.25,9.16,9.81,9.91,10,9.72,9.63,9.35,8.88,8.69,8.6,8.5,8.32
117156,"Pacific Beach","Neighborhood","CA",320,"San Diego-Carlsbad",395056,2.52,2.62,1.96,1.21,1.12,1.4,2.15,1.5,1.31,0.93,0.65,0.37,0.47,0.56,0.84,0.75,0.19,0.09,0.28,1.03,2.06,3.08,2.71,3.64,3.83,3.93,2.34,1.78,1.68,3.36,5.98,8.69,8.97,8.6,7.01,5.33,5.23,6.07,7.1,6.73,6.82,5.61,5.7,4.77,4.86,4.21,4.3,4.49,3.55,2.99,2.24,1.59,1.87,3.18,5.14,7.2,6.64,5.42,4.02,2.8,2.43,4.11,3.74,4.67,3.27,4.39,4.58,5.89,7.48,8.88,9.07,9.72,8.32,7.29,6.26,5.51,5.79,7.38,9.44,9.81,8.79,7.76,7.94,8.41,9.53,9.63,9.35,9.16,8.13,8.22,9.25,10,9.91,8.5,7.57,6.54,6.92,6.45,6.36,5.05,3.46,2.9,4.95,6.17,7.66,8.04,7.85
273587,"Eastside-ENACT","Neighborhood","WA",321,"Seattle-Tacoma-Bellevue",395078,1.68,1.87,2.06,2.24,1.59,0.37,0.09,0.56,1.4,0.84,0.47,0.19,0.28,0.65,1.12,1.5,1.21,1.31,1.03,0.93,0.75,1.78,2.15,2.99,2.9,2.62,2.34,1.96,2.43,4.02,5.42,6.45,6.54,6.26,5.89,5.05,4.58,4.21,4.11,3.93,3.74,3.27,2.8,2.52,2.71,3.08,3.64,3.46,3.55,3.83,3.18,3.36,4.3,5.7,7.01,7.2,6.73,6.64,5.51,4.67,4.39,4.49,4.95,5.33,5.61,5.79,6.07,6.36,6.92,7.1,7.29,6.82,5.98,5.23,4.77,4.86,5.14,6.17,7.57,9.07,9.44,8.97,8.5,8.32,8.22,8.41,7.94,8.13,7.66,8.69,9.25,9.91,10,9.63,9.35,8.6,7.85,7.48,7.38,7.76,8.04,8.79,9.16,9.72,9.81,9.53,8.88
403557,"Neartown - Montrose","Neighborhood","TX",322,"Houston-The Woodlands-Sugar Land",394692,5.05,4.58,2.99,2.43,1.87,1.96,1.59,1.78,1.4,0.93,0.65,0.47,0.56,1.03,1.5,2.06,2.15,2.34,2.9,3.74,5.61,6.26,6.45,6.54,6.73,6.82,7.01,7.29,7.48,7.66,7.94,8.13,8.32,8.5,8.79,8.69,8.97,9.07,9.72,9.44,9.16,9.35,9.81,10,9.91,9.63,9.53,9.25,8.88,8.6,8.41,8.22,8.04,7.85,7.76,7.57,7.38,7.2,7.1,6.92,6.64,6.36,6.17,6.07,5.79,5.89,5.23,5.42,4.95,4.86,4.02,4.21,4.39,5.33,4.67,4.11,3.08,2.52,2.62,2.8,3.93,3.27,3.36,3.18,3.64,3.55,4.49,4.77,5.98,5.51,5.7,5.14,4.3,3.83,3.46,2.71,2.24,1.68,1.12,0.37,0.09,0.19,0.28,0.75,0.84,1.31,1.21
114808,"Eagle Rock","Neighborhood","CA",323,"Los Angeles-Long Beach-Anaheim",753899,0.84,1.03,1.59,1.12,0.75,0.28,0.56,0.47,0.65,0.19,0.09,0.37,1.31,3.18,4.67,5.05,4.49,4.02,3.64,2.9,2.71,2.8,4.95,4.77,1.96,1.4,1.21,1.78,2.15,1.87,2.06,3.55,7.01,6.82,7.1,6.92,7.38,7.66,7.94,8.13,7.85,9.07,9.81,10,9.72,8.32,6.45,4.3,4.39,5.14,6.17,3.74,2.34,2.52,5.23,8.22,9.25,7.76,6.36,3.93,2.99,3.08,4.21,6.64,7.48,8.97,8.79,7.57,6.73,5.61,5.42,5.51,5.79,6.54,3.46,1.68,0.93,1.5,2.24,6.07,7.2,5.33,4.11,4.58,5.7,8.41,9.44,9.16,8.04,8.88,9.63,9.91,9.53,8.5,7.29,5.89,4.86,3.83,3.27,2.43,2.62,3.36,5.98,8.69,9.35,8.6,6.26
273483,"Downtown","Neighborhood","NJ",324,"New York-Newark-Jersey City",394913,4.11,4.3,3.64,2.9,1.78,1.5,1.4,0.84,0.47,0.37,0.75,0.56,0.19,0.09,0.28,1.03,1.21,1.31,0.93,0.65,1.12,1.59,2.24,3.18,3.55,3.46,3.08,2.52,2.8,3.27,4.39,6.36,9.35,8.22,5.7,4.95,4.77,5.23,4.86,5.33,5.42,5.98,6.92,8.13,8.88,8.04,6.73,6.17,5.89,6.07,5.61,5.14,5.05,6.26,8.79,9.81,9.53,7.29,6.54,7.57,8.32,7.01,5.51,4.67,5.79,8.5,9.91,10,9.72,8.41,7.66,7.1,6.64,6.82,7.94,9.44,9.63,9.25,8.6,8.97,9.16,9.07,8.69,7.85,7.38,7.2,7.48,7.76,6.45,4.58,3.83,4.02,4.49,3.93,3.36,2.34,2.06,2.43,2.71,2.62,2.15,1.87,1.68,1.96,2.99,3.74,4.21
240748,"Sugar House","Neighborhood","UT",326,"Salt Lake City",395053,1.03,0.93,0.75,1.21,2.15,3.93,2.99,1.59,0.65,0.37,0.47,0.56,1.68,2.9,3.18,1.87,1.12,0.84,1.31,1.78,2.52,2.62,2.8,4.21,3.64,2.06,1.5,0.28,0.19,0.09,1.4,4.58,5.33,5.23,5.05,4.11,2.43,1.96,2.71,3.46,3.55,4.3,4.02,3.08,2.24,2.34,3.36,3.83,4.67,4.86,4.95,4.77,4.39,3.74,3.27,4.49,5.14,5.51,5.79,7.1,6.82,7.01,6.45,6.36,5.98,6.26,7.85,8.88,8.79,8.13,8.41,8.6,8.22,7.76,7.29,7.48,8.32,9.16,9.81,9.63,9.35,8.69,7.57,6.64,8.04,8.97,9.25,9.44,9.72,10,9.91,9.53,9.07,8.5,7.94,6.73,6.54,6.07,5.89,5.61,5.42,5.7,6.17,7.66,7.38,7.2,6.92
274990,"Payne Phalen","Neighborhood","MN",327,"Minneapolis-St. Paul-Bloomington",394865,0.47,0.37,0.09,0.19,0.28,0.56,0.65,0.75,0.84,0.93,1.03,1.12,1.21,1.31,1.4,1.59,1.5,1.78,1.68,2.52,1.96,2.8,2.24,2.62,3.08,2.71,2.99,2.43,3.18,3.27,3.46,2.15,1.87,2.06,3.55,3.83,3.64,3.93,4.11,4.02,3.74,2.34,2.9,3.36,4.95,5.14,4.77,4.3,4.21,4.39,4.49,5.05,4.67,4.86,4.58,5.79,5.7,6.36,5.98,6.64,6.45,6.17,5.61,5.42,5.23,5.33,5.51,6.07,7.2,6.82,6.73,5.89,6.26,6.54,7.01,6.92,7.1,7.29,7.38,7.48,7.57,7.66,7.76,7.85,7.94,8.13,8.04,8.22,8.6,9.07,9.44,9.81,9.35,8.79,8.69,8.32,8.41,8.5,8.88,8.97,9.16,9.25,9.53,9.63,10,9.91,9.72
275429,"South End","Neighborhood","MA",328,"Boston-Cambridge-Newton",394404,1.68,1.5,1.21,1.31,1.03,0.93,0.75,0.65,0.47,0.56,0.28,0.09,0.19,0.37,0.84,1.12,1.4,1.59,1.78,1.87,1.96,2.06,2.15,2.24,2.99,3.27,3.55,3.74,4.21,4.77,5.33,5.05,4.86,4.39,4.67,4.49,4.02,4.3,4.11,4.95,5.23,5.7,6.26,6.64,6.73,7.1,7.66,8.22,8.79,9.07,9.53,9.81,9.63,9.44,9.35,10,9.91,9.72,9.25,9.16,8.97,8.88,8.69,8.5,8.32,8.13,7.57,6.92,7.01,6.54,7.2,6.45,6.36,5.89,6.17,6.07,5.98,6.82,7.38,8.6,8.04,8.41,7.48,7.94,7.85,7.76,7.29,5.79,5.61,5.51,5.42,5.14,4.58,3.93,3.83,3.64,3.46,3.36,3.08,3.18,2.9,2.8,2.71,2.52,2.62,2.43,2.34
271637,"Westchase","Neighborhood","TX",329,"Houston-The Woodlands-Sugar Land",394692,1.59,1.87,1.4,1.12,0.84,0.47,0.09,0.28,0.65,0.93,1.21,1.5,1.68,1.78,1.31,1.03,0.75,0.37,0.19,0.56,1.96,2.9,5.51,5.23,5.42,4.58,3.83,3.08,3.18,3.55,3.27,3.36,2.99,3.74,4.02,5.79,6.82,6.45,7.2,7.85,9.16,9.63,9.91,10,9.81,9.53,8.69,7.76,7.29,6.73,6.17,6.54,5.7,7.1,8.5,9.35,8.97,9.07,8.79,9.25,9.44,9.72,8.88,6.36,2.8,3.46,5.33,8.6,8.41,8.32,7.57,7.48,8.22,7.94,8.13,7.38,6.92,5.98,7.01,6.64,6.26,4.21,6.07,5.14,4.11,2.43,2.71,2.24,2.06,2.15,3.93,8.04,7.66,5.61,4.86,4.49,5.05,4.77,4.67,4.3,4.39,3.64,2.52,2.34,2.62,4.95,5.89
403145,"Bronzeville","Neighborhood","IL",330,"Chicago-Naperville-Elgin",394463,6.54,7.1,6.26,7.2,8.22,9.53,5.89,1.59,0.19,0.65,2.71,4.3,3.74,2.34,1.96,3.36,4.95,8.41,9.63,9.16,7.85,5.51,5.05,6.92,6.36,6.82,4.77,4.39,5.42,4.86,4.58,2.24,2.06,2.15,3.08,3.18,2.9,2.43,0.93,0.37,0.09,0.28,0.47,0.56,0.75,1.03,3.27,5.14,6.07,8.32,8.88,7.57,2.52,0.84,1.68,5.79,9.44,8.69,5.33,3.64,1.5,1.12,1.4,2.62,2.8,1.87,1.31,3.55,4.49,7.76,8.13,9.35,8.97,6.64,3.93,2.99,4.21,4.67,5.23,6.73,7.29,8.5,7.01,7.94,8.04,8.6,7.66,4.11,1.78,3.83,8.79,9.91,10,9.81,9.07,7.48,6.17,5.98,6.45,7.38,5.61,4.02,1.21,3.46,5.7,9.72,9.25
403226,"Bellerose","Neighborhood","NY",331,"New York-Newark-Jersey City",394913,9.81,9.72,9.44,8.41,5.89,2.8,1.31,0.75,0.37,0.19,0.56,1.12,1.03,0.84,0.65,1.4,1.96,2.62,3.46,4.02,4.77,3.64,2.52,1.21,1.59,1.5,1.78,1.87,2.34,3.36,4.86,6.64,6.82,5.23,3.93,5.14,7.1,8.6,8.79,9.07,9.16,8.97,9.53,9.91,10,9.63,8.69,6.54,6.26,6.17,7.57,6.73,5.98,5.79,4.11,2.15,0.47,1.68,3.74,6.92,6.07,4.95,3.18,3.08,2.71,2.99,2.9,3.27,3.55,4.39,4.3,4.21,2.43,2.06,0.93,0.09,0.28,2.24,5.33,7.76,8.13,7.01,6.36,5.61,7.2,7.85,8.5,8.88,9.35,9.25,7.48,4.58,3.83,5.7,8.04,8.32,8.22,7.38,7.29,7.66,7.94,6.45,5.51,4.67,5.42,5.05,4.49
403552,"Washington Avenue Coalition - Memorial Park","Neighborhood","TX",332,"Houston-The Woodlands-Sugar Land",394692,4.58,4.49,2.52,0.37,0.09,0.19,0.28,1.31,1.21,0.56,0.65,0.93,0.75,0.47,1.12,2.15,3.64,4.95,5.51,6.36,6.73,6.92,7.01,7.1,7.29,7.2,7.48,7.57,8.5,8.69,8.88,8.97,9.07,9.63,9.44,9.53,9.25,9.35,9.72,9.81,10,9.91,9.16,8.79,8.41,7.76,7.66,7.94,8.22,8.6,8.32,8.13,8.04,7.85,7.38,6.82,6.54,6.26,5.7,4.67,5.61,5.89,4.86,3.93,3.55,4.11,4.3,4.02,2.8,2.62,3.27,3.83,4.39,5.79,6.45,6.64,5.14,2.34,1.68,2.71,5.05,6.07,6.17,4.77,2.9,1.59,1.03,0.84,1.5,1.78,3.46,5.23,5.98,5.33,3.18,2.06,1.4,1.87,1.96,2.43,2.24,3.08,2.99,3.36,3.74,4.21,5.42
403109,"Belmont Central","Neighborhood","IL",333,"Chicago-Naperville-Elgin",394463,8.41,8.97,8.88,9.35,9.53,10,9.63,9.91,9.81,9.44,8.69,9.25,8.5,7.38,7.01,7.1,6.26,4.02,2.8,3.64,5.7,4.3,4.67,2.15,4.39,3.74,4.77,4.11,5.33,6.36,7.94,7.85,7.48,8.04,8.13,9.16,9.07,9.72,8.79,8.6,7.76,8.32,6.17,6.64,5.23,6.82,5.61,5.51,4.95,3.83,3.93,2.24,1.78,1.4,1.21,1.31,1.03,0.84,0.93,0.75,0.56,0.19,0.37,0.47,0.28,0.09,0.65,1.12,1.5,1.96,1.59,1.87,1.68,2.06,2.34,3.18,3.55,4.49,4.21,4.86,4.58,2.9,3.08,2.62,3.27,3.36,2.71,2.99,2.52,2.43,3.46,5.05,6.92,7.2,7.29,6.54,5.89,5.42,5.14,5.79,6.07,5.98,6.73,6.45,7.57,7.66,8.22
155506,"Roslindale","Neighborhood","MA",334,"Boston-Cambridge-Newton",394404,0.19,0.28,0.84,1.68,0.65,0.37,0.09,0.75,1.03,1.59,1.5,2.06,2.34,2.52,2.9,2.15,2.8,2.24,2.71,1.87,1.96,1.21,1.31,1.12,0.93,0.56,0.47,1.4,1.78,2.43,2.62,2.99,3.08,4.21,6.07,7.48,6.82,7.1,5.51,4.77,4.39,5.98,6.64,5.23,6.26,5.05,4.86,3.93,4.95,5.7,7.2,6.54,6.36,5.89,5.79,5.61,3.83,3.36,3.27,3.46,3.74,4.11,4.02,5.33,5.14,6.45,4.3,4.58,4.67,6.73,7.29,6.92,7.01,5.42,6.17,4.49,3.55,3.18,3.64,7.38,8.04,7.94,7.85,8.32,8.6,9.07,8.5,9.35,9.81,10,9.91,9.72,8.79,9.16,9.53,9.25,8.97,8.88,9.63,9.44,8.69,7.76,7.57,7.66,8.41,8.13,8.22
38268,"Eagle River","Neighborhood","AK",335,"Anchorage",394327,2.15,2.52,1.59,0.37,0.19,0.09,0.28,1.12,2.71,2.34,1.31,0.47,0.65,0.75,0.93,2.43,3.08,2.99,1.78,2.24,3.93,4.67,4.39,4.77,5.14,5.23,5.79,6.45,7.48,8.5,8.97,8.69,6.92,6.17,5.33,6.54,6.64,5.89,4.49,3.27,3.18,4.21,4.11,4.3,3.46,3.74,3.64,2.8,2.9,4.58,5.7,6.26,7.85,9.81,10,9.91,9.07,8.79,8.6,8.88,9.16,8.32,8.22,7.76,7.94,6.36,3.55,1.5,1.03,2.06,1.87,1.4,0.56,0.84,1.68,3.36,2.62,1.21,1.96,3.83,6.73,7.2,8.13,8.41,9.35,9.63,9.72,9.44,7.66,7.57,8.04,7.38,5.51,4.02,5.05,6.07,7.01,5.42,4.95,4.86,7.1,6.82,5.98,5.61,7.29,9.25,9.53
118229,"Southridge Village","Neighborhood","CA",336,"Riverside-San Bernardino-Ontario",395025,1.78,0.84,0.37,0.19,0.56,0.93,1.12,0.75,0.47,0.09,0.28,0.65,1.31,1.68,1.59,1.4,1.21,1.03,1.5,1.96,2.24,2.34,2.15,1.87,2.06,2.43,4.58,4.49,4.77,4.86,6.17,5.42,6.92,8.41,9.07,9.35,9.44,9.25,9.63,9.81,9.91,8.6,7.66,5.79,5.23,4.95,6.07,4.3,2.62,2.52,3.08,5.33,6.45,6.54,5.14,5.7,5.61,5.98,5.05,4.67,5.51,5.89,4.11,3.46,2.9,4.02,3.83,3.93,3.27,3.74,3.55,4.21,3.36,3.18,2.99,4.39,6.26,6.36,6.82,7.29,8.04,7.85,7.57,7.76,7.94,8.32,8.5,8.79,8.97,9.53,10,9.72,8.69,8.22,7.48,7.1,7.01,7.38,7.2,6.73,3.64,2.71,2.8,6.64,8.13,8.88,9.16
121685,"Capitol Hill","Neighborhood","DC",337,"Washington-Arlington-Alexandria",395209,0.09,0.19,0.84,1.5,1.68,0.93,1.12,1.31,1.59,1.03,0.75,1.21,2.06,2.43,2.71,2.34,1.87,0.47,0.28,0.37,0.56,0.65,1.4,1.78,2.24,2.52,2.62,2.15,1.96,2.8,4.49,5.23,4.58,5.51,6.73,6.36,5.05,4.21,3.27,4.11,3.18,3.36,3.55,4.86,5.79,7.1,7.01,8.69,8.04,8.5,6.17,7.29,7.57,8.97,7.85,9.16,7.76,7.94,7.2,6.82,5.42,3.74,3.08,2.99,3.83,4.3,3.93,3.64,5.14,5.89,5.7,4.02,2.9,3.46,4.95,5.61,6.07,6.54,7.48,6.26,4.77,4.39,4.67,5.98,6.92,7.38,8.22,9.53,9.91,9.63,8.88,8.41,8.6,7.66,8.79,8.13,9.35,8.32,6.64,5.33,6.45,9.07,9.72,9.44,9.25,9.81,10
270835,"Financial District","Neighborhood","NY",339,"New York-Newark-Jersey City",394913,4.49,4.95,5.05,4.67,4.3,4.11,3.74,3.46,2.62,3.55,5.51,7.01,7.94,8.32,8.41,8.13,8.04,8.88,9.72,10,9.35,6.92,5.42,5.33,5.79,5.23,4.86,3.93,2.9,4.58,5.61,6.82,7.2,6.54,4.77,3.08,2.99,3.27,2.52,2.06,1.78,1.87,3.83,6.26,7.57,9.07,9.25,9.53,9.44,8.79,7.85,8.22,9.63,9.91,9.81,7.66,6.36,5.14,6.17,7.38,8.6,8.69,8.97,8.5,7.76,7.1,5.98,6.73,7.48,9.16,6.45,2.24,0.47,0.28,0.37,1.21,1.96,2.15,1.03,0.19,0.09,0.84,4.02,5.89,5.7,4.21,1.59,0.93,1.31,2.43,2.8,2.34,3.18,4.39,3.36,1.68,1.5,3.64,6.64,7.29,6.07,2.71,1.4,0.75,0.56,0.65,1.12
269548,"Southeast Boise","Neighborhood","ID",340,"Boise City",394399,0.37,0.19,0.28,0.56,0.93,1.12,1.5,1.31,1.68,2.06,2.24,1.87,1.21,1.03,0.75,0.65,0.09,0.47,0.84,2.15,2.99,2.71,3.83,2.52,3.74,3.18,5.14,3.64,3.46,2.34,4.02,4.3,4.21,4.11,3.08,3.55,3.93,4.39,2.62,1.96,1.4,1.59,1.78,2.43,2.8,4.77,5.98,6.17,5.23,4.58,3.36,2.9,3.27,5.51,6.45,6.64,6.26,5.61,4.67,4.49,4.86,4.95,5.89,6.73,7.2,7.1,6.92,6.07,5.42,5.7,5.79,6.54,6.82,6.36,5.33,5.05,7.01,7.48,8.97,8.41,8.13,7.76,7.38,7.29,7.57,8.88,9.91,10,9.72,9.63,9.44,9.81,9.53,9.07,8.79,8.6,8.69,8.32,7.94,7.85,8.04,8.5,9.16,9.35,9.25,8.22,7.66
403148,"Marquette Park","Neighborhood","IL",341,"Chicago-Naperville-Elgin",394463,8.5,9.07,9.25,9.63,9.53,10,9.81,9.44,8.97,4.95,0.56,0.37,0.19,0.28,0.09,0.47,0.84,4.02,2.99,3.74,3.55,2.71,2.15,1.87,1.59,2.62,3.83,6.26,5.7,3.08,1.31,1.03,1.68,3.18,5.23,6.92,7.48,7.66,7.1,6.54,4.67,2.8,0.93,0.65,0.75,2.24,4.3,5.14,2.43,2.06,2.34,1.78,1.4,1.21,1.96,3.36,5.98,5.79,4.49,2.9,3.27,4.58,5.61,4.39,5.33,7.2,8.6,8.69,8.41,8.22,7.76,7.01,5.89,6.36,6.07,3.46,1.5,1.12,2.52,4.11,5.05,3.64,3.93,4.21,5.51,6.82,8.32,9.35,9.72,8.79,8.13,7.57,7.94,7.38,7.29,6.17,4.86,4.77,5.42,6.64,6.73,8.04,8.88,9.91,9.16,7.85,6.45
111869,"Drexel Heights","Neighborhood","AZ",342,"Tucson",395167,0.09,0.19,0.56,0.75,0.47,0.28,0.37,0.65,0.84,0.93,2.43,4.49,3.27,1.96,2.8,3.08,3.64,3.46,3.83,4.77,5.98,6.26,6.45,7.76,7.57,6.36,4.67,5.51,7.1,8.32,7.48,6.82,6.64,6.92,6.17,5.42,4.21,4.95,4.39,4.58,2.71,1.59,1.68,3.18,2.62,1.4,1.21,1.78,4.11,4.02,4.86,2.24,2.15,1.31,2.06,2.99,3.55,1.5,1.03,1.12,2.52,5.05,5.33,5.23,3.93,3.74,3.36,1.87,2.34,2.9,4.3,5.14,5.61,6.07,5.79,5.89,5.7,7.01,8.22,9.16,8.6,8.41,7.85,7.94,7.38,7.66,7.29,8.13,8.88,9.63,9.25,9.07,8.69,8.79,8.5,7.2,6.54,6.73,8.04,8.97,9.35,9.72,9.53,9.44,9.81,9.91,10
342700,"Paradise Hills","Neighborhood","NM",344,"Albuquerque",394312,0.37,0.09,0.19,0.28,0.84,2.15,4.02,2.62,1.59,1.5,1.87,3.46,2.34,2.43,1.21,1.03,0.47,0.93,0.65,1.4,1.68,2.8,3.36,3.55,3.27,4.58,6.07,6.36,6.17,2.99,3.18,3.08,5.05,4.21,3.64,4.86,5.7,5.79,5.14,3.93,3.83,4.49,4.11,3.74,1.96,1.78,1.12,0.56,0.75,1.31,2.06,2.71,4.77,4.95,4.67,2.9,2.24,2.52,4.39,5.51,5.98,6.45,5.42,5.23,4.3,5.33,5.61,5.89,6.54,6.73,6.64,6.26,6.92,7.94,9.16,8.41,8.79,8.97,8.5,7.38,7.2,7.57,7.48,7.29,6.82,7.01,7.1,7.66,7.76,8.69,9.25,9.63,9.72,9.53,9.07,8.32,7.85,8.22,8.6,9.44,8.88,8.04,8.13,9.35,9.81,9.91,10
275989,"West Side","Neighborhood","CA",345,"Los Angeles-Long Beach-Anaheim",753899,2.9,2.99,2.52,2.62,1.68,1.31,1.5,1.59,1.03,0.84,0.65,0.47,0.19,0.28,0.09,0.37,0.56,0.93,1.21,0.75,1.4,1.12,1.87,2.24,3.64,5.05,5.23,4.11,4.3,5.14,5.61,4.95,5.33,5.51,4.86,5.42,6.17,6.82,7.2,7.48,7.1,6.92,7.85,8.79,9.25,8.6,8.41,7.76,7.01,6.54,5.79,4.49,4.02,3.93,3.46,2.43,2.34,2.15,2.06,1.78,1.96,2.71,3.27,3.18,3.08,2.8,3.36,3.55,3.83,3.74,4.21,4.67,4.58,5.7,5.89,6.73,6.64,6.36,6.26,7.29,8.69,9.16,8.88,9.07,9.81,10,9.44,8.04,7.94,8.22,9.63,9.72,9.91,9.53,9.35,8.97,8.5,8.32,8.13,7.66,7.57,7.38,5.98,4.77,4.39,6.45,6.07
274279,"Las Tierras","Neighborhood","TX",346,"El Paso",394561,5.89,6.36,6.73,4.39,0.84,0.19,0.37,1.03,2.15,2.43,2.9,3.08,1.96,1.5,1.59,2.62,4.11,3.83,3.74,4.58,6.45,6.17,6.07,4.49,5.14,3.46,2.34,1.78,3.18,2.24,1.12,0.65,0.93,1.4,1.87,2.8,5.42,5.33,4.21,1.68,0.75,0.47,1.21,2.71,5.05,4.77,4.95,4.86,4.3,1.31,0.28,0.09,0.56,2.06,2.99,5.7,6.82,6.64,3.27,3.36,4.67,6.54,5.51,4.02,3.93,5.23,5.61,6.26,6.92,8.04,8.13,8.32,7.38,7.2,5.79,3.64,2.52,3.55,5.98,7.01,7.29,7.94,8.41,8.69,7.76,7.48,7.85,8.79,8.97,8.22,8.6,8.5,9.07,7.57,7.1,7.66,8.88,9.25,9.16,9.35,9.81,10,9.91,9.63,9.44,9.53,9.72
275306,"Santa Teresa","Neighborhood","CA",347,"San Jose-Sunnyvale-Santa Clara",395059,1.03,0.84,0.47,0.19,0.09,0.28,0.75,1.12,1.59,1.5,0.93,0.65,0.37,0.56,1.31,1.78,1.68,1.21,1.4,1.87,2.06,2.8,3.36,4.39,5.98,5.14,5.23,6.54,8.32,8.69,8.04,6.73,5.7,5.51,5.89,6.26,7.48,7.29,6.07,3.93,3.55,3.46,3.27,3.64,3.74,4.49,4.86,5.61,6.17,5.79,5.42,6.36,7.76,8.6,8.88,8.41,8.22,7.85,7.94,7.38,6.92,6.82,7.01,7.57,8.13,7.66,6.64,5.05,4.58,4.67,4.21,4.11,3.83,4.3,4.77,5.33,6.45,7.2,8.5,8.79,9.07,9.16,9.35,9.44,9.53,9.72,9.81,10,9.91,9.63,9.25,8.97,7.1,4.95,4.02,3.18,3.08,2.99,2.9,2.71,2.24,2.15,2.43,2.62,2.52,2.34,1.96
753778,"Near Eastside","Neighborhood","IN",348,"Indianapolis-Carmel-Anderson",394705,1.5,0.65,0.47,0.56,0.37,0.19,0.09,0.28,0.84,2.24,2.52,3.83,5.51,6.73,6.54,5.79,5.98,3.08,3.36,2.62,5.23,4.3,4.39,3.55,3.93,4.02,3.64,3.46,4.21,5.42,6.92,8.88,9.63,9.81,8.04,5.89,6.64,8.22,7.1,3.27,1.59,1.12,0.75,0.93,1.31,2.8,4.86,5.05,2.9,2.15,1.87,1.96,1.68,1.21,2.06,3.18,5.33,4.67,2.71,2.43,3.74,4.49,2.34,1.4,1.03,1.78,2.99,5.14,6.82,5.7,6.17,6.26,7.01,7.38,7.76,7.57,6.45,4.58,4.11,4.77,7.29,8.69,9.25,9.16,8.41,8.32,8.5,9.07,8.6,7.85,8.13,8.79,9.72,10,9.91,9.53,9.44,9.35,8.97,7.66,6.36,5.61,4.95,6.07,7.2,7.94,7.48
270764,"The Lakes","Neighborhood","NV",349,"Las Vegas-Henderson-Paradise",394775,1.03,0.93,0.47,0.75,0.09,0.37,0.56,0.84,0.28,0.19,0.65,1.12,1.21,1.31,1.4,1.5,1.68,1.87,2.9,3.27,3.93,4.58,5.98,5.51,5.7,6.07,7.48,7.76,8.32,7.29,8.04,8.22,8.5,7.85,8.13,8.6,8.79,7.94,6.82,5.79,5.61,6.17,6.54,7.01,7.1,7.2,6.45,5.89,4.3,4.02,3.83,4.49,4.77,4.95,4.86,4.67,5.42,5.05,5.23,4.11,4.39,3.64,3.74,2.43,1.78,1.59,1.96,2.15,2.34,2.24,2.06,2.52,2.71,4.21,5.33,6.64,6.92,7.57,7.66,8.69,8.88,9.16,9.35,9.44,9.72,9.81,10,9.91,9.07,9.25,9.53,9.63,8.97,8.41,7.38,6.73,6.36,6.26,5.14,3.55,2.8,3.18,3.46,3.36,3.08,2.99,2.62
