"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Pittsburgh, PA",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1600,1750,1700,1800,1650,1700,1800,1600,1395,1397.5,1525,1497,1300,1462.5,1550,1797.5,1775,1600,1400,1300,1350,1500,1500,1475,1500,1670,1500,1500,1550,1499.5,1500,1325,1500,1500,1472.5,1500,1500,1500,1500,1500,1500,1350,1225,1300,1400,1400,1377.5,1477.5,1500,1400,1450,1400,1400,1350,1250,1450,1495,1500,1500,1500,1500,1500,1400,1500,1400,1400,1395
"Portland, OR",22,,,,,,,,,,,,,,,,1595,1695,1650,1650,1600,1600,1695,1600,1595,1495,1600,1700,1695,1695,1695,1695,1595,1650,1595,1595,1595,1597.5,1695,1650,1650,1750,1795,1795,1795,1787.5,1795,1737.5,1707.5,1700,1700,1750,1795,1795,1895,1900,1895,1800,1800,1800,1850,1862.5,1905,1950,1995,2000,1995,2099.5,2095,1995,1995,1995,1995,1975,1995,2195,2050,2195,2095,2195,2195,2000,1995,1962.5,2100,2125,2195,2295,2350,2390,2300,2295,2200,2195,2195,2195,2195,2195,2295,2250,2345,2300,2295,2295,2250,2195,2195,2195,2195,2195,2245,2300,2300,2300,2300,2349.5,2295
"Charlotte, NC",23,,1550,1500,1500,1500,1495,1500,1550,1450,1450,1400,1400,1450,1495,1495,1500,1500,1500,1500,1499,1495,1450,1450,1400,1450,1450,1500,1595,1600,1600,1500,1500,1500,1495,1450,1400,1425,1500,1499,1499,1500,1500,1495,1475,1400,1400,1400,1400,1400,1400,1425,1495,1500,1550,1550,1525,1498.5,1495,1495,1500,1500,1550,1595,1595,1575,1575,1595,1595,1575,1575,1575,1600,1600,1595,1596.5,1600,1595,1600,1600,1600,1595,1599,1500,1650,1675,1695,1725,1725,1729,1750,1725,1695,1680,1675,1650,1695,1695,1725,1750,1750,1775,1750,1750,1700,1695,1695,1695,1695,1700,1750,1757.5,1795,1795,1795,1790,1750
"Sacramento, CA",24,,,,,,,,,,,,,,,,,1595,1595,1595,1590,1595,1550,1500,1500,1495,1495,1500,1550,1595,1595,1550,1595,1595,1550,1550,1570,1525,1550,1595,1595,1595,1599,1595,1595,1625,1600,1595,1600,1600,1600,1600,1690,1675,1695,1650,1700,1695,1695,1695,1695,1675,1695,1700,1750,1750,1795,1795,1795,1800,1795,1800,1800,1797.5,1795,1825,1847,1950,1850,1825,1850,1825,1800,1795,1950,1914,1965,2080,2045,2099,2095,2100,2099,2095,2095,2095,2095,2150,2195,2200,2250,2250,2225,2200,2195,2150,2187.5,2195,2150,2185,2195,2237.5,2250,2295,2295,2250,2295
"San Antonio, TX",25,,,,,,,,,,1400,1450,1450,1395,1395,1400,1400,1400,1400,1400,1400,1400,1400,1400,1395,1400,1475,1450,1495,1500,1495,1450,1400,1407,1475,1395,1450,1400,1475,1495,1500,1500,1500,1475,1450,1442,1400,1400,1400,1400,1400,1425,1500,1500,1500,1500,1495,1475,1450,1495,1495,1500,1512.5,1500,1555,1595,1600,1595,1575,1595,1595,1550,1550,1595,1600,1600,1595,1600,1650,1600,1599,1595,1550,1595,1600,1650,1650,1700,1700,1695,1700,1695,1695,1650,1650,1600,1649.5,1650,1650,1695,1695,1700,1700,1695,1650,1675,1695,1650,1695,1695,1695,1750,1750,1750,1750,1700,1700
"Orlando, FL",26,,1500,1472.5,1500,1440,1450,1500,1550,1495,1450,1400,1350,1350,1400,1400,1499,1500,1495,1495,1450,1400,1400,1395,1395,1395,1450,1450,1495,1500,1575,1550,1500,1500,1500,1450,1495,1500,1550,1595,1595,1600,1600,1595,1645,1600,1600,1600,1595,1595,1595,1595,1695,1700,1700,1600,1600,1600,1590,1595,1595,1625,1650,1650,1695,1700,1700,1725,1695,1650,1695,1695,1700,1700,1745,1700,1750,1750,1720,1733.5,1770,1750,1700,1700,1795,1795,1795,1835,1875,1850,1875,1850,1850,1850,1850,1850,1850,1850,1895,1921.5,1972.5,1970,1950,1945,1913,1902.5,1950,1900,1905,1949,1960,1995,1999,2000,2000,1995,1960
"Cincinnati, OH",27,,,,,,,,,,,,,1350,1550,1685,1700,1650,1695,1632.5,1595,1582.5,1595,1500,1550,1600,1695,1395,1400,1572.5,1495,1312.5,1297.5,1300,1450,1299,1350,1397.5,1495,1450,1350,1395,1450,1500,1575,1585,1500,1600,1550,1520,1500,1500,1595,1600,1600,1595,1595,1600,1595,1575,1595,1600,1600,1600,1612.5,1650,1600,1625,1595,1500,1550,1500,1495,1500,1595,1595,1600,1695,1700,1650,1595,1600,1600,1550,1600,1650,1600,1600,1650,1650,1695,1650,1600,1600,1650,1600,1599,1600,1695,1745,1695,1695,1725,1750,1675,1742.5,1750,1745,1695,1695,1700,1750,1747.5,1700,1700,1750,1695
"Cleveland, OH",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1025,1050,1050,1050,1000,1100,1100,1150,1100,1137.5,1115,1175,1100,1100,1095,1015,1100,1147.5,1150,1200,1200,1200,1149,1175,1124.5
"Kansas City, MO",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599,1550,1599,1625,1595,1575,1500,1450,1397.5,1500,1500,1500,1600,1600,1650,1500,1512.5,1595,1500,1595,1550,1595,1595,1600,1600,1600,1600,1550,1550,1595,1500,1500,1500,1545,1595,1650,1660,1695,1650,1595,1625,1595,1595,1595,1495,1457.5,1587.5,1630,1695,1735,1700,1645,1600
"Las Vegas, NV",30,,1600,1500,1500,1550,1500,1595,1595,1695,1612.5,1600,1495,1450,1400,1400,1450,1412.5,1400,1400,1400,1395,1375,1350,1395,1350,1395,1395,1350,1360,1350,1350,1350,1300,1300,1300,1300,1300,1350,1350,1350,1345,1350,1375,1395,1395,1377,1375,1350,1350,1350,1350,1395,1395,1395,1395,1398,1395,1395,1395,1395,1400,1400,1450,1450,1450,1495,1495,1450,1450,1450,1400,1450,1450,1500,1500,1498.5,1550,1495,1495,1450,1450,1500,1450,1495,1540,1575,1595,1595,1600,1600,1600,1599,1595,1595,1600,1600,1637.5,1675,1695,1690,1682.5,1675,1695,1695,1695,1695,1700,1700,1712.5,1795,1800,1795,1795,1795,1789,1771.5
