"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Los Angeles County","CA","Los Angeles-Long Beach-Anaheim","06","037",1,180.076384468491,182.266009852217,183.423913043478,184.605911330049,185.936040115639,185.960127123511,185.572476522614,185.735512630015,185.74297188755,184.413580246914,184.161965892735,182.724252491694,181.305398871878,177.587262706675,179.894168981114,178.803641092328,178.322925958965,178.370786516854,175.627555621441,174.500941472447,172.907304244617,170.132325141777,168.29109811566,167.56077116513,167.420435510888,166.112292358804,167.464114832536,167.660208643815,169.482959477363,169.172932330827,171.130952380952,172.735760971055,172.697368421053,174.603174603175,177.109569150867,180.21534320323,182.832099084359,186.945983379501,191.676289453426,195.780183156125,204.402122641509,209.97375328084,212.98495645289,217.96875,220.438125093298,221.780769311702,224.719101123595,226.654411764706,227.009530595587,228.954081632653,226.707530647986,236.02089693652,239.194587754589,241.678520625889,242.584745762712,244.49203581188,243.236318307016,244.29416737109,244.346733668342,242.791350531108,245.997088791849,245.316681534344,247.524752475248,253.869407496977,260.27397260274,260.82554517134,263.917525773196,267.041332201297,267.96973518285,268.550304035379,265.374894692502,271.616381083446,273.134194295295,275.236828736216,279.614325068871,279.874213836478,282.430340557276,285.602503912363,288.664225081193,291.194968553459,291.879562043796,293.367346938775,294.943820224719,294.076163610719,296.052631578947,298.951727737664,305.068560032194,307.5,311.999396752912,309.557239201288,306.377457498957,311.215717299578,312.169698752232,315.428206817607,317.328035152436,316.877918612408,317.863954227591,324.484712513972,327.342747111682,326.781287227535,329.732894379582,331.763973319824,332.8611898017,332.917800228545,332.5,334.733893557423,333.588957055215,334.920634920635,333.588957055215,335.950110490901,337.651004592741,338.982576726343,339.6350003416,339.912280701754,341.128095057395,341.296075085324,341.296160409556
"Cook County","IL","Chicago-Naperville-Elgin","17","031",2,80.1866711758798,83.8947054231529,85.9272068294735,87.0598591549296,85.8585858585859,80.7115030209718,79.0499390986602,79.5569020021075,80.7115030209718,78.1805546781224,78.125,74.2637644046095,72.9289215686275,67.6247152762134,71.8181818181818,70.2411544421488,70.5098039215686,70.2314071696094,68.7918628990058,67.7966101694915,68.4018264840183,65.0850953106027,63.1011169063426,62.3624358033749,60.9395433740192,60,59.6992311171416,59.6507352941176,59.1061452513966,59.2482690405539,58.7686567164179,57.9545650921659,58.5,57.6923076923077,58.2049059650456,58.4684684684685,58.3456425406204,58.1666666666667,58.1567796610169,57.9839429081178,57.7812018489985,57.4837704918033,56.9256349571582,56.2658450704225,57.9715195779179,58.5526315789474,58.0815463443731,57.8034682080925,56.8025335320417,56.4003512828494,57.5276318412076,58.3333333333333,60.6382978723404,62.4136904761905,62.5,62.5,61.5817301519728,62.2633243322898,63.0180285837421,63.0376716731722,63.3333333333333,63.3333333333333,63.7340496977837,64.7140522875817,66.8746244006624,66.9737629688747,67.5675675675676,66.7409472826951,67.2897196261682,67.4858223062382,66.8081201714886,68.1818181818182,67.7175273112277,67.688416100952,68.1966001478197,69.8719978165939,71.9,72.4469762356867,73.2427818515124,72.7838258164852,72.0352564102564,71.9895287958115,72.470837267918,71.9354781256582,71.4285714285714,72.3065798987708,74.875,76.4455782312925,77.7354940779065,80.0648262959821,79.6694541914427,79.9542510121458,80.1056786350904,81.1843298470467,79.7388437440149,80.9782608695652,79.84,81.5000088035994,87.1455859489737,92.3128792987188,94.8870245139476,96.5812633073102,97.5157864523536,97.6121562952243,96.875,96.253036437247,95.4717285030775,93.7347883407138,96.6,96.8208092485549,99.5848161328588,100.538903515579,99.0909090909091,98.8235294117647,98.3973301059889,97.2265925459758,97.6016510642788
"Harris County","TX","Houston-The Woodlands-Sugar Land","48","201",3,54.8594506101749,55.1607074082575,55.445667875911,56.1920849420849,55.8367486338798,55.0940947436729,54.2546472860437,54.3167912984364,54.3478260869565,53.921875,53.8323353293413,52.4364406779661,51.5,50.6663402409175,50.4098709059135,50,50.641940085592,51.1861442238821,50.8907979094814,50.4504504504505,50.3693754197448,49.9722067815453,48.7664945496271,49.9464892771293,49.6785505552309,49.0406753645434,48.9409984871407,48.6008750623218,48.6575036934728,49.6651785714286,49.9139414802065,49.9,50.4756242568371,49.8721227621483,49.8773759350648,49.7111798341307,50.5394662123793,51.1428571428571,51.9955752212389,51.5092502434275,51.7875355351117,53.0832803560076,54.683698296837,55.1400693357191,55.0275137568784,55.0520514390692,55.0314465408805,54.7445255474453,55.1833164204908,55.8976080058579,56.0473815461347,56.2799070448978,57.0833861260691,58.2191780821918,58.968058968059,59.8476605005441,59.1278640059128,58.3989501312336,59.072433386562,59.0332437928163,61.2244897959184,61.6341991341991,62.3611111111111,62.5184094256259,63.5978195033313,65.1883964219635,65.6455142231948,65.7125376824849,66.2442396313364,67.8256197712794,67.9310623307901,67.8719008264463,68.3760683760684,69.4444444444444,71.9512195121951,72.3913043478261,73.5829933707292,75.3094313659228,76.6966641705891,76.5013022137634,76.0079312623926,77.1649200220629,77.720207253886,76.5143464399575,76.4776658144082,77.0565552699229,78.8146279949559,80.2469135802469,81.5049226441631,82.2561333868333,82.8571428571429,82.7759381898455,83.0955733915082,82.6502732240437,81.9556517212208,82.3183317825874,82.9206143399274,83.060096869111,83.9583333333333,85.0737797956867,87.1841155234657,86.948373540566,88.4047904631352,88.8787602552416,88.4402654867257,88.1523272214386,88.8324873096447,88.8888888888889,90.0174825174825,90.7181571815718,92.9317715669558,94.2729178578235,92.6336104513064,94.0179556106976,94.6632782719187,94.8569233021077,94.661921708185
"Maricopa County","AZ","Phoenix-Mesa-Scottsdale","04","013",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7292885170341,76.4787404436267,77.3907983707538,79.3292265571526,80.0653594771242,81.2978885184535,81.355914349528,82.3783478589621,83.8727957412479,85.9531772575251,86.103386891334,86.408491056882,87.3015873015873,87.4747474747475,87.4624285804547,87.1212121212121,87.9230929455317,87.431693989071,87.8972278566599,89.3196202531646,89.5140664961637,88.1671535372161,89.8663443330843,92.9235537190083,93.59375,88.8148148148148,94.2567567567568,95.4647393571609,96.9547362843401,98.2035928143713,99.4566003616636,100.468184862693,101.669256063168,102.040816326531,103.896103896104,104.583651642475,106.026365348399,107.267498328545,107.806691449814,107.604017216643,109.29519918284,110.306046493873,109.430909290616,111.524362776664,113.273785128632,114.649681528662,114.638447971781,114.978247358608,115.907207953604,116.765270295854,118.406695598264,119.717605633803,120.958943439564,121.173469387755,121.351766513057,121.670316526672,123.008481979502,123.953488372093,126.252646436133,127.647655277228,128.472222222222,129.272840273462,130.704061895551,131.612166768417,132.344213649852,134.129066893805,134.430733761026,135.384774064665,137.526804972273,139.25713018699,139.42827720639,139.313391260394,138.717632552404,138.691322901849,139.029322548028,139.635014891688
"San Diego County","CA","San Diego-Carlsbad","06","073",5,166.666666666667,171.404682274248,172.80163599182,174.520069808028,175.271739130435,177.349535178345,176.056338028169,176.79048188313,177.313432835821,176.163396796226,176.345609065156,175.734728753405,173.076923076923,171.274038461538,168.115024956401,169.648181276088,171.475366319813,170.153417015342,169.141565917162,165.264423076923,166.666666666667,164.364989546297,162.721893491124,161.428571428571,160.894283416932,161.08263933376,160.593220338983,160.069224859176,160.984848484848,163.240803335023,164.787103215291,165.890570430733,162.565905096661,165.264423076923,165.383500399412,168.59344894027,171.783625730994,174.278846153846,176.470588235294,184.638109305761,190.098614609369,197.413206262764,203.962703962704,210.358056265985,220.535714285714,223.166023166023,221.004790883199,223.78227936816,227.429561695582,233.008227103246,235.689833718667,242.681047765794,243.885394828791,245.633187772926,247.476828012358,251.586712469863,251.716968982405,249.287410926366,249.191353645259,249.335106382979,251.547987616099,252.994011976048,253.466179767106,256.172839506173,262.276785714286,250.348675034868,271.345875542692,274.245911912445,273.787108921617,273.019479240896,268.672075949251,268.608597285068,274.945656802214,280.393329788491,281.671679333203,282.86568835455,286.570743405276,290.178571428571,294.66265607849,296.655551400316,299.093655589124,300.25357853825,298.938575171311,297.155485853454,299.792531120332,300.420168067227,305.577376276512,309.485530546624,311.521631458652,314.814814814815,316.223648029331,317.953020134228,317.586338652482,316.766368743843,318.512939615129,318.680504077094,319.078014184397,320.506072874494,324.643178603575,324.877250409165,334.872979214781,339.695146232468,337.864823348694,342.062359760167,341.346293183399,336.322869955157,334.404526477697,334.848484848485,333.570412517781,335.390946502058,336.645563428508,338.854668674699,341.54090548054,342.335766423358,340.16393442623,340.557275541796,341.714285714286
"Orange County","CA","Los Angeles-Long Beach-Anaheim","06","059",6,218.181818181818,219.67032967033,220,220.254237288136,220.820189274448,220.238095238095,218.271767810026,223.183087942468,220.912495278206,217.175831636117,217.228464419476,215.431034482759,213.814616755793,209.551656920078,210,207.680250783699,206.520330799364,206.416217957669,201.243558914462,200.861660959381,200,197.584124245039,195.798343595874,193.431085852321,191.64265129683,192.127460168697,192.303964543962,192.50645994832,193.801879673458,195.569550219622,195.992131147541,197.444426303573,195.965835990379,202.856144005302,202.600958247776,204.193612434763,205.864004990643,210.673306359581,220.449735449735,226.880062833826,240.174888399164,250.988081507113,259.067357512953,268.181818181818,274.112903225806,276.587555636851,277.777777777778,279.40074906367,277.526063494045,275.726102941176,279.106858054226,283.412401195296,286.511246639124,288.625441779928,289.479971440079,294.668587896254,296.842105263158,292.87109375,295.483870967742,291.890959841298,294.541484716157,292.674367051215,299.6336996337,301.541559152397,305.00949196364,306.912415266354,307.981208092879,311.363636363636,312.403846153846,307.854137447405,302.715654952077,312.5,312.67628318445,318.71139534183,321.083151238382,326.009316770186,328.985781889797,334.1330856383,335.593032066436,335.634167385677,334.748767880755,336.35321208483,338.48480713246,338.888888888889,338.466195234869,344.234575142079,349.871685201027,351.383255721089,357.24356454532,362.082869855395,362.350101911943,363.733905579399,364.634514283273,365.510406342914,367.590497737557,366.079583849436,369.565217391304,371.517793296514,377.521819402484,378.433098591549,380.248669722354,384.614479638009,386.365396803042,383.966244725738,384.992268857468,383.71364763859,381.412655971479,381.679007633588,381.910824763831,382.608695652174,383.687918752299,386.363636363636,386.086956521739,386.692191490427,386.94885361552,385.438972162741,384.00374181478
"Miami-Dade County","FL","Miami-Fort Lauderdale-West Palm Beach","12","086",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.201780812747,129.068462401796,132.06028013247,133.769934908747,137.19512195122,139.397815649331,142.302716688228,143.703191958028,146.046511627907,147.701149425287,149.857142857143,149.019607843137,150.924414410994,151.863109309918,154.411764705882,154.545454545455,158.051716335662,161.842105263158,161.733615221987,161.490891824225,163.139009702242,164.451476793249,164.835164835165,166.574074074074,169.52380952381,171.503957783641,171.397105097546,171.662289702673,173.607231533209,173.667205169628,175.52179560297,176.818119866099,175.718849840256,176.767676767677,176.385135135135,177.692274405724,179.02023933567
"Dallas County","TX","Dallas-Fort Worth-Arlington","48","113",8,55.5899021123132,56.0861423220974,56.9476082004556,57.4164054336468,56.9624729171087,56.504933719366,56.0363247863248,55.7957957957958,55.6826849733028,55.8859910581222,55.5555555555556,53.4523809523809,52.8718389150146,51.9516796053109,52.03470565915,51.2831489286969,51.4505702812038,51.0135597863306,50.1555303997833,50.2114164904863,50.2915451895044,49.26026272578,47.9580354379916,47.4287140717495,47.0744646138746,47.4231464737794,47.9094076655052,47.5238095238095,48.2553823311062,49.4112105511069,49.2040520984081,49.0489437470292,48.8404778636683,49.3680802742777,49.5744680851064,50.0841810487768,50.0272182906913,50.9259259259259,51.5775034293553,52.5761041454874,52.8992613346918,53.036964438451,53.9377289377289,53.6265432098765,54.7445255474453,55.1827482447342,54.7011317896142,54.8998353068121,54.954954954955,55.466073374874,56.1224489795918,57.2883172561629,59.0017678929022,56.6137566137566,55.8766458766459,59.286463798531,60.0882699288585,60.0833742876111,58.252427184466,57.5354609929078,59.3627806335398,60.1740294511379,60.8055770720372,62.0879120879121,64.2278841744371,65.1646999232297,66.6824537663509,67.7676537585421,68.7532229573308,69.3196405648267,69.2640692640693,71.0353423219764,70.2702702702703,70.323488045007,72.7496917385943,74.1822429906542,76.0869565217391,78.1702374059062,80.0383104324328,80.4597701149425,80.2139037433155,80.4597701149425,81.0876623376623,82.0893584748895,83.6710926650414,84.9046274799493,87.0942201108472,88.5358796296296,92.885667032346,93.6388550432528,94.1772906781396,96.7174677608441,98.1002348701128,98.2686980609418,99.6303664407113,101.626016260163,101.24597593374,102.421987758851,103.421201287259,106.305988109351,108.183347575304,109.256559766764,110.615724096608,110.929209855968,111.320754716981,111.780159121449,112.166172106825,113.640144893612,114.444444444444,115.435356200528,118.627611084006,119.148936170213,119.32781201849,120.041753653445,119.205298013245,120.456165359943,122.281919171377
"Riverside County","CA","Riverside-San Bernardino-Ontario","06","065",9,79.7659601440089,81.2854385263722,82.3490661086569,83.1267991761155,83.2799487508008,83.0815709969789,83.0903790087464,82.8083929064849,82.8396143733567,82.6144658261447,82.6678833062789,81.8084537185661,81.2696747114376,76.499388004896,79.6243736298152,79.5382165605096,79.4642857142857,79.4351279788173,78.7272727272727,78.6627793974733,77.7325186693822,77.33,76.5155974102413,76.6681350913922,76.7123287671233,77.1531100478469,77.2222222222222,77.2497995418098,77.4842044801838,75.7845188284519,77.8335724533716,80.8453237410072,81.2127774769897,82.8382760635399,83.5058661145618,85.4309165526676,87.6908179539759,88.9513108614232,91.5116518445323,93.8380281690141,96.3733640762511,97.7054158396008,101.226993865031,104.311543810848,107.705779334501,109.600679694138,111.873713109128,112.72040302267,114.868804664723,117.891838483224,120.195727103622,121.212121212121,123.089983022071,125.502008032129,126.071428571429,127.456864216054,130.047383940656,128.373930217248,128.529411764706,129.149534895566,129.776496034607,129.915500400372,131.623931623932,134.632253711201,134.957264957265,136.056105610561,137.857142857143,137.932394196617,138.181818181818,139.778759984415,141.746411483254,143.574300071788,145.212767600869,145.833333333333,147.191968630492,149.162341002619,149.875393925268,150.415809259466,153.345087551389,154.075546719682,154.533936002734,154.502688172043,155.217965653897,156.537257357545,157.61316872428,157.393850658858,158.819395643008,159.726167929293,161.082474226804,162.508294625083,164.040453673534,165.403128760529,165.950520833333,166.590909090909,167.847055087579,168.095932226643,169.809701399417,170.848580694425,171.147748890298,172.703751617076,174.055406267488,178.583046751557,180.16246430067,182.211513698199,183.485631045697,182.266009852217,182.203389830508,181.878306878307,183.315166666667,184,184.765366820886,185.696594427245,186.287399130975,185.877917935334,186.547433903577,186.699695121951,186.802211963294
"San Bernardino County","CA","Riverside-San Bernardino-Ontario","06","071",10,68.1446111869031,67.4774774774775,69.2210829991305,69.7462050853008,69.5249130938586,69.2883820507411,69.648805918491,69.6969696969697,70.0525394045534,69.6830683386912,68.4979377402859,67.8733031674208,67.4915635545557,65.3923541247485,67.0624677336087,66.7332413963507,66.9087807942801,67.198290980471,67.001675041876,67.2955974842767,66.8896321070234,66.2285745453554,65.5018331561033,65.1127819548872,64.8907103825137,65.4957311746898,66.3509184841976,67.3652861811699,68.0739878072527,68.0580762250454,68.9799331103679,71.6855087358685,71.127562642369,72.9040097205346,73.6894164193867,74.875,76.1809523809524,76.749286005712,79.0395480225989,80.5084745762712,83.7320574162679,87.4363327674024,90.4860392967942,93.058690744921,94.0460081190798,95.5301954937275,94.8062654575433,95.1523949127722,97.6334030617096,98.1262327416174,100.194486215539,102.601434789644,103.438085921578,105.438338441387,107.207207207207,108.904109589041,109.375,108.771929824561,107.827476038339,108.336808451487,109.331797235023,108.340283569641,110.389932684245,111.01243339254,111.203285607594,112.760319071996,114.235500878735,114.565739225314,115.8030593639,117.061783880741,117.396825396825,118.730808597748,119.416142981583,120.828538550058,122.773536895674,125,126.422362479475,130,132.268272764394,132.190265486726,132.716049382716,133.160621761658,134.03126758781,135.004454312577,135.419432642946,135.831400097313,137.301330053219,138.888888888889,141.716417910448,143.494196701283,144.927536231884,147.637795275591,149.449035812672,148.944487881157,149.830266060105,148.947961379872,149.502580204441,151.454545454545,153.549382716049,155.510480054091,157.504891304348,158.070500927644,159.505208333333,160.714285714286,162.522893772894,161.384051108915,161.20218579235,161.36593212098,161.997617766849,161.852331606218,163.028588445503,164.568081991215,165.891362346201,168.468468468468,169.746372927387,171.650615616869,171.513795674869
