SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
11,40,New Jersey,State,0.9020296231560866,0.9025787965616046,0.9010752688172043,0.9105653044387118,0.9145470134324093,0.9263392857142857,0.9223165298181444,0.9212950776520137,0.9144542772861357,0.9056544337690975,0.9041939207387457,0.9025787965616046,0.8909034073147859,0.8867924528301887,0.8870967741935484,0.8947368421052632,0.9007109290275936,0.9121929026387625,0.9185548071034905,0.9120329508679024,0.9002572163475279,0.8968609865470852,0.8857986555262227,0.8890864636585908,0.8766666666666667,0.8837209302325582,0.8875502008032129,0.8993892207530707,0.9107468123861566,0.9181969949916527,0.9272352647352647,0.9247648902821317,0.9206349206349206,0.9190063850258026,0.9171336735439299,0.9162036455464615,0.9166666666666666,0.9186046511627907,0.9147157190635451,0.9246901811248809,0.9373433583959899,0.9455587392550143,0.95,0.95,0.9464575446187128,0.94158442251267,0.9366786140979689,0.9336445481827276,0.9322033898305084,0.9314828707176794,0.9333333333333333,0.9345528455284553,0.9459459459459459,0.9554730983302412,0.9574164046870535,0.9523809523809523,0.9437751004016064,0.9365649311789348,0.933955970647098,0.9327480796363067,0.9288299155609168,0.9301675977653632,0.9323308270676691,0.9403761504601841,0.9472759226713533,0.9532515016975711,0.9579023756779467,0.9547633120102023,0.9484536082474226,0.9427207637231504,0.9393939393939394,0.9364548494983278,0.9339449541284404,0.933955970647098,0.9351481184947958,0.9442724458204335,0.9525321479599936,0.9573333333333334,0.9614451951289786,0.9583333333333334,0.9542763829352929,0.9502375593898474,0.9479305740987984,0.9440548437602058,0.9428571428571428,0.9401408450704225,0.945628448910779,0.9535020600353149,0.9607686148919136,0.9651162790697675,0.9670079635949943,0.9655172413793104,0.9610321221695629,0.9578947368421052,0.9557679484329851,0.9539929219879981,0.950920245398773,0.9466321366910757,0.9529780564263323,0.9593887699599344,0.9662792863980059,0.970873786407767,0.9714122355631789,0.9685230024213075,0.963855421686747,0.9598853868194842,0.9557679484329851,0.9523809523809523,0.9467896857177105,0.9459459459459459,0.9491620111731843,0.9576015502354789,0.9642793344561833,0.9691436013819674,0.9691833590138675,0.965547703180212
12,56,Virginia,State,0.9416666666666667,0.9391304347826087,0.9429824561403509,0.9487179487179487,0.9519038076152304,0.9538461538461539,0.951711946225015,0.9473684210526315,0.944206008583691,0.9412517749632727,0.9354120267260579,0.9358073071699858,0.9273356401384083,0.9260024803637867,0.9344401873137506,0.9426561219790253,0.9493919183993723,0.9525880817746847,0.9515210445895264,0.9462275948311797,0.9428571428571428,0.9377398720682303,0.9395989974937343,0.9357798165137615,0.9321215151893987,0.9342465753424658,0.9437751004016064,0.957025404825081,0.9639339363558909,0.9653661990270961,0.9650306748466257,0.9607177168489888,0.95929203539823,0.9565217391304348,0.958904109589041,0.9534667287110283,0.9551468215553405,0.9539320614239181,0.9642857142857143,0.9719678828003944,0.9782608695652174,0.9798994974874372,0.976538357540173,0.9734177215189873,0.9689839572192513,0.9665551839464883,0.9607686148919136,0.957983193277311,0.9518207282913165,0.9583225024411597,0.9666666666666667,0.9719438877755511,0.9767946447572431,0.977039581712903,0.9697138093914976,0.9650815932619757,0.9606746912081066,0.9585996110030564,0.9544194533141513,0.9506006006006006,0.9481481481481482,0.9535105467569013,0.964735516372796,0.9725490196078431,0.9770453207769276,0.9766022380467956,0.9728692792545903,0.9674556854917445,0.9641025641025641,0.9602400600150037,0.9567091911804776,0.9545826733498967,0.9535020600353149,0.9555555555555556,0.9661286656058196,0.9763593380614657,0.9793103448275862,0.979381443298969,0.9767441860465116,0.9735321917046591,0.970873786407767,0.9693196976433971,0.964815224607214,0.9622641509433962,0.9625020052125108,0.9671272034302049,0.9747833937473221,0.9831420881144638,0.984,0.9849184364419822,0.9818066418771637,0.9763779527559056,0.9745347074485026,0.9716193656093489,0.9687304565353346,0.9669849331318168,0.9661007093848122,0.970863309352518,0.9807692307692307,0.9872014625228519,0.9896820383238577,0.9899979587670953,0.9867870881418297,0.9811320754716981,0.9777777777777777,0.974826935179358,0.9718261263397768,0.9682804674457429,0.96875,0.9734513274336283,0.9826086956521739,0.9905660377358491,0.9938549529124521,0.9929078014184397,0.9888501688014514,0.9853126389094681
13,59,Washington,State,0.9074196632105301,0.9106742556187968,0.926809445024741,0.9340953741739596,0.9380863039399625,0.9364548494983278,0.9334889148191365,0.932733183295824,0.9213587715216379,0.9212159716606985,0.9139784946236559,0.906816760475297,0.900225056264066,0.901376893594481,0.9127277273863921,0.9204934702675288,0.9331476323119777,0.9347826086956522,0.9350559790376369,0.9288484848484848,0.9266123054114158,0.923834808259587,0.9232189567625788,0.9197888964073835,0.9158376782043539,0.9216666666666666,0.9332827516439048,0.9457831325301205,0.9584664536741214,0.9633777777777778,0.9668393166816938,0.9637195993448601,0.9611155555555555,0.9598853868194842,0.9569655172413793,0.9545996962464742,0.9545454545454546,0.9600954653937948,0.9707309898514488,0.98009800980098,0.9846932515337423,0.9863945578231292,0.9877551020408163,0.9806201550387597,0.9764524817237399,0.9719626168224299,0.9650424710424711,0.9612372288020368,0.9561809045226131,0.960608971542338,0.9705436477356342,0.9791400595998297,0.9824135839902971,0.984776119402985,0.9821109123434705,0.9773837936129106,0.9731328790313571,0.9666087241718596,0.964516129032258,0.9613899613899614,0.9594987376875482,0.9727585047366791,0.9826254826254827,0.9908883826879271,0.9967845659163987,0.9983043662568886,0.9946654812180484,0.9886792452830189,0.9863040720659508,0.9835526315789473,0.980405737704918,0.9776207302709069,0.979381443298969,0.9891470456769392,1,1,1,1,1,1,0.9988980392156863,0.9924289467399092,0.9878048780487805,0.984782277875606,0.9826086956521739,0.9976541010877724,1,1,1.0016977928692699,1.000080006400512,1,1,1,0.9992968200640675,0.9905660377358491,0.990909090909091,0.9931827753975746,1,1,1.001615508885299,1.001001001001001,1,1,1,0.9927536231884058,0.9850723988655024,0.9772727272727273,0.9714285714285714,0.9726027397260274,0.9833315970413585,0.9949832775919732,1,1,1,1,0.9972719005759321
14,26,Massachusetts,State,0.9148936170212766,0.9073987901349465,0.9172087941576738,0.9295623530698158,0.9320750237416904,0.9416666666666667,0.933955970647098,0.9339080459770115,0.9242424242424242,0.9175254705070612,0.9191212435168387,0.9130434782608695,0.908013900589722,0.9032432126572885,0.9068981205250597,0.9251249187812297,0.9390519187358917,0.9459167117360735,0.9426229508196722,0.9333333333333333,0.9254696267382289,0.9211300765155974,0.9171762090050027,0.9124407790840499,0.9090909090909091,0.9056969582592278,0.913175822582983,0.9336445481827276,0.9486005486906539,0.9528301886792453,0.9529553679131484,0.9473684210526315,0.9403761504601841,0.9405940594059405,0.9392768479967923,0.9355316783994072,0.934,0.9286122361399326,0.9404388714733543,0.9541397353031702,0.9636363636363636,0.9696509863429439,0.9699869508481949,0.9656756756756757,0.9591836734693877,0.9544776119402985,0.9547190398254228,0.9483680796262167,0.9434649620235763,0.9448109772457232,0.9575289575289575,0.9641123694660979,0.9731543624161074,0.975609756097561,0.9749283667621776,0.9683794466403162,0.9616453585325181,0.9559804357492219,0.9540907925109002,0.9478672985781991,0.9452380952380952,0.9467667023937121,0.9550561797752809,0.9657701711491442,0.97543992910495,0.9824937477670597,0.9818451278251205,0.9754850088183421,0.967005967005967,0.9641068447412354,0.9608972415883601,0.955265351486524,0.9518054028785649,0.9481932563272276,0.9607791524085285,0.9727626459143969,0.982635342185904,0.9861932938856016,0.9861325115562404,0.9811392646218328,0.9765116279069768,0.9749126706891077,0.97148329431794,0.9673115410273516,0.962,0.962059620596206,0.9729041643935261,0.9826352424185122,0.989345509893455,0.9983633387888707,0.993676603432701,0.9869298479594558,0.9812561328508304,0.9799918334013883,0.9777777777777777,0.9722222222222222,0.9669889963321107,0.9679317446307738,0.9793103448275862,0.9918176253419286,1,1,1,0.9891086908201823,0.9809523809523809,0.9778321017834324,0.9726651480637813,0.9642857142857143,0.9593367548361627,0.9601626016260163,0.9719298245614035,0.9818165286250393,0.9896551724137931,0.9983633387888707,0.9902200488997555,0.9837467921300257
15,22,Indiana,State,0.9892242424242425,0.9821230769230769,1,1,1.0004852459016393,1.0091078427851665,0.9909471153846154,0.9907912792929539,0.9768908738800139,0.9744791053560918,0.9708976558033162,0.9662288930581614,0.9569377990430622,0.9556511627906977,0.9685466666666667,0.9670103092783505,0.9763352095059412,0.9790553580497715,0.9753873873873874,0.9792004221197237,0.9763192997082117,0.9710857142857143,0.9697933227344993,0.9687154861944778,0.9564931945556445,0.9620216011466012,0.967913593256059,0.9869753373662169,0.9856724137931034,0.9908574404113468,0.9903928767010761,0.981536,0.9771986970684039,0.9725004167361226,0.9681406486887221,0.964824120603015,0.9566707070707071,0.9499749874937469,0.962278675904542,0.9737465258476932,0.9738346864590197,0.9753692307692308,0.9767814251401121,0.9695942720763723,0.9623824451410659,0.9613881741890495,0.9599023255813953,0.959401384083045,0.9477068877982738,0.944375,0.9563825530212084,0.9615236629472874,0.9693799046007078,0.9696785930867192,0.9674171357098187,0.965687761482714,0.9715639810426541,0.9694415173867229,0.9677158999192897,0.9690627843494085,0.9591326105087573,0.9553734061930783,0.9658502932045533,0.9730848861283644,0.9791666666666666,0.981939427618783,0.9815242494226328,0.9752650176678446,0.9743439784532513,0.9652736904061212,0.968,0.967391304347826,0.9591326105087573,0.9573542210617929,0.966542750929368,0.9754877438719359,0.9791485857978949,0.9834638816362054,0.9851924829072808,0.9814545454545455,0.975322527481191,0.96875,0.9673115410273516,0.9622641509433962,0.9607709497206703,0.9605488850771869,0.9749596122778675,0.9805837581573348,0.9857142857142858,0.9897743166644835,0.9859154929577465,0.98421679571173315,0.9807710981968119,0.976905311778291,0.9739130434782609,0.9743086917251442,0.9692070823710547,0.9739826551034023,0.98,0.9911896348645465,0.9942485962605538,1,0.9948542024013722,0.9863013698630136,0.9848484848484849,0.9804347826086957,0.9760858955588092,0.9709765037269518,0.9652173913043478,0.971418363701322,0.9769157660789831,0.9866666666666667,0.9992372093023256,1,1,0.996441726186001
16,8,Arizona,State,0.92169191197485,0.9170487703209671,0.9205020920502092,0.9230769230769231,0.9259259259259259,0.9261744966442953,0.9261083743842364,0.9222308622775186,0.9166666666666666,0.91005291005291,0.9100084889643464,0.9009009009009009,0.9,0.8984809188588366,0.9001900402307623,0.909526029419494,0.9212680638856727,0.9302325581395349,0.9429471111019039,0.9418837675350702,0.9445299145299145,0.9454166666666667,0.9447674418604651,0.9454545454545454,0.9473684210526315,0.9489795918367347,0.9554821197698127,0.9607791524085285,0.9692898272552783,0.9741935483870968,0.9748427672955975,0.9735220811478248,0.9730458221024259,0.9715242881072027,0.9684014869888475,0.9636048526863085,0.9604802401200601,0.9597925895164268,0.963855421686747,0.9659090909090909,0.9682804674457429,0.9696048632218845,0.9712377370169566,0.9712960278341548,0.9681566456999469,0.9629629629629629,0.9582309582309583,0.9547624460104569,0.9514563106796117,0.9522388059701492,0.9539693128752502,0.9515859766277128,0.9545454545454546,0.9553903345724907,0.9531772575250836,0.9529411764705882,0.9537037037037037,0.9519650655021834,0.9523809523809523,0.9538461538461539,0.9521551724137931,0.9558823529411765,0.9607843137254902,0.9645153608001905,0.9657142857142857,0.9662371134020619,0.9682571568871288,0.9672995780590717,0.9663865546218487,0.9646302250803859,0.9633197480548351,0.9646539027982327,0.9623430962343096,0.9631632308212233,0.9677211103938025,0.9690528290090653,0.9696969696969697,0.9698996655518395,0.9702501690331304,0.9701441981999419,0.9695121951219512,0.9689922480620154,0.9692307692307692,0.9683605592828366,0.9679572763684913,0.9693558474046279,0.9727492238703,0.9742249749991935,0.9747599451303155,0.9754877438719359,0.975609756097561,0.9740969918365825,0.9732739420935412,0.9734956261213699,0.9722222222222222,0.9708309025752146,0.9712230215827338,0.9737171464330413,0.9768211920529801,0.979222401737299,0.98,0.9803921568627451,0.9799526656284363,0.9782975171384932,0.9767333643555142,0.9773299748110831,0.9734991887506761,0.972972972972973,0.9714285714285714,0.9720479048079205,0.9743589743589743,0.9769230769230769,0.9795918367346939,0.9797385620915032,0.9795918367346939,0.979989015389445
17,53,Tennessee,State,0.8995660916499101,0.90625,0.9110057925223802,0.922568559123717,0.9252613016173852,0.9291181012322002,0.9224489795918367,0.917550058892815,0.9104552276138069,0.9107142857142857,0.9021598829260403,0.8987341772151899,0.8948379073840445,0.9065808871923127,0.9035779260157671,0.9156626506024096,0.9156362033499853,0.9220985691573926,0.918918918918919,0.92,0.9155040800210582,0.9095283926852743,0.9089874857792947,0.9090909090909091,0.9,0.9024390243902439,0.9167430682891593,0.9286998202516477,0.9367493995196157,0.9384520695491614,0.9367493995196157,0.9322033898305084,0.933288859239493,0.9283044542866308,0.9277957706229758,0.9269662921348315,0.9253855773238849,0.9191176470588235,0.935251798561151,0.9429223744292238,0.9488510007412898,0.9509834999460782,0.9521344614827207,0.9478260869565217,0.9456264775413712,0.9424537726424519,0.9411764705882353,0.937447870508223,0.9307875894988067,0.9360877985797289,0.9436619718309859,0.9487179487179487,0.9555555555555556,0.957983193277311,0.9569377990430622,0.9513815480385248,0.9520524318730597,0.9471149677514024,0.9487179487179487,0.9434287685408762,0.9388785809700659,0.9463466915428592,0.9513513513513514,0.9520140766808668,0.9608938547486033,0.9627116081345918,0.9625216963810939,0.9604512018542253,0.957983193277311,0.9583159649854106,0.9547169811320755,0.9504752376188094,0.9498680738786279,0.9527622097678142,0.9591326105087573,0.9663250366032211,0.9712054660810151,0.9741421369328346,0.9733333333333334,0.970873786407767,0.9683544303797469,0.9666666666666667,0.9655172413793104,0.9638244413557148,0.9613793103448276,0.9597523219814241,0.9699769053117783,0.9721229449606862,0.975609756097561,0.9776751347190146,0.978319783197832,0.975609756097561,0.9721831975273953,0.9720506031185643,0.9707829281704257,0.96875,0.9654280995428179,0.9669531447825968,0.9732846715328467,0.9790369011680488,0.9832417582417582,0.9823008849557522,0.9816666666666667,0.9782570723371938,0.9735521235521235,0.9701940388077616,0.9668785547005687,0.9642601858470335,0.9633898136810404,0.966822187662001,0.972454748326308,0.9775280898876404,0.9820359281437125,0.9824937477670597,0.9814814814814815,0.9795918367346939
18,32,Missouri,State,0.9259259259259259,0.9185158239359767,0.939572103362045,0.9493546773386693,0.9506976744186046,0.948509485094851,0.9395790045389301,0.9285714285714286,0.922284551103177,0.919732441471572,0.9134585289514867,0.9020618556701031,0.8915518049695265,0.9035147474553598,0.911559219690028,0.9199466310873916,0.9299674418604651,0.9367894497498863,0.9380863039399625,0.9299545235046807,0.9189604360342728,0.91768299104792,0.9228015143320714,0.92,0.908443868099296,0.9165971643035863,0.9254888375673596,0.9348617320093366,0.9488510007412898,0.9534883720930233,0.9503167722574192,0.9486873508353222,0.942910855063675,0.9360730593607306,0.9390279482732031,0.9416666666666667,0.937934018388318,0.9392265193370166,0.9507313317936874,0.9633112501742065,0.9672040022234575,0.972972972972973,0.9727626459143969,0.9660180871471636,0.96,0.9573452078032231,0.95,0.9510204081632653,0.9442990110529377,0.9454545454545454,0.9595245105413596,0.965440332623059,0.9735619864237227,0.9704852426213106,0.9695856297203511,0.9707587435762798,0.9620800571837026,0.960688775510204,0.9592822636300897,0.9623430962343096,0.9571122230164403,0.9549860724233983,0.9674728940783986,0.9732977303070761,0.9791666666666666,0.9807321772639692,0.9752438109527382,0.972972972972973,0.9706395877538648,0.9699769053117783,0.9633286318758815,0.9634532539756564,0.9606060606060606,0.960029314767314,0.970970970970971,0.9835285475507178,0.9872763173684268,0.9898305084745763,0.9846827133479212,0.9802776544556361,0.9754877438719359,0.9711595055915244,0.9705882352941176,0.9666666666666667,0.9639358630965855,0.9711595055915244,0.9799919967987195,0.988135593220339,0.9899497487437185,0.9947027663331371,0.9909480705097665,0.9839357429718876,0.9787367104440275,0.9767004000941398,0.9714285714285714,0.9677598820551336,0.9646713286713287,0.9696969696969697,0.9834190966266438,0.9892446223111556,0.9965721476510068,0.999732528041415,0.9928537398761315,0.9850428731066683,0.9787234042553191,0.9776371807779116,0.9717908528253356,0.968984496124031,0.9619377162629758,0.9706544342507645,0.9769444444444444,0.9878213802435724,0.9964042695130086,0.9994142967377257,0.9970965398735769,0.9933774834437086
19,27,Maryland,State,0.9198396793587175,0.9093664746892998,0.9199849028118513,0.9238153330616311,0.9336445481827276,0.9388151505341534,0.9333333333333333,0.9345794392523364,0.9264489555751692,0.9236136767046575,0.928125,0.9186567164179105,0.926340019382162,0.9207247960202961,0.9072715143428952,0.91324200913242,0.9205984096932374,0.9323767922724319,0.9328386054883746,0.9348914858096828,0.9292929292929293,0.9213483146067416,0.9174757281553398,0.9222888718400983,0.9195525919552592,0.9171762090050027,0.9255220633572601,0.932251282051282,0.95,0.9516129032258065,0.954213158907272,0.9478260869565217,0.9461077844311377,0.9481743227326266,0.9501583597266211,0.94972067039106145,0.947075208913649,0.9478672985781991,0.9523809523809523,0.9603201067022341,0.967391304347826,0.972492358988608,0.9719438877755511,0.9697732997481109,0.9666666666666667,0.962434004474273,0.960960960960961,0.9555555555555556,0.9508928571428571,0.9512782512041497,0.9564838990426457,0.9607689289917615,0.9675806429816619,0.9705014749262537,0.9695077292171197,0.9649875567207626,0.9594710865331216,0.954001908003816,0.9525321479599936,0.9495798319327731,0.9446153846153846,0.943952802359882,0.9493670886075949,0.9611538461538461,0.9682539682539683,0.9729693196846482,0.9712054660810151,0.9669352597943873,0.9590909090909091,0.9561635775228008,0.9562982005141388,0.9527272727272728,0.9482758620689655,0.9499916652775463,0.9539121114683816,0.9641204409482963,0.9730163801259095,0.9769441187964049,0.9767441860465116,0.9735806200302459,0.9686397442989735,0.965911286162014,0.9629629629629629,0.9608972415883601,0.9561386633185502,0.96,0.9637531822039035,0.9734631284171222,0.9803921568627451,0.9818181818181818,0.9792050539615689,0.9764229578471064,0.9724383196265837,0.9701492537313433,0.9695182567752247,0.9666080843585237,0.9624222762908894,0.9659574468085106,0.9719626168224299,0.9797917942437232,0.9839682539682539,0.9877469367341836,0.9847878302642114,0.9797101449275363,0.9761563922358755,0.9739405106607002,0.9696036937283571,0.9663157894736842,0.9621212121212122,0.9615384615384616,0.9695074276778733,0.9789473684210527,0.9855839952927331,0.9878419452887538,0.9851851851851852,0.9809523809523809
20,60,Wisconsin,State,0.904814424387458,0.9039298911126403,0.9170487703209671,0.9258487010780589,0.9290322580645162,0.9345442516771452,0.9272851936537299,0.9212435233160622,0.9134406263592867,0.9080415544440169,0.904,0.9095043201455207,0.8929946112394149,0.8931761343336906,0.8970856102003643,0.9110396570203644,0.9145470134324093,0.9229614807403702,0.9215376513954713,0.9168142763915663,0.9066666666666666,0.9052631578947369,0.898989898989899,0.8994413407821229,0.8918918918918919,0.8927655207798871,0.903010033444816,0.9110122358175751,0.9254627313656828,0.9338993329290479,0.9348441926345609,0.9310728182323513,0.9238249594813615,0.920276421069351,0.9221356042185127,0.919965202261853,0.9178413076566739,0.9127852453891842,0.9242424242424242,0.9340176780694855,0.9480477288957518,0.9523809523809523,0.954343281321012,0.9527272727272728,0.9449694274596998,0.94,0.9360438992898645,0.9275538041830858,0.922710899098288,0.9170105472145016,0.9325605900948367,0.9425287356321839,0.9507042253521126,0.9585330277141071,0.9585121602288984,0.9525880817746847,0.9472567444680207,0.9428571428571428,0.9373667955841742,0.9322033898305084,0.9332220367278798,0.9306654257794323,0.9411764705882353,0.9537210756722951,0.9615310622428745,0.9647573822093629,0.9620253164556962,0.9591326105087573,0.9520366353338153,0.9499588289667763,0.9463152757442655,0.9411764705882353,0.9424873893988257,0.9388535031847134,0.9493164388129376,0.962278675904542,0.9702517162471396,0.9754098360655737,0.9740425341438141,0.9706774519716885,0.9646383448634253,0.9603841536614646,0.9576515880654476,0.9518658734451054,0.9467166845301893,0.9459459459459459,0.9601920384076815,0.9727626459143969,0.9785812451537315,0.98522447380206,0.982825246887076,0.9772151898734177,0.9727431857964491,0.967741935483871,0.9626345788473718,0.9593541666666667,0.9540960223036277,0.9600064000426669,0.9724454286618158,0.9817816963301851,0.9892729439809297,0.9944347826086957,0.9939959973315544,0.9844559585492227,0.9795748228428511,0.9726027397260274,0.9655172413793104,0.9612875163114397,0.9549927407646395,0.9578366509554079,0.9717756341550554,0.9797979797979798,0.9885260370697264,0.9947027663331371,0.99375,0.9885057471264368
21,31,Minnesota,State,0.9184782608695652,0.9189755134380542,0.9170487703209671,0.9208931773499968,0.928125,0.9333333333333333,0.9264383168872095,0.910764305722289,0.909366777597477,0.9106796116504854,0.9002536429056339,0.9054441260744985,0.8929878495095886,0.8785059775714279,0.8862206975414523,0.8920383493122134,0.9090909090909091,0.9244344887415675,0.922775974025974,0.9267606239184478,0.92,0.9168055766025155,0.9158878504672897,0.9090909090909091,0.905322837693263,0.9011264080100125,0.9117647058823529,0.9203681472589036,0.9431245500359972,0.9498705744000104,0.9537771645394963,0.9512893982808023,0.9502702702702702,0.9513057012770827,0.9499263622974963,0.9503959983326385,0.9426013691416535,0.9423088611927439,0.9496151996151996,0.9517269433512099,0.9544658493870403,0.9631162641611705,0.9672131147540983,0.9701940388077616,0.9685489635453896,0.9636650868878357,0.9585447830433195,0.9518369730739056,0.9486844747941354,0.9449709568514106,0.9515570934256056,0.9655490288379123,0.972972972972973,0.9753047827446076,0.9734991887506761,0.9687304565353346,0.9627906976744186,0.9621256948180026,0.9563950272802013,0.9517241379310345,0.9481481481481482,0.9544301703442327,0.9658266616517114,0.9736703528172722,0.9779681888147768,0.9815078236130867,0.9799897383273474,0.9739405106607002,0.9702850212249848,0.9655172413793104,0.9617850730956655,0.9559075539788723,0.9584346402532633,0.9587992937021778,0.9701302243583084,0.98,0.9886229894076108,0.9908998988877654,0.9908952959028832,0.9838709677419355,0.9787755102040816,0.9741969457609269,0.9712054660810151,0.9644444444444444,0.9606587374199451,0.9603568320278503,0.9795918367346939,0.9899002624671916,1,1,0.9995555555555555,0.987775907391482,0.9827278141751042,0.9792507204610951,0.9743903971427001,0.970873786407767,0.967684084608666,0.9741935483870968,0.9918616480162767,1,1,1,1,0.9967759036478545,0.9877340219496449,0.9813084112149533,0.9743589743589743,0.9669889963321107,0.9634538152610441,0.9721518987341772,0.9826419535157399,0.9972719005759321,1,1,1,0.996551724137931
22,10,Colorado,State,0.9351678281079094,0.9285714285714286,0.9455782312925171,0.9492307692307692,0.95,0.9493333333333334,0.9430265932225619,0.9407216494845361,0.9318181818181818,0.9295539808253439,0.9244992295839753,0.9226190476190477,0.9170731707317074,0.9221105527638191,0.9259259259259259,0.9378907878282617,0.9397435897435897,0.9433962264150944,0.9448643841707426,0.9447943682845499,0.9407464409388226,0.9375,0.9357798165137615,0.9388888888888889,0.9383974358974358,0.9432387312186978,0.9518657755499861,0.9609014728288472,0.9690528290090653,0.9727272727272728,0.972972972972973,0.9706293706293706,0.9681528662420382,0.9665970772442589,0.9652736904061212,0.9633911368015414,0.9629629629629629,0.9666666666666667,0.9748829289059174,0.980653769179453,0.9856220045842884,0.986749195041768,0.9861177596936334,0.9821428571428571,0.9782293178519593,0.9728183118741058,0.968671679197995,0.966938704277359,0.9668499577870067,0.971413175712275,0.9782608695652174,0.9849246231155779,0.9896907216494846,0.9913793103448276,0.9904761904761905,0.9848484848484849,0.9811465948441709,0.9782608695652174,0.9768536681051393,0.9758477677482312,0.978978978978979,0.9821428571428571,0.9936507936507937,1,1,1,1,0.997376429845734,0.988794898413903,0.9842624699919978,0.9811465948441709,0.978017146625632,0.9794131837360225,0.9819967266775778,0.9944834103764175,1,1,1,1,0.9930795847750865,0.9885714285714285,0.9852941176470589,0.9811320754716981,0.9807451862965741,0.9804357492218764,0.9870200108166577,0.9978293879615578,1,1,1,1,0.9928571428571429,0.9869956652217405,0.9842342342342343,0.982752673335633,0.9814075362575756,0.9861111111111112,0.994672134979264,1,1,1,1,1,0.9903225806451613,0.984188447886415,0.9797297297297297,0.9746835443037974,0.9731543624161074,0.9732824427480916,0.9822646657571623,0.9875,0.9939130434782608,1,0.9970326409495549,0.9899819069364177,0.9849678748939266
23,4,Alabama,State,0.8805031446540881,0.9,0.9080459770114943,0.9090909090909091,0.9130434782608695,0.9136168649037812,0.9122401847575058,0.913503363421873,0.9052043369474562,0.8933591345285348,0.8949059201468563,0.8836278759586529,0.8767741935483871,0.8606925728988181,0.8899469697277076,0.909196883250878,0.9123013537374927,0.918854415274463,0.9227985524728589,0.9111111111111111,0.8992805755395683,0.9003638204975744,0.9037037037037037,0.894048823678219,0.9030193262528331,0.900720576461169,0.9018036072144289,0.9159159159159159,0.9264864864864865,0.9305171313045328,0.9309048765606793,0.9243697478991597,0.9237187127532777,0.9151124350492688,0.9134406263592867,0.9165680473372781,0.9183673469387755,0.9120253430055043,0.9230769230769231,0.931010693342532,0.9387504475730888,0.9374217772215269,0.9469442578912022,0.9407151979565773,0.9333333333333333,0.9396571129098967,0.9240855762594893,0.9258710155670867,0.9239197836863452,0.923282188125417,0.925962962962963,0.9375,0.9432314410480349,0.9439832397853438,0.9414299032430329,0.9419496166484118,0.9375,0.9364813930031322,0.9351251158480074,0.9298245614035088,0.9357897168048479,0.933955970647098,0.9391588403429971,0.9478672985781991,0.9504140064423539,0.9511315185306658,0.9495575221238938,0.9454545454545454,0.9406392694063926,0.9364548494983278,0.9372598629132782,0.9378907878282617,0.9342543919379,0.9411591593671018,0.9438178335816131,0.9507313317936874,0.9584295612009238,0.9587314820328576,0.958904109589041,0.9559804357492219,0.9525752373057077,0.9493670886075949,0.9489612721210566,0.9445999110913537,0.9473684210526315,0.9439728353140917,0.9554140127388535,0.9598603839441536,0.9604055050210392,0.9636767976278725,0.9642857142857143,0.962278675904542,0.9585121602288984,0.9551724137931035,0.9537037037037037,0.9532888465204957,0.956140350877193,0.9584393553859203,0.9636363636363636,0.967741935483871,0.9714285714285714,0.9703359236869419,0.9683666881859264,0.9657116016909347,0.9627406851712929,0.9610321221695629,0.9565217391304348,0.9577777777777777,0.9539906103286385,0.9567341441113721,0.9649122807017544,0.9699769053117783,0.9733222175906627,0.9723302589176576,0.9731268641165914,0.9705882352941176
