SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
227,2911,Cumberland County,County,ME,,,,,,,,,,,,,,,0.8670386889796247,0.8977369668246445,0.92230296254891,0.949031517851117,0.9242129809560824,0.9036056034208582,0.9199679871948779,0.9346733668341709,0.9011725293132329,0.9320910575352992,0.9300833867864016,0.8533333333333334,0.9201126255652443,0.9074277605779153,0.9478672985781991,0.9642857142857143,0.9564102564102565,0.932999484944361,0.9430901960784314,0.9374609130706691,0.9314312445954438,0.9215376513954713,0.9549795361527967,0.9653179190751445,0.9505941213258287,0.9545804464973057,0.9689679871458163,0.9659090909090909,0.9462759462759462,0.9798994974874372,0.9498646658329859,0.9541958041958043,0.9197585417145582,0.9276100400145507,0.9263414634146342,0.9489987788116151,0.9280243827102028,0.9435705842620736,0.9595959595959596,0.9760401721664276,0.9710766045548654,0.97,0.9498381877022654,0.9576901086335049,0.9482435269706984,0.9393939393939394,0.9262399321746503,0.9340184210107694,0.9525880817746847,0.9529411764705882,0.9763687788150639,0.9701873311841074,0.9795220811758879,0.9769271236652167,0.9589533093894305,0.964253529588465,0.9387505104124132,0.9511904761904761,0.9448085546740256,0.9441591195689556,0.9703196347031964,0.971830985915493,0.9886238532110092,0.9779951100244498,0.9874686716791979,0.9886363636363636,0.9749058971141782,0.9649099692577954,0.9743887895050686,0.97868638538495,0.9476906151156166,0.9586776859504132,0.98,0.9821330269739834,0.9904761904761905,1,1,0.9887669616519174,0.9821052631578947,0.9694922009456692,0.9717910275298859,0.9746088740702744,0.9649122807017544,0.9609271806622812,0.9767441860465116,1,1,1,1,0.9864364981504316,0.9796907216494846,0.9788461538461538,0.9692307692307692,0.9698334698334699,0.9619084263178146,0.9517583554205185,0.9821753364859949,0.9913032549956013,0.9969642414871693,1,1,0.996969696969697
228,1110,Ingham County,County,MI,0.827027027027027,0.8429926238145417,0.8914431673052363,0.8380952380952381,0.8708708708708709,0.899237732253454,0.8860759493670886,0.8959624245312996,0.898876404494382,0.861985236985237,0.8636363636363636,0.8818011257035647,0.8529411764705882,0.8192099614645963,0.8769589863287762,0.8920863309352518,0.8707332314369918,0.8941402816279629,0.9158021384304555,0.8902109248242294,0.8912440342844448,0.8751406366512418,0.8869565217391304,0.876,0.8907246816252274,0.8943089430894309,0.8787195995785037,0.8928571428571429,0.9336363636363636,0.9312320916905444,0.9211375254049393,0.9104865424430642,0.9314021876545924,0.8974651144747072,0.9202495809141468,0.933288859239493,0.9006004002668445,0.8845916795069337,0.9375,0.9092857142857143,0.9333333333333333,0.9408993723012218,0.9429418303075213,0.9422850412249706,0.9273689221290424,0.9259259259259259,0.9314740040744963,0.9333333333333333,0.9106684542405681,0.9095590571063948,0.9273050909676721,0.9383798228085294,0.9412415158730869,0.9550872522922212,0.9545932940096675,0.9473055799053953,0.9532218700030859,0.9426303175554224,0.9286813750641355,0.9303316862012514,0.9232065814938886,0.9142367066895368,0.9298245614035088,0.9466264570019864,0.9516938084524933,0.9570865807219051,0.9606404269513009,0.9545454545454546,0.9419322138775718,0.9383310842463695,0.9459459459459459,0.9262689885142645,0.9328888888888889,0.9274074074074075,0.9381876375275054,0.944954128440367,0.9666666666666667,0.9702045254383,0.9776140549730802,0.9731075573061438,0.9693558474046279,0.9645989974937343,0.9526041666666667,0.9613413548300282,0.9493087557603687,0.9358533240297394,0.9330441070137383,0.9629629629629629,0.9761904761904762,0.9927657332654158,0.9911753499748043,0.9718875502008032,0.9829116622355231,0.9684127380061529,0.956300747328953,0.959559406323713,0.9426702577914583,0.9513874814302519,0.9633071636736326,0.983510011778563,0.9910384818133896,0.9999279199764637,1,0.9915502672874633,0.9717314487632509,0.9733333333333334,0.96,0.9358906260166457,0.932195261866205,0.9523326572008113,0.960735171261487,0.9744788036028307,0.9907529722589168,0.9877928961948688,0.9876543209876543,0.9863109863109863
229,159,Erie County,County,PA,0.9270897200081749,0.9003001000333445,0.9514770857597101,0.9410318096765571,0.9417652411282984,0.9583333333333334,0.9382819015846539,0.9503302264143922,0.9332220367278798,0.9217810910772076,0.9459459459459459,0.9218737484343982,0.9022556390977443,0.9079678814082767,0.9387727167435298,0.9370529327610873,0.9370212765957446,0.9607843137254902,0.933852140077821,0.9475691134413727,0.9354120267260579,0.9230028873917228,0.9403549195569569,0.9190321079571894,0.9211443371791853,0.9098737295511203,0.9340330162894939,0.9326711743337709,0.957413299395482,0.9410363311494937,0.9566848845745983,0.9464285714285714,0.9572485391023251,0.9513513513513514,0.9445638820638821,0.9315090593199304,0.9238095238095239,0.9101251422070534,0.9447635994528143,0.9448275862068966,0.9456539011600191,0.9494,0.9651541577317131,0.9476508096316805,0.9463148316651502,0.9463148316651502,0.9365487433333554,0.9259703881552621,0.9104326306687737,0.92,0.9095238095238095,0.942148612062498,0.94375,0.9430194805194805,0.9513998112614029,0.9528800535280786,0.9465985243776097,0.9220338983050848,0.9276124216320862,0.9230769230769231,0.9132172605663582,0.9137055837563451,0.939135328556669,0.928150765606596,0.9545804464973057,0.9460458374489067,0.9514563106796117,0.9471666495534661,0.9393990323402088,0.9366867962335581,0.9435167279883632,0.9377842171160411,0.9089583333333333,0.928196659873984,0.9220985691573926,0.9401753957866561,0.9348673336233144,0.9647058823529412,0.9624639076034649,0.9588660366870484,0.9514563106796117,0.9339000333352943,0.9330712413628783,0.9090495491769377,0.9251795690343176,0.9142857142857143,0.9420052681723925,0.9436609379737342,0.943798805621892,0.9487179487179487,0.9511046654938495,0.9559902178746109,0.9511670885796901,0.938731807155852,0.9351892127011744,0.9151537606520934,0.9285714285714286,0.9187073130101615,0.938670005809833,0.9340252038547072,0.962278675904542,0.9609116373822256,0.9560867148415787,0.9543270320504103,0.9359849975690506,0.9386733416770964,0.9336065573770492,0.9216783216783216,0.8904761904761904,0.9245225826007881,0.915503042746485,0.9393624028295624,0.9516129032258065,0.9595502924441305,0.956564177647633,0.9538461538461539
230,3131,Saint Lucie County,County,FL,0.9265561485984942,0.9141805276864625,0.905072126570498,0.8944746951508948,0.9133192860931735,0.9118932542624166,0.9340080360490945,0.9316281544542414,0.9123013537374927,0.8985507246376812,0.9133333333333333,0.9203067689229744,0.8960896425321728,0.8919463087248322,0.9022857142857142,0.9147368421052632,0.9189975827536876,0.9041263322577491,0.9159159159159159,0.9136420525657072,0.9130434782608695,0.9318095315770872,0.92,0.9310344827586207,0.9281164695177434,0.9144670923199567,0.9207459207459208,0.9062003179650239,0.9281437125748503,0.924901185770751,0.9365079365079365,0.944480906613703,0.9212121212121213,0.9285714285714286,0.930203167574071,0.9178743961352657,0.9337225465665833,0.9166666666666666,0.9272816007808687,0.9370529327610873,0.9362354646937243,0.9515859766277128,0.9466666666666667,0.9568685998925985,0.9473819504864351,0.9490063548865995,0.941421568627451,0.950950950950951,0.9342416418576474,0.9362072719355541,0.9367042560931248,0.9271169169603929,0.9356987839939144,0.9447361948341038,0.9408284023668639,0.9480923501114502,0.956,0.9506601990448775,0.9573542210617929,0.9498680738786279,0.9526917816735049,0.9473129610115911,0.9433962264150944,0.9420671243325706,0.9498997995991983,0.9554140127388535,0.9613899613899614,0.9595959595959596,0.958139534883721,0.9612233787444748,0.9583333333333334,0.9547204699728971,0.9565217391304348,0.9532888465204957,0.9533203631647211,0.9508473749069657,0.9539345711759505,0.9582512188685486,0.9580067009730839,0.9628057651064086,0.9583967989740498,0.9574844662022218,0.961270623526891,0.9566597479444514,0.953401998028859,0.9586509586509586,0.9540248542413707,0.9504752376188094,0.9569377990430622,0.9548313321898227,0.9577553804738033,0.960509398329283,0.9578544061302682,0.9595786514909201,0.9633197480548351,0.9625450649883438,0.9592793367346939,0.9610783158345833,0.9602950487562167,0.9615310622428745,0.9536417863201785,0.9634780558455993,0.9596611536910045,0.9601939968384123,0.9601347702404743,0.9568162574089755,0.9538461538461539,0.9581589958158996,0.950887979686099,0.94317108974728,0.9425287356321839,0.9468146168520295,0.9511223281355052,0.9497354497354498,0.9540229885057471,0.9568023933877592
231,232,Leon County,County,FL,0.875,0.8875331564986737,0.8875074008288928,0.9124087591240876,0.9053254437869822,0.9183673469387755,0.9204803022126282,0.9092976146182149,0.9146341463414634,0.8945880671668454,0.8968437628371901,0.8872261072261072,0.9107559614408929,0.875,0.8735968765251342,0.8819123293814288,0.9016550667390802,0.8987341772151899,0.9154343438950141,0.919732441471572,0.9011400711169764,0.8985087436970283,0.8908973531310523,0.8886593204775023,0.8688172043010753,0.9080633338220203,0.90625,0.915057915057915,0.9285714285714286,0.9288233940850182,0.9222222222222223,0.9305555555555556,0.9241139378125679,0.9333333333333333,0.9013953488372093,0.9385196779333587,0.9,0.918918918918919,0.937499204384885,0.9341397849462365,0.9418197598727036,0.9494093761535622,0.9411764705882353,0.95,0.9559279159149737,0.9273743016759777,0.9484536082474226,0.9227272727272727,0.9254627313656828,0.9129188300557717,0.9393511988716502,0.93928916494133885,0.9485209687844569,0.9505555555555556,0.9478948592695976,0.9358288770053476,0.9266501138009517,0.9294117647058824,0.9411764705882353,0.9280350877192982,0.9246878874219718,0.9294117647058824,0.9547738693467337,0.9461101282415598,0.9541984732824428,0.9682672178498556,0.9727626459143969,0.96,0.9507313317936874,0.9393614588261925,0.9331738437001595,0.9506825438154561,0.9333333333333333,0.9507313317936874,0.9562514941429596,0.950009500095001,0.9703167137259098,0.9830508474576272,0.9748031382457951,0.9615384615384616,0.9580232097568473,0.9572266298723697,0.96,0.9591326105087573,0.9535020600353149,0.9662921348314607,0.9603030303030302,0.9743589743589743,0.9762903086366387,0.9821428571428571,0.974819794651101,0.9755427982414828,0.9685485723606305,0.9692752334370831,0.9565404965404966,0.9682539682539683,0.9512195121951219,0.964516129032258,0.9736369219970168,0.982089552238806,0.9812637121544536,0.9841269841269841,0.9729187562688064,0.9745079057760568,0.9628768303186908,0.9700970194038807,0.9652147610405324,0.9523809523809523,0.9598994974874372,0.9637532133676092,0.96875,0.98,0.9811465948441709,0.9897665410385259,0.980672268907563,0.9621711811923158
232,1057,Greene County,County,MO,1.0557147466924814,1.0683877766069547,1.0577675134719016,1.0852352046417502,1.1075420336269015,1.0709726221440798,1.0239746984407179,1.0437034275791777,1.0000980392156862,1.0214012184508268,0.9458892307692308,1.0242579086728294,0.9763277591973244,1.0388972727272727,1.040351966873706,0.9998709394205443,1.0101845406563146,1.0280557541100785,1.0312575066058132,1.0806433166547533,0.9726064589882824,1.0585961307995206,1.0011615384615384,1.011053391053391,1.039611615066894,1.0128891742770167,1.002755543537047,1.0458425132303253,1.1089822485207101,1.033572973385834,1,1.0670650263620387,1.0968955783478573,1.0657134673048325,1.0339463514435099,1.0793874942649277,1.0385457612506057,1.0774563310963292,1.0282127383388633,1.0849033114841022,1.0913120830244625,1.1057047576700756,1.0887455270509458,1.0832118396652202,1.0710768068720378,1.049140781976812,1.066360102924194,1.0369927610280287,1.017042168178996,0.9971347319050499,1.0602160168598525,1.0825455207815864,1.0546628969117007,1.0166374811199812,1.060192978909777,1.0326347974123256,1,1.0331176470588235,1.020342505380286,1.0403184713375797,0.9997811131957474,1.0169423558897244,1.0130782608695652,1.0084104289318756,1.0512328006485503,1.0052631652015092,1.0107958070343368,1.0291987820802295,1.0772434266327395,1.0008133212168744,1,1.0579638039283021,1.0624788298691301,1.0233258088788564,1.0050415680845708,1.0403663204903353,1.055731971290776,1.0251092438801686,1.02502408477842,1.006863547389636,1.0362536573971077,0.9995703671879052,1.040960960960961,1.0616397373023458,1.035034405802492,1.0221741481882098,1.09202738283307,1.0917415035848754,1.089454779772523,1.0939637661955242,1.0863052631578947,1.0196407185628742,1.1104717655468193,1.1016230640305587,1.0195957491143988,1.0105823068309072,1.0507453726863432,1.085812758025436,1.1127374301675979,1.121663492063492,1.078410242731395,1.08286,1.1182655292562778,1.1005267946115658,1.0602362661255254,1.1133098972417523,1.0731515151515152,1.0523364485981308,1.0804148936170213,1.123448806774442,1.1061128974633798,1.142062326061506,1.1360387096774194,1.1543508608655189,1.1408822305152144,1.113717670506214
233,2318,Hamilton County,County,IN,0.9246899114032581,0.92497320471597,0.9834889245322976,0.9748879183709372,0.9772945729893059,0.9768898335598477,0.956485572906035,0.9517450418164319,0.9275883794059716,0.9563851484700935,0.9293745108598783,0.9348292821037648,0.9150127642193404,0.9285025628069232,0.9309293609022556,0.9603674866799867,0.95,0.9603492178974172,0.9536154335448439,0.9491636602164644,0.9610866445400384,0.9572580170638423,0.9397791206501355,0.9569312977099237,0.9350694320411532,0.9560842978914311,0.9478369230769231,0.972350919667716,0.9555989317266175,0.9701409113215334,0.9644017850981115,0.9590755813953489,0.9629629629629629,0.9625446711161949,0.9709952098540147,0.970873786407767,0.9761986892031735,0.9479644134996615,0.96295625,0.9779299847792998,0.9773584905660377,0.985855142285551,0.9775651535664038,0.9760884615384615,0.9743724372437244,0.9646718837339295,0.9616497326203208,0.9595206593764153,0.9322653086749975,0.9592711682743837,0.9577894558399729,0.9737227197137901,0.9759738504601825,0.9767487290638561,0.9751120944926444,0.9706533333333334,0.9654940440209756,0.9559516908212561,0.9697283774124374,0.9561728395061728,0.9629629629629629,0.955509107196178,0.9670696123384743,0.9709860261518604,0.9859154929577465,0.9788359788359788,0.9754877438719359,0.9700887127217818,0.964935064935065,0.9574770534243351,0.9648011648915912,0.9630251056425553,0.9553598820058997,0.9626825310978907,0.9683666881859264,0.9787263629865488,0.9781588032220944,0.9814746202297147,0.9824561403508771,0.9805602740764322,0.9779301936159079,0.9699021711938274,0.9721232237553388,0.9537939805002119,0.9583159649854106,0.964,0.9744658676393955,0.986159169550173,0.98000196000784,0.9859891045355152,0.9842624699919978,0.9787234042553191,0.9782954586422794,0.9706257982120051,0.973712987012987,0.97422581265628,0.9623630300142926,0.9764229578471064,0.97638420475305,0.9868417167500114,0.9869668246445498,0.9910477344708492,0.9805013927576601,0.9811465948441709,0.9752031673265263,0.9726976965756879,0.9714204058302373,0.968606742848155,0.9703881552621049,0.965907799053698,0.9770225250116333,0.9789793400998553,0.9942437530525707,0.9858019287421489,0.9847494553376906,0.9775453339230429
234,2133,Atlantic County,County,NJ,,,,,,,,,,,,,,,0.8226553233702099,0.8383751080380294,0.8754377188594297,0.8352334419109664,0.865604195445739,0.9117647058823529,0.8429868591731995,0.8800403372821319,0.8494722360965721,0.8592992466088238,0.858323494687131,0.8526165413533835,0.8711217183770883,0.8732686067805832,0.8546719102760179,0.8960030114297447,0.8944723618090452,0.9148471615720524,0.8338427947598254,0.8585035523258465,0.8894895965688515,0.8333333333333334,0.9105180533751962,0.89,0.8739622641509435,0.9075224340998318,0.9221400608960417,0.8798391151332328,0.9369789929976658,0.9344086021505376,0.9037717351501318,0.9003601440576231,0.9071729957805907,0.9276437847866419,0.903010033444816,0.928432289134109,0.907624030470404,0.9006012990214436,0.9333657987068611,0.93,0.9369520961829073,0.888641425389755,0.8930494270566103,0.8908730158730158,0.898989898989899,0.8952080042127436,0.8867667121418826,0.8726030902634027,0.8886523727685294,0.8842429479935296,0.9172583098981144,0.9036419062242174,0.8738558756599276,0.8681092584871823,0.8868894601542416,0.8919775355394786,0.8698257080610021,0.8816547982366904,0.895084835707012,0.867226737356117,0.8754377188594297,0.8921428571428571,0.894192069273217,0.9042592592592592,0.9096422073984233,0.8983282674772037,0.9030125586194746,0.9170487703209671,0.9350630917065277,0.8995798319327731,0.8784970942019191,0.901721475738362,0.9068396914185732,0.8979591836734694,0.9109730848861284,0.9142268254417787,0.921007243877199,0.9115808656036446,0.9290202194555548,0.922477099382929,0.9106724137931035,0.9161980968858131,0.9111111111111111,0.9015072667336581,0.9279833882071236,0.9290322580645162,0.9289940828402367,0.9398496240601504,0.9427207637231504,0.940924249642687,0.945,0.9342560553633218,0.9365858206780806,0.9230769230769231,0.9259259259259259,0.9273623138536828,0.9262001278912944,0.9340586483941764,0.9361093394077449,0.946413959905982,0.9463503082634221,0.9547332129905189
235,2987,New London County,County,CT,0.9043736100815419,0.884034299714169,0.8819399959922868,0.9093067222693199,0.922574997351425,0.9347826086956522,0.9221400608960417,0.9152542372881356,0.8987761370127256,0.9130434782608695,0.9113590102020797,0.8896182881150929,0.8599397201462766,0.9005801160232046,0.8651898027921396,0.9079331642303725,0.9275723990363808,0.9254627313656828,0.9139083073640473,0.9103409322093938,0.8890532544378699,0.8888888888888888,0.8609024129295249,0.8720449661101008,0.8890576228560678,0.8823183187342035,0.9,0.8974358974358975,0.9279061745429459,0.8809521610875978,0.9236947791164659,0.9094089954831732,0.8732931089234678,0.9112932622363298,0.8888846651901724,0.892482604181548,0.9004287756074321,0.9066898040418754,0.9230769230769231,0.937340118789074,0.9215686274509803,0.9416195856873822,0.94000376001504,0.9449386911665406,0.9354677338669335,0.935251798561151,0.9242761692650334,0.9180576631259484,0.9161516800715668,0.9142857142857143,0.908675799086758,0.9060022650056625,0.9380257064457165,0.9294258905145195,0.9305733646992731,0.9433962264150944,0.9375292977905559,0.9178877861759893,0.9220508769797869,0.9046474959719939,0.9080179224808589,0.9084487186559524,0.917275875336668,0.9332321699544764,0.9235505387378142,0.9411764705882353,0.9462016761286834,0.9262366027781365,0.9337551839464884,0.9342441927303466,0.906816760475297,0.9177841283798637,0.9292351679771265,0.923432089265102,0.9323395154706742,0.9254627313656828,0.9478672985781991,0.9563243773770089,0.9625,0.9561635775228008,0.9428571428571428,0.9394318371306866,0.9502476436194434,0.91324200913242,0.9231762427372499,0.9244293308317699,0.9378447958808386,0.9553147850193875,0.9571961469128709,0.9635943775100402,0.9766187050359713,0.9603841536614646,0.9576506073204533,0.954400532844667,0.9569842738205365,0.9455782312925171,0.9440129505957622,0.9384195251423824,0.9528346831824679,0.9467084639498433,0.9679572763684913,0.9714285714285714,0.9670696123384743,0.9652509652509652,0.9537210756722951,0.9555555555555556,0.9509936127776746,0.9375,0.9404033585681654,0.9438033508461363,0.9456264775413712,0.9531332280147446,0.9649749821300929,0.9705234587569351,0.9716168561764638,0.9627906976744186
236,3122,Saint Clair County,County,IL,0.8405603735823882,0.9207365892714171,0.914440935367443,0.918211511728509,0.9281050575013466,0.9267056137523503,0.9251491866283262,0.9379143996147334,0.9246336357292394,0.9072715143428952,0.9106145251396648,0.9060516246649964,0.9,0.8784956232086141,0.8907563025210085,0.9106858054226474,0.9171764923989618,0.9134406263592867,0.9260399908067112,0.9291941976152502,0.9051929490233445,0.9135102760858675,0.8877219304826206,0.8942217104574479,0.9090427837801787,0.8884872080088988,0.9181818181818182,0.9125265157949208,0.9272727272727272,0.9371671991480298,0.9295292829775589,0.9335927367055772,0.9228385398942808,0.9135391204142935,0.9147771696637998,0.9004867495943754,0.919171540095155,0.92,0.9199519658982119,0.9274646341463415,0.9322419281491587,0.9375,0.9179340681565376,0.9190172884440401,0.935064935064935,0.9099571224392567,0.9041916167664671,0.909564270405939,0.9056603773584906,0.9020358118560943,0.9198939067778245,0.9281553398058252,0.9293015988584516,0.9375023437558594,0.9411764705882353,0.9420591913297207,0.9183277335683675,0.9348370472526675,0.9006928406466512,0.9138631703225004,0.9015631970321579,0.9074385546060856,0.9149346006861399,0.938934258881176,0.947598445005601,0.955909596146721,0.9443533697632058,0.9411764705882353,0.92637941059731,0.9229924502402196,0.9174311926605505,0.9057750759878419,0.927766732935719,0.9274600043830813,0.9346810239739943,0.9467052261929354,0.9645247807421724,0.9692752334370831,0.9626274065685164,0.9549795361527967,0.9524699909119638,0.9464882278078268,0.9428268487403615,0.9397590361445783,0.9333333333333333,0.9266107950176842,0.9523809523809523,0.9603174603174603,0.9733214762116497,0.9666666666666667,0.9622641509433962,0.9696290085935863,0.9578972576309959,0.9509141588321444,0.9539320614239181,0.9433962264150944,0.94143858123461,0.9571428571428572,0.95,0.9600611376927166,0.9682716342350894,0.9704142011834319,0.9708869453395002,0.96,0.9621212121212122,0.9597481634885903,0.93776972053499,0.9523809523809523,0.9389529724933452,0.9354700854700855,0.9583727630931672,0.9685152337228715,0.9714780410047821,0.9739695087521174,0.9761986892031735,0.9727982759909315
237,3261,San Luis Obispo County,County,CA,0.9110021264045062,0.8725182863113897,0.8993017607771706,0.9245283018867925,0.9209728201351912,0.9288824383164006,0.9287609716268627,0.9205020920502092,0.9282609177811786,0.8943820224719101,0.928035565434843,0.8982648841987773,0.910913140311804,0.894271374798351,0.9014084507042254,0.9192245557350566,0.932627243306855,0.9308885754583921,0.926829268292683,0.9319101155319258,0.9369139429550741,0.9350121423292155,0.9220393172329968,0.927488792428663,0.9110378340853871,0.9308724832214765,0.9349593495934959,0.9406436051300153,0.9650914398048593,0.9573447969674385,0.9533658357508319,0.9621618857698011,0.957983193277311,0.9671875,0.964205095130603,0.9499478079331941,0.9793351302785265,0.958054508677504,0.9764171122994652,0.9775555803418834,0.9835519004223161,0.985691573926868,0.9742895805142084,0.9858148893360161,0.9726651480637813,0.9762359726227288,0.9634703196347032,0.9513685585242423,0.9575289575289575,0.9626168224299065,0.967353457845527,0.9752380952380952,0.9775065351210052,0.9703337000366703,0.9734513274336283,0.963892923843121,0.962110891379184,0.9574905275429904,0.962532299741602,0.958904109589041,0.9673659673659674,0.9645569620253165,0.9732937317645264,0.9720711705199959,0.9796199956353704,0.9777777777777777,0.9729206963249516,0.9730250481695568,0.9659090909090909,0.9654684095860566,0.9598366235534377,0.9669013244107965,0.9764705882352941,0.9719438877755511,0.9834097859327218,0.9732739089512317,0.9802538787023978,0.9837605429367228,0.9769914414739596,0.9668859567767651,0.9666110183639399,0.9649900298190732,0.9651387992253067,0.9654256098347016,0.9642857142857143,0.9583475271747546,0.9758364312267658,0.984251968503937,0.9867368172935016,0.9826370320855615,0.983739837398374,0.9742790335151987,0.9712205765872239,0.972972972972973,0.9702970297029703,0.9686203258703552,0.9765751211631664,0.9773869346733668,0.9827586206896551,0.9843491913958236,0.9761808793167538,0.9801782142207675,0.9796572768334311,0.974293059125964,0.9617073170731707,0.972936400541272,0.962756052141527,0.9569377990430622,0.9548817922343691,0.9629629629629629,0.9707692307692307,0.972972972972973,0.9761904761904762,0.9738034990950202,0.974870740803526,0.9727117592305305
238,563,Horry County,County,SC,0.7783543365455893,0.7790560024282895,0.8059139784946237,0.7897746117708793,0.8347245409015025,0.8571535729793349,0.8650986753176534,0.8893829905503057,0.8017376086452577,0.8268059181897301,0.860614724803431,0.8743851092212773,0.8155230596175478,0.8535208955377023,0.8487420430433464,0.8757961783439491,0.8888888888888888,0.8811081185071181,0.893796992481203,0.8760951188986232,0.8787043407580062,0.8746376357887486,0.8833070452155625,0.8832986570834122,0.8530805687203792,0.8334027893537812,0.8755472170106317,0.8822439279640693,0.8948109589041096,0.9015455804312488,0.9003002001334223,0.905301767255752,0.9050064184852374,0.9022556390977443,0.8994505908030406,0.8655221745350501,0.8858151854031784,0.8979591836734694,0.897263426982573,0.9130029694247987,0.9246249652594073,0.9227386536694951,0.9259259259259259,0.92407863838376,0.922824890233064,0.9246501956947162,0.9108898867285233,0.9101639625718946,0.9197701149425288,0.9090702385381785,0.9191673425250068,0.9335927367055772,0.9309304887894247,0.9292351679771265,0.9318377911993098,0.9303986852518044,0.9302325581395349,0.9298221614227087,0.9358108108108109,0.9211704986563153,0.9250905271304972,0.9247311827956989,0.936,0.9376494598714875,0.9478672985781991,0.9464188728791538,0.9483090952596177,0.9454645108248835,0.943126607602172,0.9437114915145745,0.9414088215931534,0.9460098655314548,0.938724425940589,0.9436571315404734,0.9465924274855394,0.9464248488638732,0.9475889828736225,0.9478021164058787,0.9520012367879316,0.9469971346704871,0.9442501942501942,0.9561128526645768,0.9427248932475398,0.9411128431902778,0.9461966604823747,0.9473880783072983,0.9529991335948347,0.951668489116902,0.9556139831136128,0.9509803921568627,0.95260663507109,0.9574582023435267,0.9593160865319363,0.9523809523809523,0.9520090066993934,0.9478672985781991,0.9443826473859844,0.9507246376811594,0.9545804464973057,0.9586776859504132,0.9565217391304348,0.9586206896551724,0.9570364214271134,0.9573606373001645,0.9541581731408453,0.9552949524064395,0.9503326378132054,0.9516837481698389,0.9485802429825865,0.9472258844210064,0.9551198257080611,0.9573248405993506,0.9565544081143172,0.9548347984237647,0.9545471900858001,0.954295468713791
239,1900,Madison County,County,IL,0.8824315196998124,0.9248976014357617,0.9155937052932761,0.9349087271817955,0.9400715438030441,0.9386820888573039,0.9305817445352329,0.9198662207357859,0.9143603373845757,0.9097786150992153,0.9148928307464893,0.9106961314142008,0.9069264069264069,0.9123013537374927,0.8956190476190476,0.8863755003150404,0.9130706691682301,0.9257142857142857,0.913638757240653,0.9297297297297298,0.8954717974594677,0.8931687715269805,0.8887580929958799,0.8908330326967323,0.9107271418286537,0.9083633453381352,0.9132420523100782,0.9232843137254902,0.9608474547385415,0.9370529327610873,0.9338524286243974,0.9280544912728821,0.9242618741976893,0.9188234170566326,0.9174603174603174,0.92,0.9280575539568345,0.9048391392588286,0.9207365892714171,0.9100610945014949,0.9407526020816653,0.9444444444444444,0.9417304296645085,0.9384615384615385,0.939183987682833,0.9362068965517242,0.9124511331692027,0.9134406263592867,0.9230769230769231,0.8982758620689655,0.911864406779661,0.9333115359965124,0.9401709401709402,0.9452054794520548,0.9486980101288033,0.941058705764588,0.9278117782295403,0.9226666666666666,0.9179220269075911,0.9111111111111111,0.8887710580210637,0.9254671300834745,0.9212406015037593,0.9365079365079365,0.9458128078817734,0.9485714285714286,0.9535866864886781,0.9361651327197547,0.9298998569384835,0.9285714285714286,0.9310245837465421,0.9162582298742474,0.926605504587156,0.9231119040123132,0.9270316429017864,0.9362416107382551,0.954756349592605,0.9623505515280857,0.9555555555555556,0.9486604576290675,0.9486604576290675,0.9525574499629355,0.9411764705882353,0.9402985074626866,0.9381630797211277,0.9235209235209235,0.9479108266779499,0.948129466162253,0.9546596619460941,0.9614243323442137,0.9514687100893997,0.95,0.941421568627451,0.9389724310776942,0.944206008583691,0.9444444444444444,0.9252721222717275,0.9310253699788583,0.9363636363636364,0.9631159659038109,0.9567654123298639,0.97,0.9642709853954871,0.9581589958158996,0.9551886792452831,0.9513513513513514,0.9480393611234733,0.9510962246206013,0.9342342342342342,0.9457204701921054,0.95,0.9541284403669725,0.9659090909090909,0.9651129736905291,0.9749874937468734,0.9666104121918788
