SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
138,395051,"Salisbury, MD",Msa,,,,0.9055922760991155,0.8904109589041096,0.8958958958958959,0.9435742592942065,0.9090909090909091,0.8555679873337656,0.8823107852980596,0.8823529411764706,0.8426966292134831,0.8618076863349879,0.8795573095624301,0.8589341692789969,0.8742891701875666,0.846,0.8743296805782234,0.8288043478260869,0.8879285556125849,0.8449224612306153,0.8803522818254603,0.8705882352941177,0.8409090909090909,0.8597504527914961,0.8666478191003394,0.8718115213115738,0.8825827205882353,0.9020044543429844,0.8955223880597015,0.8985085485631139,0.8994708994708994,0.8928571428571429,0.8921730208099529,0.8935626057743313,0.8964285714285715,0.8900384145276758,0.8882035052987827,0.8870967741935484,0.907740977223668,0.9326855559726914,0.9238117614230565,0.9263999171885133,0.9313556398758193,0.915936387530359,0.9115555555555556,0.9276884194380535,0.9076134516814602,0.9064957008653183,0.8985879332477535,0.9170487703209671,0.9246376811594202,0.9228361802894849,0.9333100193447947,0.9279054242866458,0.9297659387984865,0.9276572941621486,0.914396887159533,0.9024390243902439,0.9283774576062567,0.9237023139462164,0.8997429305912596,0.9053285049146405,0.9158796457632912,0.9272727272727272,0.9180576631259484,0.935395136783282,0.9224515322076298,0.9287161651292908,0.9211280760356138,0.9368191721132898,0.922955230742188,0.917686318131257,0.9171762090050027,0.9340252038547072,0.9438892292956398,0.9409412944433545,0.9433962264150944,0.9422003437279833,0.9483100577609828,0.9385045122475291,0.9336142540412384,0.9334889407580305,0.9342622365130404,0.9321211123909824,0.9326860841423948,0.9392091648189209,0.9444444444444444,0.9495548961424333,0.9585198268087616,0.9502262443438914,0.9511515992963919,0.9442915630180502,0.9469387755102041,0.9411418481459682,0.9426411712540158,0.9379084667267241,0.9370403059723448,0.9444444444444444,0.9538461538461539,0.9557776953807143,0.9567273124503306,0.9582163990648382,0.9482758620689655,0.9480805695406521,0.9510408626099591,0.9385538769333368,0.9422957887771872,0.9407845715538024,0.9455144799972386,0.9520123839009288,0.958904109589041,0.9590346141632264,0.96,0.9610333343599842,0.9574164046870535
139,394658,"Gulfport, MS",Msa,,,,,,,,,,,,,,,,,,,,,0.9688008988151982,0.8804875684218643,0.8995094014202973,0.9203,0.991125703564728,0.9271523178807947,0.9635199108883319,1.0229491525423728,1.0274321105288233,0.9527911569652873,1,0.9949919678714859,1,0.9783894192113591,1,0.96600135874897,0.9210186819172113,0.9389128661475714,0.9368235294117647,0.939316129032258,0.9667086247086247,0.9588431590656284,0.9946549612086566,0.9988774193548388,0.9570036020327088,0.967741935483871,0.9607922506705338,0.9879038613081166,0.9551641038144777,0.9638663794593337,0.926829268292683,0.9560256943534652,0.9694730494125909,0.9417304296645085,1,0.9569369118805915,0.9327855455498126,0.9690777777777777,0.953322576282996,0.943955510830994,0.9427609427609428,0.9592822636300897,0.9325842696629213,0.9439189806308823,0.9539693128752502,0.9545219638242894,0.9634703196347032,0.960336669699727,0.9519692307692307,0.9687253356205392,0.9591351911825988,0.9724770642201835,0.9832402234636871,0.9341344954562346,0.9697835851367905,0.9498122270742358,0.9784033898982631,0.9492047203694202,0.9625114187337502,0.9651831343798155,0.9663234175724993,0.9621765852208588,0.9839682539682539,0.9741969457609269,0.9726911618669315,0.959425161201811,0.9937106918238994,0.9859154929577465,0.9955382815443494,1,0.9833560339322147,0.9717150191021967,0.9738813798646814,0.9627575938058368,0.9828448892065761,0.9851571753986332,0.96,0.9553039757177936,0.962278675904542,0.9679126179831098,0.9676308539944903,0.9817761063675429,0.9627723949770891,0.980424,0.9731355932203389,1,1,0.9789473684210527,0.972302122066665,0.9923076923076923,0.9905212744728498,0.9926103703366835,1,0.9670614149479279,0.965418691054587,0.9749843652282677
140,395146,"Tallahassee, FL",Msa,0.875,0.8923076923076924,0.8805031446540881,0.9090909090909091,0.8953578675752185,0.9113300492610837,0.9090909090909091,0.9046312292358804,0.896821325124785,0.8820454545454546,0.90625,0.8795180722891566,0.8986737400530505,0.8995215311004785,0.867579908675799,0.8774522509566531,0.9031179199482144,0.8863636363636364,0.9052532833020638,0.9142857142857143,0.9015873015873016,0.8946488294314381,0.8865497076023392,0.8912302539936575,0.872520908004779,0.9032258064516129,0.9042809042809042,0.9093665582446662,0.922077922077922,0.9215376513954713,0.9161624048409136,0.927536231884058,0.9184288094322697,0.9333185119312287,0.9018181818181819,0.9261424282855237,0.906816760475297,0.9069767441860465,0.9261576971214017,0.926527411893822,0.9353159321066895,0.9427507447864946,0.9410427807486631,0.9481639050604568,0.9492598154902381,0.9171679861593061,0.9446254071661238,0.9083691670648193,0.9229166666666667,0.905,0.938812518280199,0.9351851851851852,0.9449246790011121,0.9458103595557972,0.94,0.9351462287694663,0.9273743016759777,0.9259259259259259,0.9333333333333333,0.9166666666666666,0.9254627313656828,0.9295888254967539,0.9521071447751003,0.9446153846153846,0.9504435994930291,0.9679135209334249,0.9696969696969697,0.9598774031763723,0.9507313317936874,0.9377155172413794,0.9351344799064487,0.95,0.9345794392523364,0.9457523426004801,0.9462867172817773,0.949978060552874,0.9706562131786458,0.9747606614447345,0.9732438478747204,0.9588235294117647,0.9580232097568473,0.9523809523809523,0.9549795361527967,0.9523809523809523,0.9498743718592965,0.963855421686747,0.9558823529411765,0.9721576227390181,0.9732360097323601,0.9770773638968482,0.9743589743589743,0.9722007722007722,0.9687304565353346,0.9641572456320657,0.9545454545454546,0.9662612774348716,0.9459560450366291,0.9637330754352031,0.9722162443595974,0.9801920768307323,0.97998998998999,0.9788359788359788,0.9733687943262412,0.973468566975844,0.9568566001899335,0.9653333333333334,0.9636363636363636,0.9523809523809523,0.9591836734693877,0.9584664536741214,0.9682361960096029,0.977979797979798,0.9794284322272937,0.9842105263157894,0.9801639344262295,0.9610457963089543
141,395164,"Trenton, NJ",Msa,0.9250948110548555,0.9166648360097538,0.9077436087439793,0.9173796843738962,0.9328531412565026,0.9411764705882353,0.9383996700350588,0.9352740786621245,0.9180723555578412,0.8922541973133467,0.8980634177484571,0.9044358117556528,0.9093248326046254,0.9047619047619048,0.8885705189430118,0.8926510196229319,0.9215376513954713,0.9204090706980881,0.9252482282767902,0.9215481933448753,0.9128433084616606,0.9020339898612151,0.882575606844409,0.8801760704281713,0.8827977315689981,0.8666404008242445,0.8830157000206191,0.8941954887218044,0.9050966608084359,0.926530612244898,0.942200580445306,0.931739644592696,0.9426702577914583,0.9276424282855237,0.9243019586830982,0.9147886635794128,0.9069493521790342,0.9070878274268105,0.9021946967605727,0.9354838709677419,0.948114190456345,0.9590295846151282,0.9629629629629629,0.963265306122449,0.9556840077071291,0.9551724137931035,0.9505703422053232,0.9415362551145232,0.9467033231071664,0.9275283937263386,0.9269212889789695,0.9341868373674735,0.9521232348136344,0.9609405029390717,0.9686520376175548,0.9606725573112127,0.9500633417789038,0.9384615384615385,0.9361374711464479,0.9313556398758193,0.9286845091284643,0.9361702127659575,0.9297136481963555,0.9347542409743367,0.949748743718593,0.9546901045612972,0.9634928763964248,0.9524089908605451,0.9515859766277128,0.9351892127011744,0.9365346425419241,0.9367396593673966,0.9503669388843712,0.9230769230769231,0.925,0.9425023562558906,0.9541397353031702,0.9684765378102407,0.9670047784551892,0.9555895299372295,0.9523510971786834,0.9470100021281124,0.941717791411043,0.9365113873058217,0.9357408119269046,0.9398496240601504,0.9427238970728904,0.9558932203876676,0.966,0.9682264120473172,0.9721473312964712,0.9672040022234575,0.9623430962343096,0.95998805613616,0.9470100021281124,0.9498995983935743,0.958125,0.9414107658959538,0.9388843658365669,0.9615362947035526,0.9667747711225971,0.9690251841699503,0.9758064516129032,0.9607438016528925,0.970873786407767,0.9504752376188094,0.9568874868559412,0.9370934291061763,0.9384469696969697,0.9380863039399625,0.9403761504601841,0.9557943060237559,0.9672131147540983,0.9653475196063859,0.969994640943194,0.9642207398423287
142,394589,"Fayetteville, NC",Msa,0.9415584415584416,0.9580158517440747,0.9647058823529412,0.9579991589038954,0.9634146341463414,0.9612903225806452,0.9638157894736842,0.95764682434228,0.9523809523809523,0.9607966449616128,0.9478672985781991,0.9485294117647058,0.9502459064962768,0.9670079635949943,0.9588258200476453,0.956397426733381,0.9514285714285714,0.965034965034965,0.9545454545454546,0.9545644018340975,0.9488677867056245,0.9472291840712893,0.9554603596939909,0.9398651765651275,0.9370188943317005,0.9350467032048171,0.935059197659736,0.9372156505914467,0.9542338336112655,0.9384880725150003,0.9545454545454546,0.9379310344827586,0.9388776657855337,0.9426205306529032,0.9375857737467759,0.929368029739777,0.9234393368133174,0.9181871689228959,0.93048128342246,0.9115740740740741,0.9473990993995998,0.9465832743169742,0.941213258286429,0.9404176904176904,0.9315813544730611,0.9255885085399842,0.9313725490196079,0.9230769230769231,0.9350005632533513,0.9334029029503842,0.9350815205823506,0.9301296720061022,0.9483366535998115,0.9543859649122807,0.9536864501679732,0.9459459459459459,0.9466177209621534,0.9409409409409409,0.9403557403557403,0.9466666666666667,0.9393939393939394,0.9470569915914044,0.9466666666666667,0.95,0.9600635462292788,0.9573330299237683,0.967906293828892,0.9499374217772215,0.9540636042402827,0.9444444444444444,0.9485714285714286,0.9346900043923987,0.932,0.9548704233145808,0.9516654761904761,0.9563402300456773,0.9569377990430622,0.9762584359948928,0.9708996832812374,0.9685612451703722,0.9629629629629629,0.9569028472530023,0.9643857543017207,0.9581377338258072,0.9619109102646869,0.9611650485436893,0.9614697311266289,0.9617783396544459,0.9695388074993679,0.9720171566813275,0.9765853435672515,0.972972972972973,0.9603350831877937,0.96,0.9607843137254902,0.965965965965966,0.9666109253065776,0.9642616318273769,0.9694415173867229,0.9683873549419768,0.9725490196078431,0.9787234042553191,0.9747126436781609,0.9753658536585366,0.9722781774580336,0.974500175857706,0.9739130434782609,0.968503937007874,0.9731934506145552,0.9744202108324246,0.9709489993544222,0.9803921568627451,0.9801410148549883,0.9880239520958084,0.9879518072289156,0.9838635135750877
143,394679,"Hickory, NC",Msa,0.9424520433694745,0.9042553191489362,0.9329359181649621,0.9113486867925713,0.9457364341085271,0.9482225300092335,0.9276236333138308,0.9295270769084647,0.9111861957728706,0.8734177215189873,0.8928571428571429,0.9076923076923077,0.8666666666666667,0.8851422550052687,0.891521734825861,0.8999838347664435,0.9092476706994854,0.8929946112394149,0.8970976253298153,0.8968609865470852,0.9134948096885813,0.9073756432246998,0.8959340162796634,0.8898776418242491,0.9095879610923319,0.9121224009415457,0.9074440052700923,0.9156193895870736,0.9096422073984233,0.9299103443155528,0.9260273972602739,0.9143807874293306,0.9246173100991624,0.9337225465665833,0.918114773508948,0.9062829062829063,0.9170731707317074,0.9188457104806584,0.9292035398230089,0.9446254071661238,0.9269662921348315,0.9445480086383053,0.9397368638497854,0.9288085654209239,0.937079727952118,0.9292351679771265,0.9344552701505757,0.9277407871316501,0.9326225611567792,0.9103462118956902,0.9299065420560748,0.9147212958551691,0.9333333333333333,0.95204061639295,0.9487179487179487,0.9305064782096584,0.9301393785089438,0.935672514619883,0.9293320425943853,0.9230681159313923,0.9220872051465332,0.9085454545454545,0.9148111495959096,0.9389880952380952,0.9503167722574192,0.9435483870967742,0.9461827284105131,0.941358024691358,0.9292351679771265,0.9354413702239789,0.9430124791829384,0.9266123054114158,0.9275583261636302,0.9317829457364342,0.9423506417455275,0.9493401447424435,0.9446971754481259,0.9587376364410265,0.9634076615208691,0.9564449676280165,0.9398797595190381,0.9474764717172299,0.9386733416770964,0.9395422835686649,0.9411764705882353,0.9485088513308406,0.9451560531207799,0.9498207885304659,0.9592751842751843,0.9683666881859264,0.9665901886995907,0.9649749821300929,0.9587378640776699,0.9547738693467337,0.9546114483120244,0.9473684210526315,0.9595514794574921,0.9348370927318296,0.9634146341463414,0.9710761081683859,0.9710801147857177,0.9702580477771495,0.9686221009549796,0.9692043560438376,0.9568480300187617,0.9629629629629629,0.9600462695199536,0.94,0.9553571428571429,0.9592560801144492,0.9634076615208691,0.9723572906054151,0.9725824379399778,0.9734016564202019,0.9779559118236473,0.9774261641766601
144,394697,"Huntington, WV",Msa,0.8972306646145842,0.9041939207387457,0.9166666666666666,0.9170305676855895,0.9272486772486772,0.9230769230769231,0.9248446142441695,0.9255813953488372,0.9420319752449716,0.9093949528732137,0.9130434782608695,0.9219512195121952,0.9122498979175173,0.8888888888888888,0.9090909090909091,0.9005763688760807,0.9328295908220663,0.9,0.9220872051465332,0.9072729912172461,0.9034242424242425,0.9072715143428952,0.9269998260851644,0.9021913849634875,0.9283855522015197,0.9345454545454546,0.9345603933492916,0.9300448507856931,0.9156533953733375,0.9331485941694939,0.9401630543793831,0.925,0.9134315182051116,0.9391968173754099,0.9282051282051282,0.9111111111111111,0.9177027827116637,0.9050209107058718,0.9200211609676333,0.9203544160138972,0.930150385595526,0.9449964260185847,0.9425346331452027,0.9250399640338426,0.9223838087588336,0.9234432234432235,0.9214285714285714,0.900562851782364,0.865372296176798,0.9032795997776543,0.8934808866432989,0.8871564803253147,0.9371066418199079,0.9309802800800229,0.9448908573236318,0.9214010038991514,0.9378907878282617,0.9236009309002327,0.8876400169878431,0.9148741704817411,0.9085721730067744,0.9362745098039216,0.8765432098765432,0.9290496054218809,0.9424924620212805,0.9393118769556874,0.9408602150537635,0.9305263157894736,0.9375,0.9334889407580305,0.9275538041830858,0.9129745706568821,0.9115281501340483,0.9047619047619048,0.9159195237786799,0.9423558897243107,0.9333333333333333,0.9406270847231488,0.927038626609442,0.9323626115547206,0.935519590386847,0.9333333333333333,0.9138381201044387,0.9218790225286846,0.9053374117985313,0.8974805298077918,0.9291824753097375,0.9403437815975733,0.9262444604564266,0.9287041195443596,0.9341176470588235,0.9384615384615385,0.9385783298826778,0.9261772486772486,0.925845059032832,0.9218436873747495,0.9297136481963555,0.9267079431217163,0.9176816889639493,0.933786078098472,0.953125,0.9316770186335404,0.947533582911253,0.9472289902154155,0.935,0.9343434343434344,0.9318323952470294,0.9134406263592867,0.9199384141647421,0.9244992295839753,0.9258064516129032,0.9380863039399625,0.9487047961015646,0.9481668773704172,0.9456066945606695,0.9476544289044289
145,394576,"Eugene, OR",Msa,0.9252846360068727,0.9147212958551691,0.9247311827956989,0.9290434235368157,0.9277319329832459,0.9231691569821067,0.9261567876292407,0.9183139083139084,0.9223360727938974,0.9038090331708749,0.90625,0.8916323731138546,0.9,0.8910632911392405,0.8997668997668997,0.9006399491094148,0.920098921232736,0.9428571428571428,0.9292035398230089,0.914721563225428,0.9279411764705883,0.9206349206349206,0.9106029450654849,0.9123013537374927,0.9199483537766301,0.9028571428571428,0.9081632653061225,0.9186440677966101,0.943952802359882,0.9534883720930233,0.9475481641568528,0.9528274507177461,0.9542857142857143,0.9481964249178221,0.9393939393939394,0.9307463969590738,0.9254627313656828,0.9266123054114158,0.9396969696969697,0.9599332220367279,0.9721094689201613,0.9719839908519153,0.9727272727272728,0.9685534591194969,0.9526190773846731,0.9649122807017544,0.9549091229151081,0.9457597556789925,0.9540475624884526,0.9405405405405406,0.954821880434443,0.9646302250803859,0.9722551240186201,0.9712230215827338,0.9743589743589743,0.9681335356600911,0.9615236629472874,0.9587615495389128,0.9511957052220595,0.9362416107382551,0.9465876673249946,0.9501900380076015,0.9653217739246416,0.9749414456182066,0.9770992366412213,0.9783711711184576,0.9755330089487175,0.9777777777777777,0.9731101939767992,0.9659090909090909,0.9569168459530287,0.9594212016357345,0.9687179487179487,0.970873786407767,0.973404255319149,0.982437350074006,0.9912854030501089,0.9923596987852471,0.991044776119403,0.9867170762444865,0.994269072043582,0.9805825242718447,0.9726027397260274,0.9644109013125362,0.9633221398795739,0.9644138779722917,0.9891000891000892,1,1,1,1,0.9961461199179004,0.9867689255373521,0.9812834224598931,0.9716077026421854,0.9722145040288969,0.9751662116589048,0.9849498327759197,0.9895833333333334,1,1,1,1,0.9941176470588236,0.9932741935483871,0.9791710853595048,0.9703703703703703,0.9688581314878892,0.9631578947368421,0.9749894022891056,0.9827768801098987,0.9915675762810996,1,1,0.9981996399279855,1
146,395033,"Rockford, IL",Msa,0.9255742889869223,0.887062937062937,0.8963934777631085,0.8811748998664887,0.9098039215686274,0.920283164050477,0.9056732740943267,0.896,0.8843159065628476,0.8514177693761815,0.8835341365461847,0.8788340294536672,0.8794025365681205,0.8509454949944383,0.8551615445232467,0.8603960888918388,0.8817921830314586,0.88125,0.8684025663841146,0.8748447212548232,0.8653278759467704,0.872093023255814,0.8626785714285714,0.8685608001366295,0.8492843691148776,0.8484611371935316,0.8544861057423871,0.8575716823820387,0.9106077459803823,0.9161976235146967,0.9111111111111111,0.9161290322580645,0.9075147057411108,0.8765090979108501,0.9064228255404726,0.9076914722909297,0.8963093145869947,0.866222386770332,0.9172781854569713,0.8961722534900483,0.9226361031518625,0.9278350515463918,0.9232096635030198,0.924415443175639,0.9204861990377311,0.9253731343283582,0.9090909090909091,0.8838954943072715,0.8916666666666667,0.8771929824561403,0.8764402404382109,0.8960104643557881,0.9237875288683602,0.9395973154362416,0.9325605900948367,0.9364975491434635,0.932415519399249,0.9129619225401888,0.9061228241765515,0.9120384689167551,0.8771929824561403,0.8867667121418826,0.907423458427512,0.9209302325581395,0.933955970647098,0.9478989363384988,0.9376646469968388,0.9346599256762596,0.9295963931157064,0.9300956787166186,0.9143510250732195,0.9083633453381352,0.9060816590756711,0.9210526315789473,0.915244215294898,0.934807251908397,0.9578270192994996,0.9592329685497387,0.9550561797752809,0.9586505292313542,0.946798186789973,0.9363433598711317,0.9357798165137615,0.9330778433919169,0.9248554913294798,0.9296482412060302,0.926984126984127,0.9493401447424435,0.9563318777292577,0.9680908599242833,0.9655165642548604,0.9647058823529412,0.9651162790697675,0.95878889823381,0.9817904652734468,0.972,0.9421858017597775,0.9482758620689655,0.946699302277425,0.9588235294117647,0.9691253569838891,0.9750962360992301,0.976060641424161,0.967741935483871,0.9699201964395334,0.9599866577718479,0.9506790564689064,0.945821854912764,0.9465020576131687,0.9411591593671018,0.9604498579539904,0.960960960960961,0.9754028837998303,0.9932885906040269,0.978865406006674,0.9745771643078645
147,395070,"Savannah, GA",Msa,0.8517955699645199,0.8522727272727273,0.8671484157865481,0.8950276243093923,0.8910798919379233,0.8900673329369229,0.8952654720395566,0.8957897879964168,0.9054054054054054,0.8832684824902723,0.8807268758907185,0.8856596942880128,0.8513279245544692,0.8607776261937244,0.8687830687830688,0.8888888888888888,0.8818011257035647,0.9100572625698324,0.9078181818181819,0.8847222222222222,0.8985482829303906,0.8965069240315321,0.9009009009009009,0.9086737035337311,0.9039134387351779,0.8918277382163445,0.9090909090909091,0.9083333333333333,0.9028727978774231,0.9125277983691623,0.9138545330761375,0.9104704097116844,0.9229706541023179,0.9193439532185131,0.933221850613155,0.9352498213598637,0.9137254901960784,0.9211114381329235,0.9384207521004976,0.9323715816367248,0.9439479630287007,0.9333333333333333,0.9333333333333333,0.9431818181818182,0.9448120142827137,0.9515570934256056,0.9458433287639936,0.9326796928542456,0.9330873826398807,0.9305374256834381,0.9406731857223074,0.9466437177280551,0.9507313317936874,0.9617021276595744,0.9534896909304493,0.9391414141414142,0.9518179130948862,0.9443777511004402,0.945131218149365,0.9377579356085939,0.9473333099259156,0.9454549207999184,0.9510488766401363,0.9498849349701872,0.9630606860158312,0.9619238476953907,0.9607738836502211,0.9604929322218195,0.9481367652708412,0.95,0.9549936143039591,0.9410942018559086,0.9499003527032059,0.9529029532424051,0.9622204190333521,0.9556962025316456,0.9635153986032865,0.9685114534627531,0.9626549688332036,0.9634891921164335,0.9604455558081382,0.9463965966187322,0.9560019273981781,0.9505941213258287,0.9533468559837728,0.9584569732937686,0.9578270192994996,0.9690944330706657,0.9686905235939433,0.9714479234995401,0.971830985915493,0.9660724554341575,0.9722616088867466,0.9584652796892876,0.9661277906081601,0.956407043851428,0.9607577807848444,0.968779372322888,0.9699909063352531,0.9712230215827338,0.9750375988884779,0.9779867084528017,0.9697138093914976,0.9704912445085075,0.9655966463957831,0.9684624948197265,0.9555196518069111,0.9639680994111374,0.9587328053355565,0.9671683153165431,0.9670248240088922,0.9716484406642365,0.975,0.9773828756058158,0.9757330637007078,0.9710144927536232
148,394332,"Ann Arbor, MI",Msa,0.9133640593484027,0.8673837317027979,0.8888888888888888,0.9169302307135563,0.9141225354407692,0.9345794392523364,0.9043736100815419,0.9285714285714286,0.9103436690697837,0.9057398630858347,0.907503933962414,0.8870967741935484,0.8982035928143712,0.9155844483849304,0.9007132540216785,0.92,0.9281169613163553,0.9406967798659194,0.9404702351175588,0.9269662921348315,0.9272727272727272,0.9282934963868816,0.9028794533918985,0.901853344641376,0.9030469249621227,0.9129619225401888,0.8989337822671156,0.9262891189371718,0.9539001741514048,0.9455827169078419,0.9619798541845483,0.9483117965819091,0.9498978880121064,0.9473403640232197,0.9362238045903293,0.9267540163367418,0.9428042264530833,0.9382194448218086,0.9455181372161809,0.9646315789473684,0.9828448892065761,0.9838754505191056,0.9859557625810877,0.980822679266259,0.9738569578319134,0.9687750200160128,0.9495762711864406,0.949748743718593,0.9608972415883601,0.9610321221695629,0.96,0.9721448467966574,0.9831932773109243,0.9841269841269841,0.9866666666666667,0.9761092150170648,0.9742291271347249,0.9614973262032086,0.954213158907272,0.9541176470588235,0.9444301881104719,0.9462102689486552,0.965902751032132,0.9734991887506761,0.975609756097561,0.9906976744186047,0.98989898989899,0.9785545393129969,0.9716430358632193,0.9691244553376906,0.9631703271967036,0.9603523035230352,0.9536672629695886,0.9550561797752809,0.96875,0.9743448496920577,0.9844695972624374,0.9910897875257025,0.9925960932577189,0.9838709677419355,0.9799554565701559,0.9701940388077616,0.9704746196795271,0.9626001195457262,0.9449694274596998,0.9661160229564139,0.9725805225523785,1,1,1,1,0.9954560547623305,0.9811320754716981,0.9708276797829036,0.9687433795281715,0.9680468766776181,0.9739826551034023,0.9795197785436335,0.9836951705804164,1,1.000005000025,1,1,0.987881981032666,0.9794300811473863,0.9708871230541699,0.9627906976744186,0.9562724014336919,0.9533333333333334,0.9693877551020408,0.978405017921147,0.9821052631578947,0.9877259036144579,0.9897383273473577,0.9841443411700382,0.978236704235699
149,394927,"Ocala, FL",Msa,0.7862759113652609,0.8233545272577416,0.8181818181818182,0.833277740716033,0.8323329331732693,0.8512110726643599,0.8600095556617295,0.8519910888331941,0.8391070053887606,0.8339328537170264,0.8201417156641038,0.8292465656196839,0.8668142992723822,0.8297567954220315,0.8539325842696629,0.8361224016258342,0.84406294706723894,0.8792128951224618,0.8518518518518519,0.8430475210622355,0.8757581046293468,0.8181818181818182,0.8857142857142857,0.8762169680111266,0.8645,0.8852963818321786,0.888641425389755,0.8772588268001111,0.8843822843822844,0.8991736519826408,0.8883350473272189,0.9,0.9240206844341234,0.8828722778104767,0.9059945871342002,0.9052922045924904,0.9025147068330208,0.9139638834257107,0.9096131636744115,0.9125619340694234,0.9223946784922394,0.9046422589136157,0.925764192139738,0.9218261413383365,0.9393475360744243,0.9122807017543859,0.9193241551939926,0.9111111111111111,0.9151205845948777,0.9,0.9142857142857143,0.9248077792853913,0.9146307969074006,0.924637940282496,0.9244992295839753,0.9237875288683602,0.9288824383164006,0.9391304347826087,0.9290540540540541,0.9254627313656828,0.9149277302846157,0.9261744966442953,0.9292351679771265,0.9318732644510515,0.938724425940589,0.933955970647098,0.9350231888693428,0.9272727272727272,0.9420591307304003,0.9302325581395349,0.9502111580351189,0.9386733416770964,0.9407191233550071,0.9327404113396331,0.9420460546030688,0.9377155172413794,0.9373433583959899,0.9543369474562136,0.9610886582217958,0.9649436314159237,0.9523696091109144,0.9612739070013896,0.9545804464973057,0.9587411575031224,0.960960960960961,0.9574691298475786,0.9595623182787362,0.9456701978471801,0.9535020600353149,0.96,0.9504320145520692,0.9575233981281498,0.9624826215343605,0.9566750629722922,0.9615951894712957,0.9638527873031448,0.9516756756756757,0.9456467333049818,0.9570598166958284,0.9605980748867463,0.9545454545454546,0.9638878303557419,0.9615088529638183,0.9593582113696542,0.9583333333333334,0.9593082171729682,0.9629985768683411,0.9551243177683445,0.9487540380146187,0.948494341290893,0.9573542210617929,0.9518658734451054,0.9573542210617929,0.9629629629629629,0.9619065941112883,0.9640892706730475
150,394732,"Kalamazoo, MI",Msa,0.9118541033434651,0.8392531876138434,0.8908661835748792,0.9097254536993951,0.9077961977355304,0.9013036675344295,0.8948347390474323,0.9014771101573676,0.9032,0.8832249894470241,0.8676552425189021,0.8630835621812476,0.8839743589743589,0.8952080042127436,0.8983050847457628,0.9100812482315372,0.908256880733945,0.9151415495955726,0.9305064782096584,0.9060402684563759,0.9127659574468086,0.9053971922615991,0.8907624633431085,0.9110363964639352,0.8970727101038716,0.8871236669078554,0.8972431077694235,0.9043130623984607,0.9107509797690923,0.9286909460638715,0.9394107837687604,0.9374217772215269,0.9304347826086956,0.9110560366434,0.9119662625197681,0.9352818371607515,0.9292439563438977,0.9150184435644548,0.92,0.9142857142857143,0.9368421052631579,0.9503848107200062,0.9523332163801314,0.9556923076923077,0.9494949494949495,0.9356145968566023,0.9220462456012504,0.9263036180529653,0.92,0.9240156166093381,0.910026455026455,0.9242347556279294,0.9450775031420193,0.9549795361527967,0.958217270194986,0.9532293986636972,0.94860978366535,0.9414225941422594,0.9439551641313051,0.925,0.932531253792936,0.9157629796235307,0.9251713656828414,0.944512983586232,0.9446001245440797,0.9602888086642599,0.9666611092586418,0.9603340292275574,0.9545558844450563,0.9462017452823294,0.9414035087719298,0.9317097027368924,0.9306654257794323,0.9166666666666666,0.935251798561151,0.9612817089452603,0.9643650793650793,0.9710708242243337,0.9672309452052547,0.9655172413793104,0.9644437420986094,0.956,0.9492333462182708,0.9523809523809523,0.9433617021276596,0.9376646469968388,0.9517323775388291,0.9585927347944574,0.9787059737420128,0.9792709077912795,0.9830976198689203,0.9810526315789474,0.972972972972973,0.9711563588269487,0.9576901086335049,0.9511537392271338,0.950950950950951,0.9375,0.9647115571268067,0.9639469437556578,0.9743366681165724,0.9874326750448833,0.9946339918622207,0.9949972206781545,0.9766903409090909,0.9693558474046279,0.9700983055324244,0.9433052615313297,0.9459269250208635,0.9440404330059502,0.9621191450659391,0.9733333333333334,0.976349302607641,0.9809834791744131,0.9811320754716981,0.9775280898876404
