"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"90250","Hawthorne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1034180543383,2.15833333333333,2.09645526886906,2.01171875,2.02040816326531,2.03937007874016,2.03937007874016,2,1.98880597014925,2,2.17106769602437,2.17106769602437,2.12008501594049,2,1.89473684210526,1.99453551912568,1.97478991596639,1.99444444444444,2.01367781155015,1.871875,1.97478991596639,2.08208955223881,2.11875,2.13299463190184,2,2.20833333333333,2.05147058823529,2.09149590163934,2
"10029","New York","NY","New York-Newark-Jersey City","New York County",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15463917525773,5.15463917525773,5.15463917525773,5.15463917525773,5.27647202551877,5.31129240017175,5.32846715328467,5.44444444444444,5.52558782849239,5.15463917525773,5.15463917525773,5.02599653379549,5.02599653379549,4.41496598639456,4.33166666666667,4.43645262983242,4.45243902439024,4.53323485967504,4.33166666666667,4.99285714285714,5.02599653379549,5,4.95049826689775,4.8375,4.875,4.8390243902439,4.57664233576642,4.49375,4.39759036144578,4.79807692307692,4.295,4.20581501831502,4.88774509803922,5.02599653379549,5.02599653379549,5.02599653379549,4.59523809523809,4.57317073170732,4.55574912891986,4.9229023132728,4.875,4.8875
"11201","New York","NY","New York-Newark-Jersey City","Kings County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64502357178413,4.55625990491284,4.60009280251127,4.61552399155872,4.7,4.73903300054386,4.61565420560748,4.61393596986817,4.50885014160227,4.47230603448276,4.59368844861546,4.45011485185271,4.48271833503575,4.42853142076503,4.56710710300702,4.61311080686702,4.74602713178295,4.82352941176471,4.85499316005472,4.80231834207584,5,4.92308458107678,4.81057268722467,4.78385772913817,4.79916123532162,4.83697234352256,5.02225519287834,5.10576221735959,5.03601440576231,5.09133126934984,5.21920668058455,5.25468483816014,5.22993569897595,5.09090121260481
"60618","Chicago","IL","Chicago-Naperville-Elgin","Cook County",14,,,,,,,,1.26315789473684,1.14835164835165,1.13392857142857,1.23611111111111,1.21071428571429,1.16666666666667,1.16666666666667,1.14835164835165,1.15384615384615,1.2,1.33333333333333,1.28571428571429,1.28571428571429,1.27845394736842,1.28620857699805,1.3,1.23298611111111,1.29558823529412,1.11024305555556,1.25,1.29473684210526,1.2780701754386,1.30860805860806,1.30952380952381,1.3306389530408,1.3,1.3,1.3,1.28571428571429,1.3,1.3,1.325,1.5,1.43819444444444,1.44444444444444,1.44848484848485,1.34807692307692,1.35,1.28571428571429,1.25,1.35,1.3775,1.20833333333333,1.37626262626263,1.35,1.34782608695652,1.44444444444444,1.45,1.44444444444444,1.44949494949495,1.41145833333333,1.42761904761905,1.43712574850299,1.4,1.42463235294118,1.5,1.43875,1.46547619047619,1.53571428571429,1.53679078014184,1.43055555555556,1.47058823529412,1.41666666666667,1.45,1.5,1.49154761904762,1.5,1.49583333333333,1.46862745098039,1.44444444444444,1.46652661064426,1.40909090909091,1.4,1.4,1.4,1.45833333333333,1.5,1.5,1.5,1.54285714285714,1.575,1.54166666666667,1.53191489361702,1.51904761904762,1.475,1.5,1.5,1.5,1.5,1.5,1.55,1.57947368421053,1.59587234042553,1.6,1.6,1.5893587994543,1.58114035087719
"78130","New Braunfels","TX","San Antonio-New Braunfels","Comal County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02227103805324,1.01824817518248,1.01824817518248,1.01824817518248,1.02040816326531,1.09124087591241,1.07697740112994,1.03930995475113,1.02254041248606,1.01824817518248,1.01824817518248,1.01824817518248,1.0167638483965,1.01824817518248,1.01824817518248,1.01824817518248,1.01824817518248,1.01855804985539,1.0188679245283,1.01899196493791,1.01824817518248,1.01528438058664,1.01102941176471,1.00184191786555,1.01824817518248,0.985401459854015,1.00145666423889,0.985401459854015,0.989024259338772,1.04166666666667,1.04644464446445,1.0519801980198,1.00511695906433
"10011","New York","NY","New York-Newark-Jersey City","New York County",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55598488751503,5.73413461538462,5.72380585516179,5.71731234866828,5.975,5.98875,5.86089716462124,6.0490045941807,6.12269104828196,6.04166666666667,6.049,6.57074340527578,6.66984429615507,6.396,6.19818875119161
"20002","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62142857142857,2.55714285714286,2.36828171828172,2.4644472361809,2.6890756302521,2.65833333333333,2.81938124145083,2.58333333333333,2.65076112412178,2.65384615384615,2.56818181818182,2.46189917936694,2.41071428571429,2.57,2.859375,2.78636363636364,2.65548128342246,2.84615384615385,2.84936974789916,2.8,2.5,2.5,2.49916666666667,2.58649068322981,2.5,2.34543610547667,2.51505681818182,2.7198275862069,2.85714285714286,2.91666666666667,2.70588235294118,2.625,2.65833333333333
"90046","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50312891113892,2.49431818181818,2.49375,2.60714285714286,2.48333333333333,2.595,2.6525,2.6775,2.7452380952381,2.81818181818182,2.83216783216783,2.66129032258065,2.71736301369863,2.83002450980392,2.625,2.67264492753623,2.63454545454545,2.60769230769231,2.6,2.6,2.69010043041607,2.73333333333333,2.7615831842576,2.77326203208556,2.69365384615385,2.62280564263323,2.65636160714286,2.69428468727534,2.76153846153846,2.76153846153846,2.88230769230769,2.96809680968097,2.8975,2.92435897435897,2.94210526315789
"20009","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65437231759657,3.45734791524265,3.58565737051793,3.40714285714286,3.56428571428571,3.56428571428571,3.56428571428571,3.56833333333333,3.77777777777778,4.02439024390244,4.04790940766551,3.98823529411765,3.98823529411765,4.23529411764706,4.19457013574661,4.23529411764706,4.1656862745098,4.23529411764706,4.25837104072398,4.17690417690418,4.21160560138116,4.25837104072398,4.29292929292929,4.29544677013031,4.37647058823529,4.32602074807271,4.45384615384615,4.47692307692308,4.47692307692308,4.47692307692308,4.58072310405644,4.63636363636364,4.81764705882353,4.63636363636364,4.77104825291181,4.52,4.47692307692308,4.47692307692308,4.57818181818182,4.47692307692308,4.43312655086849,4.28571428571429,4.08834586466165,4.07142857142857,3.95612244897959,4.0041067761807,4.0041067761807,4.09344790547798,4.07142857142857,4.07142857142857,4.07142857142857,4.05555555555556,3.96666666666667,4.08834586466165,4.07142857142857,3.81111111111111,4.33339230429014,4.33339230429014,4.1875,3.96666666666667,4.4,4.47692307692308,4.47692307692308,4.47692307692308,4.38666666666667,4.37378446115288,4.47692307692308,4.47692307692308,4.33333333333333,4.37216338880484,4.38947368421053,4.36653282222197,4.47692307692308
"37042","Clarksville","TN","Clarksville","Montgomery County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604437229437229,0.645833333333333,0.659090909090909,0.665611814345991,0.65,0.69047619047619,0.662202380952381,0.68081494057725,0.682459677419355,0.7,0.765,0.764078947368421,0.756578947368421,0.748792270531401,0.705882352941177,0.709267064144737,0.694444444444444,0.695,0.75,0.755952380952381,0.756578947368421,0.73,0.778125,0.75,0.75,0.702272727272727
"10462","New York","NY","New York-Newark-Jersey City","Bronx County",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73189802913453,1.992,1.96501809408926,1.83438818565401,1.89444444444444,1.996,1.99444444444444,2.06458333333333,2.03571428571429,2,1.65,1.60213618157543,1.60213618157543
"10003","New York","NY","New York-Newark-Jersey City","New York County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45530303030303,5.5,5.5,5.5,5.45454545454545,5.5,5.5,5.58114035087719,5.65552699228792,5.73442708333333,5.41666666666667,5.30769230769231,5.17647058823529,5.15384615384615,5.25,5.09004914004914,5.11,5.17424242424242,5.2475,5.46282245827011,5.46666666666667,5.38194444444444,5.38762019230769,5.1,5.19733333333333,5.121,5.07692307692308,5.07692307692308,4.98888888888889,5.02004581901489,5.07692307692308,5.13230769230769,5.25,5.32222222222222,5.17647058823529,5.11299019607843,5.08474576271186,5.21111111111111,5.246,5.30625,5.2359375,5.21538461538462,5.08451704545454,5.09510869565217,5.30952380952381,5.375,5.0982800982801,5.0982800982801,5,5,4.99875,5.05376344086022,5.17833333333333,5.07692307692308,5.05882352941176,4.94274170064065,5.06477732793522,5.2,5.22222222222222,5.2,5.30625,5.3740671641791,5.37692307692308
"60613","Chicago","IL","Chicago-Naperville-Elgin","Cook County",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68511029411765,1.54787234042553,1.6,1.64285714285714,1.64285714285714,1.65504807692308,1.51952380952381,1.61619318181818,1.66111111111111,1.7,1.71,1.69230769230769,1.67427701674277,1.6875,1.66111111111111,1.6995,1.74375,1.77272727272727,1.74375,1.74375,1.75,1.8125,1.8,1.75,1.72247474747475,1.6875,1.72270833333333,1.70095108695652,1.73551136363636,1.89521241830065,1.9,1.82847222222222,1.89771241830065,1.85092592592593,1.84615384615385,1.8,1.77222222222222,1.73551136363636,1.74375,1.76880889281508,1.794375,1.90604575163399,1.83288770053476,1.77951388888889,1.83333333333333,1.88759398496241,1.85,1.838,1.78571428571429,1.75,1.76923076923077,1.79411764705882,1.83333333333333,1.96153846153846,1.90625,1.89463019250253,1.93333333333333,1.9375,1.95683229813665,2,1.99375
"10019","New York","NY","New York-Newark-Jersey City","New York County",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42857142857143,5.42909090909091,5.40972222222222,5.35608308605341,5.41371797063319,5.40267576888511,5.40557667934094,5.45494476241182,5.4875,5.46306399567269,5.47912948108643,5.47595261880976,5.47286757308079,5.41560913705584,5.42408302679979,5.42662771675625,5.35661297159813,5.39544235924933,5.39181664671683,5.44628099173554,5.5,5.50940626173649,5.44105263157895,5.43076167076167,5.43076167076167,5.40082079343365,5.38461538461539,5.45534407027818,5.26798307475317,5.3125,5.41455160744501,5.35930009295831,5.4270960618329,5.34470820969337,5.43484419263456,5.45454545454545,5.45494476241182,5.41666666666667,5.36896081530377,5.38461538461539,5.29459921798632,5.31560805672088,5.2457605344296,5.20267686424474,5.26005361930295,5.38888888888889,5.399,5.38333333333333,5.38762626262626,5.4,5.43243243243243,5.35661297159813,5.39111903754308,5.29010416666667,5.26177159590044,5.32597906586353,5.39606257062987,5.5387474978553,5.53662767644726,5.62600472813239,5.67223382045929,5.71012028512028,5.58362369337979
"10463","New York","NY","New York-Newark-Jersey City","New York County",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.255,2.29166666666667,2.375,2.43333333333333,2.4831790584254,2.48529411764706,2.47058823529412,2.4733893557423,2.47058823529412,2.42307692307692,2.30769230769231,2.52173913043478,2.60889292196007,2.4390243902439,2.4390243902439,2.42916666666667,2.42916666666667,2.55,2.5495,2.48279411764706,2.49333333333333,2.35,2.43333333333333,2.49166666666667,2.53333333333333,2.52035033487893,2.5625,2.48,2.53846153846154,2.45227272727273,2.32695652173913,2.495,2.55702955542031,2.52416666666667,2.45454545454545,2.54545454545455
"11209","New York","NY","New York-Newark-Jersey City","Kings County",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2.12482294617564,2.17914438502674,2.07719393282774,2,2.03286637931034,2.07253886010363,2.06666666666667,2.08333333333333,2.14193548387097,2.13333333333333,2.14285714285714,2.2,2.10526315789474,2.2,2.14166666666667,2.15267857142857,2.16666666666667,2.0625,2.17155266015201,2.33333333333333,2.31447836673534,2.3,2.31009615384615,2.3,2.28428571428571,2.26533333333333,2.3125,2.26277372262774,2.24375,2.25806451612903,2.285,2.28571428571429,2.2751677852349,2.26,2.27564102564103,2.28348214285714,2.26533333333333,2.31009615384615,2.35714285714286,2.33333333333333,2.30602006688963,2.3,2.36363636363636,2.33333333333333,2.36363636363636,2.36363636363636,2.37268518518519,2.33333333333333,2.40909090909091,2.36363636363636,2.332
"07030","Hoboken","NJ","New York-Newark-Jersey City","Hudson County",27,,,,,,,,,,,,,,,,,,,,,,,,2.92619047619048,2.80282969885774,2.72727272727273,2.73081924577373,2.83333333333333,2.8494623655914,2.8875,2.95833333333333,2.88835799676898,2.90161290322581,2.90322580645161,2.9,2.87682333873582,2.83300198807157,2.82964734674917,2.81818181818182,2.81307641633729,2.88151671084776,3,3.05295950155763,3,3.01296111665005,3,2.92445482866044,2.87227414330218,2.88616303219107,2.95087064676617,2.85565939771547,2.860810298505,2.79165009940358,3.02981812504879,3.01615798922801,2.916663445756,2.8,2.8426245210728,2.88888888888889,2.84032969885774,3.05719921104536,2.8125,2.84032969885774,2.78450724226072,2.97368421052632,2.85565939771547,3.0625,2.85,2.78330019880716,2.875,2.78330019880716,2.83676470588235,2.96703296703297,3.19404761904762,3.11805555555556,3.125,3.11111111111111,3.11111111111111,3.12195419103314,3,2.95416666666667,2.97962962962963,2.925,2.95833333333333,2.95698924731183,2.8978923191245,2.98678115015974,2.99583333333333,2.96805555555556,2.99844236760125,2.90071597816009,2.84375890239756,2.83967106308597,2.9,2.78330019880716,2.86607142857143,2.75287037037037,2.90909090909091,2.78330019880716,2.89602636734262,3,3,3,3
"60610","Chicago","IL","Chicago-Naperville-Elgin","Cook County",28,,,,,,,2.08664285714286,2.10833333333333,2.08428571428571,2.06111111111111,2.08,2.10675675675676,2.10905349794239,2.12844036697248,2.09861111111111,2.19893822393822,2.29857142857143,2.28571428571429,2.38961038961039,2.35909090909091,2.32142857142857,2.33943427620632,2.32714285714286,2.41098169717138,2.39583333333333,2.32113095238095,2.35208333333333,2.31950757575758,2.36457528957529,2.31818181818182,2.29142857142857,2.2757881773399,2.19411904761905,2.18125,2.25686813186813,2.25,2.28788175876411,2.29555236728838,2.3,2.3021978021978,2.33651226158038,2.43089205397301,2.31082981715893,2.31730769230769,2.3255230125523,2.32142857142857,2.33333333333333,2.26638772663877,2.40699300699301,2.23762376237624,2.30135135135135,2.35386784850927,2.36488340192044,2.38888888888889,2.34511355035519,2.3255230125523,2.29870414505351,2.32843791722296,2.28169014084507,2.28995911936873,2.46895640686922,2.39166666666667,2.29696428571429,2.39294710327456,2.39935744172146,2.52970711297071,2.43121621621622,2.27142857142857,2.35170868347339,2.26214285714286,2.31180912532377,2.34394108873975,2.60972404730618,2.50418994413408,2.59523640661939,2.43181818181818,2.38095238095238,2.5,2.48462255358807,2.40559553695955,2.4335553573751,2.47619047619048,2.5,2.61948376353039,2.74628712871287,2.90521327014218,3.05879676535705,2.7551724137931,2.81092657342657,2.89332512315271,2.74697077690663,2.87049180327869,2.64939759036145,2.56160668599693,2.6,2.56223776223776,2.74197689345314,2.71066188197767,2.69784172661871,2.98998272103059,2.93478260869565,2.74444444444444,2.84797619047619,2.84
