"RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Boston, MA",10,,,,,,,,,,,,,,,,1.74451650943396,1.95,1.86206896551724,2.02353266888151,2.13793103448276,2.21428571428571,2.26540880503145,2.2,2.04444444444444,2.03574663561077,2.11086851043183,2.04132231404959,2.13245614035088,2.10152838427948,2.22539682539683,2.27207977207977,2.37179487179487,2.42857142857143,2.45833333333333,2.42727272727273,2.39419588875453,2.30241029218011,2.28017898283935,2.29799851742031,2.25,2.08695652173913,2.29525748123083,2.29780878251968,2.3248605083695,2.46585735963581,2.5,2.5,2.33333333333333,2.28915662650602,2.26325030857989,2.19311244917272,2.1,2.2667829119442,2.35,2.41666666666667,2.5,2.44283290239173,2.4,2.4,2.28571428571429,2.221875,2.15439856373429,2.18009478672986,2.21291208791209,2.30769230769231,2.39285714285714,2.4375,2.45833333333333,2.49701629680999,2.32281834740851,2.46422576154602,2.30896166539731,2.24929709465792,2.17616580310881,2.13603896103896,2.19178082191781,2.26966917874049,2.35910878112713,2.4,2.46663240835903,2.46153846153846,2.45833333333333,2.39977678571429,2.28571428571429,2.25,2.23553323768532,2.24,2.21428571428571,2.25,2.3,2.4,2.45833333333333,2.5,2.5,2.4422268907563,2.375,2.35294117647059,2.28640776699029,2.27272727272727,2.41666666666667,2.57692307692308,2.63333604791648,2.75393419170243,2.8,2.77777777777778,2.76666666666667,2.71875,2.6875,2.62058664128696
"San Francisco, CA",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82352941176471,3.84210526315789,3.39284020113216,3.64166666666667,3.42115384615385,3.36646153846154,3.52112676056338,3.73357712765957,4.06436687314161,3.84230769230769,3.995,3.76923076923077,4.04833545778645,3.54744069912609,3.73333333333333,3.25,3.1015037593985,3.39,2.96770833333333,3.125,3.21428571428571,3.29853974069699,3.25581395348837,3.26333333333333,3.22692307692308,3.20443349753695,3.2,3.17289719626168,3.23101569311247,3.24375,3.24028320485726,3.33333333333333,3.36298906789413,3.25,3.29004329004329,3.325,3.29298318257103,3.17299850355406,3.17647058823529,3.09577464788732,3.11493055555556,3.00333704115684,3.18181818181818,3.10648148148148,3.232078294477,3.27922077922078,3.28266112479475,3.28489326765189,3.34224598930481,3.48039267391231,3.3975,3.33333333333333,3.33333333333333
"Detroit, MI",12,,,,,0.659027777777778,0.745919881305638,0.759090909090909,0.759090909090909,0.75,0.771818181818182,0.809202181633689,0.797058823529412,0.794117647058823,0.722222222222222,0.71718855963438,0.720486111111111,0.745752827222476,0.777777777777778,0.784935275080906,0.773349470584905,0.8,0.75,0.74875,0.75,0.75,0.75,0.75,0.722222222222222,0.694444444444444,0.748412994772218,0.744047619047619,0.722222222222222,0.75241935483871,0.771913580246914,0.78125,0.785714285714286,0.816761363636364,0.831015299026426,0.804292929292929,0.807692307692308,0.803673938002296,0.807972048910924,0.833333333333333,0.836820083682008,0.875,0.842105263157895,0.832172701949861,0.85,0.842696629213483,0.821428571428571,0.828460038986355,0.816761363636364,0.839315313017978,0.841885964912281,0.849679487179487,0.843088262139467,0.8,0.84412955465587,0.85,0.856836953196696,0.863636363636364,0.856190476190476,0.808075009567547,0.822723609991942,0.820550351288056,0.826169569067296,0.846805736636245,0.858216970998926,0.82,0.861673192197083,0.945945945945946,0.916666666666667,0.915384615384615,0.916025641025641,0.921908893709328,0.847457627118644,0.897435897435897,0.883720930232558,0.895188487094728,0.957912032355915,0.933532486930545,0.897706686429512,0.895869565217391,0.8802432783042,0.905555555555556,0.882352941176471,0.878787878787879,0.878378378378378,0.863095238095238,0.891111111111111,0.885714285714286,0.887646129541864,0.886666666666667,0.89608636977058,0.913398154251813,0.923295454545455,0.916666666666667,0.9,0.888888888888889,0.916025641025641,0.911764705882353,0.901856763925729,0.917647058823529,0.917647058823529,0.917647058823529,0.916666666666667,0.921111111111111,0.917647058823529,0.906344410876133
"Riverside, CA",13,,,,,0.922029702970297,0.968725718725719,0.967479674796748,1.0623853605411,1.02936838624339,0.95,0.957446808510638,0.976403580146461,0.954861111111111,0.954861111111111,0.982142857142857,0.987432675044883,1.055,1.10289915966387,1.13526570048309,1.09655172413793,1.09375,1.04026845637584,0.96921322690992,0.927793560606061,0.916025641025641,0.94265873015873,0.964285714285714,0.975245098039216,0.975490196078431,0.964285714285714,0.971448467966574,0.972222222222222,0.982104733439063,0.994117647058824,0.987234042553191,0.994444444444444,0.994444444444444,1,1.0253164556962,0.994335756539092,0.953098106712565,0.948275862068966,0.948275862068966,0.961538461538462,1,0.992063492063492,0.990839694656489,0.971548004314995,0.939583333333333,0.946274002586807,0.966239924134661,0.978535353535353,0.968262444765555,0.990839694656489,1,0.992063492063492,0.997925786815179,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,1,0.999285714285714,0.992063492063492,1.01707371505332,1,1,1.02543041606887,1.11393692777213,1.0625,1.10540935672515,1.02647058823529,1.11275964391691,1.00853018372703,1.0625,1.1225,1.13157894736842,1.18013824884793,1.14461038961039,1.15384615384615,1.19189852700491,1.25,1.25,1.25,1.23529411764706,1.29583333333333,1.22222222222222,1.24205140573319,1.21463815789474,1.2118679481822,1.19021739130435,1.20627261761158,1.24441759501966,1.2781746031746,1.28495842781557,1.27666666666667,1.26872372863837,1.325,1.31578947368421,1.329534662868,1.32795138888889,1.32777777777778,1.35487528344671,1.35714285714286,1.37362637362637,1.329767331434,1.35714285714286,1.35
"Phoenix, AZ",14,,,,,,,,,,,,,,,,,,,,,0.895828309621413,0.833333333333333,0.767692307692308,0.764705882352941,0.782894736842105,0.739935587761675,0.741440217391304,0.769230769230769,0.75,0.762919742795904,0.771388499298738,0.789473684210526,0.785714285714286,0.781818181818182,0.793218390804598,0.79257340742297,0.82938153961136,0.838592231045061,0.827050997782705,0.8,0.806451612903226,0.8,0.795671546785487,0.807874979259997,0.8,0.805555555555556,0.792171481826654,0.78125,0.774693673418355,0.78125,0.791550279329609,0.791666666666667,0.77683615819209,0.792682926829268,0.803454508567107,0.860655737704918,0.846688034188034,0.85,0.846153846153846,0.845588235294118,0.845871040723982,0.833333333333333,0.816019262278704,0.815392699352293,0.85,0.857142857142857,0.911172161172161,0.915485052581827,0.842105263157895,0.903225806451613,0.845410628019324,0.86734693877551,0.848761609907121,0.853103647815539,0.877205882352941,0.9,0.91304347826087,0.933333333333333,1.00265721877768,1.04166666666667,1.035,1.05189340813464,1.06944444444444,1.06470106470106,1.05764705882353,1.05764705882353,1.05046296296296,1.03571428571429,1.06666666666667,1.0521327014218,1.08079710144928,1.07158165452207,1.09375,1.08027885360186,1.09061583577713,1.10987654320988,1.08763495276653,1.0892789373814,1.10292339992365,1.11417322834646,1.14,1.12917795844625,1.13970588235294,1.17529411764706,1.15944514687543,1.18181818181818,1.17103448275862,1.17058823529412,1.15606936416185
"Seattle, WA",15,,,,,,,,,,,,,,,,,,,,,,1.01504252369713,0.9375,0.959425947750933,0.995850622406639,1.0117936802974,0.99882491186839,0.994042571983748,0.978477328431373,0.995368421052632,1,1.03542301487722,1.04294478527607,1.07692307692308,1.0672082717873,1.07685059304987,1.19176598049837,1.28235294117647,1.33333333333333,1.34297520661157,1.37362637362637,1.35789473684211,1.375,1.42307692307692,1.42307692307692,1.38580084299262,1.36666666666667,1.38118811881188,1.32722222222222,1.29166666666667,1.3,1.33922261484099,1.32857142857143,1.39339826839827,1.43076923076923,1.42307692307692,1.48464317976513,1.58163265306122,1.53333333333333,1.62688442211055,1.57575757575758,1.55,1.52044441348565,1.490727532097,1.48319083447332,1.58139534883721,1.57575757575758,1.53913043478261,1.62671232876712,1.74032201914708,1.76265795206972,1.746875,1.66111111111111,1.74751587301587,1.64023109243697,1.62454662454662,1.75941176470588,1.8228869047619,1.91919339756881,1.94525547445255,1.93688128772636,1.99375,1.99166666666667,1.94444444444444,2.03387934121017,1.97169811320755,1.99285714285714,1.99285714285714,2,2,2.02380952380952,2.10512075643655,2.01923076923077,1.98989898989899,1.9770979020979,2,1.96776556776557,1.87623762376238,1.90777094617674,1.89588688946015,1.92087533156499,1.93452380952381,1.97039473684211,2.0628591954023,2.10140448934989,2.10656055900621,2.11741071428571,2.12183156173344,1.99166666666667
"Minneapolis-St Paul, MN",16,,,,,,,,,,,,,,,,,,,,,,,,,,0.925925925925926,0.895833333333333,0.880723905723906,0.89921875,0.894736842105263,0.918961017091858,0.921296296296296,0.9375,0.946428571428571,0.964285714285714,1,1.08484133559845,1.12113095238095,1.14804964539007,1.10677083333333,1.0868115942029,1.07875939849624,1.07142857142857,1.0744763382467,1.0625,1.07142857142857,1.05606837606838,1.03333333333333,1,0.962582981291491,0.992857142857143,0.992857142857143,1.03529411764706,1.03137254901961,1.06213803088803,1.08315789473684,1.1,1.06482939632546,1.05764705882353,1.04166666666667,1.05231578947368,1.04545454545455,1,0.980890944498539,0.917048929663609,0.983281577650712,1,0.995454545454545,1.03125,1.03723404255319,1.08571428571429,1.07178464606181,1.10916666666667,1.08636363636364,1.11695156695157,1.09952986725664,1.06721162579473,1.09655172413793,1.11851851851852,1.125,1.14285714285714,1.14285714285714,1.125,1.14388489208633,1.13582317073171,1.16247642991829,1.13290598290598,1.14365447598253,1.17073170731707,1.15427733701276,1.15356857345887,1.18181818181818,1.19639794168096,1.15384615384615,1.15384615384615,1.125,1.14479166666667,1.11851851851852,1.15759637188209,1.1875,1.18471827308072,1.17445652173913,1.15635629251701,1.1875,1.1948715651135,1.21666666666667,1.2,1.18019480519481,1.19139194139194
"San Diego, CA",17,,,,,,1.32122807017544,1.25394736842105,1.27777777777778,1.29666666666667,1.28823529411765,1.25,1.27622838944495,1.28223495702006,1.29105260004793,1.33333333333333,1.32211538461538,1.35359268238924,1.38888888888889,1.39833852544133,1.4,1.4375,1.4,1.39,1.38888888888889,1.4,1.40454545454545,1.4,1.41666666666667,1.44970627111176,1.4266884040376,1.42908309455587,1.44425236925237,1.48823529411765,1.47213622291022,1.47864361395831,1.53372549019608,1.53076923076923,1.52777777777778,1.53001200480192,1.60975609756098,1.61114094760711,1.5625,1.58865079365079,1.62854030501089,1.77272727272727,1.69841628959276,1.6960401459854,1.66399121041331,1.70454545454545,1.69744318181818,1.73005190311419,1.75,1.8,1.82792887029289,1.79754098360656,1.85,1.81534090909091,1.87349033816425,1.9375,1.92678571428571,1.94117647058824,1.92903225806452,2.04049180327869,2,1.99,1.99444444444444,2.03125,1.92005374538126,1.85185185185185,1.92307692307692,1.91851851851852,1.98759541984733,1.94648692810458,2,1.99416666666667,2.00746268656716,2.08421052631579,2.08333333333333,2.10526315789474,2.12335040983607,2.17727272727273,2.18032786885246,2.17602155365963,2.21144967682364,2.20670391061453,2.18181818181818,2.16666666666667,2.17242921013413,2.20833333333333,2.15408155013182,2.14615384615385,2.20588235294118,2.21666666666667,2.25479143179256,2.3060316522196,2.29636048526863,2.24375,2.30166051660517,2.35584415584416,2.325,2.38076923076923,2.34307998599807,2.30873226950355,2.33162472817645,2.33162472817645,2.35294117647059,2.36581027667984,2.36740753911807,2.29289215686275
"St. Louis, MO",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.75,0.712112431179368,0.685975609756098,0.653409090909091,0.713268213268213,0.726165254237288,0.733333333333333,0.75,0.666666666666667,0.646258503401361,0.625,0.644957983193277,0.653409090909091,0.718641470888662,0.681818181818182,0.681130865102639,0.670833333333333,0.708333333333333,0.6875,0.684210526315789,0.710227272727273,0.692307692307692,0.662259466170081,0.722543352601156,0.686499754540992,0.712435233160622,0.7,0.722222222222222,0.683333333333333,0.75,0.767116910866911,0.775,0.75,0.75,0.765384615384615,0.784883720930233,0.779487179487179,0.78125,0.805555555555556,0.785714285714286,0.766666666666667,0.812387184115523,0.790306462358428,0.789473684210526,0.787878787878788,0.794117647058823,0.78125,0.78803801964675,0.800485436893204,0.793103448275862,0.8,0.828921568627451,0.832461645746165,0.823863636363636,0.828186274509804,0.85,0.833333333333333,0.846153846153846,0.841666666666667,0.813794926004228,0.817914438502674,0.8125
"Tampa, FL",19,,,,,,,,,,,,,0.785714285714286,0.785714285714286,0.78125,0.787671232876712,0.825,0.829166666666667,0.856115107913669,0.85,0.887154064739313,0.854838709677419,0.866666666666667,0.859090909090909,0.857142857142857,0.85,0.855263157894737,0.833333333333333,0.830140485312899,0.833333333333333,0.840777713290772,0.857142857142857,0.866666666666667,0.857142857142857,0.869409802784223,0.90962441314554,0.932882882882883,0.945273631840796,0.962627406568516,0.964285714285714,0.957692307692308,0.958029197080292,0.958029197080292,0.958029197080292,0.966666666666667,0.966666666666667,0.952380952380952,0.974025974025974,0.961538461538462,0.9375,0.940218213448302,0.979877515310586,0.989010989010989,0.966169194488116,0.965909090909091,0.969529085872576,1,1.00467344128287,1,1.03963612735543,1,0.990393013100437,0.982638888888889,0.986352357320099,0.994345238095238,1.02640135099392,1.072853975293,1.05140186915888,1.03622682028906,1.01132686084142,1.06666666666667,1.07427937915743,1.02777777777778,1.06571973414846,1.12179487179487,1.0647662221219,1.12578616352201,1.13603896103896,1.12403100775194,1.1247009569378,1.16818181818182,1.14868949965685,1.18992563429571,1.18187830687831,1.16394244050315,1.18636363636364,1.15404123036649,1.15384615384615,1.16666666666667,1.16666666666667,1.225,1.25,1.23319615912209,1.23369565217391,1.21428571428571,1.22008348794063,1.25714285714286,1.24027777777778,1.24835958005249,1.25,1.24671916010499,1.2604347826087,1.34527835412681,1.35135135135135,1.31386861313869,1.2781746031746,1.23333333333333,1.2,1.19130434782609
"Baltimore, MD",20,,,,,,,,,,,,1.33824276282377,1.24858490566038,1.17326907266578,1.18110236220472,1.14285714285714,1.21802679658953,1.3266689373297,1.36557391008174,1.15953947368421,1.1969696969697,1.14285714285714,1.11805555555556,1.11111111111111,1.125,1.16180479825518,1.14105504587156,1.10668016194332,1.11737012987013,1.1875,1.16198079937304,1.13302752293578,1.1631299734748,1.2043559633743,1.21428571428571,1.17241379310345,1.17241379310345,1.18025751072961,1.14315414315414,1.19157608695652,1.16465863453815,1.15789473684211,1.199,1.22053872053872,1.24633431085044,1.22312859684873,1.20433300216763,1.17647058823529,1.2,1.18983268983269,1.1875,1.1875,1.21451213013329,1.22767857142857,1.2396694214876,1.3217279174726,1.33008218628892,1.31485429992893,1.28571428571429,1.27829811079091,1.28571428571429,1.25,1.23287671232877,1.25147058823529,1.29935064935065,1.2987012987013,1.40712945590994,1.5,1.505,1.41666666666667,1.45,1.5,1.42496244719136,1.41053511705686,1.30952380952381,1.44816239316239,1.40923566878981,1.34556107617855,1.32157824445058,1.37880434782609,1.42857142857143,1.49619549853696,1.45286388569971,1.46854575163399,1.33333333333333,1.3,1.28571428571429,1.2589928057554,1.30482456140351,1.3010752688172,1.3052508361204,1.30409698996656,1.30384615384615,1.28571428571429,1.29564814814815,1.26666666666667,1.26923076923077,1.23411764705882,1.19047619047619,1.1525641025641,1.17857142857143,1.2,1.22596170300147,1.24296435272045,1.25,1.27004608294931,1.23523599162985,1.246875,1.2647332067698
"Denver, CO",21,,,,,,,,,,,,,,,,,,,1.2,1.14080459770115,1.1814381270903,1.15,0.971428571428571,0.91354178257483,0.907877365410004,0.965608465608466,0.99375,1.08333333333333,1.095,1.11778846153846,1.16666666666667,1.0995,1.13571428571429,1.15,1.18212184710053,1.15833333333333,1.15833333333333,1.15217391304348,1.23348017621145,1.25173852573018,1.34906736446592,1.37718023255814,1.40058055152395,1.45833333333333,1.51496276235613,1.41369047619048,1.39900662251656,1.5,1.4877408056042,1.5,1.51694915254237,1.51438673843335,1.54464285714286,1.56910569105691,1.58017857142857,1.6,1.56525641025641,1.55713796868126,1.56779661016949,1.61607142857143,1.61414392059553,1.56507413509061,1.68553315481254,1.76270200591083,1.7333621434745,1.76429809358752,1.82432432432432,1.70277209725062,1.63249113871266,1.67464114832536,1.67464114832536,1.62439710610932,1.59602490421456,1.60515821264328,1.52494105511347,1.57806691449814,1.57142857142857,1.68181818181818,1.65,1.6875,1.71052631578947,1.69230769230769,1.65007112375533,1.65275362318841,1.64063477173233,1.66666666666667,1.65693440997308,1.68181818181818,1.73219444881624,1.67675469691599,1.67946299625689,1.69902912621359,1.69886363636364,1.6459635754559,1.64319248826291,1.66666666666667,1.68738957597173,1.66428571428571,1.68461538461538,1.6995,1.84642857142857,1.76789838337182,1.77683679306963,1.83307169021455,2.08492063492064,2.00935453695042,1.88781014023732,1.65447860962567,1.65954545454545
"Pittsburgh, PA",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858201058201058,0.864864864864865,0.846153846153846,0.805555555555556,0.744675659608952,0.776190476190476,0.725727361882968,0.681818181818182,0.7,0.794858659779021,0.78125,0.820629370629371,0.791666666666667,0.72225,0.733228511530398,0.732051282051282,0.772727272727273,0.772222222222222,0.694444444444444,0.735294117647059,0.75,0.778210116731518,0.745833333333333,0.785189075630252,0.833333333333333,0.828729281767956,0.828947974217311,0.737253925587871,0.781696428571429,0.738883463541667,0.782738095238095,0.845454545454545
"Portland, OR",23,,,,,,,,,,,,,,,,,0.904932228915663,0.931290322580645,0.951086956521739,0.951086956521739,0.943732193732194,0.936781609195402,0.883333333333333,0.870967741935484,0.863636363636364,0.855911330049261,0.875,0.904545454545455,0.92688832054561,0.93844696969697,0.96551724137931,0.968144374260378,0.97011882257629,0.97,0.971428571428571,1.04022988505747,1.04347826086957,1.02150537634409,1.0337972166998,1.02,1.02878133497863,1.02513227513228,1.04166666666667,1.0625,1.11875,1.06989247311828,1.08418367346939,1.11875,1.18556701030928,1.15579710144928,1.19666666666667,1.13948489010989,1.13603896103896,1.18352424589538,1.20689655172414,1.20872522441111,1.23333333333333,1.25,1.32566585956416,1.38586956521739,1.37019230769231,1.35,1.31578947368421,1.16393229166667,1.34230769230769,1.44358237547893,1.54422087037904,1.38221153846154,1.49111635220126,1.38221153846154,1.48644247038917,1.47368421052632,1.46842105263158,1.44694533762058,1.32291742013261,1.38888888888889,1.52918353576248,1.55555555555556,1.54472627175196,1.59876543209877,1.61111111111111,1.62630906293429,1.61774961030437,1.65755146476643,1.59333333333333,1.53205128205128,1.5625,1.56946386946387,1.52492260061919,1.5,1.53846153846154,1.62727272727273,1.62792207792208,1.54132513661202,1.47459165154265,1.49875,1.48854961832061,1.47222222222222,1.50615901455767,1.4995,1.54933628318584,1.53888888888889,1.53076923076923,1.57894736842105,1.59941860465116,1.64562861228506,1.68159340659341,1.65,1.5773689950066
"Charlotte, NC",24,,,,,,,,,,,,,,,,,,,,,,,,0.656489931913661,0.666666666666667,0.673076923076923,0.668109408577034,0.667071197411003,0.667424242424242,0.673076923076923,0.713541666666667,0.692123189650238,0.703125,0.73215925644436,0.734527677496992,0.73953488372093,0.76948155216285,0.799180327868853,0.82419805678295,0.8125,0.81555834378921,0.829166666666667,0.815186579302012,0.832968156587788,0.875,0.855962219598583,0.864427860696517,0.813137755102041,0.785714285714286,0.815340909090909,0.810185185185185,0.792393026941363,0.8125,0.838994413407821,0.888888888888889,0.898448201635944,0.872,0.925925925925926,0.938303341902314,0.938303341902314,0.943791946308725,0.938303341902314,0.98114824335904,0.984042553191489,0.984042553191489,0.98114824335904,0.964947930161224,0.985599415204678,0.871212121212121,0.889833163843666,0.919405320813771,0.914285714285714,0.877535101404056,0.965130759651308,1.08795238095238,1.01039260969977,1.00962804666744,1.0029663395528,1.0233918128655,1.09488925812119,1.04166322910651,1.06294255232755,1.05462705987798,1.02906915454354,1.00182481751825,1.02166205655076,1.01061797752809,1.04008746355685,1.02951388888889,1.01010101010101,1,1.04086198775318,1.03589743589744,1,0.995670995670996,1,1.01923076923077,1,1.00657345319677,1.02631578947368,1.03637566137566,1.02777777777778,1,1.0098970317064,1.02988476092191,1,1,1,0.995833333333333
"Sacramento, CA",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12923462986198,1.14450127877238,1.18598790322581,1.22453861927546,1.13541666666667,1.08543630282761,1.10818713450292,1.18787276341948,1.25570776255708,1.21730988438365,1.18497153875854,1.19230769230769,1.20829831932773,1.22340425531915,1.27857142857143,1.28348214285714,1.28823529411765,1.26709816612729,1.28642533936652,1.35,1.37328339575531,1.41904761904762,1.43134657836645,1.34712837837838,1.42490175681923,1.39902676399027,1.3741870696251,1.3970146328717
"San Antonio, TX",26,,,,,,0.691452991452991,0.692616959064327,0.699558173784978,0.706921944035346,0.734450337512054,0.723240826522377,0.716845878136201,0.704200866393069,0.719738372093023,0.721561969439728,0.727447651386531,0.733333333333333,0.721892095830975,0.75,0.779030612244898,0.829198717948718,0.775,0.791502624671916,0.795739348370927,0.791666666666667,0.807537012113055,0.793838862559242,0.813636363636364,0.838167938931298,0.836697605829285,0.826446280991736,0.833776595744681,0.835227272727273,0.84549356223176,0.875364887406172,0.883974358974359,0.916666666666667,0.923636363636364,0.92849344493658,0.946315789473684,0.991140642303433,0.954941190235308,0.948754508403731,0.953338766496661,0.861111111111111,0.838323353293413,0.843787878787879,0.868006700167504,0.856164383561644,0.899321266968326,0.872001322523144,0.896990740740741,0.884016973125884,0.884016973125884,0.909090909090909,0.946315789473684,0.894736842105263,0.927272727272727,0.948693126815102,0.909638554216867,0.944856007944389,0.927260320709655,0.898389095415118,0.886752136752137,0.893796992481203,0.94551282051282,0.971882640586797,0.958333333333333,0.978386129860048,1.0504009163803,0.928571428571429,0.994375,0.996428571428571,0.984413453650533,1.00088809946714,0.979557069846678,0.976190476190476,0.972222222222222,0.963855421686747,1,0.996852046169989,1.00042589437819,1.02543068088597,1.01017441860465,1.00401606425703,1.00425690769073,1.01832654157897,1.01824817518248,1.01441643909599,1,0.984413453650533,0.983935742971888,0.984413453650533,0.972222222222222,0.97900817772601,0.972222222222222,0.976362696977525,0.96,0.977358490566038,0.97809667673716,0.982730263157895,0.981751824817518,0.98363453815261,0.994644223412395,0.995111464968153,0.985347985347985,0.983866019634092,0.97809667673716,0.97809667673716
"Orlando, FL",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03816501883239,1.08443908323281,1.08123492305112,1.09649122807018,1.19165839126117,1.26050420168067,1.30778459924345,1.29751461988304,1.29751461988304,1.22826086956522,1.12456747404844,1.14332399626517,1.16138464440672,1.12797619047619,1.17485435466584,1.14332399626517,1.13458528951487,1.1617900172117,1.14296636085627,1.13997600839706,1.19351795185639,1.20164803731737,1.22222222222222,1.16666666666667,1.19698721369143,1.21767001114827,1.194743130227,1.20761494252874,1.16838487972509,1.15,1.13585069444444
"Cincinnati, OH",28,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565403091060986,0.590195439739414,0.599798387096774,0.576923076923077,0.630733944954128,0.645289431682152,0.666666666666667,0.666666666666667,0.645833333333333,0.6625,0.738916256157635,0.753696016313451,0.753768844221106,0.785714285714286,0.757281553398058,0.757575757575758,0.764705882352941,0.769230769230769,0.773863636363636,0.768110530246453,0.738409770687936,0.718611111111111,0.725806451612903,0.752631578947368,0.707142857142857,0.69,0.733333333333333,0.740909090909091,0.792682926829268,0.812677221172023,0.772727272727273,0.775147928994083,0.7596875,0.733333333333333,0.746875,0.77249502322495,0.772961574507966,0.76,0.75,0.76463963963964,0.791666666666667,0.76463963963964,0.807692307692308,0.778409090909091,0.7975,0.797898949474737,0.770726495726496,0.76463963963964,0.816535696881092,0.800970873786408,0.825,0.843794185316879,0.859106529209622,0.916666666666667,0.909601634320735,0.905397727272727,0.852,0.846628787878788,0.826062502363217,0.857701149425287,0.87890625,0.866666666666667,0.857142857142857,0.884615384615385,0.898298429319372,0.9,0.9158978291647,0.87890625,0.868256587411868,0.864160414827891,0.867361111111111,0.87719298245614,0.894736842105263,0.892857142857143,0.880681818181818,0.88,0.940931551976574,0.944363103953148,0.966666666666667,0.926015372168285,0.928624495860751,0.9,0.90625
"Cleveland, OH",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634953703703704,0.677378883529579,0.657370850380034,0.622222222222222,0.62677796642143,0.670391061452514,0.68625,0.645994832041344,0.647058823529412,0.611111111111111,0.641176470588235,0.645994832041344,0.642857142857143,0.711513157894737,0.69834581772784,0.695,0.692307692307692,0.638888888888889,0.651418548240841,0.655066287878788,0.639948153972286,0.640602453102453,0.626315789473684,0.713333333333333,0.671778698125687,0.672043010752688,0.640920716112532,0.681390977443609,0.742857142857143,0.636363636363636,0.603097826086957,0.640056899004267,0.614754098360656,0.594246031746032,0.697026022304833,0.68855117071562,0.745833333333333,0.735849056603774,0.717213114754098,0.694864302028752,0.666831357048748,0.703036920780917,0.690184049079755,0.705213903743316,0.674509803921569,0.706713780918728,0.706713780918728,0.653846153846154,0.625657894736842,0.651263323364773,0.676691729323308,0.672043010752688,0.675647451963241,0.653846153846154,0.672043010752688,0.674157303370786,0.671834625322997,0.68609752589183,0.683196755934781,0.690410777126804,0.726214163457424,0.703125,0.670302458093156,0.626315789473684,0.630789473684211,0.614525139664804
"Kansas City, MO",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.801971326164875,0.866859344894027,0.77786167905824,0.79734219269103,0.777777777777778,0.864553314121037,0.868402777777778,0.888888888888889,0.875,0.85748502994012,0.886666666666667,0.894308943089431,0.9,0.89452736318408,0.90293453724605,0.895981630309989,0.875,0.875,0.892857142857143,0.912162162162162,0.9,0.883333333333333,0.9,0.86670651524208,0.88,0.881481481481482,0.888888888888889,0.8848654957759,0.878787878787879,0.870824414607252,0.921474358974359,0.926666666666667,0.958333333333333,0.935294117647059,0.934241854636591,0.924059139784946,0.9625
