"RegionName","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Cincinnati","OH","Cincinnati","Hamilton County",56,,,,,,,,,,,,,,,,,,,,,0.585106382978723,0.563571428571429,0.588470286133529,0.59,0.55,0.605263157894737,0.654069767441861,0.676470588235294,0.686419845053635,0.652775809118828,0.658333333333333,0.740740740740741,0.752380952380952,0.755466762086514,0.795,0.76463963963964,0.761538461538461,0.769230769230769,0.794025157232704,0.791666666666667,0.769230769230769,0.753538011695907,0.742857142857143,0.722222222222222,0.766706824463185,0.726041666666667,0.687070639187575,0.739320054945055,0.74375,0.809027777777778,0.85,0.793333333333333,0.825242718446602,0.788690476190476,0.733333333333333,0.758472222222222,0.794117647058823,0.76463963963964,0.756811301715439,0.772727272727273,0.798387096774194,0.823529411764706,0.787593984962406,0.845714285714286,0.795833333333333,0.823214285714286,0.817559238460485,0.818318965517241,0.766666666666667,0.869565217391304,0.87402003922719,0.857142857142857,0.883333333333333,0.926666666666667,1,0.993650793650794,0.986064247586913,0.928571428571429,0.875,0.855042016806723,0.916666666666667,0.95,0.9375,0.959488272921109,0.961143695014663,0.998466257668712,0.972945565397299,0.98984962406015,0.958994708994709,0.97953216374269,0.954545454545455,0.967568277310924,0.954703282828283,1,1,0.958333333333333,0.992857142857143,1.02401129943503,1.01655172413793,1.03492519137091,1.02722222222222,1.02666666666667,0.996428571428571,1
"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68478260869565,1.69491525423729,1.72992610837438,1.69660678642715,1.74012812434363,1.83181818181818,1.78947368421053,1.73290441176471,1.71875,1.75324675324675,1.75324675324675,1.70212765957447,1.76944444444444,1.77873563218391,1.72222222222222,1.75882352941176,1.76,1.83333333333333,1.84166666666667,1.82758620689655,1.8031914893617,1.69886363636364,1.74216027874564,1.81159420289855,1.81818181818182,1.77518115942029,1.88666344916345,1.82758620689655,1.80625,1.78905172413793,1.86111111111111,1.93218390804598,1.8125
"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange County",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16981132075472,2.24157303370787,2.14082503556188,2.06923076923077,2.14082503556188,2.07142857142857,2.05295763389289,2.23160173160173,2.07738095238095,2.10879120879121,2.1551724137931,2.2589928057554,2.21896955503513,2.15470623501199,2.16264204545455,2.1,1.99411764705882,2.09303699897225,2.10276606301166
"Columbia","SC","Columbia","Richland County",59,,,,,,,,,,,,,,,,,,,,,,,0.605555555555556,0.617133027522936,0.619266055045872,0.6184565569347,0.619266055045872,0.599747474747475,0.615,0.668384879725086,0.684204729035101,0.66421568627451,0.738912821008208,0.759090909090909,0.713150576082638,0.625,0.591165413533835,0.582352941176471,0.596153846153846,0.684451607377233,0.737179487179487,0.713150576082638,0.732986111111111,0.635838150289017,0.638888888888889,0.635838150289017,0.611111111111111,0.580267379679144,0.60562015503876,0.586143410852713,0.607209063610737,0.631578947368421,0.528657069235233,0.540373172940111,0.595288825757576,0.613471842225262,0.671134453781513,0.615012317726134,0.634765625,0.633172286184211,0.663157894736842,0.695,0.703178740813149,0.711513559646257,0.709876543209877,0.681818181818182,0.686107554417414,0.752634219769192,0.705769230769231,0.762988172759132,0.735294117647059,0.75609756097561,0.686274509803922,0.707229965156794,0.708848015314046,0.704545454545455,0.669230769230769,0.625,0.685511856564488,0.66905534880038,0.777777777777778,0.723611111111111,0.695,0.6125,0.553920832563297,0.571895424836601,0.54453346743744,0.619047619047619,0.606379224190659,0.625,0.654545454545455,0.654545454545455,0.691542288557214,0.666666666666667,0.6,0.6475,0.655,0.586437627042581,0.616900858704137,0.646794150731159,0.662900188323917,0.725,0.674830640958833,0.666666666666667
"Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15263157894737,1.20901127805719,1.27564102564103,1.19948979591837,1.13725490196078,1.22264957264957,1.1938622754491,1.17927175886118,1.17428809873046,1.16666666666667,1.14381120453995,1.18556701030928,1.2,1.17058823529412,1.15168539325843,1.18653350515464,1.21938775510204,1.12637362637363,1.12212192569335,1.13058419243986,1.125,1.15967365967366,1.145,1.1264985014985,1.13882884653174,1.19907407407407,1.195,1.1875,1.22794316382872,1.2032967032967,1.20307988450433,1.20137457044674
"Saint Louis","MO","St. Louis","Saint Louis City",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,0.6875,0.713333333333333,0.707142857142857,0.725,0.714285714285714,0.745833333333333,0.735294117647059,0.754716981132076,0.736068111455108,0.727907301410024,0.785,0.742784380305603,0.737548569410102,0.714360285117719,0.731630170316302,0.733333333333333,0.722222222222222,0.732758620689655,0.74496644295302,0.761324786324786,0.797375241850108,0.793825799338479,0.795454545454545,0.791666666666667,0.817914438502674,0.804761904761905,0.814121037463977,0.810096153846154,0.78125,0.772727272727273,0.772727272727273
"Greensboro","NC","Greensboro-High Point","Guilford County",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797727272727273,0.797727272727273,0.775990396158463,0.78125,0.791666666666667,0.763888888888889,0.788235294117647,0.808955983709273,0.807174887892377,0.823116028708134,0.822368421052632,0.785330261136713,0.785714285714286,0.78125,0.763454861111111,0.734823790627362,0.775375939849624,0.78125,0.786458333333333,0.756628787878788,0.741134052849065,0.770408163265306,0.821428571428571,0.821428571428571,0.915,0.808888888888889,0.915,0.869565217391304,0.8,0.809027777777778,0.784785643461017,0.8125,0.765575501583949
"Lexington","KY","Lexington-Fayette","Fayette County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.796650717703349,0.801282051282051,0.799209197235513,0.796650717703349,0.761883654170888,0.722222222222222,0.820714285714286,0.843783068783069,0.705467372134039,0.70970695970696,0.71505376344086,0.706900352733686,0.8,0.734220430107527,0.682733686067019,0.776155717761557,0.699955908289242,0.746666666666667,0.714458525345622,0.7873476770754,0.699955908289242,0.741935483870968,0.768716577540107,0.80078125,0.770833333333333,0.820093216341521,0.80188679245283,0.811688311688312,0.712365591397849,0.75,0.873161764705882,0.841052631578947,0.835714285714286,0.841052631578947,0.86498910779087,0.916666666666667,0.916666666666667,0.85,0.8125,0.8125,0.798681055155875,0.815617859862909,0.8375,0.861111111111111,0.857142857142857,0.85,0.846238938053097,0.833333333333333,0.868983957219251,0.875,0.833333333333333,0.849603174603175,0.824264705882353,0.833333333333333
"Fort Wayne","IN","Fort Wayne","Allen County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.720730706075534,0.737931034482759,0.773809523809524,0.779761904761905,0.714285714285714,0.701378896882494,0.739634941329857,0.83088954056696,0.763944760596546,0.714705691268191,0.756628787878788,0.724181360201511,0.760648577612863,0.764668367346939,0.756628787878788
"Anchorage","AK","Anchorage","Anchorage Borough",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19213878969211,1.19196988707654,1.21709956709957,1.2203046953047,1.22729327634391,1.21814123376623,1.20588235294118,1.17838157117543,1.05556478405316,1.17647058823529,1.125,1.0975,1.08410548381895,1.08636363636364,1.26315789473684,1.2,1.1875,1.09763560500695,1.10013157894737,1.0975,1.03846153846154,1.03513174404015,1.06875,1.09444444444444,1.11363636363636,1.16666666666667,1.17252411892105,1.19830827067669,1.21875,1.18502411892105,1.18181818181818,1.14285714285714,1.14285714285714,1.13484848484848,1.21320346320346,1.21320346320346,1.21428571428571,1.17573529411765,1.17573529411765,1.15587044534413,1.13606693567529,1.161995898838,1.17857142857143,1.16781609195402
"Saint Paul","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07833333333333,1.03571428571429,1.02739726027397,1.03543526785714,1.03846153846154,0.992700729927007,0.966666666666667,1.02,1,0.992700729927007,0.921658986175115,0.839070073985883,0.844982847341338,0.985915492957746,0.928571428571429,0.981735159817352,1.02020816436875,1.05357142857143,1,1,0.995761904761905,0.978072983354674,0.966666666666667,0.96236442516269,0.837417582417582,0.727272727272727,0.817692307692308,0.924545454545455,0.881917414941054,0.863636363636364,0.924632352941176,1,1.05,1.01785714285714,0.995,1.02956989247312,1.0375,0.991172161172161,1.02657390510949,1.06666666666667,1.08180147058824,1.13333333333333,1.125,1.12175925925926,1.125,1.1,1.12873931623932,1.13333333333333,1.11695156695157,1.14814814814815,1.09199821054993,1.05882352941176,1.125,1.14460135135135,1.15384615384615,1.1258064516129,1.14163653892504,1.2094298245614,1.0735049833887,1.17972488038278,1.25,1.20833333333333,1.20416666666667,1.19230769230769,1.1975,1.25,1.25462962962963,1.24375,1.22923076923077,1.19388888888889
"Tallahassee","FL","Tallahassee","Leon County",67,,,,,,,,,,,,,0.747311827956989,0.78125,0.812883435582822,0.829991774624717,0.807188130221838,0.740327380952381,0.721524616752995,0.710186168330148,0.721524616752995,0.741845016542597,0.706214689265537,0.75,0.774336283185841,0.767459146883926,0.753348214285714,0.753348214285714,0.760626398210291,0.733752620545073,0.72827417380661,0.72827417380661,0.710227272727273,0.729166666666667,0.748697916666667,0.772727272727273,0.757575757575758,0.757575757575758,0.740131578947368,0.754716981132076,0.724900421435403,0.740740740740741,0.734463276836158,0.737820034799901,0.761217948717949,0.787037037037037,0.768764172335601,0.794655774333194,0.804872465946291,0.804872465946291,0.794766028419585,0.788643533123028,0.801282051282051,0.801282051282051,0.793269230769231,0.770346243084062,0.793301282051282,0.793333333333333,0.794117647058823,0.800641025641026,0.807266210492017,0.800355871886121,0.804455445544555,0.812655086848635,0.81214109926169,0.803846153846154,0.824742268041237,0.771739130434783,0.853242320819113,0.811184210526316,0.862068965517241,0.794117647058823,0.803832497911445,0.843706293706294,0.876010781671159,0.870882936507936,0.896751821408556,0.900704225352113,0.882047162668735,0.866336633663366,0.89622641509434,0.849528301886793,0.83539603960396,0.843023255813954,0.838910141014101,0.882352941176471,0.886782551184725,0.896138613861386,0.889815084449621,0.877275736511089,0.896551724137931,0.917861157953907,0.913142857142857,0.902184235517569,0.913142857142857,0.915116995073892,0.892857142857143,0.916666666666667,0.915948275862069,0.908101332629635,0.916666666666667,0.9375,0.935167910447761,0.916666666666667
"Newark","NJ","New York-Newark-Jersey City","Essex County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38888888888889,1.5,1.51,1.5762987012987,1.66666666666667,1.66666666666667,1.60912698412698,1.62435897435897,1.53846153846154,1.60692212608158,1.48333333333333,1.5
"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",69,,,,,,,,,,,,,,,,,,,,,,,,0.70453060518793,0.739773716275022,0.754995096211312,0.776053215077605,0.80041313711989,0.801025514743264,0.8075100318251,0.803941908713693,0.779359430604982,0.766220403255642,0.761954808197583,0.761954808197583,0.762599469496021,0.771551724137931,0.764957264957265,0.768716577540107,0.771929824561403,0.770261929325962,0.770402429341742,0.776378896882494,0.78613843256252,0.776378896882494,0.787896487797445,0.785187462926131,0.78398048229918,0.787965616045845,0.801318181429024,0.8312447786132,0.812146892655367,0.817361894024803,0.844051446945338,0.844051446945338,0.850340136054422,0.849617672047579,0.822368421052632,0.848438228771048,0.838323353293413,0.846844413816224,0.861361771944217,0.818284424379233,0.874576380913779,0.876176474561866,0.855554127756894,0.826446280991736,0.807081804671695,0.784108729743858,0.804347826086957,0.820793433652531,0.82252358490566,0.83654797486202,0.857317819963258,0.862785862785863,0.87719298245614,0.893102999711347,0.89153804393459,0.890138980807412,0.908980727551237,0.925862663651977,0.897358943577431,0.840403230700761,0.884615384615385,0.847868217054264,0.94017094017094,0.87012987012987,0.86006535205361,0.899804752607267,0.942270992366412,0.9375,0.998930862437634,0.963187600621644,0.950350603198198,0.922999888728163,0.938025896111786,0.944498285206056,1.00585178710179,1.00585178710179,1,1.0250569476082,1.01010101010101,1.02873331997773,1.14764267990074
"Lincoln","NE","Lincoln","Lancaster County",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.877614755547445,0.879186602870813,0.883870409869142,0.886890956572556,0.861602845391241,0.822784810126582,0.816663804945055,0.820807258136958,0.847896288470059,0.875602508178844,0.873465533522191,0.821355865152176,0.827814569536424,0.87962962962963,0.872319688109162,0.887353878852285,0.86510447761194,0.844323703121818,0.875862068965517,0.846666666666667,0.860719874804382,0.930851063829787,0.921551296664799,0.87248322147651,0.875862068965517,0.92,0.931836569579288,0.933333333333333,0.917746478873239,0.899922420480993,0.891369047619048,0.896275862068965,0.838709677419355
