"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Los Angeles County","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35714285714286,1.35,1.31818181818182,1.26923076923077,1.28647875816993,1.26933041052212,1.23456790123457,1.25,1.24017944485204,1.27564935064935,1.30725524475524,1.27857142857143,1.3125,1.33333333333333,1.34375,1.35714285714286,1.42857142857143,1.55217271190848,1.59961832061069,1.66666666666667,1.66666666666667,1.61111111111111,1.56397457717264,1.57894736842105,1.59333333333333,1.5744094488189,1.60097746402389,1.60818713450292,1.5856221719457,1.57142857142857,1.56882591093117,1.55172413793103,1.56360424028269,1.622879784689,1.6625,1.66666666666667,1.71747967479675,1.74037037037037,1.77525252525253,1.82420091324201,1.82368582247466,1.77852348993289,1.80369127516779,1.88076923076923,1.86304956765315,1.76470588235294,1.81287878787879,1.85701345755694,1.85,1.87058823529412,1.88216039279869,1.99317016317016,1.88128140703518,1.89,1.84842883548983,1.84955621301775,1.92857142857143,1.94085027726433,1.98461538461538,2.07253886010363,2.10230676536409,2.14578787460296,2.10694050991501,2.07894736842105,2.10930387059503,2.09692451071761,2.09692451071761,2.06103040540541,2.07736389684814,2.10555555555556,2.08333333333333,2.07532051282051,2.12273171944286,2.11719940604119,2.07103825136612,2.11538461538462,2.11543959185469,2.10555555555556,2.12295081967213,2.11024305555556,2.13571428571429,2.15833333333333,2.14285714285714,2.17948717948718,2.20461486967073,2.25133033155956,2.2510460251046,2.26333333333333,2.28463197969543,2.26818181818182
"Cook County","IL","Chicago-Naperville-Elgin","17","031",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78571428571429,1.84421052631579,1.88235294117647,1.89671641791045,1.90625,1.8125,1.81047765793529,1.875,1.86,1.79120879120879,1.83333333333333,1.83333333333333,1.81363636363636,1.8327380952381,1.83333333333333,1.82043254688445,1.89620063191153,1.9,2.02148627853296,2.07428541723316,2.07831325301205,1.98571428571429,2,2.05,2.05555555555556,2.06133014735165,2.14285714285714,2.20833333333333,2.3,2.33333333333333,2.11595744680851,2.03698113207547,1.92045454545455,2,2.14204149383092,2.21428571428571,2.04375,2.02867685819715,2,2.01428571428571,1.96899038461538,2
"Harris County","TX","Houston-The Woodlands-Sugar Land","48","201",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11028867505551,1.13713509843856,1.16987179487179,1.11394230769231,1.12220149253731,1.16749950524441,1.13636363636364,1.12211221122112,1.18296529968454,1.21428571428571,1.10542165209388,1.13480055020633,1.10464193660075,1.14705882352941,1.15775413600787,1.21343724038736,1.18595825426945,1.15199161425577,1.17851307189542,1.21374045801527,1.20833333333333,1.2,1.21970118672573,1.20714285714286,1.18624296057924,1.18637377079192,1.16458333333333,1.17374852020971,1.23010596082405,1.21039182282794,1.20730976632714,1.16961331679074,1.15171881790526,1.14285714285714,1.15384615384615,1.16935483870968,1.15384615384615,1.16041848299913,1.17300724637681,1.18966744306418,1.19139194139194,1.20683120458401,1.19282051282051,1.1734693877551,1.1574036918138,1.18083003952569,1.16150684931507,1.16947274099227,1.16987179487179,1.1798723451084,1.15269230769231,1.16390179163902,1.16712454212454,1.15162037037037,1.17145856889032,1.15384615384615,1.14107142857143,1.10590711175617
"Maricopa County","AZ","Phoenix-Mesa-Scottsdale","04","013",4,,,,,,,,,,,,,,,,,,,,,,,,,0.873608903020668,0.881681730455231,0.881544100882193,0.897943640517898,0.844509232264334,0.793650793650794,0.769230769230769,0.7925,0.75103734439834,0.751071769544303,0.781477453640379,0.769230769230769,0.777941176470588,0.78125,0.795940170940171,0.791666666666667,0.791114790286976,0.7995,0.79780305012522,0.833333333333333,0.841015612425559,0.83125,0.809121347402597,0.813117699910153,0.80952380952381,0.807291666666667,0.813636363636364,0.8125,0.811875,0.805555555555556,0.789024508885724,0.785714285714286,0.8,0.802678571428571,0.804701650882368,0.792682926829268,0.806288032454361,0.817215434527507,0.888077858880779,0.858014430218575,0.863291040100251,0.852660300136426,0.851578593349309,0.865442212825934,0.848934108527132,0.838323353293413,0.838154121863799,0.875,0.895,0.924062214089661,0.927272727272727,0.86875,0.916666666666667,0.872030706836616,0.895833333333333,0.884615384615385,0.886196581196581,0.892665474060823,0.90695915279879,0.924691358024691,0.954339204174821,1.02439024390244,1.05825791855204,1.06172839506173,1.06568386568387,1.0797213622291,1.0780334960071,1.06896551724138,1.07492921592842,1.06470106470106,1.05893186003683,1.07538461538462,1.07246345695692,1.10354406130268,1.1,1.10857142857143,1.10276822145772,1.11842105263158,1.12341346153846,1.10714285714286,1.10969387755102,1.11111111111111,1.12341346153846,1.16520676691729,1.14083333333333,1.15131578947368,1.17857142857143,1.17058823529412,1.19,1.17646284829721,1.18625,1.16666666666667
"San Diego County","CA","San Diego-Carlsbad","06","073",5,,,,,,,,,,,,,1.32122807017544,1.25394736842105,1.27777777777778,1.29666666666667,1.28823529411765,1.25,1.27622838944495,1.28223495702006,1.29105260004793,1.33333333333333,1.32211538461538,1.35359268238924,1.38888888888889,1.39833852544133,1.4,1.4375,1.4,1.39,1.38888888888889,1.4,1.40454545454545,1.4,1.41666666666667,1.44970627111176,1.4266884040376,1.42908309455587,1.44425236925237,1.48823529411765,1.47213622291022,1.47864361395831,1.53372549019608,1.53076923076923,1.52777777777778,1.53001200480192,1.60975609756098,1.61114094760711,1.5625,1.58865079365079,1.62854030501089,1.77272727272727,1.69841628959276,1.6960401459854,1.66399121041331,1.70454545454545,1.69744318181818,1.73005190311419,1.75,1.8,1.82792887029289,1.79754098360656,1.85,1.81534090909091,1.87349033816425,1.9375,1.92678571428571,1.94117647058824,1.92903225806452,2.04049180327869,2,1.99,1.99444444444444,2.03125,1.92005374538126,1.85185185185185,1.92307692307692,1.91851851851852,1.98759541984733,1.94648692810458,2,1.99416666666667,2.00746268656716,2.08421052631579,2.08333333333333,2.10526315789474,2.12335040983607,2.17727272727273,2.18032786885246,2.17602155365963,2.21144967682364,2.20670391061453,2.18181818181818,2.16666666666667,2.17242921013413,2.20833333333333,2.15408155013182,2.14615384615385,2.20588235294118,2.21666666666667,2.25479143179256,2.3060316522196,2.29636048526863,2.24375,2.30166051660517,2.35584415584416,2.325,2.38076923076923,2.34307998599807,2.30873226950355,2.33162472817645,2.33162472817645,2.35294117647059,2.36581027667984,2.36740753911807,2.29289215686275
"Orange County","CA","Los Angeles-Long Beach-Anaheim","06","059",6,,,,,,,,,,,,,,,,,,,,,,,,,1.54210526315789,1.55376344086022,1.55280483405483,1.55425219941349,1.52578897195324,1.54016025641026,1.45,1.47368421052632,1.58895420792079,1.68407417507499,1.59090909090909,1.61374521072797,1.65934756282168,1.65905030984915,1.65814176245211,1.65176151761518,1.61111111111111,1.72857142857143,1.7506038647343,1.75214707461084,1.75,1.73872180451128,1.77272727272727,1.73333333333333,1.73913043478261,1.71931196247068,1.7411848939621,1.7542907871375,1.76409185803758,1.75,1.75845536526847,1.75262067284252,1.74961119751166,1.74980559875583,1.77777777777778,1.77215189873418,1.8037518037518,1.75203101920236,1.78174603174603,1.77666666666667,1.81165540540541,1.85658914728682,1.83333333333333,1.80303869257358,1.80572205572206,1.77884615384615,1.72721449995449,1.75735294117647,1.84563758389262,1.84781879194631,1.83753979081401,1.84230769230769,1.84608915054668,1.95,1.81818181818182,1.78571428571429,1.81363636363636,1.86326490585774,1.80549035970723,1.97395833333333,1.97368421052632,1.96545562835021,1.99285714285714,1.98971552453469,2,2.03774928774929,2.08920454545455,2.07065217391304,2.0439061317184,2.0439061317184,2.02821869488536,2.05246913580247,2.02860210106587,2.10555555555556,2.12121212121212,2.09473684210526,2.1,2.08860759493671,2.07142857142857,2.06372277593208,2.05555555555556,2.08743239901515,2.13333333333333,2.15625,2.14326115061409,2.15853174603175,2.15053956834532,2.19579139981702,2.18181818181818,2.15,2.125,2.16642992424242
"Kings County","NY","New York-Newark-Jersey City","36","047",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66354641664025,2.8,2.875,2.85714285714286,2.932,3,3,3,3.06666666666667,2.99875,2.88833333333333,2.83333333333333,2.79333333333333,2.8125,2.8,2.85571428571429,2.91666666666667,2.93333333333333,2.92307692307692,2.94684210526316,2.91666666666667,2.88873605379795,2.85,2.84,2.78243338008415,2.8,2.80740740740741,2.8,2.83653846153846,2.866,2.91666666666667,2.91987179487179,2.90909090909091,2.88983050847458
"Miami-Dade County","FL","Miami-Fort Lauderdale-West Palm Beach","12","086",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65496489468405,1.66816952209197,1.64453650875056,1.60880609652837,1.74074074074074,1.77272727272727,1.82555780933063,1.79190751445087,1.83254183627318,1.78349875930521,1.80608365019011,1.93548387096774,1.91387559808612,1.92919799498747,2.06081268940974,2.11764705882353,1.95536537106305,2.0315619487796,2.0440251572327,2.03748981255094,2.02020202020202,2.06611570247934,2.09760273972603,2.10136765888978,2.17647058823529,2.14285714285714,2.16513802889577,2.13675213675214,2.19688542825362,2.21653878942882,2.22222222222222,2.09125475285171,2.08009036126287,2.1655701754386,2.15384615384615,2.07157085941946,2.02702702702703,2.07272404048784,2.11111111111111,2.08403361344538,2.0952380952381,2.10586402185298,2.12121212121212,2.14285714285714,2.16652224147891,2.15568862275449,2.15568862275449,2.15355805243446,2.15675675675676,2.16284987277354,2.14285714285714,2.18181818181818,2.16624482012932,2.18240620957309,2.18277066356228,2.19683655536028,2.1969696969697,2.17391304347826,2.16413552140244,2.12025316455696,2.15384615384615,2.18193153479937,2.18945487042002,2.2282744619187,2.21631205673759,2.20805678813857,2.15132224260946,2.18934911242604,2.08291666666667
"Dallas County","TX","Dallas-Fort Worth-Arlington","48","113",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44171779141104,1.42307692307692,1.49295421951269,1.4779601029601,1.48998822143698,1.49469315173135,1.53940886699507,1.40833333333333,1.37043966323667,1.47545730997894,1.50943396226415,1.42148089123173,1.40707070707071,1.34831460674157,1.30315500685871,1.27564102564103,1.29099462365591,1.28125,1.325,1.31439894319683,1.35,1.27564102564103,1.24575471214127,1.27777777777778,1.31601197156753,1.32545619245065,1.28391472868217,1.28102564102564,1.32820512820513,1.33139534883721,1.32,1.34831460674157
"Queens County","NY","New York-Newark-Jersey City","36","081",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43478260869565,2.42857142857143,2.40909090909091,2.40787654010561,2.42857142857143,2.44343434343434,2.4186442662463,2.46153846153846,2.45454545454545,2.5,2.53333333333333,2.48159758504586,2.44444444444444,2.42857142857143,2.42,2.4,2.41666666666667,2.42142857142857,2.46449579831933,2.5,2.42857142857143,2.49642857142857,2.52873563218391,2.44444444444444,2.49375,2.5,2.371875,2.42857142857143,2.46153846153846,2.5,2.55,2.53876201923077,2.57142857142857,2.53333333333333,2.53846153846154,2.45454545454545,2.44444444444444,2.45454545454545,2.43775933609959,2.38888888888889,2.375,2.40909090909091,2.4125,2.46153846153846,2.46710526315789,2.449,2.45454545454545,2.45,2.41666666666667,2.41666666666667,2.42857142857143,2.42857142857143,2.44157441574416,2.46428571428571,2.45806500515433,2.5,2.53846153846154,2.55190373563218,2.5,2.5
