"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"60657","Chicago","IL","Chicago-Naperville-Elgin","Cook County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55076075942407,1.57213114754098,1.58823529411765,1.68825910931174,1.69230769230769,1.8,1.72536202735318,1.67401129943503,1.6975,1.70731707317073,1.77983969934039,1.77219482114399,1.77219482114399,1.8,1.86,1.8,1.85092592592593,1.90166666666667,1.88984881209503,1.76470588235294,1.77777777777778,1.65625,1.6,1.6109375,1.7220019587714,1.76106194690265,1.77210773089085,1.78472222222222,1.84313186813187,1.90949557421698,1.8975,1.70483870967742,1.89611842105263
"77494","Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",2,,,,,,,,,,,0.799031476997579,0.787853250873225,0.796927938129104,0.814203768444466,0.81453634085213,0.870891749023213,0.867609254498715,0.858456423171224,0.830677940803838,0.802811794276548,0.799824196236804,0.801068090787717,0.830234333133049,0.837983760324343,0.829056454796684,0.888236917050629,0.897097625329815,0.874906924795235,0.85808078375915,0.859306728808622,0.865998176845943,0.882436855266356,0.88785046728972,0.882809069416121,0.887311446317657,0.887796481614585,0.88137163370027,0.878243512974052,0.882240122746452,0.894854586129754,0.903604058950904,0.919842312746386,0.902602854743913,0.89748076036933,0.890150318517958,0.865185950413223,0.857441140424846,0.878647214854111,0.878284422475442,0.872405470524231,0.891136801541426,0.897908979089791,0.882894553055296,0.891224862888483,0.886192874275374,0.867052023121387,0.865261423717933,0.85508752053606,0.874769797421731,0.871839581517001,0.857051159035714,0.853617527826082,0.85999312005504,0.851098720892096,0.839741442607022,0.851900393184797,0.846598820832243,0.828281620588232,0.815128790348875,0.782489430846937,0.794701986754967,0.784873349982162,0.784933459715551,0.802103662506524,0.791033134223137,0.788804071246819,0.817661488143908,0.83990904013831,0.820419325432999,0.812411083421653,0.819760028697678,0.825423029302518,0.841810647422508,0.856241550247859,0.834946757018393,0.845864661654135,0.842552736445964,0.849337834548187,0.859310910582445,0.84515189574088,0.833965125094769,0.818639798488665,0.818619582664527,0.814736096351399,0.820903827811704,0.831820931639443,0.831443688586546,0.83391284191006,0.831545972149178,0.833333333333333,0.832851198223893,0.839487106983219,0.831873905429072,0.828372600445199,0.820152314001172
"60614","Chicago","IL","Chicago-Naperville-Elgin","Cook County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.11764705882353,2.15933333333333,2.15,2.045,1.88888888888889,1.88888888888889,1.76470588235294,1.88888888888889,1.77083333333333,1.73913043478261,1.77083333333333,2,2.125,2.165625,2.07307692307692,1.92724358974359,1.86604361370717,1.86635514018692,1.75080128205128,1.95,2.16333333333333,2.21944444444444,2.16666666666667,2.10113636363636,2.10810810810811,2.15625,2.11111111111111,1.99666666666667,1.97986348122867,1.999
"77449","Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",4,,,,,,,,,,,0.59756688277815,0.633971291866029,0.627853881278539,0.617529880478088,0.627853881278539,0.618792378288999,0.610902255639098,0.617750882501261,0.643004115226337,0.610902255639098,0.610032024505709,0.604297224709042,0.617283950617284,0.612244897959184,0.618485863112807,0.612959719789842,0.614409036184375,0.620304429317305,0.641319285387082,0.648500027921849,0.651302605210421,0.635941541803333,0.648252730806585,0.620963735717834,0.615893447714055,0.620664476086163,0.626849112426035,0.636023737237416,0.644850701318233,0.655178868820925,0.689479779641918,0.703828828828829,0.703720142932472,0.708888888888889,0.703957382039574,0.721276595744681,0.717781155015198,0.708366219415943,0.710659898477157,0.751133786848073,0.720260223048327,0.716180371352785,0.703957382039574,0.756654677405983,0.735294117647059,0.740043057050592,0.696869321709496,0.708745092207594,0.731215330307615,0.719581334496293,0.738760620475079,0.747915644923982,0.753539865263743,0.729977116704805,0.736607142857143,0.745313664289583,0.692964435084113,0.706773905358412,0.708019270310705,0.728633320204805,0.718020451102863,0.728298185384993,0.728298185384993,0.728298185384993,0.732012063765618,0.733207190160833,0.728298185384993,0.726600985221675,0.743348982785602,0.723366944322665,0.709651510576869,0.720949957591179,0.728551737417285,0.747915644923982,0.748502994011976,0.747915644923982,0.762873911397198,0.750759832662078,0.744036422341817,0.738683127572016,0.735631167545008,0.734760282678326,0.74772506022506,0.735623250858669,0.751515055463987,0.760459022318605,0.756776432519827,0.769230769230769,0.791457286432161,0.791457286432161,0.793040535046349,0.804044294655753,0.776699029126214,0.77506899724011,0.776086852003588
"77084","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645638722529467,0.639225442442533,0.663963989281475,0.657155136850652,0.630693763139453,0.663632916192643,0.66649387745116,0.663632916192643,0.662715590912387,0.663632916192643,0.662251655629139,0.665443629086057,0.677080792476353,0.681431005110733,0.673885052746601,0.677290836653386,0.696022727272727,0.683890577507599,0.678866587957497,0.650630914826498,0.675427512921288,0.696022727272727,0.72400724971889,0.717821865538691,0.717131474103586,0.696692483892561,0.696022727272727,0.684531875407676,0.688976377952756,0.695548489666137,0.667372881355932,0.673036852804118,0.676246830092984,0.690349293563579,0.679824561403509,0.690628815628816,0.679510971736356,0.688775510204082,0.691402447503824,0.683624932650639,0.696443419385493,0.688838029319022,0.654450261780105,0.682182985553772,0.689501779359431,0.671089005710142,0.695825049701789,0.695923888487258,0.701754385964912,0.692809151399931,0.705440070765148,0.69416088199265,0.705082491051469,0.696668388429752,0.688093225234213,0.691514299109236,0.693160813308688,0.687636416481997,0.71875,0.719716394331961,0.71589218618977,0.697413456311999,0.709432454036771,0.712613186477845,0.724054706355591,0.715793918918919,0.732906364592321,0.728643216080402,0.723287888395688,0.734603869315799,0.705546077457445,0.728383458646617,0.755131964809384,0.75563200964099,0.741224605944469
"60618","Chicago","IL","Chicago-Naperville-Elgin","Cook County",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30555555555556,1.49152542372881,1.38,1.38558915286777,1.42633333333333,1.38,1.22222222222222,1.22222222222222,1.17647058823529,1.17391304347826,1.24058516801854,1.28421396999542,1.3462962962963,1.4625,1.43028571428571,1.38888888888889,1.39642857142857,1.2967032967033,1.33333333333333,1.3,1.3,1.3,1.3,1.3,1.38228941684665,1.3875732798519,1.47826086956522,1.48611111111111,1.5,1.47826086956522,1.36363636363636
"28269","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,0.665134724085138,0.671360551313695,0.711335676625659,0.722350288600289,0.716701902748414,0.719246031746032,0.704550604374643,0.70911885207618,0.698529411764706,0.698529411764706,0.698308295377126,0.687631027253669,0.690789473684211,0.713228114243833,0.715046155511938,0.71723619977469,0.723450261225886,0.738744291542521,0.73079971791278,0.739697620512006,0.736468500443656,0.732256853173113,0.717821782178218,0.747367104387652,0.749141292298829,0.756217201782735,0.773710936927877,0.757366482504604,0.765744856146192,0.751278772378517,0.752766040253531,0.73715691819233
"30349","Riverdale","GA","Atlanta-Sandy Springs-Roswell","Clayton County",8,,,,,,,0.549948479578273,0.577179840988238,0.585834590246355,0.617408780036776,0.589225589225589,0.586544854060778,0.579677708146822,0.585899522069735,0.581724618431024,0.587406015037594,0.616698292220114,0.598086124401914,0.564226020333842,0.549242424242424,0.574585029318986,0.57280118255728,0.568744374437444,0.578302662841728,0.569306930693069,0.593379138038726,0.594684881815986,0.593109684681888,0.578348057102618,0.592747559274756,0.58262496417709,0.590491426696202,0.596760443307758,0.596590909090909,0.600208289666736,0.5851755526658,0.579268292682927,0.574683310195082,0.577353733518789,0.577353733518789,0.58460497845854,0.597055616139586,0.609110169491525,0.59614685568884,0.593568263707754,0.595238095238095,0.579229765549551,0.591985428051002,0.608365370825295,0.61447286338116,0.592216582064298,0.596098265895954,0.609020978558776,0.607192900513779,0.62933783884607,0.631313131313131,0.595546349041947,0.609375,0.595761363051267,0.627113469745049,0.614552605703048,0.605095541401274,0.593788437380747,0.608201240523777,0.605778191985089,0.589511922503726,0.629533864827982,0.617050532829151,0.605117565698479,0.618310717742536,0.618600682593857,0.602189781021898,0.633333333333333,0.64030131826742,0.627386196769457,0.623475473051744,0.633402994961501,0.624512197847763,0.637254901960784,0.657596371882086,0.662681912681913,0.647305808257523,0.65359477124183,0.629777007841196,0.653394462499472,0.657377832222594,0.661329620605639,0.648298217179903,0.687546370662767,0.725051975051975,0.725523645605613,0.669092945128779,0.667848699763593,0.675675675675676,0.684377199155524,0.696909536547373,0.720084976456452,0.701037303192258,0.722490931076179,0.728913571676501,0.716079332652366,0.71483304223165,0.738248346189553,0.693240901213172,0.74216602528862
"79912","El Paso","TX","El Paso","El Paso County",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743656835512241,0.756693830034924,0.751764344891071,0.749556232233385,0.739497887148894,0.744859420898028,0.74249486292788,0.714141838883073,0.716221447928765,0.731850731064238,0.738786279683377,0.77652900254456,0.800317152310301,0.740095777100566,0.740095777100566,0.763205828779599,0.759577278731836,0.798580301685892,0.77783650334136,0.777826086956522,0.776488415909471,0.754254694925262,0.730240549828179,0.709129331726332,0.749354005167959,0.722740670481086,0.786225966573236,0.774647887323944,0.759140973514522,0.82058933233868
"94565","Pittsburg","CA","San Francisco-Oakland-Hayward","Contra Costa County",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27755511022044,1.31367292225201,1.38821505534807,1.39484503137042,1.33975481611208,1.28345679012346,1.27886534195247,1.33904659882164,1.35208220659816,1.26280841047827,1.37792992384868,1.33475707421249,1.41823056300268,1.41823056300268,1.38441725692209,1.34438493789404,1.33475707421249,1.30466666666667,1.25949620151939,1.33222314737719,1.36695245168764,1.39411854305897,1.33432759210676,1.44504021447721
